N1,N2,...,Nx
[8, 20, 41, 1, 21, 42, 45, 46, 25, 35, 0, 4, 32, 15, 47, 21, 22, 21, 44, 27, 25, 45, 29, 5, 24, 37, 13, 20, 4, 37, 30, 39, 21, 16, 2, 43, 43, 46, 36, 42, 4, 7, 43, 47, 47, 8, 26, 13, 48, 42, 14, 26, 50, 12, 24, 4, 3, 19, 47, 38, 33, 15, 31, 30, 38, 8, 5, 29, 4, 5, 35, 1, 34, 10, 8, 43, 20, 37, 49, 23, 7, 19, 50, 35, 18, 19, 17, 50, 3, 12, 1, 47, 15, 25, 33, 24, 25, 41, 36, 1, 33, 16, 7, 27, 21, 12, 36, 28, 45, 3, 9, 15, 9, 13, 30, 42, 48, 35, 30, 47, 36, 14, 13, 5, 9, 28, 1, 6, 38, 48, 41, 20, 29, 39, 38, 16, 31, 13, 37, 39, 29, 16, 38, 30, 17, 23, 3, 4, 15, 36]
[27, 13, 34, 9, 13, 31, 9, 14, 18, 11, 4, 0, 1, 3, 25, 27, 8, 38, 21, 5, 42, 42, 27, 11, 26, 34, 37, 24, 38, 0, 25, 9, 43, 8, 28, 48, 42, 25, 13, 16, 35, 20, 48, 6, 30, 40, 49, 15, 30, 18, 30, 1, 6, 32, 0, 37, 19, 47, 39, 35, 7, 23, 32, 42, 27, 46, 18, 12, 40, 0, 34, 48, 40, 16, 36, 42, 22, 45, 47, 50, 9, 9, 43, 1, 34, 6, 29, 19, 16, 16, 18, 2, 0, 10, 27, 23, 36, 24, 35, 22, 47, 9, 46, 9, 49, 30, 35, 15, 26, 29, 2, 10, 11, 5, 48, 16, 18, 44, 17, 40, 6, 22, 14, 29, 41, 11, 24, 50, 3, 21, 33, 18, 27, 26, 3, 3, 36, 12, 21, 28, 25, 33, 13, 45, 21, 49, 15, 48, 41, 13]
[10, 30, 26, 45, 46, 23, 33, 9, 46, 8, 32, 1, 0, 12, 28, 4, 38, 0, 6, 28, 36, 11, 26, 12, 11, 50, 35, 37, 18, 35, 21, 20, 7, 0, 45, 41, 29, 12, 38, 46, 46, 44, 13, 18, 49, 21, 41, 31, 18, 39, 43, 0, 1, 49, 44, 26, 33, 29, 50, 24, 27, 21, 21, 10, 35, 34, 48, 3, 28, 33, 29, 24, 23, 38, 11, 2, 26, 47, 12, 49, 45, 32, 26, 3, 38, 30, 11, 19, 24, 2, 41, 2, 43, 6, 15, 1, 32, 10, 10, 14, 4, 47, 2, 36, 22, 32, 43, 43, 46, 40, 4, 45, 48, 13, 24, 14, 30, 45, 13, 45, 0, 14, 0, 2, 43, 15, 39, 34, 15, 40, 19, 46, 4, 7, 15, 5, 29, 10, 17, 0, 21, 1, 11, 39, 44, 50, 19, 34, 22, 32]
[5, 11, 21, 20, 42, 38, 28, 37, 33, 33, 15, 3, 12, 0, 15, 3, 28, 34, 29, 8, 0, 17, 49, 40, 33, 50, 42, 40, 9, 20, 30, 3, 21, 31, 35, 15, 14, 3, 0, 30, 25, 49, 22, 13, 30, 10, 48, 43, 14, 2, 31, 25, 18, 42, 6, 34, 42, 50, 29, 19, 31, 10, 23, 20, 26, 38, 11, 0, 29, 12, 5, 48, 10, 46, 36, 4, 29, 3, 33, 8, 14, 21, 38, 50, 17, 19, 25, 39, 16, 40, 4, 5, 30, 34, 6, 38, 31, 32, 50, 19, 1, 5, 21, 2, 29, 43, 26, 10, 26, 45, 23, 13, 10, 43, 43, 31, 23, 49, 14, 43, 5, 0, 3, 19, 18, 30, 10, 28, 49, 6, 19, 23, 4, 45, 4, 49, 20, 34, 44, 27, 34, 24, 45, 49, 8, 38, 30, 20, 26, 36]
[0, 43, 28, 17, 31, 49, 31, 4, 31, 16, 47, 25, 28, 15, 0, 19, 30, 47, 37, 3, 50, 50, 16, 21, 36, 39, 2, 0, 18, 9, 31, 7, 1, 21, 33, 7, 24, 11, 32, 26, 30, 49, 14, 0, 4, 49, 40, 3, 28, 19, 25, 49, 12, 38, 10, 5, 8, 20, 13, 45, 14, 19, 41, 20, 43, 29, 37, 34, 0, 48, 41, 23, 46, 41, 39, 1, 20, 33, 23, 11, 12, 43, 23, 32, 9, 18, 38, 45, 29, 44, 26, 11, 50, 32, 5, 32, 37, 50, 22, 5, 26, 0, 50, 20, 32, 5, 33, 33, 41, 32, 2, 9, 33, 36, 13, 45, 34, 19, 9, 8, 42, 17, 48, 24, 18, 31, 27, 43, 49, 46, 15, 49, 35, 21, 2, 10, 1, 17, 23, 23, 46, 3, 12, 34, 42, 21, 40, 20, 50, 24]
[27, 30, 45, 26, 7, 5, 48, 6, 40, 1, 21, 27, 4, 3, 19, 0, 14, 42, 16, 16, 23, 20, 41, 50, 49, 0, 43, 29, 23, 42, 17, 26, 11, 26, 10, 21, 17, 24, 24, 22, 37, 37, 18, 7, 28, 22, 20, 37, 44, 11, 37, 18, 9, 8, 21, 32, 14, 23, 45, 7, 12, 45, 21, 25, 18, 8, 40, 41, 22, 43, 0, 25, 28, 26, 24, 11, 37, 43, 14, 41, 22, 32, 12, 32, 21, 34, 18, 21, 21, 7, 16, 10, 0, 27, 45, 28, 9, 0, 26, 6, 5, 0, 42, 19, 3, 10, 33, 28, 28, 36, 31, 13, 9, 13, 16, 32, 22, 5, 26, 0, 46, 13, 28, 2, 29, 45, 34, 33, 35, 32, 26, 43, 14, 6, 42, 46, 30, 40, 7, 20, 22, 32, 41, 38, 0, 4, 38, 17, 3, 48]
[1, 23, 39, 10, 44, 35, 9, 3, 27, 15, 22, 8, 38, 28, 30, 14, 0, 10, 14, 28, 47, 12, 42, 46, 50, 16, 44, 37, 0, 43, 33, 3, 21, 25, 2, 42, 5, 43, 40, 49, 13, 29, 9, 13, 8, 11, 0, 8, 12, 7, 38, 27, 8, 35, 17, 46, 22, 35, 46, 25, 5, 25, 41, 44, 37, 3, 7, 5, 29, 45, 12, 15, 12, 10, 27, 22, 44, 44, 31, 29, 25, 31, 46, 44, 23, 44, 41, 27, 8, 43, 19, 1, 4, 3, 29, 35, 15, 12, 14, 9, 24, 2, 30, 18, 33, 30, 44, 10, 35, 45, 30, 25, 48, 11, 11, 16, 8, 44, 39, 12, 50, 18, 31, 50, 20, 23, 0, 50, 24, 10, 17, 23, 30, 38, 38, 48, 37, 24, 38, 11, 12, 38, 33, 7, 50, 14, 12, 41, 26, 41]
[29, 19, 38, 27, 6, 10, 50, 24, 5, 28, 21, 38, 0, 34, 47, 42, 10, 0, 50, 5, 40, 9, 33, 1, 48, 26, 35, 27, 49, 14, 25, 6, 17, 18, 15, 12, 9, 38, 23, 2, 4, 9, 40, 10, 40, 18, 50, 23, 3, 46, 27, 28, 13, 14, 21, 2, 4, 38, 6, 17, 41, 11, 24, 29, 4, 32, 34, 26, 45, 34, 10, 20, 28, 48, 48, 9, 12, 32, 16, 40, 37, 28, 48, 43, 9, 26, 43, 36, 27, 50, 24, 35, 36, 38, 44, 9, 47, 17, 41, 22, 37, 48, 40, 33, 25, 11, 47, 27, 38, 36, 22, 29, 4, 49, 37, 22, 43, 13, 33, 37, 38, 25, 32, 8, 28, 39, 47, 27, 10, 44, 22, 46, 10, 30, 41, 14, 36, 22, 13, 46, 41, 15, 30, 50, 27, 1, 26, 26, 50, 44]
[4, 28, 27, 34, 23, 8, 31, 20, 27, 50, 44, 21, 6, 29, 37, 16, 14, 50, 0, 34, 35, 19, 13, 30, 18, 5, 12, 11, 42, 40, 46, 8, 42, 30, 7, 49, 21, 37, 43, 6, 43, 44, 15, 12, 48, 1, 37, 3, 15, 39, 32, 42, 31, 25, 13, 29, 15, 34, 3, 25, 24, 7, 19, 23, 1, 22, 48, 10, 22, 36, 0, 38, 5, 8, 42, 27, 50, 5, 11, 16, 31, 21, 30, 4, 22, 23, 5, 16, 39, 33, 0, 8, 1, 31, 40, 2, 16, 49, 4, 26, 10, 45, 33, 27, 6, 30, 10, 43, 47, 14, 10, 0, 6, 20, 47, 2, 44, 35, 22, 28, 27, 11, 4, 16, 45, 6, 6, 18, 4, 25, 21, 38, 47, 23, 36, 28, 34, 24, 10, 26, 44, 10, 6, 36, 45, 32, 17, 47, 24, 23]
[28, 49, 39, 26, 2, 18, 13, 43, 23, 9, 27, 5, 28, 8, 3, 16, 28, 5, 34, 0, 50, 43, 20, 47, 19, 42, 27, 13, 29, 40, 32, 50, 44, 39, 11, 21, 10, 21, 12, 37, 25, 18, 22, 23, 17, 47, 33, 33, 29, 41, 40, 15, 41, 39, 37, 0, 1, 21, 26, 34, 48, 14, 35, 11, 4, 26, 1, 8, 34, 49, 32, 30, 16, 17, 19, 46, 13, 48, 22, 42, 12, 45, 47, 0, 21, 24, 46, 20, 34, 39, 22, 33, 36, 43, 41, 23, 6, 8, 39, 44, 35, 27, 44, 25, 31, 27, 8, 35, 45, 42, 33, 6, 6, 33, 6, 31, 8, 43, 25, 18, 27, 16, 23, 39, 22, 31, 16, 17, 49, 11, 14, 45, 5, 42, 2, 1, 4, 18, 22, 7, 26, 14, 25, 24, 3, 33, 3, 2, 14, 24]
[34, 39, 19, 37, 13, 7, 3, 21, 21, 30, 25, 42, 36, 0, 50, 23, 47, 40, 35, 50, 0, 41, 36, 3, 35, 9, 28, 32, 47, 29, 41, 35, 31, 38, 42, 44, 39, 16, 21, 34, 3, 44, 13, 14, 7, 18, 29, 36, 6, 45, 5, 25, 21, 2, 10, 38, 39, 3, 5, 1, 27, 15, 22, 47, 50, 48, 21, 7, 43, 43, 43, 10, 14, 34, 19, 1, 38, 44, 15, 30, 36, 16, 49, 32, 44, 38, 3, 15, 25, 43, 23, 35, 4, 31, 32, 35, 27, 30, 29, 6, 35, 15, 12, 24, 40, 9, 17, 13, 8, 35, 47, 18, 6, 13, 38, 33, 22, 46, 1, 47, 49, 39, 18, 14, 35, 47, 10, 30, 40, 18, 34, 4, 21, 45, 49, 33, 1, 0, 15, 35, 40, 5, 22, 18, 46, 12, 20, 30, 42, 7]
[34, 33, 49, 37, 24, 33, 10, 28, 10, 24, 45, 42, 11, 17, 50, 20, 12, 9, 19, 43, 41, 0, 10, 5, 35, 50, 6, 32, 29, 42, 14, 41, 14, 21, 22, 48, 50, 10, 31, 2, 19, 50, 7, 23, 8, 46, 18, 16, 6, 2, 31, 39, 28, 15, 8, 38, 17, 7, 43, 36, 20, 38, 35, 5, 14, 7, 25, 6, 4, 15, 5, 16, 1, 5, 6, 27, 43, 13, 44, 11, 49, 12, 48, 40, 30, 44, 42, 28, 14, 13, 49, 46, 5, 35, 9, 7, 19, 18, 29, 40, 31, 32, 45, 21, 13, 24, 17, 46, 22, 33, 34, 15, 3, 43, 40, 26, 48, 34, 38, 6, 0, 49, 37, 14, 21, 48, 16, 48, 20, 30, 33, 29, 35, 17, 10, 25, 2, 23, 0, 9, 30, 36, 15, 14, 12, 42, 8, 20, 24, 4]
[30, 1, 34, 31, 24, 33, 49, 19, 13, 43, 29, 27, 26, 49, 16, 41, 42, 33, 13, 20, 36, 10, 0, 34, 47, 23, 0, 24, 13, 28, 35, 8, 1, 22, 42, 30, 1, 34, 6, 36, 33, 4, 20, 13, 39, 6, 45, 42, 40, 23, 15, 29, 32, 11, 11, 14, 28, 25, 45, 21, 6, 9, 28, 38, 15, 16, 28, 23, 47, 23, 42, 43, 42, 7, 42, 47, 3, 42, 9, 13, 27, 22, 31, 21, 18, 17, 22, 23, 32, 12, 42, 14, 8, 20, 37, 2, 7, 18, 0, 20, 45, 21, 32, 29, 40, 34, 46, 15, 29, 2, 33, 10, 29, 22, 34, 27, 9, 1, 39, 48, 31, 30, 19, 29, 1, 33, 5, 10, 8, 2, 19, 22, 9, 23, 4, 11, 46, 39, 38, 5, 19, 14, 39, 26, 8, 8, 24, 23, 31, 8]
[47, 15, 43, 38, 12, 48, 22, 17, 6, 27, 5, 11, 12, 40, 21, 50, 46, 1, 30, 47, 3, 5, 34, 0, 35, 27, 0, 48, 49, 39, 1, 36, 36, 10, 12, 47, 22, 38, 27, 45, 23, 42, 32, 40, 20, 43, 38, 3, 45, 31, 9, 29, 11, 23, 49, 5, 32, 41, 26, 23, 38, 41, 37, 17, 25, 11, 4, 5, 38, 36, 15, 11, 19, 1, 36, 18, 26, 40, 0, 42, 39, 28, 17, 12, 32, 5, 19, 33, 35, 46, 12, 7, 3, 24, 11, 17, 35, 32, 43, 35, 26, 29, 37, 25, 32, 29, 29, 13, 44, 25, 43, 2, 40, 31, 28, 34, 24, 5, 14, 39, 42, 9, 4, 39, 44, 41, 27, 33, 3, 13, 34, 24, 34, 41, 21, 13, 5, 5, 46, 6, 12, 2, 33, 37, 23, 9, 10, 43, 11, 47]
[6, 35, 50, 19, 48, 0, 5, 21, 35, 34, 24, 26, 11, 33, 36, 49, 50, 48, 18, 19, 35, 35, 47, 35, 0, 16, 46, 14, 44, 36, 13, 46, 43, 25, 38, 25, 49, 32, 35, 48, 32, 4, 27, 43, 12, 11, 23, 25, 42, 39, 49, 49, 2, 39, 3, 35, 10, 2, 20, 14, 48, 42, 17, 11, 47, 39, 1, 35, 6, 38, 43, 24, 50, 32, 46, 50, 41, 10, 37, 9, 34, 35, 26, 47, 4, 3, 14, 33, 39, 18, 15, 33, 36, 3, 22, 19, 12, 44, 37, 7, 1, 2, 15, 27, 43, 4, 39, 28, 7, 10, 44, 13, 29, 16, 47, 18, 11, 44, 41, 7, 1, 12, 15, 44, 2, 13, 47, 40, 16, 6, 30, 1, 20, 33, 43, 8, 16, 4, 27, 26, 16, 5, 17, 14, 31, 34, 41, 16, 26, 11]
[36, 4, 45, 14, 13, 42, 45, 31, 11, 48, 37, 34, 50, 50, 39, 0, 16, 26, 5, 42, 9, 50, 23, 27, 16, 0, 33, 50, 31, 18, 33, 8, 42, 12, 38, 15, 34, 17, 11, 28, 23, 33, 11, 45, 16, 47, 19, 2, 1, 14, 39, 22, 21, 29, 26, 49, 25, 42, 47, 4, 48, 8, 29, 26, 14, 27, 22, 13, 26, 42, 34, 46, 25, 26, 40, 3, 35, 18, 5, 42, 19, 29, 3, 36, 45, 35, 15, 36, 9, 32, 26, 7, 12, 5, 46, 45, 23, 13, 19, 39, 3, 38, 43, 13, 48, 32, 35, 13, 7, 4, 42, 22, 13, 10, 22, 39, 35, 22, 21, 29, 29, 28, 20, 25, 29, 35, 39, 10, 3, 22, 12, 33, 30, 22, 0, 41, 9, 13, 12, 33, 46, 21, 9, 2, 18, 10, 39, 26, 33, 35]
[49, 28, 28, 26, 40, 21, 50, 50, 20, 44, 13, 37, 35, 42, 2, 43, 44, 35, 12, 27, 28, 6, 0, 0, 46, 33, 0, 7, 13, 25, 11, 10, 13, 40, 1, 24, 31, 6, 4, 20, 10, 10, 21, 25, 27, 16, 14, 32, 3, 35, 3, 17, 17, 34, 38, 21, 39, 25, 44, 7, 13, 27, 4, 41, 8, 36, 31, 19, 5, 25, 49, 28, 44, 3, 21, 13, 24, 39, 36, 6, 37, 18, 11, 29, 43, 46, 20, 3, 29, 31, 6, 32, 4, 2, 6, 5, 31, 1, 9, 39, 11, 3, 44, 28, 20, 5, 36, 7, 48, 8, 34, 45, 26, 31, 34, 38, 13, 43, 16, 30, 13, 29, 25, 41, 36, 30, 41, 8, 38, 34, 50, 32, 23, 29, 41, 20, 42, 47, 41, 10, 20, 42, 45, 11, 6, 29, 33, 22, 42, 32]
[1, 42, 37, 40, 20, 17, 3, 0, 21, 9, 20, 24, 37, 40, 0, 29, 37, 27, 11, 13, 32, 32, 24, 48, 14, 50, 7, 0, 7, 22, 26, 8, 7, 50, 22, 35, 29, 11, 11, 33, 37, 8, 32, 30, 40, 18, 22, 34, 3, 5, 0, 3, 50, 20, 45, 34, 3, 44, 40, 24, 29, 14, 50, 10, 41, 39, 21, 44, 12, 3, 15, 24, 3, 35, 37, 31, 34, 46, 46, 31, 28, 0, 16, 14, 25, 38, 41, 43, 36, 4, 18, 22, 9, 48, 8, 35, 41, 4, 45, 18, 37, 45, 23, 34, 45, 5, 50, 15, 31, 33, 36, 47, 13, 14, 26, 36, 43, 31, 35, 34, 50, 37, 49, 19, 26, 15, 5, 7, 25, 44, 32, 6, 26, 19, 20, 11, 4, 33, 14, 41, 39, 23, 50, 7, 26, 32, 34, 47, 2, 5]
[46, 18, 15, 36, 6, 18, 1, 18, 25, 17, 4, 38, 18, 9, 18, 23, 0, 49, 42, 29, 47, 29, 13, 49, 44, 31, 13, 7, 0, 32, 8, 32, 40, 14, 10, 36, 22, 7, 2, 44, 22, 46, 16, 19, 3, 32, 38, 0, 7, 7, 30, 29, 20, 46, 12, 45, 46, 25, 40, 23, 30, 40, 3, 26, 37, 25, 27, 39, 6, 33, 18, 7, 29, 45, 39, 42, 32, 39, 44, 2, 1, 28, 11, 23, 35, 18, 34, 40, 15, 2, 31, 15, 4, 24, 9, 25, 46, 14, 21, 36, 35, 43, 34, 27, 26, 38, 26, 32, 18, 36, 32, 15, 48, 16, 23, 41, 42, 6, 13, 34, 44, 16, 34, 38, 38, 30, 21, 42, 13, 44, 45, 34, 49, 21, 42, 6, 26, 12, 11, 11, 12, 14, 45, 6, 33, 36, 38, 27, 11, 0]
[44, 27, 13, 0, 33, 4, 39, 5, 37, 19, 37, 0, 35, 20, 9, 42, 43, 14, 40, 40, 29, 42, 28, 39, 36, 18, 25, 22, 32, 0, 24, 11, 50, 30, 10, 47, 21, 38, 28, 4, 28, 22, 35, 19, 15, 23, 8, 21, 18, 3, 28, 39, 7, 25, 10, 29, 33, 20, 6, 0, 16, 7, 5, 43, 37, 50, 22, 12, 42, 30, 17, 7, 3, 18, 23, 4, 36, 1, 21, 26, 33, 13, 48, 33, 39, 21, 36, 24, 40, 27, 37, 7, 14, 6, 31, 42, 5, 48, 29, 1, 38, 35, 45, 16, 27, 25, 32, 4, 40, 43, 25, 47, 48, 45, 14, 5, 36, 3, 44, 14, 5, 33, 7, 8, 46, 33, 22, 1, 7, 48, 11, 18, 27, 32, 37, 7, 44, 13, 1, 12, 4, 18, 44, 34, 17, 36, 38, 0, 19, 19]
