N1,N2,...,Nx
[21, 3, 22, 32, 34, 23, 48, 34, 44, 25, 11, 22, 25, 14, 0, 25, 32, 31, 36, 47, 40, 39, 0, 33, 43, 1, 15, 40, 42, 45, 23, 26, 21, 6, 18, 17, 30, 19, 9, 46, 4, 12, 20, 20, 4, 39, 32, 4, 32, 32, 12, 17, 36, 29, 8, 34, 31, 3, 39, 46, 23, 27, 13, 40, 47, 15, 30, 11, 33, 43, 45, 24, 12, 0, 47, 24, 30, 28, 19, 13, 44, 16, 4, 41, 22, 21, 0, 21, 29, 32, 39, 42, 10, 28, 5, 19, 14, 49, 2, 30, 31, 35, 3, 29, 48, 46, 5, 47, 31, 20, 38, 5, 29, 41, 35, 24, 27, 14, 4, 28, 33, 28, 19, 8, 8, 25, 15, 47, 11, 8, 15, 46, 42, 39, 33, 6, 46, 8, 33, 12, 50, 30, 16, 40, 43, 26, 46, 27, 47, 43, 18, 34, 31, 15, 18, 22, 4, 43, 42, 39, 22, 36, 3, 39, 48, 47, 0]
[15, 30, 42, 11, 4, 9, 22, 10, 43, 34, 8, 15, 47, 18, 7, 42, 38, 6, 33, 50, 3, 13, 33, 0, 41, 28, 38, 23, 39, 5, 3, 45, 13, 24, 28, 48, 33, 46, 25, 47, 12, 9, 18, 14, 36, 23, 45, 41, 5, 38, 40, 19, 49, 11, 17, 22, 42, 24, 4, 22, 7, 46, 38, 11, 7, 33, 37, 38, 37, 49, 33, 27, 17, 30, 38, 13, 30, 11, 30, 0, 19, 20, 39, 49, 29, 46, 46, 8, 10, 15, 9, 5, 39, 6, 45, 50, 28, 29, 19, 23, 50, 16, 23, 14, 33, 28, 42, 41, 1, 41, 49, 38, 50, 50, 1, 7, 38, 50, 4, 29, 43, 9, 40, 44, 42, 18, 20, 7, 29, 9, 22, 45, 21, 11, 43, 8, 0, 11, 5, 32, 4, 16, 14, 8, 15, 26, 49, 34, 22, 20, 35, 2, 24, 30, 14, 43, 33, 38, 38, 23, 0, 9, 0, 23, 35, 44, 19]
[39, 1, 20, 14, 15, 32, 38, 0, 4, 21, 33, 23, 37, 9, 25, 45, 2, 35, 48, 2, 32, 6, 43, 41, 0, 41, 18, 19, 24, 22, 39, 9, 27, 40, 19, 26, 13, 30, 39, 21, 32, 11, 49, 7, 17, 45, 10, 32, 30, 25, 41, 12, 11, 32, 8, 1, 42, 32, 43, 27, 29, 4, 44, 3, 22, 37, 49, 47, 11, 43, 28, 4, 43, 50, 2, 20, 25, 2, 49, 4, 46, 44, 27, 20, 1, 30, 21, 47, 3, 11, 41, 31, 41, 0, 40, 36, 25, 42, 12, 34, 41, 46, 21, 21, 17, 14, 36, 39, 4, 8, 10, 38, 24, 37, 9, 0, 46, 16, 46, 45, 28, 30, 19, 16, 37, 50, 15, 12, 18, 33, 4, 13, 17, 49, 0, 17, 12, 40, 11, 7, 44, 3, 11, 21, 10, 44, 28, 50, 9, 35, 7, 50, 22, 39, 33, 42, 1, 43, 3, 42, 34, 7, 38, 36, 30, 2, 24]
[30, 27, 40, 3, 30, 25, 47, 19, 23, 34, 17, 37, 4, 30, 3, 26, 24, 1, 20, 41, 42, 49, 1, 28, 41, 0, 21, 21, 13, 38, 19, 35, 17, 12, 1, 48, 16, 48, 13, 25, 10, 33, 33, 28, 34, 27, 5, 6, 42, 28, 0, 23, 22, 24, 46, 31, 47, 43, 9, 40, 43, 39, 22, 12, 17, 39, 44, 46, 15, 42, 34, 26, 5, 32, 29, 16, 49, 17, 30, 46, 26, 21, 2, 4, 10, 24, 24, 23, 43, 47, 30, 47, 4, 23, 5, 33, 50, 43, 12, 42, 0, 13, 42, 42, 34, 41, 26, 22, 12, 50, 43, 16, 39, 50, 45, 21, 9, 11, 7, 3, 48, 7, 11, 8, 49, 43, 50, 50, 29, 0, 33, 41, 4, 33, 32, 27, 7, 28, 36, 35, 5, 50, 24, 24, 41, 31, 6, 36, 28, 10, 13, 24, 4, 2, 21, 7, 47, 37, 16, 16, 38, 12, 43, 32, 18, 16, 9]
[50, 16, 23, 10, 2, 48, 19, 3, 1, 8, 23, 23, 47, 17, 43, 14, 47, 13, 36, 40, 8, 24, 15, 38, 18, 21, 0, 6, 18, 1, 44, 32, 6, 27, 10, 43, 41, 35, 17, 12, 7, 21, 50, 48, 24, 30, 33, 33, 30, 1, 44, 7, 26, 14, 42, 38, 32, 36, 31, 49, 44, 19, 0, 7, 46, 16, 38, 46, 19, 24, 32, 11, 13, 5, 16, 22, 36, 13, 23, 47, 6, 4, 35, 18, 18, 17, 20, 25, 8, 7, 17, 24, 36, 43, 12, 23, 30, 49, 38, 2, 48, 8, 30, 27, 39, 20, 3, 49, 47, 20, 38, 21, 41, 6, 34, 9, 8, 16, 25, 38, 19, 25, 16, 30, 13, 9, 8, 0, 25, 46, 43, 13, 32, 32, 41, 6, 10, 15, 36, 27, 50, 48, 29, 16, 41, 36, 36, 32, 37, 46, 0, 30, 33, 0, 46, 45, 50, 32, 35, 13, 37, 24, 37, 0, 36, 23, 6]
[15, 26, 30, 36, 31, 35, 13, 3, 46, 45, 21, 34, 40, 13, 21, 43, 19, 12, 11, 34, 27, 14, 40, 23, 19, 21, 6, 0, 42, 11, 44, 48, 4, 39, 1, 35, 48, 31, 44, 29, 12, 13, 5, 34, 38, 34, 24, 47, 48, 4, 2, 15, 13, 36, 15, 0, 28, 12, 30, 41, 36, 4, 33, 9, 3, 41, 6, 47, 22, 45, 31, 1, 2, 15, 40, 10, 7, 35, 22, 43, 44, 42, 6, 24, 35, 14, 49, 3, 5, 32, 34, 40, 32, 7, 13, 2, 28, 15, 31, 46, 16, 3, 48, 30, 15, 24, 19, 49, 5, 45, 45, 12, 28, 2, 39, 43, 15, 13, 24, 24, 31, 10, 4, 25, 1, 6, 29, 35, 24, 49, 36, 3, 48, 13, 24, 50, 48, 16, 1, 29, 14, 44, 45, 46, 9, 38, 14, 40, 1, 6, 23, 4, 12, 20, 11, 48, 7, 17, 40, 37, 38, 31, 26, 25, 0, 17, 17]
[2, 2, 46, 0, 29, 36, 3, 9, 46, 24, 42, 1, 18, 29, 22, 42, 20, 14, 2, 39, 48, 26, 42, 39, 24, 13, 18, 42, 0, 40, 37, 49, 36, 2, 6, 46, 31, 37, 1, 42, 40, 9, 14, 36, 49, 49, 6, 37, 27, 5, 49, 1, 9, 42, 40, 8, 8, 20, 1, 17, 39, 35, 9, 34, 37, 41, 48, 12, 38, 16, 23, 20, 24, 10, 12, 15, 24, 44, 5, 24, 32, 25, 3, 4, 2, 30, 50, 41, 33, 40, 46, 8, 36, 28, 47, 44, 31, 1, 21, 32, 7, 33, 31, 17, 11, 9, 39, 19, 32, 47, 45, 11, 38, 44, 23, 12, 32, 18, 40, 48, 33, 8, 36, 19, 33, 48, 0, 44, 12, 28, 19, 26, 37, 18, 33, 40, 29, 7, 33, 1, 39, 31, 48, 47, 32, 7, 31, 11, 37, 22, 48, 1, 19, 15, 40, 29, 17, 32, 34, 8, 42, 26, 25, 46, 41, 21, 44]
[37, 49, 48, 23, 29, 28, 32, 15, 43, 16, 49, 24, 16, 47, 27, 3, 30, 11, 43, 4, 29, 26, 45, 5, 22, 38, 1, 11, 40, 0, 47, 48, 45, 6, 36, 20, 32, 34, 15, 48, 2, 25, 47, 43, 3, 30, 24, 2, 21, 5, 42, 38, 4, 39, 34, 29, 47, 5, 16, 33, 20, 12, 45, 2, 3, 42, 40, 24, 5, 44, 8, 18, 45, 36, 15, 47, 46, 26, 15, 49, 37, 14, 4, 22, 30, 20, 35, 23, 46, 9, 1, 33, 28, 19, 24, 21, 17, 32, 9, 23, 42, 28, 13, 18, 9, 9, 27, 32, 22, 14, 37, 17, 8, 34, 14, 3, 29, 39, 16, 11, 5, 33, 42, 0, 25, 39, 28, 41, 25, 38, 38, 24, 16, 10, 0, 49, 32, 31, 7, 39, 49, 16, 1, 49, 28, 18, 21, 26, 23, 2, 43, 2, 21, 20, 8, 43, 20, 6, 47, 26, 42, 3, 28, 37, 36, 8, 22]
[24, 43, 10, 14, 6, 44, 49, 6, 13, 14, 38, 21, 18, 28, 24, 7, 23, 29, 36, 7, 13, 42, 23, 3, 39, 19, 44, 44, 37, 47, 0, 28, 1, 37, 5, 26, 32, 41, 31, 26, 3, 21, 22, 21, 17, 21, 6, 27, 32, 7, 26, 39, 40, 13, 29, 31, 11, 41, 13, 19, 19, 49, 31, 39, 13, 46, 42, 43, 46, 42, 40, 3, 29, 14, 1, 26, 41, 18, 47, 49, 34, 44, 24, 24, 26, 12, 41, 22, 19, 36, 16, 6, 46, 42, 28, 30, 46, 50, 5, 46, 25, 38, 11, 30, 44, 44, 33, 30, 34, 47, 31, 4, 24, 5, 21, 7, 50, 7, 13, 29, 23, 1, 37, 32, 25, 8, 14, 44, 50, 45, 22, 21, 36, 29, 29, 4, 6, 44, 39, 46, 32, 20, 7, 15, 4, 37, 32, 39, 11, 16, 17, 10, 7, 23, 42, 10, 49, 44, 30, 16, 0, 0, 13, 39, 2, 37, 19]
[47, 44, 49, 50, 16, 22, 23, 7, 8, 22, 11, 4, 31, 47, 13, 31, 45, 4, 20, 48, 4, 13, 26, 45, 9, 35, 32, 48, 49, 48, 28, 0, 11, 13, 40, 3, 39, 31, 8, 28, 21, 20, 38, 24, 49, 2, 40, 18, 35, 7, 30, 36, 7, 2, 34, 9, 34, 42, 36, 35, 48, 37, 47, 7, 40, 3, 12, 6, 26, 2, 23, 33, 36, 43, 3, 19, 30, 30, 18, 13, 21, 49, 46, 48, 30, 43, 19, 12, 36, 17, 46, 47, 35, 41, 34, 42, 5, 24, 26, 38, 34, 11, 6, 46, 23, 22, 19, 26, 23, 36, 11, 24, 19, 37, 35, 26, 10, 38, 37, 4, 25, 29, 40, 3, 8, 48, 25, 28, 19, 27, 49, 36, 20, 18, 37, 38, 2, 8, 2, 37, 24, 3, 30, 31, 19, 32, 4, 15, 5, 0, 12, 20, 45, 49, 29, 7, 50, 9, 48, 26, 35, 21, 15, 33, 37, 28, 4]
[11, 36, 10, 7, 24, 15, 38, 0, 31, 23, 5, 38, 0, 6, 35, 39, 39, 10, 47, 8, 28, 34, 21, 13, 27, 17, 6, 4, 36, 45, 1, 11, 0, 41, 31, 22, 21, 5, 8, 31, 0, 36, 44, 15, 45, 38, 29, 50, 19, 9, 50, 4, 45, 29, 47, 27, 39, 43, 22, 37, 25, 37, 33, 36, 42, 18, 24, 12, 40, 22, 35, 10, 6, 4, 42, 23, 50, 3, 50, 39, 42, 16, 2, 18, 15, 26, 12, 19, 29, 45, 13, 15, 35, 5, 49, 39, 11, 20, 8, 24, 11, 7, 8, 21, 13, 0, 37, 3, 49, 12, 17, 30, 5, 49, 29, 14, 25, 2, 32, 4, 32, 36, 10, 38, 30, 18, 8, 26, 39, 12, 6, 2, 48, 36, 8, 15, 18, 34, 34, 43, 6, 19, 13, 35, 7, 19, 3, 4, 26, 41, 40, 29, 12, 27, 49, 29, 40, 26, 5, 49, 8, 18, 31, 16, 23, 13, 44]
[25, 20, 11, 2, 45, 28, 8, 25, 24, 4, 19, 16, 39, 38, 27, 18, 48, 11, 2, 21, 38, 42, 6, 24, 40, 12, 27, 39, 2, 6, 37, 13, 41, 0, 18, 16, 27, 42, 14, 13, 46, 7, 23, 5, 33, 26, 32, 34, 34, 42, 10, 20, 33, 36, 11, 11, 36, 3, 32, 8, 5, 2, 48, 6, 43, 40, 3, 34, 44, 45, 38, 20, 13, 23, 50, 16, 42, 35, 35, 45, 42, 13, 19, 44, 50, 30, 21, 46, 8, 26, 29, 17, 13, 15, 29, 36, 39, 28, 37, 2, 26, 41, 0, 17, 19, 20, 15, 21, 42, 33, 17, 26, 6, 12, 35, 0, 8, 7, 32, 6, 17, 40, 34, 27, 8, 34, 15, 7, 38, 24, 41, 37, 40, 30, 16, 49, 40, 24, 9, 15, 25, 42, 7, 36, 16, 38, 42, 50, 49, 2, 16, 14, 19, 25, 24, 47, 42, 33, 47, 33, 14, 29, 25, 38, 9, 37, 32]
[33, 0, 27, 8, 25, 50, 8, 17, 17, 22, 16, 20, 10, 24, 33, 35, 22, 7, 27, 48, 5, 37, 18, 28, 19, 1, 10, 1, 6, 36, 5, 40, 31, 18, 0, 45, 21, 35, 4, 23, 5, 16, 44, 30, 33, 7, 3, 8, 40, 45, 41, 18, 46, 13, 27, 34, 16, 36, 41, 26, 38, 8, 12, 19, 12, 13, 13, 5, 7, 31, 47, 1, 9, 37, 28, 2, 19, 13, 28, 47, 4, 7, 18, 6, 30, 45, 8, 31, 43, 49, 15, 20, 4, 20, 17, 2, 6, 46, 21, 33, 0, 1, 50, 33, 42, 30, 34, 33, 19, 33, 4, 11, 24, 26, 6, 21, 47, 9, 14, 28, 45, 20, 38, 29, 28, 42, 17, 40, 29, 36, 30, 13, 4, 35, 29, 37, 42, 32, 12, 17, 41, 8, 2, 30, 29, 33, 25, 24, 29, 1, 42, 49, 44, 25, 12, 25, 5, 5, 38, 2, 43, 11, 50, 49, 38, 17, 12]
[2, 41, 27, 50, 4, 48, 43, 35, 29, 22, 1, 48, 26, 50, 28, 14, 36, 37, 17, 43, 46, 1, 17, 48, 26, 48, 43, 35, 46, 20, 26, 3, 22, 16, 45, 0, 8, 23, 12, 48, 32, 49, 16, 15, 27, 14, 33, 45, 38, 26, 10, 50, 17, 24, 33, 4, 31, 33, 41, 43, 38, 43, 24, 50, 2, 33, 49, 46, 9, 44, 12, 13, 0, 17, 45, 13, 14, 26, 26, 43, 34, 27, 38, 11, 50, 26, 48, 44, 13, 48, 33, 36, 28, 22, 29, 45, 49, 4, 5, 0, 41, 43, 22, 23, 16, 24, 44, 13, 8, 46, 6, 14, 7, 17, 34, 15, 9, 27, 1, 4, 32, 23, 39, 46, 36, 27, 40, 19, 33, 10, 5, 8, 17, 1, 46, 19, 50, 5, 7, 26, 0, 38, 9, 17, 14, 50, 36, 16, 6, 0, 0, 21, 11, 0, 43, 22, 34, 26, 12, 48, 8, 22, 34, 2, 38, 10, 44]
[8, 24, 32, 47, 44, 33, 0, 44, 28, 1, 2, 11, 11, 22, 42, 48, 41, 24, 42, 13, 24, 22, 30, 33, 13, 16, 41, 48, 31, 32, 32, 39, 21, 27, 21, 8, 0, 49, 24, 34, 49, 9, 42, 41, 11, 28, 27, 8, 46, 46, 14, 23, 39, 24, 50, 37, 0, 19, 28, 30, 46, 19, 50, 22, 46, 16, 10, 21, 15, 49, 32, 19, 41, 4, 45, 33, 2, 44, 22, 25, 36, 12, 18, 33, 36, 31, 39, 35, 23, 37, 5, 48, 48, 35, 18, 47, 1, 4, 45, 33, 3, 2, 36, 18, 23, 3, 15, 0, 16, 24, 27, 4, 22, 20, 13, 2, 11, 28, 30, 30, 20, 41, 2, 45, 30, 3, 4, 6, 49, 26, 27, 33, 32, 30, 2, 33, 13, 7, 50, 45, 39, 13, 6, 45, 47, 39, 19, 17, 20, 7, 14, 29, 9, 50, 31, 37, 34, 5, 13, 34, 41, 47, 36, 12, 45, 40, 43]
[21, 37, 29, 23, 27, 1, 27, 20, 7, 44, 22, 25, 43, 38, 7, 26, 10, 46, 43, 12, 5, 26, 19, 46, 30, 48, 35, 31, 37, 34, 41, 31, 5, 42, 35, 23, 49, 0, 14, 7, 39, 24, 31, 22, 24, 30, 45, 26, 36, 2, 41, 11, 47, 34, 2, 15, 45, 14, 31, 31, 45, 12, 4, 0, 49, 11, 4, 31, 23, 17, 25, 21, 17, 29, 17, 49, 21, 27, 23, 6, 31, 16, 10, 36, 20, 40, 13, 34, 24, 6, 35, 29, 17, 35, 44, 21, 31, 28, 49, 2, 20, 21, 37, 40, 24, 12, 25, 16, 26, 23, 11, 0, 4, 26, 37, 11, 35, 7, 46, 37, 9, 23, 35, 19, 48, 8, 20, 1, 17, 16, 3, 39, 49, 46, 36, 18, 26, 20, 18, 37, 37, 11, 45, 2, 3, 4, 50, 20, 8, 36, 19, 40, 0, 11, 9, 17, 37, 38, 31, 15, 34, 9, 20, 43, 20, 42, 48]
[25, 36, 38, 3, 38, 28, 20, 18, 36, 44, 24, 2, 16, 5, 12, 33, 25, 24, 18, 6, 35, 2, 9, 25, 39, 13, 17, 44, 1, 15, 31, 8, 8, 14, 4, 12, 24, 14, 0, 20, 41, 49, 28, 16, 9, 6, 0, 20, 9, 24, 47, 0, 50, 3, 40, 26, 35, 38, 2, 44, 13, 31, 13, 33, 5, 39, 30, 2, 30, 13, 38, 44, 49, 21, 4, 17, 10, 45, 6, 16, 12, 43, 2, 39, 4, 16, 49, 18, 34, 39, 29, 41, 47, 10, 22, 47, 3, 48, 6, 2, 8, 29, 10, 9, 18, 41, 8, 50, 20, 6, 41, 35, 37, 7, 39, 13, 32, 50, 36, 47, 8, 44, 8, 38, 6, 32, 17, 34, 35, 27, 3, 30, 5, 41, 20, 44, 8, 45, 5, 16, 48, 13, 15, 16, 36, 38, 50, 12, 50, 8, 33, 37, 46, 50, 13, 50, 29, 24, 39, 14, 33, 3, 39, 42, 41, 28, 46]
[31, 21, 35, 48, 5, 30, 30, 34, 0, 22, 23, 3, 47, 46, 35, 10, 18, 36, 47, 29, 40, 11, 46, 47, 21, 25, 12, 29, 42, 48, 26, 28, 31, 13, 23, 48, 34, 7, 20, 0, 3, 3, 25, 41, 24, 12, 47, 0, 12, 12, 23, 12, 17, 33, 25, 32, 15, 25, 41, 13, 44, 43, 4, 9, 37, 32, 28, 21, 9, 48, 8, 45, 6, 41, 49, 20, 35, 38, 1, 13, 22, 37, 23, 4, 50, 32, 7, 17, 44, 40, 47, 0, 21, 21, 15, 31, 17, 44, 23, 27, 8, 44, 9, 30, 21, 33, 40, 24, 24, 22, 7, 29, 12, 43, 8, 3, 3, 36, 31, 10, 28, 35, 15, 17, 12, 19, 50, 19, 14, 40, 36, 5, 19, 13, 28, 11, 14, 30, 43, 10, 37, 50, 6, 6, 5, 16, 43, 38, 43, 38, 34, 39, 1, 21, 34, 14, 18, 33, 23, 28, 10, 28, 9, 31, 25, 28, 15]
[30, 39, 39, 35, 9, 13, 25, 23, 18, 38, 6, 11, 33, 25, 19, 47, 21, 9, 49, 10, 12, 44, 4, 12, 32, 10, 7, 12, 40, 2, 3, 21, 0, 46, 5, 32, 49, 39, 41, 3, 0, 44, 30, 7, 32, 21, 46, 7, 31, 27, 22, 15, 39, 3, 3, 4, 11, 13, 35, 47, 26, 22, 31, 5, 44, 1, 20, 22, 27, 7, 30, 19, 28, 40, 48, 3, 34, 44, 24, 10, 0, 25, 40, 40, 35, 30, 44, 42, 27, 18, 22, 26, 47, 33, 27, 37, 13, 50, 36, 45, 17, 32, 3, 42, 0, 39, 21, 26, 41, 42, 38, 23, 12, 44, 44, 29, 27, 27, 35, 18, 24, 1, 15, 17, 39, 0, 45, 24, 31, 20, 38, 21, 8, 2, 26, 26, 36, 11, 40, 21, 1, 29, 7, 12, 16, 33, 22, 24, 18, 42, 15, 47, 14, 46, 38, 49, 23, 13, 19, 39, 23, 36, 26, 15, 15, 0, 28]
[28, 42, 49, 10, 21, 1, 41, 3, 29, 0, 13, 3, 49, 24, 50, 32, 42, 39, 34, 15, 6, 22, 12, 9, 11, 33, 21, 13, 9, 25, 21, 20, 36, 7, 16, 49, 9, 24, 49, 3, 44, 0, 39, 24, 4, 23, 4, 2, 40, 10, 4, 0, 15, 0, 17, 23, 34, 30, 28, 4, 22, 1, 19, 19, 48, 10, 33, 25, 42, 31, 40, 34, 9, 14, 24, 45, 46, 35, 28, 44, 14, 43, 8, 33, 48, 11, 19, 18, 6, 10, 45, 4, 23, 7, 48, 39, 16, 24, 48, 8, 16, 45, 12, 17, 8, 48, 27, 48, 42, 48, 30, 12, 21, 45, 37, 9, 8, 13, 30, 44, 1, 8, 31, 50, 19, 43, 6, 17, 43, 20, 31, 24, 34, 45, 43, 45, 28, 19, 39, 8, 12, 22, 0, 47, 47, 0, 22, 41, 36, 45, 31, 18, 19, 17, 14, 34, 12, 44, 49, 38, 26, 48, 27, 14, 1, 2, 11]
[32, 29, 38, 10, 4, 20, 41, 6, 39, 48, 2, 15, 1, 10, 24, 10, 15, 45, 42, 44, 34, 49, 20, 18, 49, 33, 50, 5, 14, 47, 22, 38, 44, 23, 44, 16, 42, 31, 28, 25, 30, 39, 0, 33, 45, 42, 3, 18, 38, 26, 30, 26, 41, 50, 8, 49, 43, 37, 16, 47, 2, 30, 29, 34, 0, 17, 4, 19, 47, 7, 44, 48, 44, 20, 1, 2, 50, 5, 6, 5, 24, 34, 47, 8, 35, 41, 30, 6, 36, 12, 7, 43, 30, 50, 22, 30, 9, 25, 4, 38, 4, 37, 29, 1, 8, 3, 11, 23, 37, 12, 5, 14, 36, 14, 15, 40, 18, 31, 45, 19, 0, 43, 18, 15, 9, 36, 38, 44, 46, 16, 5, 26, 35, 34, 33, 18, 8, 39, 41, 19, 14, 48, 26, 20, 45, 12, 17, 49, 1, 24, 45, 16, 39, 9, 40, 33, 35, 40, 47, 26, 32, 12, 32, 43, 9, 45, 25]
[16, 44, 14, 7, 36, 50, 36, 25, 24, 38, 43, 45, 48, 9, 8, 8, 44, 44, 13, 46, 27, 21, 20, 14, 7, 28, 48, 34, 36, 43, 21, 24, 15, 5, 30, 15, 41, 22, 16, 41, 7, 24, 33, 0, 34, 4, 32, 16, 43, 8, 40, 21, 3, 22, 40, 42, 6, 15, 24, 41, 28, 22, 49, 32, 22, 39, 44, 14, 17, 38, 48, 28, 4, 0, 31, 38, 26, 3, 46, 12, 9, 3, 13, 0, 28, 26, 40, 37, 15, 33, 0, 45, 31, 27, 48, 17, 45, 20, 20, 33, 25, 31, 3, 10, 9, 5, 23, 16, 19, 2, 4, 26, 29, 44, 23, 2, 8, 25, 3, 36, 49, 4, 32, 41, 1, 26, 24, 47, 14, 40, 22, 23, 18, 5, 15, 20, 19, 11, 44, 24, 42, 46, 29, 24, 35, 22, 10, 23, 17, 6, 16, 27, 2, 28, 46, 1, 26, 8, 0, 38, 24, 2, 31, 32, 4, 18, 19]
[4, 8, 4, 17, 18, 14, 14, 44, 22, 5, 19, 19, 26, 50, 44, 29, 23, 39, 29, 47, 49, 27, 4, 36, 17, 34, 24, 38, 49, 3, 17, 49, 45, 33, 33, 27, 11, 24, 9, 24, 32, 4, 45, 34, 0, 38, 25, 29, 2, 25, 5, 36, 14, 47, 33, 42, 21, 43, 39, 37, 14, 6, 40, 16, 39, 46, 24, 27, 27, 36, 3, 37, 19, 38, 8, 31, 22, 48, 31, 18, 8, 41, 36, 31, 33, 40, 20, 2, 42, 7, 36, 16, 2, 3, 15, 49, 5, 37, 30, 3, 34, 26, 26, 11, 1, 22, 38, 21, 8, 35, 20, 2, 8, 2, 11, 13, 6, 15, 27, 2, 10, 6, 46, 24, 44, 38, 10, 27, 18, 5, 18, 18, 5, 12, 11, 24, 19, 7, 46, 48, 11, 1, 10, 5, 37, 9, 30, 20, 24, 15, 11, 20, 46, 19, 41, 46, 37, 24, 26, 22, 23, 23, 32, 44, 28, 37, 33]
[5, 6, 31, 45, 23, 0, 48, 1, 40, 9, 9, 4, 18, 48, 34, 9, 31, 23, 33, 30, 35, 14, 39, 23, 45, 27, 30, 34, 49, 30, 21, 2, 38, 26, 7, 14, 28, 30, 6, 12, 21, 23, 42, 4, 38, 0, 22, 9, 11, 34, 20, 25, 26, 21, 35, 18, 40, 25, 2, 8, 11, 39, 45, 42, 10, 28, 35, 49, 36, 2, 46, 15, 47, 48, 28, 38, 7, 1, 46, 43, 22, 24, 18, 28, 20, 20, 32, 33, 36, 2, 14, 40, 49, 34, 50, 4, 44, 2, 2, 40, 23, 50, 2, 47, 50, 45, 1, 35, 50, 32, 4, 1, 16, 18, 17, 17, 4, 48, 49, 2, 21, 49, 34, 27, 39, 33, 32, 35, 49, 30, 26, 11, 25, 20, 25, 50, 5, 20, 23, 11, 9, 18, 21, 44, 47, 18, 21, 18, 14, 8, 12, 30, 41, 12, 4, 14, 43, 46, 17, 35, 48, 20, 13, 27, 1, 33, 48]
[44, 38, 50, 20, 8, 44, 23, 36, 4, 13, 34, 13, 50, 46, 15, 33, 10, 13, 17, 35, 32, 8, 32, 45, 10, 5, 33, 24, 6, 24, 6, 40, 29, 32, 3, 33, 27, 45, 0, 47, 46, 4, 3, 32, 25, 22, 0, 42, 25, 26, 34, 39, 44, 26, 28, 21, 14, 12, 16, 49, 31, 18, 42, 35, 49, 1, 6, 27, 40, 22, 38, 30, 9, 30, 7, 31, 0, 11, 19, 43, 19, 25, 10, 36, 14, 17, 39, 8, 37, 2, 30, 47, 41, 24, 23, 46, 1, 20, 29, 19, 16, 45, 50, 16, 3, 8, 48, 41, 28, 18, 41, 5, 34, 12, 13, 29, 44, 43, 29, 13, 24, 32, 20, 33, 13, 18, 25, 33, 36, 25, 35, 44, 48, 40, 17, 17, 26, 46, 11, 17, 26, 22, 44, 47, 34, 47, 7, 43, 38, 17, 46, 7, 18, 50, 31, 11, 13, 32, 12, 13, 44, 48, 30, 31, 50, 49, 44]
[50, 49, 29, 44, 49, 46, 45, 31, 4, 4, 5, 44, 14, 0, 13, 37, 34, 10, 23, 35, 44, 33, 4, 41, 32, 6, 33, 47, 37, 2, 27, 18, 50, 34, 8, 45, 8, 26, 20, 0, 7, 2, 18, 16, 29, 9, 42, 0, 34, 24, 25, 13, 16, 26, 22, 39, 2, 39, 20, 3, 47, 32, 14, 41, 32, 17, 33, 20, 2, 10, 47, 50, 2, 23, 10, 38, 48, 23, 25, 15, 2, 7, 14, 34, 41, 15, 38, 32, 25, 38, 1, 22, 31, 17, 25, 5, 28, 44, 43, 22, 5, 46, 11, 4, 38, 5, 22, 26, 27, 36, 23, 2, 38, 19, 9, 16, 39, 8, 6, 32, 20, 20, 30, 22, 37, 48, 46, 8, 6, 4, 25, 16, 35, 17, 4, 13, 38, 50, 4, 10, 7, 29, 36, 46, 25, 3, 37, 35, 38, 31, 14, 3, 19, 30, 19, 13, 46, 47, 32, 10, 24, 26, 50, 35, 46, 8, 33]
[6, 3, 47, 46, 30, 25, 31, 39, 23, 17, 12, 2, 6, 48, 21, 1, 50, 42, 39, 13, 28, 7, 32, 5, 30, 42, 30, 48, 27, 21, 32, 35, 19, 34, 40, 38, 46, 36, 9, 12, 31, 40, 38, 43, 2, 11, 25, 34, 0, 23, 30, 2, 34, 32, 32, 17, 36, 27, 29, 30, 0, 33, 43, 41, 25, 10, 39, 22, 28, 27, 31, 19, 3, 13, 49, 3, 5, 31, 12, 46, 49, 40, 31, 39, 47, 28, 36, 0, 32, 32, 18, 14, 12, 27, 31, 34, 35, 21, 48, 34, 43, 16, 19, 47, 29, 34, 22, 47, 1, 21, 33, 19, 33, 11, 8, 9, 34, 11, 19, 39, 14, 47, 29, 12, 1, 13, 11, 15, 26, 36, 33, 15, 42, 23, 14, 14, 22, 11, 34, 13, 29, 9, 23, 37, 41, 14, 46, 7, 42, 11, 50, 30, 1, 40, 30, 47, 46, 17, 33, 2, 34, 23, 10, 16, 50, 20, 26]
