N1,N2,...,Nx
[13, 17, 5, 1, 3, 15, 1, 49, 35, 33, 0, 28, 30, 8, 2, 1, 15, 26, 38, 7, 42, 46, 45, 5, 35, 26, 6, 42, 48, 10, 46, 16, 30, 29, 20, 45, 0, 22, 16, 47, 13, 12, 7, 14, 50, 16, 5, 11, 18, 15, 21, 28, 35, 43, 22, 2, 5, 12, 48, 18, 30, 40, 30, 37, 12, 49, 11, 20, 50, 34, 35, 46, 47, 15, 27, 14, 16, 13, 43, 15, 4, 9, 11, 27, 43, 43, 13, 18, 23, 18, 41, 35, 5, 22, 19, 45, 14, 8, 27, 41, 2, 18, 3, 4, 6, 42, 43, 49, 33, 33, 9, 0, 0, 37, 24, 24, 22, 13, 7, 50, 20, 1, 14, 10, 23, 48, 29, 37, 40, 33, 34, 27, 5, 36, 14, 11, 20, 36, 35, 8, 14, 0, 40, 0, 42, 37, 34, 15, 18, 37, 40, 41, 43, 24, 23, 7, 19, 5, 8, 39, 4, 38, 35, 8, 23, 28, 19, 24, 24, 13, 47, 43, 46, 46, 0, 14, 34, 10, 43, 3, 14, 42, 34, 17, 21, 26, 30, 3, 3, 29, 33, 32, 12, 13, 25, 49, 43, 39]
[6, 43, 28, 37, 25, 27, 36, 17, 42, 5, 28, 0, 21, 9, 10, 24, 40, 29, 38, 26, 32, 17, 50, 29, 31, 21, 24, 20, 8, 35, 43, 23, 17, 20, 42, 41, 47, 44, 40, 2, 46, 9, 43, 15, 3, 27, 46, 34, 26, 11, 44, 17, 14, 44, 48, 48, 33, 29, 37, 44, 10, 17, 16, 46, 2, 16, 27, 26, 14, 6, 1, 41, 19, 50, 36, 23, 50, 3, 30, 43, 17, 50, 25, 27, 14, 40, 5, 45, 49, 12, 5, 17, 23, 11, 25, 14, 47, 38, 43, 15, 26, 28, 25, 17, 16, 43, 36, 1, 15, 16, 6, 31, 18, 37, 17, 18, 29, 43, 27, 15, 47, 12, 32, 13, 21, 14, 10, 5, 8, 36, 3, 43, 15, 27, 35, 31, 12, 4, 24, 6, 33, 33, 22, 11, 24, 49, 2, 24, 10, 42, 49, 32, 15, 13, 8, 49, 10, 1, 0, 29, 7, 37, 31, 37, 8, 18, 10, 17, 47, 29, 8, 33, 31, 1, 50, 6, 8, 35, 47, 45, 8, 29, 18, 47, 41, 1, 44, 35, 4, 45, 47, 24, 44, 47, 34, 20, 35, 1]
[41, 37, 40, 48, 18, 18, 12, 7, 10, 46, 30, 21, 0, 20, 10, 47, 26, 50, 16, 47, 26, 9, 41, 10, 44, 38, 9, 38, 0, 46, 0, 42, 12, 38, 49, 26, 10, 10, 40, 14, 42, 13, 12, 16, 24, 49, 40, 47, 1, 44, 20, 38, 28, 19, 8, 32, 21, 37, 43, 17, 31, 37, 10, 36, 17, 31, 11, 16, 9, 36, 9, 46, 44, 22, 45, 17, 11, 25, 6, 9, 29, 39, 24, 25, 10, 43, 21, 5, 40, 44, 28, 6, 10, 16, 43, 34, 40, 18, 22, 48, 50, 33, 17, 18, 26, 20, 49, 47, 1, 22, 50, 3, 41, 44, 36, 8, 2, 47, 37, 45, 48, 40, 49, 49, 35, 44, 37, 4, 33, 39, 11, 8, 20, 34, 15, 11, 15, 46, 23, 12, 20, 2, 23, 48, 43, 38, 42, 45, 23, 29, 50, 27, 4, 29, 0, 14, 15, 49, 32, 9, 8, 36, 0, 29, 22, 10, 22, 49, 15, 11, 11, 38, 37, 4, 19, 44, 42, 13, 42, 23, 42, 28, 7, 33, 44, 41, 19, 2, 33, 21, 7, 39, 36, 36, 38, 21, 13, 24]
[37, 42, 12, 5, 8, 33, 20, 6, 41, 34, 8, 9, 20, 0, 9, 41, 41, 7, 6, 13, 3, 35, 41, 34, 44, 0, 12, 50, 32, 41, 21, 6, 49, 6, 45, 24, 22, 20, 27, 12, 37, 18, 42, 5, 38, 41, 19, 28, 38, 2, 46, 45, 11, 15, 14, 16, 46, 3, 2, 49, 28, 23, 6, 5, 26, 49, 15, 4, 6, 34, 31, 47, 40, 45, 46, 18, 15, 50, 23, 15, 45, 9, 46, 8, 9, 45, 7, 6, 41, 8, 17, 38, 39, 47, 45, 0, 8, 32, 27, 44, 1, 4, 30, 11, 4, 39, 45, 42, 25, 30, 41, 8, 49, 39, 22, 45, 40, 5, 2, 40, 42, 25, 9, 30, 8, 23, 21, 28, 44, 49, 12, 47, 49, 32, 2, 16, 25, 12, 5, 39, 18, 10, 1, 5, 45, 17, 9, 39, 49, 38, 18, 26, 1, 26, 16, 50, 24, 49, 40, 5, 36, 43, 4, 43, 27, 30, 45, 35, 18, 23, 17, 25, 14, 5, 50, 0, 36, 27, 46, 24, 43, 12, 15, 8, 48, 22, 8, 49, 35, 8, 20, 17, 3, 41, 47, 34, 30, 13]
[20, 12, 39, 24, 16, 49, 34, 38, 33, 23, 2, 10, 10, 9, 0, 41, 27, 11, 43, 25, 25, 24, 3, 46, 5, 47, 5, 28, 21, 5, 11, 49, 32, 33, 32, 20, 17, 41, 27, 37, 42, 33, 32, 4, 39, 2, 21, 4, 48, 22, 13, 21, 8, 12, 13, 14, 6, 38, 25, 46, 12, 21, 9, 17, 5, 21, 22, 1, 34, 46, 9, 30, 33, 40, 26, 4, 50, 3, 44, 27, 49, 24, 17, 9, 43, 11, 2, 17, 44, 43, 48, 0, 20, 11, 6, 34, 26, 18, 17, 44, 37, 28, 46, 37, 33, 9, 23, 39, 22, 20, 2, 48, 21, 30, 20, 37, 37, 32, 27, 42, 16, 30, 42, 14, 43, 4, 21, 33, 25, 12, 43, 13, 6, 11, 32, 38, 49, 21, 38, 34, 49, 42, 6, 49, 46, 31, 42, 19, 1, 12, 43, 0, 44, 24, 9, 4, 7, 27, 1, 23, 26, 37, 9, 21, 22, 10, 25, 10, 0, 41, 38, 2, 41, 34, 46, 43, 46, 29, 32, 47, 50, 43, 14, 37, 39, 31, 7, 16, 37, 12, 19, 32, 24, 23, 9, 46, 25, 18]
[34, 6, 1, 27, 46, 30, 19, 45, 0, 42, 1, 24, 47, 41, 41, 0, 5, 46, 32, 28, 5, 25, 16, 28, 25, 28, 40, 17, 3, 42, 7, 6, 23, 31, 39, 34, 30, 4, 42, 11, 37, 27, 49, 45, 16, 8, 25, 33, 16, 2, 4, 34, 25, 50, 35, 46, 17, 34, 49, 44, 6, 8, 39, 35, 7, 34, 12, 10, 8, 9, 35, 13, 48, 37, 1, 28, 35, 27, 13, 4, 39, 10, 23, 27, 4, 35, 38, 33, 7, 25, 19, 40, 49, 45, 0, 11, 6, 35, 21, 26, 36, 4, 31, 22, 21, 37, 32, 28, 36, 25, 27, 9, 39, 27, 6, 29, 43, 18, 29, 29, 42, 40, 8, 38, 36, 33, 50, 48, 34, 11, 20, 3, 28, 6, 29, 25, 17, 0, 2, 36, 7, 10, 28, 20, 44, 39, 11, 21, 29, 49, 11, 46, 8, 38, 12, 11, 6, 19, 50, 22, 3, 28, 0, 22, 42, 39, 16, 12, 17, 2, 14, 42, 27, 38, 30, 9, 32, 28, 22, 2, 18, 22, 3, 23, 21, 9, 15, 19, 16, 18, 49, 43, 4, 47, 37, 27, 26, 33]
[31, 10, 40, 22, 45, 32, 37, 11, 8, 39, 15, 40, 26, 41, 27, 5, 0, 26, 29, 47, 17, 50, 44, 33, 14, 44, 23, 27, 32, 11, 29, 1, 21, 26, 25, 29, 50, 3, 46, 21, 45, 45, 5, 12, 41, 46, 6, 34, 2, 1, 1, 29, 7, 6, 7, 0, 47, 37, 15, 11, 45, 28, 34, 0, 32, 5, 15, 35, 44, 38, 32, 32, 6, 28, 23, 0, 17, 14, 40, 1, 7, 8, 5, 48, 48, 10, 6, 46, 18, 21, 22, 3, 1, 21, 31, 25, 23, 6, 9, 38, 43, 16, 48, 20, 8, 48, 0, 18, 28, 19, 9, 42, 41, 8, 47, 23, 21, 1, 1, 48, 12, 19, 34, 21, 46, 45, 28, 1, 22, 35, 35, 44, 34, 50, 23, 21, 48, 16, 4, 29, 15, 38, 41, 0, 25, 49, 13, 48, 24, 49, 25, 24, 32, 28, 1, 47, 8, 3, 20, 48, 33, 10, 14, 28, 34, 5, 9, 25, 39, 21, 22, 42, 26, 0, 21, 7, 29, 38, 33, 22, 5, 27, 17, 11, 29, 18, 30, 38, 44, 0, 43, 40, 18, 19, 0, 0, 43, 2]
[28, 43, 9, 15, 29, 19, 30, 45, 17, 5, 26, 29, 50, 7, 11, 46, 26, 0, 33, 15, 46, 34, 27, 4, 5, 32, 12, 47, 48, 4, 32, 29, 48, 12, 21, 48, 41, 28, 24, 37, 2, 14, 9, 20, 50, 50, 0, 11, 32, 27, 26, 6, 17, 24, 33, 28, 37, 12, 24, 43, 9, 46, 25, 11, 20, 23, 4, 12, 9, 12, 25, 26, 5, 29, 38, 6, 30, 22, 40, 35, 47, 35, 20, 50, 30, 20, 2, 21, 31, 19, 37, 5, 27, 36, 31, 32, 49, 19, 8, 46, 4, 38, 47, 48, 26, 49, 10, 41, 48, 26, 6, 47, 44, 37, 30, 26, 4, 23, 32, 17, 49, 15, 3, 30, 48, 10, 11, 29, 19, 8, 13, 27, 10, 24, 11, 5, 45, 23, 10, 50, 25, 24, 20, 19, 4, 46, 20, 38, 41, 18, 23, 20, 26, 7, 41, 26, 50, 40, 31, 32, 33, 16, 12, 18, 38, 19, 40, 14, 4, 44, 28, 42, 30, 50, 0, 37, 8, 5, 48, 29, 7, 14, 7, 19, 26, 17, 25, 35, 17, 40, 24, 21, 46, 13, 28, 6, 45, 9]
[36, 3, 40, 11, 12, 30, 15, 25, 27, 48, 38, 38, 16, 6, 43, 32, 29, 33, 0, 22, 47, 50, 32, 16, 32, 44, 47, 33, 19, 35, 12, 22, 7, 34, 5, 44, 7, 20, 29, 34, 7, 11, 26, 27, 39, 1, 23, 13, 42, 3, 31, 14, 30, 28, 34, 40, 34, 46, 21, 49, 42, 33, 8, 1, 41, 16, 37, 4, 21, 34, 41, 10, 41, 5, 40, 40, 18, 25, 7, 12, 40, 7, 36, 16, 50, 28, 38, 7, 35, 17, 2, 39, 20, 43, 18, 29, 16, 46, 11, 22, 36, 26, 2, 7, 15, 25, 38, 8, 32, 9, 24, 36, 30, 20, 35, 46, 13, 47, 43, 15, 41, 6, 18, 36, 12, 31, 29, 10, 12, 0, 28, 18, 27, 34, 30, 2, 19, 7, 18, 12, 27, 47, 35, 16, 4, 27, 39, 7, 11, 29, 31, 14, 11, 3, 26, 4, 29, 10, 50, 31, 8, 20, 38, 33, 28, 14, 34, 29, 31, 7, 8, 22, 26, 12, 19, 32, 3, 42, 15, 31, 33, 7, 34, 34, 43, 15, 39, 43, 25, 38, 21, 47, 43, 39, 37, 49, 28, 9]
[18, 19, 2, 39, 8, 35, 6, 0, 42, 27, 7, 26, 47, 13, 25, 28, 47, 15, 22, 0, 40, 46, 2, 20, 10, 10, 17, 47, 38, 36, 11, 45, 12, 20, 10, 27, 5, 42, 16, 38, 41, 45, 34, 35, 34, 18, 46, 23, 6, 21, 13, 44, 4, 6, 42, 24, 30, 22, 39, 0, 43, 48, 30, 31, 36, 32, 39, 20, 41, 36, 29, 38, 35, 10, 21, 19, 12, 13, 48, 37, 27, 35, 11, 47, 3, 47, 13, 26, 2, 46, 12, 4, 19, 34, 34, 28, 11, 1, 23, 21, 32, 37, 7, 31, 38, 41, 28, 12, 11, 43, 22, 11, 4, 32, 12, 42, 5, 28, 0, 8, 28, 26, 10, 27, 2, 21, 22, 36, 15, 38, 34, 28, 18, 38, 2, 26, 2, 3, 10, 4, 45, 3, 34, 4, 26, 14, 33, 4, 15, 24, 13, 19, 9, 13, 36, 14, 34, 28, 8, 0, 45, 34, 26, 19, 35, 39, 29, 45, 7, 25, 23, 32, 48, 3, 3, 40, 36, 39, 8, 35, 15, 50, 12, 2, 24, 36, 27, 33, 4, 26, 15, 19, 26, 34, 15, 46, 28, 33]
[10, 2, 1, 10, 0, 48, 0, 26, 32, 38, 42, 32, 26, 3, 25, 5, 17, 46, 47, 40, 0, 31, 38, 9, 11, 2, 11, 8, 48, 32, 41, 39, 23, 38, 25, 32, 40, 7, 36, 8, 15, 16, 5, 48, 36, 11, 29, 48, 4, 20, 46, 43, 47, 23, 17, 41, 13, 23, 1, 38, 17, 43, 5, 46, 41, 3, 41, 9, 37, 15, 37, 15, 10, 37, 32, 35, 23, 26, 29, 38, 9, 18, 50, 18, 18, 50, 17, 23, 2, 22, 18, 27, 43, 7, 27, 6, 46, 15, 36, 43, 13, 49, 10, 49, 47, 42, 21, 15, 33, 3, 45, 22, 20, 40, 39, 25, 32, 23, 50, 17, 7, 7, 16, 38, 31, 39, 31, 29, 12, 50, 9, 24, 5, 21, 23, 15, 21, 36, 25, 24, 11, 47, 9, 14, 8, 34, 20, 18, 41, 1, 20, 43, 13, 43, 21, 17, 5, 6, 19, 45, 5, 34, 36, 42, 2, 50, 1, 34, 17, 31, 48, 5, 12, 48, 34, 21, 11, 13, 48, 21, 25, 36, 45, 25, 40, 15, 34, 21, 11, 26, 44, 6, 10, 42, 46, 17, 8, 48]
[31, 29, 14, 28, 22, 43, 45, 4, 30, 27, 46, 17, 9, 35, 24, 25, 50, 34, 50, 46, 31, 0, 27, 39, 35, 17, 47, 45, 49, 48, 34, 49, 41, 8, 4, 38, 47, 40, 2, 34, 24, 14, 35, 19, 43, 19, 24, 23, 35, 27, 32, 44, 31, 12, 3, 35, 13, 7, 48, 14, 41, 16, 0, 46, 41, 29, 32, 25, 30, 22, 15, 5, 28, 50, 10, 11, 34, 9, 41, 1, 4, 13, 19, 9, 21, 3, 39, 4, 36, 10, 29, 36, 47, 50, 4, 12, 19, 14, 10, 23, 30, 22, 34, 26, 50, 19, 39, 0, 21, 41, 47, 37, 25, 43, 0, 47, 42, 33, 9, 6, 31, 29, 32, 27, 37, 29, 31, 44, 36, 25, 13, 1, 21, 33, 4, 32, 35, 31, 42, 40, 30, 40, 49, 23, 14, 34, 5, 19, 31, 8, 19, 43, 50, 44, 29, 32, 19, 17, 22, 29, 30, 10, 6, 6, 34, 37, 38, 36, 47, 17, 6, 29, 18, 50, 37, 31, 26, 18, 48, 43, 14, 20, 25, 47, 47, 43, 38, 38, 32, 33, 36, 44, 28, 12, 43, 21, 41, 7]
[36, 49, 4, 45, 38, 14, 0, 45, 30, 0, 45, 50, 41, 41, 3, 16, 44, 27, 32, 2, 38, 27, 0, 30, 46, 1, 28, 11, 30, 37, 12, 17, 20, 17, 15, 46, 9, 1, 7, 40, 7, 42, 16, 25, 6, 14, 14, 14, 25, 15, 22, 8, 14, 24, 22, 1, 11, 30, 0, 11, 9, 33, 47, 48, 16, 24, 28, 32, 43, 39, 33, 43, 45, 50, 48, 5, 33, 22, 19, 40, 41, 36, 25, 24, 44, 26, 43, 46, 41, 21, 36, 25, 25, 48, 6, 10, 40, 47, 49, 21, 46, 3, 4, 33, 39, 19, 19, 22, 0, 45, 29, 20, 45, 21, 16, 9, 44, 24, 43, 36, 17, 6, 35, 28, 32, 35, 37, 35, 46, 38, 27, 17, 44, 4, 9, 2, 13, 16, 15, 8, 31, 0, 38, 1, 28, 26, 1, 35, 37, 48, 35, 32, 5, 37, 15, 39, 22, 0, 21, 23, 17, 3, 7, 30, 4, 10, 7, 20, 9, 42, 29, 21, 37, 26, 18, 41, 35, 28, 41, 0, 46, 12, 28, 11, 39, 24, 30, 30, 0, 47, 7, 32, 43, 17, 26, 50, 25, 23]
