N1,N2,...,Nx
[15, 12, 40, 22, 35, 43, 4, 34, 33, 43, 0, 24, 20, 21, 14, 24, 5, 41, 0, 21, 11, 14, 31, 19, 4, 9, 25, 5, 26, 15, 5, 44, 27, 46, 9, 17, 15, 32, 32, 31, 30, 22, 36, 36, 47, 25, 12, 39, 49, 8, 22, 20, 17, 48, 38, 6, 20, 26, 29, 0, 28, 22, 30, 2, 34, 39, 20, 23, 18, 37, 25, 10, 17, 28, 31, 2, 2, 13, 42, 39, 27, 39, 35, 3, 25, 18, 13, 28, 40, 9, 41, 39, 33, 25, 50, 8, 20, 35, 50, 47, 40, 14, 20, 43, 27, 16, 20, 38, 17, 24, 23, 19, 48, 2, 37, 8, 11, 49, 41, 5, 49, 4, 17, 14, 21, 47, 12, 3, 46, 23, 42, 28, 28, 31, 26, 8, 1, 23, 17, 26, 28, 33, 31, 15, 33, 32, 17, 21, 2, 32]
[23, 18, 8, 30, 27, 26, 24, 14, 16, 20, 24, 0, 22, 25, 31, 19, 46, 43, 27, 9, 37, 30, 42, 16, 3, 5, 44, 6, 13, 46, 43, 33, 33, 31, 42, 30, 2, 41, 34, 13, 23, 3, 7, 3, 46, 33, 10, 7, 33, 19, 2, 48, 47, 16, 46, 22, 27, 41, 24, 32, 43, 6, 3, 12, 9, 45, 6, 44, 8, 27, 5, 19, 27, 34, 33, 21, 19, 21, 13, 19, 44, 12, 12, 21, 0, 0, 44, 12, 18, 43, 25, 2, 13, 47, 19, 38, 42, 40, 3, 39, 10, 48, 18, 35, 35, 36, 26, 14, 42, 43, 2, 34, 20, 4, 15, 17, 0, 42, 16, 10, 43, 20, 45, 41, 20, 33, 19, 43, 1, 41, 48, 8, 15, 19, 0, 6, 6, 50, 44, 45, 48, 10, 44, 28, 16, 39, 26, 33, 48, 48]
[14, 24, 16, 28, 22, 22, 41, 50, 38, 37, 20, 22, 0, 21, 47, 20, 41, 36, 5, 50, 36, 47, 10, 38, 12, 4, 16, 20, 9, 34, 39, 3, 2, 32, 21, 45, 32, 41, 30, 24, 44, 48, 4, 4, 35, 46, 0, 8, 22, 19, 45, 21, 44, 37, 47, 10, 3, 9, 30, 40, 46, 20, 40, 37, 45, 35, 38, 48, 18, 29, 28, 35, 33, 37, 49, 28, 28, 29, 37, 27, 27, 36, 38, 12, 47, 48, 28, 36, 10, 49, 25, 35, 6, 5, 40, 31, 6, 50, 24, 46, 33, 35, 49, 11, 50, 45, 4, 1, 11, 12, 13, 35, 5, 33, 13, 25, 14, 13, 21, 0, 27, 18, 7, 45, 7, 20, 35, 17, 9, 45, 46, 0, 6, 11, 27, 10, 2, 42, 10, 20, 31, 33, 28, 10, 27, 1, 12, 40, 43, 1]
[47, 47, 29, 9, 29, 10, 34, 22, 1, 50, 21, 25, 21, 0, 23, 2, 49, 45, 7, 45, 6, 37, 50, 42, 28, 14, 30, 42, 6, 15, 30, 23, 26, 4, 35, 20, 45, 21, 26, 21, 43, 49, 15, 40, 23, 32, 15, 18, 45, 24, 35, 4, 38, 38, 48, 46, 29, 39, 44, 4, 26, 42, 49, 38, 47, 4, 18, 12, 14, 13, 42, 42, 26, 43, 12, 33, 13, 19, 33, 29, 47, 28, 47, 13, 38, 50, 15, 25, 42, 32, 41, 10, 32, 45, 10, 32, 10, 22, 49, 38, 14, 4, 20, 7, 12, 2, 3, 12, 34, 0, 41, 46, 4, 1, 43, 48, 35, 10, 4, 15, 10, 9, 42, 31, 37, 3, 25, 30, 11, 37, 6, 18, 20, 38, 33, 17, 17, 44, 21, 49, 45, 41, 42, 20, 40, 42, 3, 17, 41, 28]
[33, 19, 1, 1, 35, 18, 34, 12, 0, 7, 14, 31, 47, 23, 0, 8, 47, 25, 45, 41, 50, 18, 33, 26, 32, 41, 38, 1, 9, 35, 10, 10, 23, 35, 45, 2, 11, 21, 14, 25, 34, 14, 39, 35, 33, 37, 50, 22, 36, 48, 36, 30, 48, 32, 0, 26, 38, 44, 22, 8, 14, 46, 10, 26, 15, 19, 40, 18, 13, 26, 15, 34, 14, 25, 43, 45, 32, 10, 47, 21, 31, 40, 10, 12, 28, 19, 39, 38, 13, 43, 4, 27, 29, 5, 18, 4, 4, 4, 12, 5, 3, 49, 38, 23, 28, 45, 22, 6, 33, 30, 36, 23, 38, 17, 1, 1, 17, 23, 9, 11, 29, 20, 31, 33, 33, 30, 17, 31, 43, 30, 26, 47, 4, 19, 26, 0, 40, 15, 1, 0, 50, 50, 17, 47, 8, 6, 35, 9, 46, 23]
[49, 43, 24, 6, 38, 29, 20, 23, 13, 15, 24, 19, 20, 2, 8, 0, 46, 19, 4, 41, 0, 29, 23, 7, 33, 13, 32, 23, 26, 9, 9, 43, 10, 26, 42, 46, 2, 17, 5, 50, 38, 43, 21, 38, 1, 0, 26, 50, 17, 28, 4, 2, 40, 7, 40, 0, 34, 40, 3, 44, 35, 37, 26, 40, 14, 32, 3, 3, 47, 34, 32, 12, 33, 47, 7, 16, 12, 12, 46, 40, 37, 27, 43, 15, 39, 49, 26, 18, 17, 10, 7, 44, 19, 39, 3, 0, 9, 30, 19, 19, 10, 2, 32, 44, 12, 16, 6, 28, 5, 13, 14, 48, 34, 39, 43, 24, 14, 32, 3, 49, 1, 26, 12, 3, 46, 0, 19, 24, 41, 50, 24, 29, 49, 45, 9, 10, 25, 4, 33, 15, 33, 7, 15, 9, 27, 12, 9, 3, 6, 35]
[20, 40, 7, 22, 41, 22, 28, 43, 30, 9, 5, 46, 41, 49, 47, 46, 0, 29, 48, 20, 39, 3, 26, 29, 33, 37, 30, 19, 24, 34, 14, 6, 0, 43, 14, 18, 0, 45, 39, 17, 41, 25, 40, 37, 30, 45, 4, 28, 26, 35, 6, 9, 32, 6, 23, 3, 3, 7, 40, 27, 36, 17, 15, 41, 30, 1, 49, 17, 37, 40, 49, 14, 33, 38, 25, 23, 23, 42, 40, 20, 2, 22, 23, 11, 22, 12, 34, 28, 11, 49, 24, 43, 46, 29, 22, 25, 1, 3, 2, 11, 22, 20, 7, 5, 7, 30, 42, 43, 49, 11, 45, 0, 49, 23, 7, 5, 26, 35, 10, 31, 28, 50, 41, 11, 41, 50, 2, 23, 28, 20, 24, 9, 14, 38, 47, 50, 2, 2, 38, 34, 34, 10, 32, 24, 25, 15, 19, 27, 39, 19]
[10, 7, 6, 10, 38, 18, 21, 44, 20, 34, 41, 43, 36, 45, 25, 19, 29, 0, 34, 14, 16, 3, 1, 26, 30, 48, 38, 2, 44, 2, 20, 13, 48, 8, 37, 18, 5, 15, 19, 15, 31, 29, 36, 28, 27, 18, 5, 4, 25, 41, 45, 0, 31, 13, 0, 16, 3, 9, 0, 27, 27, 25, 39, 22, 3, 16, 1, 34, 19, 26, 28, 25, 49, 2, 13, 40, 23, 27, 22, 13, 45, 20, 14, 39, 13, 31, 40, 24, 14, 48, 17, 45, 20, 14, 2, 30, 27, 31, 45, 32, 21, 2, 50, 8, 11, 14, 21, 46, 33, 0, 38, 26, 26, 10, 47, 21, 50, 29, 27, 5, 30, 41, 49, 25, 28, 47, 14, 6, 40, 46, 42, 6, 16, 45, 47, 42, 11, 6, 3, 36, 40, 44, 21, 33, 45, 10, 22, 45, 14, 23]
[5, 4, 21, 3, 42, 4, 13, 43, 13, 44, 0, 27, 5, 7, 45, 4, 48, 34, 0, 18, 22, 32, 49, 2, 45, 31, 21, 3, 17, 14, 13, 14, 13, 37, 9, 49, 39, 48, 14, 42, 35, 11, 17, 33, 11, 30, 0, 33, 49, 19, 6, 37, 34, 33, 39, 2, 6, 21, 9, 4, 35, 42, 37, 30, 7, 27, 32, 46, 31, 32, 46, 34, 18, 24, 34, 28, 13, 15, 10, 48, 36, 18, 10, 35, 1, 42, 10, 29, 10, 21, 23, 37, 16, 19, 18, 2, 50, 26, 43, 21, 47, 30, 14, 44, 12, 44, 31, 12, 32, 40, 44, 43, 41, 37, 45, 12, 47, 36, 42, 12, 4, 21, 50, 42, 47, 36, 4, 14, 33, 30, 32, 24, 45, 25, 5, 10, 2, 47, 46, 28, 45, 25, 0, 2, 50, 22, 18, 7, 7, 28]
[22, 15, 30, 31, 41, 48, 25, 9, 8, 40, 21, 9, 50, 45, 41, 41, 20, 14, 18, 0, 7, 35, 32, 4, 33, 48, 4, 44, 12, 46, 49, 26, 1, 8, 43, 2, 35, 9, 31, 45, 34, 2, 31, 6, 42, 50, 50, 9, 36, 4, 4, 30, 24, 42, 15, 27, 40, 35, 50, 13, 9, 41, 3, 12, 40, 45, 13, 20, 7, 23, 8, 31, 32, 39, 45, 2, 50, 35, 33, 19, 5, 44, 49, 36, 2, 35, 40, 41, 40, 23, 2, 33, 9, 34, 11, 18, 20, 13, 9, 33, 47, 6, 1, 30, 37, 48, 19, 49, 35, 29, 35, 42, 24, 10, 13, 38, 29, 46, 40, 44, 19, 24, 19, 30, 14, 9, 5, 48, 38, 45, 38, 5, 0, 29, 16, 40, 5, 14, 15, 34, 46, 16, 20, 7, 13, 33, 46, 50, 18, 50]
[21, 10, 32, 42, 35, 27, 1, 8, 20, 6, 11, 37, 36, 6, 50, 0, 39, 16, 22, 7, 0, 24, 10, 36, 27, 24, 14, 0, 6, 37, 33, 10, 44, 6, 35, 20, 49, 13, 40, 16, 29, 11, 47, 16, 10, 2, 17, 50, 43, 36, 17, 15, 8, 3, 13, 36, 27, 22, 1, 31, 27, 35, 50, 9, 38, 43, 18, 32, 48, 36, 30, 2, 46, 14, 36, 37, 4, 9, 14, 15, 22, 3, 47, 13, 43, 42, 4, 37, 18, 28, 2, 35, 45, 50, 3, 9, 3, 3, 44, 29, 2, 39, 30, 18, 2, 34, 36, 20, 25, 7, 14, 2, 42, 32, 3, 33, 15, 2, 10, 45, 33, 49, 41, 49, 27, 6, 3, 18, 22, 30, 41, 48, 10, 20, 27, 11, 7, 13, 28, 45, 6, 0, 44, 16, 9, 50, 29, 15, 40, 49]
[24, 2, 1, 15, 37, 8, 10, 43, 33, 18, 14, 30, 47, 37, 18, 29, 3, 3, 32, 35, 24, 0, 43, 38, 39, 34, 39, 17, 39, 26, 2, 3, 23, 4, 49, 44, 45, 9, 45, 8, 5, 4, 35, 31, 30, 3, 29, 3, 27, 44, 36, 47, 12, 27, 46, 21, 31, 41, 0, 6, 36, 18, 29, 41, 33, 45, 39, 12, 44, 16, 10, 21, 1, 8, 6, 40, 16, 21, 11, 42, 4, 27, 9, 39, 40, 14, 14, 36, 17, 24, 39, 46, 12, 44, 42, 8, 24, 33, 12, 44, 42, 3, 21, 12, 14, 12, 21, 18, 9, 30, 34, 27, 44, 44, 36, 4, 34, 37, 45, 45, 24, 45, 27, 36, 21, 25, 17, 50, 23, 29, 13, 38, 17, 32, 14, 15, 9, 30, 3, 40, 45, 22, 7, 8, 39, 0, 37, 34, 16, 48]
[41, 29, 15, 14, 32, 22, 34, 22, 10, 0, 31, 42, 10, 50, 33, 23, 26, 1, 49, 32, 10, 43, 0, 31, 31, 39, 17, 23, 28, 45, 14, 16, 5, 17, 23, 9, 46, 31, 5, 3, 0, 5, 38, 14, 17, 6, 44, 45, 1, 3, 34, 48, 20, 22, 29, 21, 25, 44, 11, 17, 33, 24, 6, 46, 23, 13, 14, 0, 47, 34, 26, 43, 42, 12, 38, 42, 44, 43, 26, 1, 0, 16, 7, 48, 49, 45, 8, 13, 41, 1, 47, 0, 2, 20, 13, 4, 35, 15, 33, 48, 19, 41, 32, 1, 28, 4, 0, 30, 7, 13, 47, 30, 24, 17, 6, 17, 2, 15, 39, 40, 45, 7, 8, 42, 50, 28, 28, 16, 27, 2, 43, 30, 36, 11, 42, 37, 35, 44, 10, 8, 31, 42, 43, 31, 11, 48, 26, 7, 21, 33]
[29, 44, 23, 44, 5, 36, 2, 31, 9, 7, 19, 16, 38, 42, 26, 7, 29, 26, 2, 4, 36, 38, 31, 0, 10, 14, 34, 43, 44, 38, 49, 41, 6, 37, 38, 25, 40, 13, 20, 40, 5, 47, 23, 32, 44, 39, 50, 15, 23, 19, 36, 29, 6, 38, 31, 25, 25, 44, 12, 32, 28, 34, 16, 45, 25, 14, 33, 29, 38, 48, 48, 26, 17, 7, 3, 12, 24, 11, 22, 23, 11, 41, 6, 5, 46, 27, 18, 16, 47, 45, 25, 17, 37, 19, 4, 39, 5, 34, 30, 33, 10, 1, 7, 34, 27, 17, 1, 46, 1, 25, 23, 6, 50, 44, 36, 14, 3, 25, 26, 9, 40, 23, 3, 11, 34, 25, 29, 39, 7, 13, 20, 17, 24, 14, 45, 49, 18, 48, 24, 49, 9, 43, 40, 19, 7, 50, 28, 33, 17, 21]
[49, 34, 48, 34, 32, 48, 36, 34, 29, 24, 4, 3, 12, 28, 32, 33, 33, 30, 45, 33, 27, 39, 31, 10, 0, 4, 50, 25, 35, 48, 34, 0, 39, 42, 40, 48, 15, 25, 7, 5, 50, 4, 30, 11, 42, 23, 33, 46, 29, 13, 25, 44, 13, 45, 33, 30, 42, 45, 45, 44, 43, 17, 2, 31, 41, 0, 42, 28, 14, 27, 29, 6, 2, 12, 39, 14, 6, 13, 42, 1, 15, 0, 26, 21, 43, 24, 42, 10, 23, 45, 25, 19, 9, 28, 15, 36, 11, 11, 49, 12, 42, 29, 14, 4, 26, 46, 14, 3, 39, 36, 27, 10, 36, 12, 7, 14, 28, 4, 24, 35, 33, 1, 39, 14, 35, 44, 35, 11, 27, 19, 11, 46, 40, 5, 47, 2, 42, 47, 4, 1, 30, 15, 1, 30, 42, 18, 38, 41, 38, 7]
[45, 42, 12, 45, 28, 17, 45, 9, 47, 40, 9, 5, 4, 14, 41, 13, 37, 48, 31, 48, 24, 34, 39, 14, 4, 0, 9, 27, 14, 50, 17, 29, 27, 25, 25, 10, 21, 41, 21, 1, 27, 29, 14, 5, 32, 17, 4, 26, 32, 19, 45, 15, 4, 38, 35, 17, 13, 50, 10, 34, 45, 12, 46, 1, 42, 9, 27, 1, 48, 36, 14, 19, 46, 29, 9, 32, 14, 7, 33, 38, 12, 20, 12, 15, 8, 9, 42, 35, 13, 31, 46, 28, 32, 6, 34, 35, 24, 14, 40, 11, 25, 22, 29, 30, 7, 30, 13, 47, 37, 0, 39, 33, 26, 3, 17, 32, 12, 30, 27, 46, 50, 13, 46, 48, 38, 37, 30, 47, 50, 28, 47, 31, 0, 37, 13, 15, 6, 3, 27, 41, 43, 23, 15, 14, 44, 12, 25, 14, 12, 4]
[22, 35, 9, 7, 14, 38, 45, 4, 21, 48, 25, 44, 16, 30, 38, 32, 30, 38, 21, 4, 14, 39, 17, 34, 50, 9, 0, 45, 7, 33, 46, 18, 35, 16, 5, 9, 41, 23, 28, 24, 41, 26, 46, 35, 39, 49, 11, 15, 47, 26, 7, 32, 31, 5, 19, 1, 8, 23, 42, 25, 33, 50, 15, 46, 7, 46, 4, 41, 50, 40, 27, 35, 33, 9, 8, 30, 14, 10, 0, 33, 13, 37, 11, 21, 21, 10, 18, 2, 0, 36, 48, 8, 35, 30, 25, 34, 47, 42, 47, 18, 10, 41, 7, 5, 42, 32, 9, 10, 18, 3, 34, 24, 11, 9, 8, 35, 14, 27, 17, 22, 34, 31, 44, 21, 1, 41, 50, 36, 16, 11, 39, 15, 37, 11, 13, 34, 9, 0, 7, 19, 33, 39, 49, 49, 6, 15, 4, 20, 16, 28]
[9, 6, 6, 29, 30, 39, 32, 0, 35, 9, 5, 6, 20, 42, 1, 23, 19, 2, 3, 44, 0, 17, 23, 43, 25, 27, 45, 0, 29, 46, 3, 27, 26, 30, 9, 11, 0, 40, 38, 40, 35, 27, 44, 16, 20, 40, 34, 31, 28, 43, 44, 8, 47, 47, 11, 4, 3, 35, 31, 25, 5, 29, 16, 10, 47, 24, 12, 18, 41, 44, 3, 46, 20, 45, 4, 13, 37, 41, 46, 38, 38, 10, 30, 31, 22, 4, 47, 15, 1, 48, 29, 5, 5, 13, 44, 19, 2, 8, 13, 20, 41, 12, 11, 4, 17, 38, 33, 4, 17, 43, 34, 18, 50, 44, 37, 47, 45, 22, 49, 5, 19, 29, 47, 2, 13, 21, 5, 9, 41, 39, 16, 11, 44, 49, 25, 31, 14, 7, 23, 8, 20, 50, 41, 47, 40, 50, 3, 18, 14, 4]
[44, 1, 16, 4, 38, 3, 49, 24, 3, 13, 26, 13, 9, 6, 9, 26, 24, 44, 17, 12, 6, 39, 28, 44, 35, 14, 7, 29, 0, 2, 31, 30, 3, 33, 16, 17, 6, 0, 20, 38, 25, 32, 37, 38, 21, 7, 28, 50, 38, 46, 7, 42, 22, 16, 23, 18, 16, 5, 44, 39, 28, 30, 21, 36, 0, 10, 34, 22, 35, 18, 17, 0, 23, 8, 10, 27, 9, 42, 38, 3, 32, 10, 24, 20, 0, 15, 44, 31, 38, 32, 28, 39, 1, 37, 14, 35, 17, 23, 18, 42, 24, 21, 38, 7, 16, 19, 20, 42, 38, 49, 23, 28, 3, 45, 5, 4, 40, 1, 20, 44, 18, 46, 17, 18, 26, 29, 13, 29, 22, 2, 40, 10, 25, 49, 22, 1, 38, 15, 19, 2, 16, 37, 17, 4, 31, 12, 14, 21, 13, 6]
[9, 24, 17, 37, 20, 50, 28, 46, 5, 3, 15, 46, 34, 15, 35, 9, 34, 2, 14, 46, 37, 26, 45, 38, 48, 50, 33, 46, 2, 0, 32, 9, 33, 47, 12, 7, 13, 45, 48, 33, 42, 43, 28, 15, 5, 15, 16, 49, 46, 23, 48, 5, 19, 39, 42, 32, 5, 9, 34, 41, 30, 33, 14, 5, 11, 28, 47, 40, 12, 4, 20, 9, 7, 41, 39, 11, 30, 49, 34, 42, 19, 48, 28, 43, 17, 21, 6, 3, 45, 0, 37, 0, 23, 40, 32, 13, 3, 41, 20, 41, 23, 40, 15, 10, 0, 18, 30, 33, 39, 0, 14, 2, 44, 2, 26, 40, 18, 23, 30, 6, 41, 49, 16, 20, 12, 35, 11, 40, 12, 29, 46, 48, 0, 33, 17, 5, 41, 41, 13, 35, 28, 44, 8, 38, 16, 41, 23, 7, 13, 31]
