N1,N2,...,Nx
[13, 4, 11, 31, 35, 6, 8, 46, 11, 45, 0, 20, 16, 30, 29, 35, 25, 32, 31, 4, 22, 36, 48, 22, 35, 45, 26, 13, 10, 35, 27, 2, 2, 47, 41, 46, 21, 44, 34, 37, 13, 12, 9, 23, 35, 35, 45, 32, 5, 40, 18, 0, 43, 32, 41, 11, 7, 0, 28, 12, 26, 5, 27, 0, 19, 34, 50, 16, 3, 48, 35, 23, 35, 38, 44, 43, 50, 30, 42, 50, 37, 45, 24, 28, 42, 30, 10, 2, 29, 20, 27, 16, 14, 3, 19, 34, 36, 16, 34, 39, 33, 48, 12, 32, 15, 33, 2, 11, 50, 25, 2, 13, 40, 35, 33, 24, 31, 0, 19, 43, 34, 7, 33, 0, 28, 20, 40, 5, 30, 14, 43, 18, 36, 23, 4, 44, 46, 26, 24, 33, 42, 42, 3, 23, 46, 26, 40, 40, 45, 17, 37, 8, 19, 17, 25, 9, 28, 16, 23, 11, 34, 38, 49, 27, 12, 9, 35, 6, 28, 26, 44, 44, 35, 48, 21, 23, 48, 44, 37, 18, 15, 35, 47, 16, 2, 3, 46, 34, 32, 33, 17, 34, 41, 13, 42, 30, 9, 14, 27]
[43, 19, 45, 39, 0, 44, 27, 39, 33, 18, 20, 0, 48, 15, 11, 22, 47, 36, 12, 40, 4, 9, 3, 17, 46, 14, 21, 42, 28, 35, 0, 43, 37, 16, 0, 11, 0, 42, 18, 34, 7, 9, 38, 36, 24, 29, 2, 43, 31, 9, 5, 18, 13, 6, 42, 1, 46, 4, 48, 43, 23, 21, 36, 0, 42, 18, 20, 10, 21, 24, 47, 29, 10, 12, 7, 9, 6, 34, 42, 46, 33, 11, 27, 22, 22, 0, 13, 2, 8, 44, 7, 28, 25, 33, 6, 28, 48, 42, 18, 6, 10, 50, 23, 1, 9, 1, 24, 43, 49, 46, 14, 27, 43, 38, 20, 49, 10, 39, 47, 8, 39, 13, 39, 1, 32, 39, 7, 45, 39, 21, 7, 22, 10, 49, 8, 37, 4, 9, 2, 37, 21, 26, 28, 46, 37, 11, 31, 14, 22, 32, 43, 32, 34, 14, 6, 42, 2, 3, 19, 5, 11, 19, 33, 40, 2, 31, 6, 48, 45, 40, 20, 13, 39, 20, 41, 13, 18, 16, 44, 19, 40, 10, 15, 42, 22, 50, 9, 9, 28, 11, 4, 32, 45, 4, 45, 22, 21, 19, 27]
[36, 3, 19, 30, 12, 10, 11, 41, 12, 4, 16, 48, 0, 6, 8, 39, 1, 26, 25, 31, 33, 41, 20, 33, 2, 15, 18, 25, 33, 28, 47, 2, 20, 15, 1, 11, 11, 29, 39, 31, 48, 39, 32, 47, 10, 20, 11, 45, 41, 37, 12, 18, 39, 43, 12, 16, 20, 15, 40, 9, 50, 16, 9, 27, 46, 31, 40, 8, 16, 5, 45, 46, 6, 18, 14, 23, 10, 40, 4, 4, 26, 47, 45, 31, 49, 39, 39, 9, 34, 10, 8, 21, 36, 26, 13, 48, 25, 34, 44, 4, 25, 33, 31, 40, 3, 17, 18, 17, 7, 41, 31, 13, 18, 19, 29, 43, 20, 39, 37, 13, 21, 47, 27, 42, 11, 28, 34, 10, 28, 31, 20, 27, 46, 31, 22, 15, 19, 33, 15, 42, 38, 25, 25, 45, 3, 2, 10, 43, 39, 40, 49, 27, 15, 11, 22, 39, 27, 41, 0, 37, 42, 12, 26, 3, 22, 33, 50, 5, 37, 14, 6, 0, 35, 49, 29, 21, 9, 19, 29, 19, 23, 40, 9, 38, 16, 1, 16, 36, 47, 3, 24, 2, 17, 48, 49, 20, 33, 41, 10]
[49, 14, 40, 49, 17, 19, 26, 48, 26, 36, 30, 15, 6, 0, 6, 32, 13, 11, 18, 10, 8, 20, 18, 12, 23, 44, 29, 49, 17, 39, 21, 21, 41, 40, 36, 22, 42, 5, 1, 17, 16, 27, 47, 32, 22, 4, 15, 46, 44, 13, 25, 16, 34, 36, 40, 47, 11, 11, 16, 5, 41, 6, 21, 0, 30, 27, 11, 0, 28, 21, 27, 14, 31, 11, 2, 8, 18, 39, 4, 13, 45, 34, 20, 19, 42, 26, 8, 5, 10, 15, 28, 1, 9, 49, 49, 47, 2, 0, 29, 3, 24, 12, 11, 18, 8, 42, 16, 7, 20, 7, 16, 9, 19, 7, 13, 36, 34, 27, 34, 10, 50, 8, 13, 6, 40, 24, 6, 2, 32, 39, 2, 39, 46, 29, 25, 50, 40, 43, 30, 13, 39, 33, 6, 42, 0, 27, 15, 14, 17, 5, 14, 41, 9, 49, 30, 44, 16, 31, 39, 32, 3, 8, 2, 28, 50, 37, 7, 36, 24, 9, 37, 16, 0, 6, 0, 5, 33, 49, 9, 50, 12, 1, 36, 15, 18, 27, 29, 30, 44, 11, 15, 5, 29, 20, 22, 13, 44, 14, 34]
[13, 8, 32, 19, 41, 18, 26, 31, 34, 5, 29, 11, 8, 6, 0, 32, 40, 50, 35, 36, 15, 12, 34, 1, 36, 5, 42, 16, 24, 2, 12, 18, 39, 31, 8, 36, 49, 16, 38, 41, 25, 47, 31, 10, 13, 43, 3, 30, 22, 5, 22, 24, 31, 2, 20, 18, 49, 33, 30, 13, 17, 32, 45, 5, 39, 49, 27, 50, 30, 49, 31, 19, 24, 11, 45, 38, 11, 13, 37, 39, 29, 5, 19, 35, 39, 19, 2, 12, 12, 43, 10, 31, 46, 17, 47, 36, 37, 30, 23, 24, 45, 48, 35, 21, 20, 9, 39, 40, 5, 8, 20, 43, 10, 18, 46, 0, 26, 47, 9, 3, 8, 11, 18, 32, 30, 43, 48, 3, 45, 37, 37, 35, 33, 2, 0, 45, 19, 47, 42, 50, 10, 31, 2, 47, 29, 1, 33, 20, 39, 22, 4, 43, 35, 4, 8, 43, 24, 20, 43, 46, 5, 31, 18, 7, 7, 45, 41, 31, 29, 23, 39, 18, 30, 5, 16, 46, 25, 45, 29, 2, 42, 12, 12, 36, 8, 33, 48, 40, 12, 40, 26, 32, 12, 18, 23, 13, 13, 22, 16]
[16, 30, 49, 45, 29, 27, 39, 33, 6, 35, 35, 22, 39, 32, 32, 0, 12, 42, 6, 13, 7, 4, 24, 39, 0, 50, 44, 29, 34, 5, 26, 49, 32, 5, 16, 9, 8, 31, 41, 35, 22, 25, 8, 11, 6, 19, 11, 15, 7, 43, 26, 31, 4, 20, 16, 9, 43, 23, 19, 11, 16, 6, 28, 27, 23, 49, 49, 34, 19, 29, 28, 12, 12, 50, 6, 22, 35, 41, 26, 19, 32, 25, 42, 49, 23, 43, 27, 44, 40, 46, 15, 39, 43, 46, 16, 13, 29, 11, 45, 20, 42, 28, 15, 22, 0, 11, 40, 9, 9, 28, 28, 37, 31, 28, 12, 43, 2, 14, 7, 25, 15, 23, 32, 4, 26, 35, 31, 21, 37, 26, 36, 38, 18, 37, 36, 43, 16, 8, 20, 6, 17, 0, 20, 28, 29, 8, 33, 34, 8, 37, 49, 41, 26, 0, 8, 30, 24, 37, 26, 16, 37, 8, 30, 22, 7, 18, 21, 21, 20, 26, 11, 11, 13, 17, 10, 50, 32, 42, 32, 10, 38, 19, 48, 36, 3, 29, 14, 3, 21, 44, 36, 8, 38, 32, 18, 44, 40, 15, 34]
[20, 14, 15, 34, 34, 41, 7, 22, 44, 8, 25, 47, 1, 13, 40, 12, 0, 14, 6, 27, 34, 0, 41, 7, 17, 33, 49, 22, 0, 45, 28, 11, 26, 0, 18, 4, 9, 21, 45, 15, 25, 38, 5, 15, 25, 29, 5, 1, 4, 9, 0, 31, 16, 41, 5, 32, 6, 12, 35, 44, 25, 39, 32, 33, 27, 24, 14, 39, 24, 35, 3, 11, 50, 34, 30, 29, 47, 11, 29, 25, 26, 9, 45, 5, 50, 32, 25, 0, 36, 13, 34, 11, 25, 18, 36, 2, 46, 20, 35, 20, 37, 0, 44, 47, 1, 0, 42, 26, 37, 28, 12, 16, 9, 25, 30, 18, 33, 14, 37, 44, 14, 17, 33, 22, 14, 24, 23, 48, 16, 37, 29, 27, 19, 31, 7, 16, 10, 42, 23, 36, 20, 8, 29, 28, 8, 20, 16, 29, 6, 33, 24, 32, 18, 36, 19, 42, 10, 38, 25, 5, 24, 29, 0, 37, 31, 30, 48, 4, 50, 6, 31, 2, 44, 3, 42, 14, 10, 17, 30, 43, 3, 12, 18, 43, 22, 24, 36, 15, 46, 11, 13, 19, 4, 3, 17, 45, 29, 8, 5]
[31, 22, 31, 15, 5, 28, 30, 44, 9, 28, 32, 36, 26, 11, 50, 42, 14, 0, 20, 30, 27, 13, 26, 11, 43, 6, 14, 32, 41, 33, 28, 41, 19, 43, 4, 37, 8, 29, 29, 23, 0, 28, 21, 30, 37, 15, 9, 13, 35, 3, 23, 12, 29, 44, 6, 44, 4, 23, 32, 26, 8, 45, 9, 26, 0, 35, 28, 6, 38, 30, 27, 32, 16, 1, 44, 3, 19, 47, 44, 13, 6, 10, 7, 2, 44, 26, 40, 14, 43, 3, 30, 41, 13, 49, 40, 50, 9, 26, 47, 23, 19, 3, 28, 1, 41, 30, 34, 20, 41, 34, 25, 30, 12, 36, 7, 8, 5, 13, 21, 34, 39, 38, 5, 36, 36, 40, 21, 49, 50, 17, 33, 39, 3, 40, 22, 11, 4, 43, 14, 32, 16, 22, 8, 5, 44, 48, 15, 19, 31, 7, 12, 1, 49, 11, 17, 32, 34, 35, 33, 35, 41, 30, 28, 41, 20, 2, 24, 16, 2, 17, 1, 10, 46, 31, 27, 18, 15, 17, 23, 26, 21, 37, 8, 37, 5, 44, 13, 40, 46, 41, 23, 15, 5, 3, 19, 24, 35, 23, 16]
[36, 50, 8, 6, 3, 13, 37, 31, 50, 48, 31, 12, 25, 18, 35, 6, 6, 20, 0, 43, 27, 38, 35, 28, 36, 49, 24, 1, 17, 45, 3, 22, 35, 23, 35, 40, 48, 50, 42, 2, 41, 37, 42, 31, 41, 40, 30, 42, 34, 22, 3, 45, 29, 1, 39, 14, 37, 37, 28, 25, 19, 25, 44, 23, 40, 38, 0, 49, 38, 8, 19, 17, 45, 23, 34, 16, 39, 34, 14, 34, 23, 47, 8, 1, 4, 36, 35, 13, 12, 26, 45, 30, 44, 50, 30, 45, 38, 21, 20, 50, 27, 24, 35, 14, 16, 9, 1, 22, 24, 5, 18, 12, 21, 28, 19, 47, 26, 48, 45, 24, 21, 12, 19, 16, 25, 28, 18, 11, 23, 9, 17, 23, 32, 16, 35, 45, 1, 39, 42, 1, 7, 30, 32, 4, 11, 22, 17, 0, 36, 5, 31, 21, 36, 43, 7, 25, 2, 15, 44, 35, 27, 26, 29, 33, 44, 44, 48, 31, 9, 34, 10, 27, 28, 32, 12, 24, 35, 46, 43, 1, 21, 17, 11, 32, 0, 47, 47, 17, 27, 47, 42, 42, 10, 27, 44, 43, 33, 20, 25]
[6, 35, 35, 35, 36, 49, 25, 13, 32, 7, 4, 40, 31, 10, 36, 13, 27, 30, 43, 0, 14, 18, 42, 39, 20, 49, 14, 7, 34, 29, 8, 37, 44, 29, 44, 19, 4, 1, 16, 36, 25, 18, 25, 45, 20, 10, 0, 7, 23, 45, 49, 19, 16, 14, 38, 46, 15, 4, 12, 20, 50, 31, 37, 22, 4, 26, 46, 3, 33, 18, 8, 31, 37, 38, 23, 31, 46, 48, 45, 24, 37, 24, 34, 1, 10, 33, 33, 45, 26, 26, 23, 18, 40, 43, 10, 13, 46, 15, 32, 11, 14, 48, 1, 15, 33, 25, 36, 49, 36, 8, 46, 7, 37, 42, 46, 43, 26, 29, 41, 28, 29, 6, 28, 12, 14, 37, 3, 38, 21, 1, 4, 3, 2, 36, 13, 21, 40, 13, 6, 50, 50, 7, 6, 6, 18, 4, 33, 47, 16, 2, 38, 35, 27, 35, 1, 41, 12, 16, 23, 47, 19, 42, 41, 9, 36, 31, 1, 0, 27, 3, 23, 8, 37, 39, 3, 27, 31, 43, 48, 13, 8, 22, 27, 25, 11, 29, 30, 17, 24, 48, 31, 3, 7, 8, 27, 34, 47, 17, 23]
[32, 16, 38, 12, 14, 46, 25, 42, 4, 34, 22, 4, 33, 8, 15, 7, 34, 27, 27, 14, 0, 24, 25, 30, 5, 25, 38, 29, 44, 4, 38, 11, 4, 45, 34, 14, 25, 35, 32, 1, 40, 21, 42, 42, 19, 24, 12, 45, 8, 44, 15, 26, 37, 6, 27, 47, 42, 35, 45, 37, 29, 28, 10, 15, 24, 36, 13, 26, 14, 34, 19, 44, 10, 43, 1, 13, 25, 11, 40, 48, 33, 47, 3, 41, 20, 32, 14, 36, 5, 29, 10, 2, 30, 33, 16, 33, 28, 6, 14, 9, 7, 17, 43, 24, 33, 9, 14, 21, 30, 5, 21, 6, 34, 21, 40, 15, 41, 17, 7, 3, 14, 2, 49, 4, 45, 44, 35, 15, 49, 7, 41, 21, 44, 18, 18, 42, 27, 20, 42, 24, 32, 1, 23, 17, 30, 15, 5, 30, 31, 50, 46, 24, 5, 49, 9, 39, 48, 35, 10, 40, 35, 2, 6, 19, 41, 3, 21, 14, 1, 38, 12, 11, 25, 4, 5, 11, 43, 9, 21, 22, 37, 47, 22, 7, 3, 10, 40, 2, 3, 43, 40, 2, 12, 18, 43, 27, 19, 1, 0]
[34, 13, 14, 8, 48, 39, 31, 7, 16, 47, 36, 9, 41, 20, 12, 4, 0, 13, 38, 18, 24, 0, 44, 22, 50, 2, 29, 45, 31, 19, 23, 35, 4, 49, 38, 4, 28, 22, 24, 13, 12, 1, 1, 22, 40, 16, 32, 17, 4, 37, 27, 47, 36, 10, 41, 11, 44, 13, 49, 3, 39, 10, 7, 36, 43, 8, 36, 2, 39, 7, 16, 22, 40, 22, 42, 31, 2, 3, 18, 17, 27, 3, 18, 34, 33, 25, 19, 26, 24, 16, 35, 36, 11, 48, 27, 12, 42, 44, 14, 33, 0, 23, 36, 24, 12, 6, 37, 9, 14, 35, 50, 17, 14, 13, 34, 9, 19, 17, 1, 49, 36, 10, 36, 45, 7, 11, 5, 10, 7, 47, 35, 22, 25, 35, 36, 15, 24, 39, 23, 39, 13, 1, 44, 39, 22, 8, 32, 6, 14, 18, 23, 46, 8, 33, 40, 16, 11, 27, 7, 11, 49, 17, 13, 40, 0, 44, 22, 12, 24, 28, 15, 3, 24, 46, 6, 45, 21, 4, 48, 12, 43, 43, 39, 13, 48, 17, 41, 5, 11, 37, 47, 18, 41, 18, 30, 22, 50, 43, 16]
[0, 9, 30, 29, 48, 3, 42, 46, 7, 7, 48, 3, 20, 18, 34, 24, 41, 26, 35, 42, 25, 44, 0, 29, 33, 50, 32, 44, 28, 48, 42, 22, 19, 20, 19, 27, 12, 33, 26, 21, 18, 5, 14, 13, 23, 40, 37, 40, 18, 33, 40, 23, 4, 2, 47, 19, 32, 50, 40, 33, 21, 39, 34, 42, 16, 46, 18, 8, 39, 10, 20, 2, 10, 10, 47, 43, 42, 42, 11, 43, 30, 30, 19, 39, 23, 5, 41, 45, 2, 44, 16, 27, 45, 46, 49, 17, 32, 38, 40, 15, 33, 16, 1, 6, 11, 12, 11, 1, 49, 33, 23, 19, 47, 12, 44, 6, 39, 31, 37, 27, 32, 8, 11, 6, 44, 39, 38, 0, 0, 35, 37, 41, 26, 50, 35, 19, 29, 37, 13, 12, 43, 24, 50, 28, 5, 3, 41, 11, 15, 33, 31, 8, 28, 41, 28, 11, 30, 7, 47, 31, 36, 30, 41, 36, 45, 23, 38, 38, 18, 3, 41, 32, 9, 37, 27, 37, 32, 13, 2, 44, 40, 46, 47, 49, 19, 24, 4, 7, 0, 33, 44, 29, 43, 7, 31, 44, 34, 29, 33]
