N1,N2,...,Nx
[1, 24, 39, 36, 27, 28, 8, 24, 38, 22, 0, 50, 39, 3, 2, 32, 48, 31, 18, 34, 35, 47, 23, 40, 46, 0, 24, 0, 50, 3, 26, 30, 42, 35, 10, 33, 26, 20, 17, 3, 6, 31, 11, 12, 15, 39, 47, 11, 44, 6, 18, 39, 47, 34, 12, 37, 47, 18, 29, 37, 16, 30, 18, 33, 41, 15, 44, 16, 7, 33, 22, 19, 45, 6, 34, 21, 42, 46, 16, 38, 32, 49, 32, 18, 33, 19, 45, 47, 22, 36, 8, 30, 43, 29, 22, 22, 33, 9, 38, 10, 45, 2, 49, 37, 2, 45, 21, 23, 43, 46, 50, 48, 11, 0, 5, 0, 5, 48, 15, 4, 12, 10, 17, 16, 1, 37, 8, 27, 0, 33, 6, 35, 44, 46, 46, 48, 49, 33, 40, 30, 16, 3, 48, 38, 25, 20, 45, 35, 41, 1, 49, 43, 45, 46, 17, 10, 3, 20, 37, 2, 40, 2, 41, 48, 24, 36, 37, 6, 28, 41, 6, 22, 37, 17, 10, 34, 35, 38, 21, 0, 50, 6, 50, 9, 12, 32, 15, 35]
[23, 44, 6, 27, 50, 40, 35, 13, 43, 31, 50, 0, 11, 7, 40, 17, 0, 49, 9, 45, 48, 40, 4, 21, 35, 3, 11, 15, 1, 16, 9, 1, 18, 6, 6, 14, 43, 20, 43, 12, 18, 20, 30, 0, 15, 0, 10, 8, 41, 19, 30, 3, 48, 26, 50, 2, 42, 50, 15, 3, 26, 49, 2, 31, 50, 22, 11, 28, 11, 42, 8, 32, 4, 29, 25, 27, 17, 3, 9, 16, 46, 36, 29, 47, 24, 37, 32, 11, 34, 47, 20, 7, 6, 18, 6, 25, 44, 39, 33, 29, 27, 39, 17, 49, 32, 41, 40, 28, 19, 42, 6, 47, 13, 20, 1, 6, 43, 16, 1, 18, 26, 7, 41, 8, 14, 37, 14, 4, 32, 19, 11, 45, 42, 15, 6, 7, 24, 35, 45, 41, 16, 40, 42, 25, 32, 49, 27, 21, 18, 49, 29, 2, 49, 32, 11, 33, 3, 26, 39, 21, 34, 33, 7, 33, 2, 8, 2, 50, 48, 32, 0, 38, 34, 39, 48, 8, 40, 46, 50, 35, 13, 26, 3, 32, 34, 37, 10, 25]
[47, 39, 17, 14, 37, 4, 36, 50, 14, 28, 39, 11, 0, 48, 26, 40, 35, 44, 45, 40, 0, 49, 7, 2, 41, 41, 47, 27, 13, 15, 41, 45, 17, 33, 21, 36, 25, 18, 23, 34, 11, 38, 47, 12, 16, 3, 9, 8, 40, 37, 28, 18, 16, 40, 3, 1, 50, 1, 0, 20, 32, 19, 37, 6, 34, 4, 17, 19, 24, 11, 41, 22, 12, 46, 33, 1, 8, 33, 21, 2, 31, 48, 2, 13, 19, 27, 3, 15, 27, 33, 43, 3, 25, 17, 40, 5, 6, 9, 15, 16, 31, 37, 23, 1, 47, 33, 3, 16, 11, 48, 25, 26, 3, 40, 40, 8, 41, 10, 3, 44, 38, 44, 18, 36, 3, 29, 3, 40, 21, 9, 43, 36, 50, 24, 11, 7, 40, 3, 45, 35, 26, 37, 4, 8, 34, 28, 37, 3, 36, 14, 48, 1, 7, 8, 31, 4, 10, 36, 22, 33, 2, 29, 20, 45, 42, 2, 10, 35, 5, 8, 25, 12, 19, 5, 14, 43, 16, 37, 47, 49, 20, 38, 4, 26, 42, 23, 39, 18]
[2, 49, 14, 32, 49, 4, 28, 11, 17, 44, 3, 7, 48, 0, 39, 45, 36, 1, 0, 18, 3, 23, 35, 36, 37, 16, 19, 10, 48, 50, 23, 18, 16, 13, 12, 32, 15, 42, 25, 44, 28, 12, 36, 45, 12, 50, 34, 22, 2, 11, 23, 7, 16, 25, 4, 39, 42, 21, 12, 48, 8, 6, 49, 0, 5, 28, 39, 42, 38, 24, 49, 42, 16, 35, 13, 26, 20, 6, 6, 38, 0, 24, 32, 17, 42, 29, 4, 21, 9, 30, 9, 7, 23, 46, 23, 10, 26, 36, 2, 41, 39, 42, 38, 6, 22, 21, 26, 18, 35, 46, 25, 3, 46, 34, 36, 33, 23, 48, 18, 31, 18, 27, 36, 46, 1, 15, 11, 41, 25, 19, 23, 18, 20, 0, 30, 0, 10, 49, 31, 49, 11, 27, 25, 10, 9, 27, 18, 16, 10, 26, 29, 4, 34, 22, 44, 11, 41, 33, 49, 4, 29, 48, 34, 8, 3, 9, 31, 36, 18, 5, 7, 27, 2, 31, 34, 12, 46, 4, 18, 30, 9, 25, 3, 38, 50, 23, 20, 5]
[38, 3, 50, 34, 20, 18, 23, 8, 1, 4, 2, 40, 26, 39, 0, 50, 35, 24, 39, 22, 33, 46, 30, 49, 45, 8, 11, 0, 3, 28, 9, 35, 41, 12, 1, 39, 0, 25, 38, 18, 41, 34, 25, 14, 34, 35, 27, 4, 22, 47, 37, 22, 39, 32, 35, 3, 43, 4, 2, 22, 13, 1, 38, 25, 37, 5, 28, 6, 45, 46, 45, 8, 15, 4, 36, 17, 8, 43, 11, 49, 26, 19, 20, 32, 37, 36, 44, 21, 3, 23, 22, 38, 26, 31, 19, 39, 10, 4, 46, 10, 0, 23, 46, 32, 35, 7, 12, 7, 25, 14, 30, 33, 22, 46, 4, 4, 11, 3, 47, 23, 43, 13, 27, 21, 33, 28, 6, 42, 46, 32, 32, 45, 34, 3, 16, 16, 25, 1, 17, 4, 44, 1, 44, 50, 17, 40, 47, 13, 24, 21, 27, 14, 44, 8, 11, 31, 28, 40, 5, 43, 24, 30, 33, 10, 37, 48, 3, 28, 12, 40, 37, 4, 29, 8, 28, 29, 45, 35, 2, 48, 23, 4, 3, 30, 49, 19, 16, 39]
[8, 1, 13, 17, 12, 39, 45, 29, 5, 35, 32, 17, 40, 45, 50, 0, 31, 9, 14, 12, 33, 0, 6, 47, 23, 40, 32, 26, 8, 25, 1, 22, 5, 33, 8, 27, 8, 48, 48, 13, 7, 39, 49, 34, 44, 43, 41, 15, 47, 16, 1, 48, 30, 44, 17, 26, 42, 37, 8, 26, 44, 43, 20, 43, 24, 29, 6, 29, 26, 48, 11, 19, 17, 25, 20, 21, 43, 9, 10, 29, 32, 46, 19, 42, 31, 28, 18, 43, 38, 8, 6, 16, 22, 37, 12, 37, 12, 11, 28, 32, 34, 10, 28, 42, 3, 2, 27, 26, 7, 29, 20, 25, 9, 47, 22, 37, 47, 46, 34, 38, 12, 38, 3, 37, 47, 13, 23, 9, 47, 32, 25, 8, 11, 2, 49, 36, 48, 25, 2, 13, 37, 44, 11, 2, 36, 21, 23, 39, 39, 50, 33, 11, 28, 8, 17, 16, 10, 26, 39, 43, 20, 47, 37, 14, 2, 44, 37, 32, 40, 4, 48, 31, 48, 6, 15, 4, 30, 21, 39, 47, 37, 9, 43, 6, 17, 31, 26, 5]
[25, 22, 24, 6, 11, 2, 1, 32, 5, 50, 48, 0, 35, 36, 35, 31, 0, 0, 20, 3, 4, 13, 45, 16, 38, 27, 46, 12, 2, 41, 34, 41, 50, 15, 45, 12, 20, 37, 26, 2, 29, 39, 41, 16, 1, 5, 38, 37, 40, 41, 19, 14, 16, 37, 1, 2, 19, 44, 32, 9, 4, 32, 43, 28, 30, 29, 26, 20, 17, 31, 0, 4, 31, 9, 8, 32, 22, 44, 5, 6, 38, 43, 35, 6, 27, 0, 43, 24, 13, 15, 3, 22, 29, 12, 8, 3, 29, 34, 5, 5, 44, 2, 24, 33, 8, 32, 17, 24, 45, 48, 9, 20, 1, 4, 8, 10, 43, 4, 23, 3, 15, 40, 2, 33, 44, 8, 36, 4, 2, 48, 45, 44, 4, 17, 4, 25, 39, 44, 15, 11, 30, 22, 24, 48, 50, 8, 7, 34, 41, 38, 18, 16, 16, 4, 14, 6, 25, 19, 20, 10, 5, 30, 33, 43, 0, 26, 45, 22, 12, 32, 11, 39, 10, 19, 18, 6, 9, 41, 16, 22, 4, 8, 8, 8, 40, 20, 7, 45]
[20, 38, 13, 8, 19, 35, 37, 33, 20, 0, 31, 49, 44, 1, 24, 9, 0, 0, 1, 36, 10, 40, 3, 41, 22, 43, 14, 7, 37, 29, 38, 3, 16, 18, 19, 24, 2, 43, 11, 7, 23, 10, 36, 7, 10, 3, 12, 8, 14, 25, 6, 10, 37, 15, 19, 8, 32, 42, 13, 23, 7, 5, 43, 30, 23, 47, 17, 50, 34, 18, 40, 18, 19, 26, 8, 19, 2, 16, 46, 49, 12, 26, 47, 24, 44, 30, 3, 49, 28, 34, 33, 10, 49, 8, 22, 0, 2, 29, 7, 31, 18, 50, 2, 5, 33, 47, 11, 40, 37, 10, 44, 33, 25, 45, 7, 45, 2, 9, 46, 41, 30, 23, 7, 43, 46, 11, 13, 25, 31, 4, 30, 38, 45, 42, 43, 13, 0, 36, 19, 39, 45, 49, 12, 39, 40, 25, 9, 40, 1, 19, 40, 19, 47, 49, 19, 18, 41, 34, 46, 24, 17, 50, 38, 34, 36, 30, 4, 20, 25, 4, 43, 37, 9, 40, 29, 24, 8, 49, 0, 30, 16, 20, 30, 42, 41, 45, 16, 44]
[5, 21, 19, 33, 13, 2, 36, 1, 28, 6, 18, 9, 45, 0, 39, 14, 20, 1, 0, 49, 38, 39, 5, 45, 7, 14, 44, 49, 20, 33, 7, 30, 9, 35, 34, 11, 39, 3, 1, 10, 42, 3, 1, 6, 31, 38, 45, 18, 50, 9, 28, 17, 27, 28, 11, 45, 19, 15, 46, 18, 25, 45, 24, 13, 39, 3, 45, 41, 29, 46, 11, 38, 46, 6, 45, 2, 5, 14, 12, 48, 4, 13, 11, 49, 11, 39, 41, 11, 3, 0, 6, 0, 12, 46, 32, 14, 28, 42, 33, 15, 36, 43, 34, 10, 2, 49, 36, 24, 1, 0, 35, 6, 44, 35, 45, 3, 38, 44, 45, 17, 42, 32, 29, 45, 21, 46, 1, 48, 7, 26, 6, 49, 50, 29, 1, 5, 15, 38, 23, 12, 7, 30, 35, 49, 30, 27, 1, 29, 46, 29, 43, 16, 32, 2, 10, 29, 38, 4, 39, 12, 41, 9, 9, 24, 38, 40, 18, 26, 47, 6, 10, 25, 17, 11, 18, 49, 25, 31, 33, 37, 36, 7, 47, 49, 29, 7, 35, 6]
[26, 19, 8, 30, 16, 18, 10, 36, 16, 18, 34, 45, 40, 18, 22, 12, 3, 36, 49, 0, 25, 45, 18, 40, 24, 2, 37, 49, 3, 14, 31, 2, 25, 39, 15, 31, 40, 11, 37, 18, 16, 39, 27, 11, 13, 26, 12, 14, 47, 47, 36, 48, 42, 7, 26, 22, 15, 2, 32, 34, 43, 41, 28, 15, 5, 11, 12, 45, 10, 11, 32, 27, 45, 8, 21, 6, 13, 37, 32, 5, 42, 5, 11, 27, 32, 0, 18, 10, 3, 36, 27, 17, 12, 1, 0, 4, 7, 9, 34, 22, 2, 43, 35, 8, 40, 17, 34, 4, 33, 0, 24, 32, 31, 24, 13, 34, 15, 31, 30, 14, 44, 45, 50, 40, 6, 0, 25, 41, 11, 35, 17, 6, 20, 44, 18, 44, 19, 14, 38, 19, 18, 28, 41, 49, 21, 2, 36, 50, 23, 30, 49, 2, 49, 32, 44, 39, 25, 36, 8, 34, 2, 47, 20, 47, 5, 35, 15, 47, 20, 46, 50, 38, 13, 11, 26, 45, 36, 40, 11, 19, 45, 2, 50, 7, 30, 7, 31, 48]
[10, 30, 10, 36, 29, 48, 28, 31, 41, 44, 35, 48, 0, 3, 33, 33, 4, 10, 38, 25, 0, 43, 24, 42, 40, 15, 38, 32, 25, 40, 1, 47, 32, 4, 19, 34, 23, 5, 44, 40, 32, 19, 29, 34, 11, 7, 19, 19, 16, 43, 13, 26, 21, 44, 23, 19, 0, 20, 41, 2, 22, 48, 13, 23, 30, 12, 5, 5, 21, 9, 2, 29, 27, 42, 38, 34, 14, 21, 44, 9, 4, 41, 18, 7, 23, 1, 41, 23, 44, 36, 23, 48, 19, 42, 32, 34, 44, 41, 40, 21, 23, 49, 43, 39, 38, 47, 15, 14, 32, 30, 31, 15, 10, 25, 16, 19, 37, 14, 38, 28, 24, 15, 50, 19, 11, 39, 14, 12, 46, 35, 40, 32, 0, 25, 26, 5, 34, 15, 10, 43, 18, 44, 16, 37, 4, 20, 1, 6, 21, 23, 23, 12, 21, 47, 0, 4, 20, 11, 44, 21, 47, 19, 18, 8, 42, 31, 20, 50, 36, 8, 45, 14, 17, 11, 1, 2, 20, 49, 4, 7, 1, 34, 0, 49, 22, 25, 45, 14]
[5, 48, 45, 24, 22, 35, 11, 45, 35, 29, 47, 40, 49, 23, 46, 0, 13, 40, 39, 45, 43, 0, 32, 9, 2, 49, 6, 37, 41, 12, 1, 10, 32, 11, 40, 15, 44, 26, 34, 9, 3, 27, 7, 45, 43, 0, 37, 34, 19, 30, 12, 21, 25, 24, 40, 35, 47, 30, 10, 10, 42, 38, 26, 5, 35, 17, 45, 48, 10, 31, 10, 10, 32, 27, 36, 0, 5, 18, 19, 10, 37, 45, 33, 31, 18, 39, 46, 34, 14, 1, 28, 12, 31, 47, 12, 24, 31, 47, 40, 30, 7, 22, 30, 13, 9, 44, 50, 30, 19, 44, 21, 28, 26, 16, 5, 42, 10, 50, 22, 21, 34, 21, 3, 38, 41, 50, 9, 40, 38, 14, 17, 41, 17, 17, 11, 19, 5, 37, 11, 20, 6, 36, 18, 33, 42, 26, 7, 31, 37, 23, 17, 38, 29, 15, 0, 43, 15, 23, 16, 48, 22, 35, 41, 12, 29, 36, 25, 25, 6, 45, 33, 20, 46, 7, 28, 13, 10, 49, 36, 32, 37, 38, 31, 45, 50, 22, 22, 5]
[14, 26, 21, 36, 48, 27, 23, 1, 48, 38, 23, 4, 7, 35, 30, 6, 45, 3, 5, 18, 24, 32, 0, 22, 14, 47, 24, 39, 29, 40, 38, 12, 12, 42, 5, 20, 33, 50, 17, 1, 19, 42, 5, 19, 37, 39, 22, 14, 40, 9, 6, 40, 45, 28, 0, 43, 17, 3, 50, 9, 43, 4, 48, 4, 24, 46, 40, 50, 2, 27, 4, 23, 50, 16, 15, 50, 33, 36, 28, 21, 45, 15, 40, 7, 25, 50, 25, 31, 11, 2, 5, 33, 22, 49, 17, 24, 42, 21, 36, 43, 34, 44, 18, 44, 10, 17, 47, 46, 21, 13, 11, 28, 34, 24, 30, 30, 18, 5, 43, 12, 20, 37, 7, 22, 19, 14, 45, 27, 8, 32, 12, 21, 17, 2, 1, 48, 44, 20, 49, 38, 31, 42, 37, 49, 47, 34, 31, 19, 44, 26, 28, 4, 50, 30, 41, 9, 11, 12, 35, 13, 25, 46, 25, 8, 46, 19, 20, 42, 25, 1, 48, 5, 34, 29, 9, 23, 2, 41, 39, 33, 35, 38, 50, 25, 39, 29, 6, 28]
[28, 49, 49, 48, 29, 30, 33, 7, 3, 35, 40, 21, 2, 36, 49, 47, 16, 41, 45, 40, 42, 9, 22, 0, 25, 16, 23, 27, 34, 36, 34, 7, 9, 42, 27, 1, 25, 29, 21, 25, 42, 32, 47, 13, 20, 12, 24, 35, 25, 33, 14, 10, 42, 23, 25, 50, 1, 30, 1, 7, 45, 50, 33, 27, 24, 0, 21, 50, 26, 33, 5, 38, 5, 29, 5, 10, 3, 40, 32, 18, 1, 13, 31, 28, 44, 12, 6, 48, 42, 22, 9, 21, 16, 30, 3, 44, 49, 47, 22, 23, 22, 49, 45, 38, 22, 45, 32, 20, 21, 22, 14, 16, 40, 41, 17, 38, 38, 13, 39, 16, 28, 36, 22, 38, 25, 40, 41, 21, 46, 17, 34, 3, 27, 17, 15, 23, 18, 8, 19, 40, 45, 12, 32, 40, 26, 39, 37, 32, 8, 45, 24, 22, 19, 15, 2, 23, 25, 30, 12, 41, 23, 26, 4, 9, 42, 40, 21, 20, 18, 21, 9, 39, 7, 41, 8, 7, 20, 24, 7, 27, 39, 19, 5, 14, 26, 38, 12, 27]
