P1,P2,...,Pn
[2, 8, 5, 10, 4]
[8, 7, 3, 9, 5]
[1, 10, 6, 4, 13]
[1, 9, 4, 3, 6]
[13, 0, 5, 9, 12]
[6, 5, 9, 7, 2]
[8, 0, 3, 12, 6]
[6, 0, 9, 2, 11]
[1, 4, 3, 7, 14]
[8, 11, 0, 3, 5]
[13, 4, 10, 3, 11]
[7, 4, 11, 8, 3]
[13, 1, 11, 14, 7]
[2, 10, 12, 0, 7]
[5, 13, 4, 11, 10]
[9, 0, 5, 12, 13]
[2, 1, 14, 0, 4]
[10, 5, 3, 7, 2]
[8, 12, 9, 3, 4]
[6, 7, 5, 1, 3]
[11, 1, 5, 9, 10]
[7, 13, 14, 12, 5]
[9, 0, 5, 6, 13]
[9, 6, 4, 12, 5]
[3, 13, 6, 4, 14]
[14, 9, 3, 7, 6]
[1, 4, 2, 11, 3]
[6, 10, 11, 1, 0]
[9, 12, 2, 11, 14]
[3, 8, 6, 13, 2]
[10, 13, 12, 6, 2]
[12, 5, 3, 4, 8]
[2, 3, 8, 13, 1]
[8, 12, 5, 7, 0]
[12, 9, 0, 11, 3]
[14, 8, 4, 9, 6]
[11, 13, 14, 1, 12]
[10, 8, 7, 12, 2]
[4, 14, 8, 0, 13]
[9, 13, 7, 1, 8]
[12, 10, 1, 5, 4]
[0, 6, 11, 14, 7]
[13, 2, 9, 12, 8]
[13, 0, 14, 1, 6]
[8, 4, 9, 1, 11]
[13, 6, 9, 5, 8]
[3, 12, 0, 14, 8]
[2, 14, 1, 12, 10]
[6, 9, 7, 1, 4]
[11, 6, 12, 14, 10]
[10, 9, 13, 7, 1]
[9, 5, 12, 1, 3]
[13, 11, 1, 0, 3]
[7, 11, 14, 12, 3]
