P1,P2,...,Pn
[2, 14, 5, 6, 0]
[10, 14, 0, 9, 4]
[2, 7, 9, 13, 10]
[4, 14, 7, 6, 10]
[3, 13, 5, 12, 11]
[10, 11, 13, 3, 6]
[10, 0, 5, 11, 2]
[13, 12, 10, 4, 5]
[13, 4, 3, 0, 10]
[14, 11, 4, 1, 10]
[2, 13, 10, 11, 0]
[2, 12, 9, 7, 14]
[10, 14, 6, 12, 4]
