P1,P2,...,Pn
[6, 9, 7, 10]
[5, 13, 0, 10]
[4, 13, 14, 8]
[11, 6, 7, 10]
[14, 4, 10, 6]
[0, 2, 11, 6]
[11, 4, 7, 13]
[8, 14, 5, 2]
[4, 12, 10, 5]
[0, 5, 13, 4]
[9, 4, 7, 6]
[9, 3, 11, 8]
[13, 6, 9, 3]
[11, 4, 14, 12]
[11, 5, 10, 12]
[10, 14, 13, 0]
[0, 3, 5, 10]
[2, 9, 1, 6]
[6, 5, 14, 4]
[10, 2, 6, 4]
[3, 14, 10, 13]
[10, 1, 3, 7]
[9, 3, 4, 0]
[14, 2, 5, 6]
[3, 0, 1, 10]
[0, 8, 10, 5]
[12, 8, 6, 10]
[2, 4, 9, 12]
[0, 13, 6, 3]
[11, 4, 7, 6]
[12, 0, 6, 11]
[13, 4, 12, 11]
[7, 10, 12, 5]
[4, 13, 6, 14]
[12, 5, 9, 3]
[1, 10, 6, 4]
[0, 12, 1, 10]
[8, 10, 12, 13]
[6, 2, 13, 4]
[14, 10, 11, 7]
[6, 1, 9, 3]
[3, 5, 0, 12]
[14, 2, 12, 3]
[9, 3, 14, 5]
[12, 7, 4, 5]
[12, 9, 1, 0]
[14, 6, 13, 7]
[2, 5, 14, 12]
[13, 7, 11, 5]
[7, 12, 13, 11]
[5, 14, 12, 6]
[4, 13, 2, 3]
[11, 10, 0, 3]
[12, 4, 11, 1]
[11, 6, 9, 14]
[6, 10, 0, 5]
[7, 1, 5, 6]
[6, 2, 5, 12]
[3, 14, 13, 12]
[4, 11, 9, 14]
[12, 10, 14, 1]
[8, 0, 3, 1]
[7, 9, 2, 1]
[13, 14, 7, 12]
[14, 3, 11, 6]
[3, 13, 8, 11]
[14, 12, 13, 9]
[12, 5, 8, 14]
[13, 4, 14, 9]
[10, 5, 6, 9]
[1, 5, 6, 2]
[0, 6, 3, 2]
[13, 4, 12, 1]
[4, 0, 9, 11]
[14, 12, 9, 8]
[10, 13, 2, 9]
[5, 11, 4, 8]
[9, 10, 2, 7]
[4, 9, 5, 14]
[11, 3, 12, 13]
[5, 4, 3, 11]
[13, 11, 6, 4]
[9, 6, 0, 3]
[14, 1, 4, 8]
[13, 0, 9, 12]
[9, 7, 14, 3]
[13, 1, 10, 2]
[0, 13, 9, 6]
[7, 2, 4, 0]
[11, 7, 9, 2]
[14, 2, 13, 12]
[2, 14, 1, 7]
[14, 5, 6, 3]
[2, 6, 14, 0]
[10, 3, 12, 4]
[3, 14, 10, 8]
[1, 4, 13, 8]
[10, 1, 6, 2]
[11, 10, 2, 6]
[1, 6, 9, 12]
[12, 10, 13, 8]
[1, 9, 5, 4]
[3, 2, 8, 1]
[6, 12, 1, 8]
[0, 5, 4, 3]
[7, 3, 11, 13]
[0, 2, 3, 11]
[13, 5, 7, 6]
[12, 4, 1, 13]
[11, 7, 3, 13]
[14, 2, 9, 0]
