P1,P2,...,Pn
[12, 2, 6, 1]
[1, 10, 7, 12]
[10, 2, 4, 8]
[13, 1, 3, 8]
[3, 0, 7, 5]
[9, 2, 10, 1]
[13, 4, 9, 1]
[8, 2, 12, 5]
[9, 13, 5, 1]
[5, 8, 6, 11]
[2, 14, 13, 9]
[1, 14, 2, 0]
[9, 0, 14, 1]
[14, 4, 5, 6]
[14, 6, 8, 5]
[5, 4, 12, 8]
[8, 7, 11, 3]
[8, 13, 6, 2]
[7, 8, 2, 3]
[12, 14, 11, 9]
[8, 10, 0, 13]
[12, 4, 5, 8]
[2, 6, 8, 12]
[8, 11, 14, 0]
[6, 4, 11, 3]
[12, 10, 4, 13]
[9, 6, 7, 5]
[11, 12, 13, 5]
[3, 7, 12, 14]
[9, 7, 3, 2]
[10, 2, 0, 14]
[10, 1, 14, 9]
[8, 3, 4, 5]
[9, 5, 12, 2]
[1, 3, 11, 0]
[13, 1, 14, 6]
[9, 3, 11, 1]
[0, 9, 6, 7]
[1, 10, 3, 13]
[1, 3, 4, 10]
[2, 8, 14, 1]
[11, 1, 8, 5]
[0, 10, 12, 2]
[3, 13, 0, 14]
[0, 2, 6, 3]
[3, 13, 2, 11]
[5, 4, 1, 2]
[2, 14, 6, 13]
[8, 3, 13, 0]
[13, 6, 9, 2]
[11, 10, 12, 1]
[3, 14, 8, 12]
[1, 4, 7, 13]
[14, 7, 1, 9]
[3, 4, 12, 6]
[12, 13, 3, 1]
[11, 5, 10, 6]
[8, 3, 14, 5]
[11, 1, 7, 9]
[1, 9, 0, 4]
[3, 14, 5, 1]
[10, 7, 14, 0]
[10, 14, 13, 11]
[6, 0, 10, 2]
[13, 6, 4, 9]
[0, 11, 8, 4]
[7, 0, 10, 1]
[9, 14, 2, 6]
[0, 4, 7, 12]
[1, 14, 8, 7]
[6, 1, 0, 2]
[11, 1, 10, 14]
[8, 0, 13, 12]
[4, 3, 9, 10]
[11, 14, 4, 8]
[10, 9, 5, 4]
[10, 9, 1, 5]
[2, 1, 13, 3]
[4, 6, 5, 13]
[11, 7, 10, 8]
[10, 3, 9, 2]
[0, 14, 8, 13]
[12, 7, 9, 13]
[13, 1, 5, 3]
[0, 12, 13, 4]
[11, 0, 14, 8]
[7, 13, 6, 2]
[13, 6, 9, 8]
[8, 5, 13, 0]
[13, 0, 1, 2]
[14, 3, 1, 5]
[8, 6, 1, 9]
[5, 14, 13, 9]
[8, 3, 13, 5]
[1, 10, 12, 6]
[13, 6, 11, 10]
[13, 7, 1, 6]
[5, 3, 2, 7]
[5, 0, 9, 3]
[11, 3, 6, 1]
[12, 13, 6, 11]
[2, 4, 5, 13]
[4, 6, 8, 13]
[13, 5, 11, 7]
[10, 12, 0, 2]
[7, 9, 8, 4]
[5, 4, 0, 11]
[5, 2, 12, 13]
[14, 8, 13, 12]
[4, 2, 14, 1]
[8, 14, 11, 10]
[10, 6, 0, 2]
[13, 1, 8, 14]
[10, 8, 7, 11]
[11, 2, 6, 9]
[4, 8, 13, 5]
[3, 6, 8, 1]
[11, 6, 8, 4]
[5, 9, 4, 1]
[8, 6, 9, 13]
[2, 9, 8, 7]
[1, 2, 8, 12]
[13, 0, 10, 7]
[5, 7, 2, 9]
[10, 6, 9, 12]
[14, 9, 2, 0]
[9, 4, 7, 2]
