P1,P2,...,Pn
[14, 0, 13, 11]
[7, 5, 4, 0]
[6, 10, 4, 11]
[4, 7, 2, 1]
[2, 0, 6, 14]
[8, 1, 11, 14]
[10, 1, 2, 12]
[14, 0, 4, 10]
[9, 13, 1, 11]
[2, 12, 11, 5]
[2, 13, 7, 10]
[4, 14, 12, 2]
[5, 13, 3, 8]
[11, 9, 0, 3]
[4, 11, 0, 13]
[12, 6, 9, 2]
[7, 10, 1, 5]
[11, 7, 5, 9]
[2, 3, 0, 12]
[1, 9, 10, 12]
[0, 12, 13, 7]
[5, 3, 4, 9]
[0, 12, 14, 11]
[11, 1, 4, 9]
[5, 4, 14, 1]
[0, 8, 9, 10]
[6, 14, 5, 2]
[9, 4, 13, 3]
[10, 0, 13, 1]
[6, 1, 5, 9]
[8, 13, 1, 0]
[8, 11, 13, 2]
[5, 3, 11, 14]
[6, 1, 2, 0]
[14, 7, 12, 0]
[10, 1, 3, 9]
[2, 13, 8, 11]
[9, 4, 12, 13]
[2, 6, 4, 5]
[4, 5, 10, 11]
[2, 9, 11, 5]
[10, 12, 3, 6]
[0, 3, 14, 9]
[5, 3, 10, 6]
[5, 10, 14, 13]
[1, 11, 5, 4]
[9, 3, 11, 7]
[8, 3, 10, 5]
[3, 1, 0, 6]
[0, 6, 14, 4]
[13, 10, 4, 2]
[8, 7, 10, 9]
[6, 1, 0, 2]
[6, 1, 9, 14]
[12, 13, 9, 4]
[13, 6, 4, 10]
[13, 3, 14, 12]
[8, 0, 10, 6]
[5, 2, 13, 4]
[7, 14, 1, 2]
[11, 9, 2, 0]
[8, 4, 10, 1]
[0, 3, 1, 2]
[8, 7, 14, 0]
[13, 5, 6, 9]
[3, 2, 14, 10]
[9, 13, 10, 5]
[10, 7, 14, 3]
[9, 3, 14, 10]
[5, 14, 8, 4]
[7, 1, 10, 6]
[1, 8, 2, 3]
[12, 2, 11, 0]
[12, 6, 1, 2]
[9, 10, 14, 8]
[3, 10, 6, 12]
[14, 11, 12, 8]
[8, 12, 4, 6]
[4, 3, 9, 2]
[14, 4, 3, 1]
[13, 3, 12, 7]
[0, 1, 2, 13]
[1, 13, 10, 12]
[4, 7, 1, 6]
[8, 1, 12, 3]
[4, 2, 9, 13]
[7, 1, 0, 6]
[14, 4, 12, 7]
[14, 12, 9, 4]
[14, 3, 10, 2]
[11, 1, 5, 8]
[11, 6, 5, 8]
[8, 10, 6, 9]
[6, 12, 9, 4]
[11, 7, 13, 1]
[7, 6, 14, 12]
[13, 0, 12, 3]
[10, 5, 7, 3]
[1, 9, 12, 11]
[12, 3, 11, 14]
[4, 14, 0, 7]
[7, 3, 8, 12]
[4, 11, 9, 1]
[12, 14, 8, 11]
[14, 11, 6, 5]
[8, 2, 1, 5]
[4, 0, 13, 3]
[14, 11, 5, 3]
[11, 0, 5, 10]
[8, 2, 1, 4]
[9, 6, 5, 1]
[0, 10, 11, 12]
[10, 12, 8, 9]
[14, 9, 5, 11]
[1, 11, 7, 8]
[8, 5, 13, 6]
[2, 14, 10, 5]
[0, 6, 13, 8]
[1, 5, 4, 9]
[14, 9, 5, 7]
[8, 10, 6, 3]
[12, 5, 10, 1]
[3, 9, 7, 4]
[13, 8, 4, 2]
[12, 7, 6, 2]
[6, 12, 14, 1]
[14, 4, 3, 2]
[5, 4, 11, 10]
[0, 12, 13, 5]
[4, 10, 2, 1]
[11, 13, 6, 3]
