P1,P2,...,Pn
[8, 1, 4, 10, 6]
[5, 9, 4, 7, 2]
[11, 0, 3, 8, 7]
[10, 3, 2, 6, 0]
[12, 7, 9, 1, 13]
[3, 7, 0, 8, 11]
[3, 1, 0, 8, 2]
[11, 0, 12, 2, 9]
[4, 7, 8, 6, 5]
[4, 0, 12, 10, 6]
[11, 5, 1, 2, 10]
[2, 13, 7, 9, 4]
[14, 13, 7, 1, 12]
[10, 5, 7, 12, 0]
[1, 0, 13, 2, 5]
[5, 7, 4, 0, 8]
[2, 3, 14, 4, 6]
[0, 10, 3, 11, 9]
[9, 8, 7, 14, 2]
[8, 0, 10, 12, 9]
[5, 10, 11, 14, 0]
[5, 1, 6, 3, 2]
[2, 10, 11, 6, 12]
[11, 12, 7, 6, 5]
[2, 11, 8, 0, 7]
[6, 2, 1, 5, 12]
[9, 6, 5, 11, 7]
[9, 11, 6, 10, 0]
[4, 9, 7, 6, 1]
[11, 2, 3, 10, 9]
[9, 0, 1, 11, 14]
[6, 12, 10, 13, 3]
[13, 3, 5, 6, 8]
[0, 13, 6, 10, 2]
[8, 14, 4, 10, 7]
[8, 6, 5, 2, 14]
[14, 6, 5, 13, 4]
[4, 12, 7, 14, 3]
[14, 1, 12, 8, 10]
[3, 12, 8, 9, 6]
[5, 11, 7, 8, 14]
[6, 10, 9, 12, 14]
[13, 14, 6, 10, 2]
[4, 12, 0, 11, 8]
[7, 3, 14, 1, 10]
[9, 10, 1, 14, 7]
[3, 0, 1, 7, 14]
[10, 3, 7, 14, 1]
[3, 8, 1, 0, 2]
[0, 8, 3, 12, 11]
[11, 14, 1, 7, 6]
[11, 3, 5, 6, 7]
[10, 2, 12, 13, 5]
[9, 8, 6, 13, 11]
[11, 7, 2, 3, 9]
[11, 1, 7, 4, 14]
[7, 9, 5, 11, 6]
[4, 6, 14, 5, 7]
[6, 4, 7, 0, 14]
[9, 11, 12, 1, 6]
[4, 12, 2, 1, 13]
[8, 12, 0, 7, 3]
[4, 3, 2, 8, 12]
[6, 10, 1, 3, 8]
[7, 0, 14, 2, 6]
[0, 5, 8, 7, 14]
[1, 3, 6, 13, 7]
[6, 10, 14, 9, 5]
[1, 9, 13, 12, 6]
[5, 14, 9, 0, 7]
[2, 14, 0, 5, 10]
[4, 6, 9, 10, 11]
[7, 0, 11, 3, 14]
[12, 14, 6, 9, 1]
[9, 10, 2, 13, 6]
[12, 2, 6, 8, 14]
[7, 1, 3, 12, 11]
[3, 9, 6, 1, 0]
[3, 4, 9, 6, 13]
[1, 0, 7, 5, 14]
[0, 13, 7, 9, 5]
[7, 0, 9, 1, 13]
[0, 5, 10, 4, 8]
[12, 8, 11, 14, 13]
[12, 1, 10, 2, 11]
[2, 12, 10, 14, 7]
[14, 3, 11, 1, 6]
[14, 5, 1, 3, 7]
[6, 4, 0, 14, 2]
[0, 12, 13, 7, 3]
[4, 5, 14, 0, 12]
[0, 5, 8, 11, 14]
[9, 2, 11, 12, 4]
[8, 11, 13, 2, 0]
[2, 6, 1, 14, 9]
[2, 1, 12, 9, 0]
[5, 8, 10, 12, 6]
[14, 12, 9, 0, 8]
[11, 6, 5, 2, 7]
[4, 8, 6, 12, 11]
[8, 9, 2, 5, 12]
[2, 14, 12, 5, 10]
[11, 14, 1, 12, 4]
[2, 10, 14, 13, 0]
[9, 3, 8, 12, 13]
[4, 6, 2, 14, 12]
[2, 8, 11, 6, 3]
[2, 6, 4, 12, 0]
[1, 5, 4, 14, 13]
[4, 10, 11, 13, 5]
[14, 11, 12, 7, 5]
[7, 4, 14, 10, 6]
[12, 8, 2, 13, 5]
[10, 11, 0, 13, 2]
[9, 4, 6, 14, 13]
[1, 6, 3, 4, 10]
