P1,P2,...,Pn
[11, 4, 8, 0, 9]
[2, 14, 10, 4, 6]
[5, 12, 14, 0, 8]
[9, 14, 2, 12, 4]
[2, 9, 12, 4, 11]
[0, 6, 4, 8, 10]
[8, 12, 14, 3, 13]
[1, 7, 10, 4, 14]
[3, 11, 5, 10, 13]
[6, 7, 11, 2, 3]
[0, 11, 12, 10, 7]
[10, 6, 8, 12, 2]
[9, 0, 2, 1, 5]
[0, 6, 7, 4, 13]
[2, 10, 0, 5, 4]
[2, 12, 5, 14, 6]
[9, 12, 1, 0, 5]
[14, 2, 10, 0, 3]
[13, 3, 14, 12, 1]
[0, 2, 3, 12, 9]
[10, 11, 6, 7, 1]
[12, 5, 7, 9, 2]
[3, 8, 5, 9, 14]
[1, 8, 6, 14, 9]
[2, 9, 10, 7, 8]
[0, 13, 10, 2, 6]
[6, 14, 2, 8, 12]
[6, 2, 9, 0, 4]
[3, 4, 6, 14, 0]
[9, 1, 11, 0, 5]
[3, 2, 10, 1, 4]
[3, 9, 2, 14, 4]
[12, 9, 0, 8, 10]
[5, 14, 0, 11, 6]
[7, 2, 5, 14, 13]
[10, 9, 4, 0, 13]
[14, 10, 6, 9, 3]
[10, 7, 2, 12, 9]
[7, 4, 3, 11, 2]
[12, 9, 8, 10, 7]
[3, 13, 1, 6, 14]
[11, 13, 12, 3, 5]
[10, 8, 6, 11, 0]
[7, 11, 14, 3, 6]
[10, 8, 0, 1, 9]
[11, 1, 2, 4, 13]
[2, 1, 6, 10, 3]
[11, 5, 4, 10, 6]
[9, 14, 4, 11, 12]
[1, 7, 13, 9, 2]
[5, 2, 10, 4, 9]
[13, 4, 2, 3, 6]
[13, 14, 7, 4, 1]
[1, 4, 10, 8, 2]
[12, 9, 13, 5, 0]
[1, 4, 0, 13, 9]
[4, 7, 10, 8, 12]
[6, 0, 8, 3, 10]
[14, 11, 8, 0, 6]
[13, 6, 5, 8, 11]
[1, 9, 7, 2, 10]
[7, 14, 5, 1, 10]
[11, 2, 0, 13, 7]
[3, 10, 5, 1, 7]
[10, 7, 13, 6, 14]
[13, 10, 6, 2, 5]
[5, 7, 9, 10, 2]
[3, 9, 5, 4, 12]
[7, 5, 14, 11, 0]
[9, 12, 7, 8, 5]
[7, 3, 14, 11, 12]
[14, 13, 6, 4, 5]
[11, 6, 7, 14, 4]
[10, 12, 5, 8, 3]
[14, 10, 7, 12, 6]
[12, 13, 6, 8, 14]
[5, 3, 12, 13, 9]
[8, 7, 3, 12, 2]
[2, 13, 1, 9, 6]
[13, 4, 7, 2, 10]
[6, 5, 11, 2, 10]
[3, 1, 9, 11, 4]
[8, 11, 1, 10, 0]
[0, 9, 8, 12, 11]
[1, 8, 14, 3, 12]
[5, 3, 4, 6, 8]
[2, 11, 7, 12, 1]
[0, 2, 4, 11, 14]
[2, 0, 3, 9, 1]
[13, 6, 2, 4, 8]
[12, 7, 5, 9, 14]
[3, 2, 12, 4, 5]
[0, 1, 9, 11, 7]
[5, 2, 0, 10, 1]
[8, 6, 14, 1, 0]
[5, 2, 12, 13, 6]
[4, 6, 5, 8, 9]
[5, 1, 0, 12, 3]
[14, 3, 6, 5, 11]
[0, 1, 7, 6, 9]
[14, 1, 13, 3, 12]
[2, 10, 12, 6, 0]
[2, 7, 5, 14, 4]
[13, 7, 10, 4, 2]
[9, 0, 3, 5, 12]
[11, 3, 0, 7, 8]
[9, 13, 6, 0, 12]
[5, 4, 0, 1, 7]
[14, 8, 6, 7, 5]
[8, 2, 6, 1, 0]
[12, 9, 7, 11, 8]
[14, 10, 12, 3, 5]
[11, 5, 14, 4, 8]
[14, 11, 4, 8, 2]
[1, 14, 0, 12, 11]
[1, 7, 0, 14, 8]
[2, 9, 8, 1, 10]
[1, 9, 12, 7, 3]
[11, 2, 9, 7, 5]
[1, 7, 0, 12, 4]
[3, 4, 0, 8, 7]
[4, 2, 3, 1, 9]
[13, 2, 12, 3, 4]
[10, 11, 0, 6, 5]
[4, 0, 5, 11, 8]
[9, 5, 0, 2, 6]
[6, 9, 12, 13, 4]
[2, 11, 9, 13, 10]
[2, 4, 5, 6, 11]
[5, 8, 13, 10, 11]
[5, 13, 10, 14, 12]
[1, 2, 9, 3, 5]
[11, 6, 5, 13, 2]
[5, 4, 14, 2, 9]
[3, 2, 7, 8, 9]
[11, 6, 1, 13, 14]
[2, 10, 14, 13, 7]
[10, 11, 9, 5, 1]
[0, 2, 11, 6, 8]
[13, 9, 11, 0, 10]
[7, 12, 1, 10, 0]
[14, 2, 7, 11, 6]
[10, 5, 0, 14, 4]
[5, 10, 7, 12, 11]
[8, 10, 2, 13, 9]
[1, 9, 12, 3, 6]
[14, 8, 10, 13, 0]
[0, 13, 8, 3, 10]
[9, 4, 3, 6, 14]
[6, 14, 5, 0, 7]
[11, 5, 2, 10, 9]
[0, 7, 2, 9, 6]
[1, 2, 12, 6, 0]
[3, 5, 7, 12, 2]
[5, 3, 10, 0, 1]
[10, 8, 1, 14, 2]
[14, 9, 0, 6, 2]
[2, 11, 9, 8, 3]
[6, 13, 4, 3, 9]
[4, 6, 10, 9, 3]
[9, 1, 12, 10, 8]
[10, 13, 7, 14, 1]
[7, 6, 0, 11, 4]
[6, 4, 10, 7, 5]
[9, 2, 10, 6, 8]
[11, 8, 3, 13, 5]
[1, 11, 10, 4, 13]
[14, 7, 8, 13, 1]
[10, 4, 11, 14, 7]
[8, 9, 1, 10, 2]
[0, 2, 3, 8, 14]
[13, 0, 1, 9, 3]
[14, 1, 3, 10, 11]
[10, 12, 14, 9, 5]
[5, 8, 6, 4, 1]
[1, 3, 6, 14, 4]
[2, 0, 7, 13, 1]
[10, 9, 4, 3, 12]
[13, 14, 5, 2, 6]
[5, 12, 3, 7, 14]
[6, 5, 7, 9, 2]
[2, 10, 4, 5, 3]
[9, 5, 10, 7, 1]
[9, 7, 4, 0, 10]
[11, 4, 10, 14, 1]
[14, 4, 6, 7, 2]
[5, 14, 4, 12, 9]
[11, 14, 4, 13, 8]
[14, 9, 6, 5, 0]
[10, 9, 11, 7, 8]
[4, 3, 6, 11, 8]
[9, 2, 7, 3, 6]
[9, 10, 5, 0, 1]
[0, 6, 9, 3, 5]
[14, 11, 8, 9, 6]
[1, 0, 10, 11, 4]
[7, 8, 1, 4, 12]
[5, 11, 7, 10, 13]
[7, 5, 0, 11, 2]
[3, 1, 6, 0, 8]
[0, 7, 6, 4, 8]
[14, 10, 6, 0, 9]
[0, 11, 13, 3, 8]
[5, 13, 9, 6, 14]
[3, 8, 10, 0, 4]
[9, 0, 2, 13, 1]
[0, 2, 7, 1, 3]
[12, 3, 6, 10, 8]
[1, 11, 8, 10, 2]
[1, 0, 4, 9, 12]
[14, 2, 11, 12, 1]
[4, 3, 7, 1, 12]
[4, 7, 6, 0, 11]
[11, 6, 8, 12, 7]
[1, 0, 6, 9, 11]
[12, 0, 8, 6, 5]
[1, 11, 4, 2, 6]
[13, 14, 2, 7, 1]
[4, 5, 1, 2, 9]
[9, 0, 5, 3, 13]
[7, 10, 11, 4, 14]
[9, 13, 3, 1, 0]
[0, 14, 2, 8, 13]
[10, 9, 2, 5, 8]
[0, 5, 11, 10, 1]
[0, 3, 9, 13, 11]
[12, 14, 0, 11, 4]
[14, 10, 11, 6, 8]
[10, 2, 1, 6, 13]
[12, 3, 1, 9, 6]
[13, 14, 5, 4, 0]
[14, 13, 1, 7, 11]
[14, 8, 11, 5, 10]
[9, 1, 13, 0, 11]
[14, 12, 7, 8, 2]
[7, 9, 6, 10, 8]
[9, 14, 1, 8, 6]
[13, 2, 14, 5, 8]
[14, 6, 2, 12, 7]
[5, 9, 11, 12, 3]
[12, 2, 6, 5, 7]
[10, 4, 0, 7, 14]
[6, 1, 10, 13, 4]
[7, 2, 0, 10, 5]
[4, 14, 10, 2, 8]
[4, 12, 3, 5, 0]
[8, 7, 5, 12, 6]
[4, 1, 12, 10, 6]
[0, 4, 12, 5, 14]
[12, 13, 1, 6, 3]
[14, 6, 0, 7, 4]
[8, 13, 7, 5, 11]
[8, 3, 6, 7, 0]
