P1,P2,...,Pn
[8, 9, 3, 6, 0]
[11, 13, 8, 14, 6]
[10, 11, 12, 5, 9]
[8, 7, 0, 4, 1]
[9, 5, 4, 1, 13]
[12, 1, 13, 10, 3]
[13, 1, 8, 9, 4]
[14, 3, 1, 5, 12]
[7, 2, 4, 6, 8]
[1, 5, 14, 2, 11]
[2, 11, 12, 4, 9]
[8, 6, 3, 14, 7]
[4, 2, 10, 8, 11]
[8, 3, 2, 14, 0]
[3, 14, 9, 1, 2]
[14, 5, 10, 9, 0]
[1, 8, 14, 4, 6]
[8, 0, 13, 3, 5]
[7, 1, 4, 11, 10]
[7, 4, 10, 2, 13]
[3, 0, 2, 8, 7]
[6, 2, 11, 1, 14]
[4, 8, 11, 14, 2]
[4, 7, 2, 14, 8]
[13, 10, 6, 11, 7]
[13, 11, 2, 5, 10]
[13, 1, 11, 8, 0]
[10, 11, 9, 14, 5]
[9, 8, 14, 1, 6]
[10, 9, 7, 13, 8]
[3, 5, 11, 9, 4]
[2, 3, 4, 1, 14]
[8, 9, 0, 2, 4]
[10, 12, 8, 14, 2]
[10, 1, 9, 3, 4]
[12, 2, 6, 5, 4]
[5, 9, 6, 4, 12]
[10, 9, 4, 3, 1]
[6, 0, 11, 14, 10]
[13, 2, 1, 6, 10]
[12, 11, 13, 3, 4]
[0, 5, 11, 12, 14]
[13, 7, 2, 11, 5]
[10, 5, 4, 13, 0]
[6, 7, 14, 0, 1]
[5, 7, 3, 10, 0]
[2, 3, 6, 11, 8]
[7, 4, 14, 2, 12]
[2, 7, 9, 1, 13]
[11, 2, 5, 3, 9]
[1, 9, 11, 10, 3]
[1, 6, 3, 10, 13]
[5, 3, 2, 12, 0]
[7, 1, 0, 11, 13]
[6, 13, 9, 7, 5]
[0, 7, 13, 6, 10]
[13, 1, 9, 0, 6]
[14, 3, 7, 8, 4]
[10, 11, 3, 14, 1]
[0, 3, 5, 9, 4]
[14, 0, 5, 8, 4]
[11, 6, 5, 13, 8]
[9, 8, 11, 4, 6]
[2, 7, 5, 12, 3]
[13, 14, 5, 4, 9]
[11, 5, 10, 8, 1]
[7, 1, 5, 2, 14]
[11, 2, 9, 7, 12]
[8, 3, 12, 14, 10]
[1, 12, 6, 3, 0]
[9, 3, 8, 14, 13]
[13, 9, 6, 10, 3]
[3, 14, 11, 6, 10]
[14, 0, 2, 10, 5]
[0, 14, 3, 5, 8]
[14, 13, 0, 8, 12]
[3, 14, 13, 7, 12]
[10, 7, 0, 8, 13]
[12, 9, 2, 5, 14]
[4, 3, 13, 6, 8]
[5, 14, 7, 2, 11]
[10, 4, 5, 1, 11]
[6, 5, 10, 9, 12]
[9, 8, 12, 6, 10]
[9, 7, 1, 5, 2]
[12, 2, 1, 3, 7]
[12, 8, 10, 7, 13]
[11, 4, 14, 3, 12]
[14, 5, 2, 9, 6]
[9, 12, 4, 13, 14]
[5, 14, 3, 10, 11]
[10, 4, 7, 14, 13]
[3, 14, 5, 13, 2]
[11, 12, 13, 3, 7]
[9, 11, 12, 8, 13]
[7, 12, 5, 3, 2]
[4, 9, 14, 6, 8]
[0, 9, 10, 1, 13]
[9, 6, 14, 10, 4]
[9, 8, 2, 12, 14]
[2, 0, 6, 14, 11]
[5, 0, 3, 12, 10]
[3, 7, 9, 14, 13]
[6, 7, 9, 10, 14]
[11, 6, 2, 12, 8]
[14, 7, 9, 0, 5]
[10, 11, 13, 6, 9]
[11, 1, 0, 14, 3]
[0, 3, 2, 14, 11]
[9, 4, 5, 14, 2]
[8, 6, 14, 0, 1]
[3, 14, 10, 13, 0]
[5, 9, 3, 0, 6]
[9, 2, 10, 12, 11]
[14, 11, 1, 0, 2]
[9, 6, 12, 1, 7]
[12, 6, 4, 8, 10]
[14, 3, 11, 0, 9]
[4, 12, 9, 7, 1]
[9, 12, 4, 6, 1]
[14, 1, 10, 5, 0]
[13, 2, 11, 12, 6]
[9, 6, 8, 10, 0]
[2, 11, 14, 4, 10]
[1, 9, 10, 11, 5]
[8, 2, 5, 6, 14]
[7, 3, 11, 14, 2]
[13, 0, 4, 12, 6]
[12, 13, 8, 11, 4]
[5, 13, 3, 0, 9]
[2, 0, 4, 14, 11]
[3, 10, 14, 1, 11]
[2, 7, 13, 10, 9]
[14, 11, 1, 12, 13]
[3, 12, 5, 1, 13]
[14, 1, 8, 12, 9]
[14, 4, 13, 7, 0]
[5, 9, 7, 11, 3]
[4, 3, 6, 11, 7]
[12, 6, 3, 7, 10]
[9, 13, 3, 10, 8]
[7, 5, 10, 3, 1]
[11, 6, 4, 13, 1]
[7, 0, 6, 1, 12]
[10, 7, 11, 13, 12]
[8, 4, 14, 6, 9]
[2, 8, 9, 3, 7]
[13, 9, 3, 0, 12]
[14, 13, 11, 9, 6]
[13, 0, 12, 5, 8]
[13, 12, 7, 5, 8]
[5, 13, 1, 10, 8]
[1, 8, 9, 6, 11]
[10, 9, 0, 1, 14]
[13, 14, 4, 8, 5]
[14, 10, 6, 7, 12]
[4, 6, 1, 0, 3]
[7, 3, 13, 0, 2]
[10, 8, 13, 1, 9]
[5, 3, 14, 13, 10]
[7, 13, 14, 5, 4]
[9, 11, 6, 0, 7]
[3, 11, 10, 6, 0]
