P1,P2,...,Pn
[8, 10, 13, 4]
[12, 11, 7, 1]
[3, 7, 5, 11]
[14, 9, 12, 8]
[12, 0, 8, 3]
[8, 1, 9, 0]
[1, 11, 12, 3]
[10, 0, 8, 9]
[3, 4, 1, 2]
[14, 9, 2, 13]
[3, 8, 4, 0]
[11, 12, 3, 1]
[0, 9, 12, 6]
[11, 8, 6, 0]
[2, 6, 1, 10]
[3, 0, 4, 14]
[6, 8, 7, 4]
[0, 14, 3, 7]
[2, 7, 0, 6]
[12, 1, 14, 3]
[3, 12, 14, 13]
[9, 13, 7, 14]
[2, 9, 4, 8]
[1, 6, 11, 0]
[6, 7, 0, 3]
[9, 1, 10, 6]
[6, 1, 8, 2]
[12, 3, 8, 5]
[3, 10, 7, 6]
[5, 2, 9, 8]
[13, 11, 5, 8]
[10, 5, 0, 12]
[2, 9, 13, 7]
[14, 1, 0, 9]
[9, 8, 7, 0]
[4, 5, 0, 12]
[10, 1, 9, 4]
[12, 3, 10, 5]
[2, 3, 9, 0]
[9, 0, 13, 11]
[7, 9, 12, 10]
[4, 9, 12, 6]
[11, 7, 10, 9]
[10, 6, 11, 14]
[11, 9, 3, 2]
[3, 2, 9, 6]
[9, 7, 1, 2]
[5, 6, 10, 11]
[8, 4, 2, 11]
[7, 8, 11, 9]
[7, 14, 1, 9]
[3, 5, 6, 7]
[4, 1, 3, 6]
[10, 9, 14, 2]
[6, 13, 11, 3]
[4, 5, 11, 6]
[0, 13, 1, 8]
[1, 0, 5, 4]
[10, 9, 12, 6]
[12, 11, 8, 4]
[10, 0, 1, 4]
[10, 14, 6, 4]
[11, 0, 8, 2]
[9, 0, 5, 3]
[1, 7, 13, 0]
[5, 2, 6, 3]
[9, 13, 4, 10]
[0, 7, 2, 8]
[8, 7, 13, 1]
[3, 2, 5, 4]
[12, 1, 14, 0]
[8, 11, 1, 9]
[10, 13, 8, 5]
[9, 5, 2, 13]
[8, 12, 9, 5]
[13, 3, 5, 0]
[6, 0, 13, 1]
[8, 2, 4, 1]
[12, 14, 5, 0]
[9, 1, 5, 13]
[7, 3, 1, 5]
[14, 7, 0, 10]
[2, 14, 8, 9]
[1, 7, 14, 2]
[9, 0, 1, 7]
[13, 5, 1, 4]
[6, 12, 9, 5]
[6, 12, 8, 1]
[12, 14, 9, 10]
[11, 2, 5, 14]
[8, 12, 14, 4]
[13, 14, 3, 9]
[10, 1, 11, 5]
[13, 9, 1, 7]
[10, 1, 3, 6]
[11, 13, 1, 7]
[6, 4, 8, 9]
[4, 7, 6, 0]
[0, 11, 3, 1]
[0, 9, 4, 3]
[14, 11, 2, 9]
[10, 14, 3, 2]
[1, 5, 11, 8]
[13, 3, 4, 9]
[11, 1, 12, 14]
[10, 0, 9, 7]
[6, 10, 11, 0]
[2, 9, 7, 3]
[11, 9, 4, 6]
[12, 4, 1, 6]
[0, 1, 2, 11]
[12, 11, 13, 7]
[0, 5, 8, 10]
[9, 8, 5, 10]
[6, 8, 3, 0]
[0, 5, 11, 13]
[14, 1, 6, 5]
[13, 1, 2, 10]
[13, 12, 2, 14]
[14, 2, 9, 11]
[5, 3, 11, 1]
[7, 1, 0, 13]
[2, 9, 8, 5]
[4, 10, 8, 6]
[6, 10, 7, 5]
[2, 10, 1, 6]
[11, 7, 10, 4]
[12, 7, 13, 14]
[12, 11, 9, 2]
[14, 3, 11, 7]
[9, 14, 2, 1]
[9, 1, 12, 13]
[6, 9, 14, 13]
[6, 14, 7, 1]
[12, 3, 11, 5]
[9, 4, 14, 13]
[0, 7, 4, 13]
[2, 3, 4, 13]
[14, 8, 0, 12]
[6, 8, 5, 3]
[12, 11, 0, 1]
[3, 12, 0, 1]
[12, 2, 0, 4]
[10, 13, 5, 14]
[6, 8, 12, 1]
[14, 4, 6, 1]
[11, 9, 7, 12]
[2, 13, 10, 8]
[8, 2, 12, 7]
[10, 3, 4, 14]
[11, 8, 1, 6]
[14, 8, 3, 12]
[12, 4, 5, 1]
[8, 6, 1, 4]
[13, 1, 11, 3]
[1, 13, 12, 9]
[8, 13, 6, 1]
