P1,P2,...,Pn
[13, 1, 7, 3]
[10, 12, 2, 6]
[13, 0, 7, 12]
[4, 2, 11, 12]
[10, 5, 14, 8]
[2, 7, 6, 12]
[6, 1, 8, 11]
[13, 1, 9, 0]
[3, 0, 7, 14]
[12, 9, 8, 2]
[3, 0, 9, 4]
[6, 8, 1, 13]
[3, 2, 9, 11]
[10, 14, 11, 1]
[11, 10, 3, 14]
[5, 14, 6, 7]
[2, 4, 0, 3]
[2, 10, 7, 12]
[5, 13, 4, 14]
[4, 1, 7, 5]
[3, 13, 5, 12]
[9, 5, 12, 10]
[6, 8, 9, 7]
[14, 11, 9, 0]
[10, 8, 7, 14]
[5, 10, 4, 3]
[9, 1, 0, 14]
[9, 4, 10, 6]
[10, 4, 8, 9]
[12, 6, 9, 7]
[9, 14, 7, 8]
[2, 11, 12, 0]
[4, 9, 5, 10]
[4, 3, 12, 6]
[2, 7, 5, 8]
[2, 11, 3, 6]
[10, 12, 9, 5]
[5, 14, 12, 8]
[8, 0, 12, 10]
[5, 2, 8, 1]
[6, 11, 9, 4]
[5, 6, 11, 10]
[2, 3, 5, 13]
[0, 11, 7, 5]
[6, 3, 7, 12]
[13, 6, 12, 11]
[6, 13, 2, 5]
[14, 7, 9, 8]
[13, 7, 12, 5]
[0, 12, 3, 13]
[1, 9, 6, 4]
[3, 9, 7, 13]
[9, 14, 11, 13]
[0, 11, 9, 4]
[11, 0, 9, 4]
[12, 7, 3, 13]
[0, 5, 14, 8]
[13, 9, 4, 14]
[13, 11, 1, 7]
[2, 6, 7, 4]
[4, 5, 2, 3]
[12, 8, 0, 3]
[9, 12, 10, 13]
[2, 3, 6, 9]
[3, 8, 4, 10]
[9, 7, 13, 6]
[2, 3, 7, 9]
[3, 9, 1, 0]
[1, 4, 11, 3]
[3, 2, 6, 5]
[8, 13, 3, 11]
[8, 7, 1, 12]
[0, 6, 3, 11]
[2, 6, 12, 5]
[3, 1, 14, 7]
[0, 6, 4, 11]
[3, 10, 2, 1]
[0, 1, 13, 9]
[5, 0, 7, 6]
[11, 0, 12, 3]
[10, 4, 3, 14]
[3, 5, 12, 13]
[5, 2, 6, 1]
[8, 12, 10, 14]
[6, 9, 0, 1]
[9, 12, 3, 5]
[1, 10, 4, 2]
[1, 13, 12, 8]
[5, 4, 6, 2]
[10, 3, 9, 13]
[12, 7, 2, 1]
[10, 1, 8, 2]
[7, 12, 6, 2]
[14, 8, 7, 10]
[8, 14, 7, 9]
[14, 8, 6, 10]
[11, 4, 8, 5]
[2, 3, 4, 1]
[8, 7, 13, 6]
[12, 11, 10, 6]
[9, 14, 1, 5]
[7, 12, 14, 13]
[5, 4, 13, 12]
[7, 1, 2, 9]
[5, 2, 10, 9]
[11, 8, 4, 0]
[11, 3, 9, 0]
[1, 10, 7, 13]
[11, 14, 4, 13]
[0, 5, 9, 6]
[3, 1, 2, 12]
[7, 8, 0, 5]
[7, 5, 1, 14]
[9, 5, 2, 3]
[13, 12, 6, 11]
[1, 2, 14, 7]
[4, 2, 10, 9]
[11, 10, 1, 14]
[12, 3, 11, 8]
[12, 7, 9, 3]
[3, 13, 2, 9]
[8, 10, 3, 11]
[9, 11, 14, 10]
[10, 4, 11, 12]
[8, 0, 2, 9]
[10, 1, 7, 12]
[9, 1, 4, 0]
[5, 8, 9, 10]
[8, 3, 7, 0]
[11, 6, 14, 12]
[6, 3, 4, 1]
[14, 1, 10, 8]
[11, 0, 2, 13]
[8, 9, 1, 12]
[11, 10, 13, 7]
[3, 1, 2, 8]
[2, 0, 7, 6]
[14, 8, 2, 7]
[1, 0, 4, 12]
[1, 2, 12, 13]
[8, 10, 9, 12]
[7, 4, 12, 2]
[11, 1, 6, 10]
[5, 4, 1, 0]
[10, 11, 12, 9]
[13, 5, 2, 7]
[5, 2, 4, 3]
[13, 5, 9, 14]
[10, 7, 6, 4]
[10, 0, 2, 5]
[7, 12, 3, 1]
[9, 8, 7, 5]
[12, 8, 13, 14]
[10, 1, 3, 8]
[11, 5, 1, 8]
[0, 3, 1, 10]
[14, 11, 7, 6]
[10, 0, 2, 14]
[12, 11, 6, 7]
[11, 1, 13, 0]
[7, 5, 4, 9]
[10, 12, 0, 2]
[8, 1, 9, 11]
[6, 11, 1, 12]
[12, 5, 3, 14]
[6, 4, 11, 12]
[2, 7, 6, 5]
[5, 2, 10, 12]
[2, 4, 13, 7]
[14, 8, 7, 5]
[6, 8, 10, 14]
[8, 10, 3, 4]
[12, 9, 4, 11]
[3, 12, 7, 4]
[5, 4, 11, 3]
[11, 0, 2, 5]
[13, 4, 9, 14]
[8, 12, 7, 13]
[12, 6, 10, 3]
[3, 6, 2, 5]
[11, 14, 12, 3]
[7, 10, 8, 6]
[4, 1, 10, 5]
[11, 2, 13, 14]
[8, 3, 5, 0]
[3, 12, 2, 11]
[12, 2, 4, 1]
[10, 8, 2, 11]
[14, 8, 1, 3]
[5, 10, 0, 9]
[8, 6, 3, 1]
[13, 4, 12, 6]
[13, 8, 12, 3]
[14, 1, 2, 6]
[0, 11, 2, 10]
[8, 12, 5, 7]
[4, 2, 7, 14]
[11, 7, 4, 5]
[1, 14, 11, 6]
[3, 2, 11, 10]
[1, 12, 11, 3]
[6, 2, 13, 14]
[10, 6, 3, 11]
[4, 3, 7, 9]
[3, 5, 6, 10]
[1, 6, 8, 13]
[0, 7, 3, 9]
[1, 6, 7, 14]
[9, 14, 1, 5]
[13, 9, 7, 8]
[13, 4, 1, 9]
[3, 10, 0, 11]
[3, 9, 10, 7]
[6, 3, 14, 7]
[14, 5, 0, 4]
[4, 10, 5, 14]
[0, 3, 1, 6]
[10, 7, 12, 11]
[1, 10, 14, 4]
[1, 13, 0, 14]
[0, 14, 12, 9]
[3, 10, 6, 7]
[14, 9, 10, 4]
[1, 14, 0, 4]
[10, 3, 0, 11]
[10, 5, 7, 13]
[7, 6, 3, 11]
[10, 4, 13, 8]
[9, 14, 3, 4]
[11, 4, 9, 7]
[2, 9, 12, 4]
[7, 2, 9, 10]
[12, 5, 8, 3]
[6, 13, 1, 12]
[11, 9, 4, 0]
[14, 0, 9, 11]
[11, 13, 5, 1]
[8, 11, 6, 1]
[2, 0, 1, 12]
[1, 10, 4, 7]
[8, 11, 6, 1]
[14, 10, 3, 2]
[9, 14, 4, 5]
[5, 9, 2, 13]
[2, 9, 8, 7]
[1, 8, 11, 12]
[13, 2, 1, 7]
[4, 14, 9, 3]
[14, 9, 11, 13]
[6, 8, 1, 2]
[3, 5, 14, 1]
[2, 6, 0, 4]
[3, 8, 0, 5]
[3, 4, 6, 9]
[8, 2, 12, 10]
[3, 11, 14, 0]
[13, 8, 9, 0]
[2, 12, 7, 5]
[9, 2, 12, 1]
[0, 2, 5, 6]
[6, 13, 11, 8]
[1, 11, 12, 0]
[14, 7, 2, 4]
[8, 14, 3, 6]
[5, 12, 14, 8]
[9, 5, 6, 14]
[7, 0, 8, 14]
[9, 10, 0, 2]
