P1,P2,...,Pn
[11, 8, 6, 1]
[10, 5, 4, 1]
[0, 2, 7, 5]
[9, 1, 3, 5]
[9, 2, 8, 0]
[5, 13, 11, 0]
[13, 2, 1, 8]
[6, 2, 3, 10]
[4, 3, 1, 8]
[8, 12, 9, 10]
[13, 14, 0, 9]
[7, 6, 13, 2]
[12, 4, 6, 2]
[1, 0, 7, 11]
[5, 7, 8, 1]
[13, 0, 10, 9]
[4, 1, 9, 10]
[7, 1, 8, 3]
[13, 7, 9, 5]
[10, 0, 9, 13]
[3, 0, 9, 5]
[6, 2, 5, 7]
[1, 13, 7, 9]
[3, 8, 13, 0]
[9, 10, 12, 2]
[6, 13, 1, 4]
[8, 12, 13, 7]
[3, 1, 11, 14]
[5, 7, 11, 9]
[12, 1, 13, 14]
[6, 7, 12, 0]
[5, 14, 4, 12]
[0, 1, 14, 6]
[6, 7, 3, 5]
[13, 12, 11, 0]
[10, 4, 8, 0]
[8, 0, 13, 9]
[0, 13, 6, 7]
[9, 5, 7, 0]
[6, 2, 13, 8]
[9, 7, 6, 13]
[4, 6, 2, 5]
[4, 5, 3, 7]
[8, 1, 14, 10]
[4, 8, 7, 2]
[3, 1, 12, 8]
[2, 5, 7, 13]
[10, 13, 0, 8]
[2, 6, 12, 9]
[14, 0, 12, 2]
[4, 8, 11, 3]
[1, 2, 4, 14]
[5, 2, 1, 7]
[8, 2, 12, 10]
[7, 3, 5, 10]
[6, 12, 14, 11]
[14, 11, 9, 12]
[2, 7, 13, 12]
[6, 9, 11, 8]
[13, 10, 11, 9]
[1, 6, 4, 7]
[14, 4, 9, 7]
[2, 1, 3, 0]
[2, 10, 6, 7]
[0, 12, 3, 7]
[12, 6, 0, 11]
[0, 1, 12, 14]
[8, 7, 6, 9]
[12, 7, 0, 8]
[8, 6, 14, 11]
[3, 1, 14, 7]
[4, 3, 6, 5]
[14, 10, 11, 13]
[1, 3, 2, 8]
[13, 12, 6, 8]
[7, 2, 0, 10]
[0, 2, 9, 4]
[6, 5, 10, 3]
[2, 6, 7, 1]
[11, 7, 1, 8]
[0, 5, 1, 10]
[10, 13, 8, 2]
[14, 10, 13, 1]
[7, 13, 1, 12]
[2, 5, 10, 1]
[0, 11, 14, 7]
[8, 3, 11, 13]
[9, 8, 12, 4]
[1, 0, 6, 5]
[14, 1, 8, 11]
[2, 0, 6, 10]
[0, 8, 7, 12]
