P1,P2,...,Pn
[5, 8, 9, 2, 12]
[1, 9, 0, 3, 5]
[7, 10, 0, 3, 4]
[0, 7, 9, 8, 14]
[8, 1, 14, 12, 10]
[14, 1, 7, 9, 6]
[1, 10, 5, 11, 3]
[6, 1, 7, 9, 12]
[11, 9, 5, 1, 14]
[1, 11, 13, 3, 4]
[12, 10, 14, 3, 2]
[8, 3, 9, 14, 7]
[4, 9, 11, 1, 2]
[2, 8, 9, 0, 12]
[9, 13, 1, 5, 11]
[7, 4, 5, 1, 13]
[0, 12, 10, 4, 13]
[2, 11, 0, 6, 12]
[13, 11, 0, 6, 9]
[13, 10, 0, 9, 12]
[14, 13, 12, 10, 0]
[8, 11, 2, 6, 9]
[12, 10, 11, 0, 3]
[0, 8, 3, 10, 13]
[1, 14, 7, 6, 3]
[14, 10, 1, 7, 9]
[13, 5, 11, 1, 8]
[1, 5, 14, 4, 9]
[9, 8, 11, 5, 14]
[10, 5, 14, 1, 13]
[5, 11, 4, 3, 1]
[9, 1, 11, 8, 5]
[8, 11, 5, 9, 12]
[10, 3, 0, 5, 4]
[11, 5, 6, 7, 14]
[3, 8, 10, 5, 7]
[4, 3, 9, 1, 2]
[6, 3, 7, 4, 11]
[10, 0, 8, 3, 1]
[8, 3, 1, 0, 5]
[0, 7, 4, 14, 9]
[8, 10, 6, 11, 3]
[8, 7, 2, 11, 5]
[3, 0, 12, 2, 9]
[8, 12, 3, 5, 1]
[14, 7, 1, 2, 8]
[13, 9, 14, 3, 5]
[10, 14, 1, 11, 2]
[11, 1, 12, 5, 13]
[0, 7, 9, 13, 11]
[11, 1, 8, 0, 13]
[13, 10, 11, 1, 8]
[2, 7, 0, 3, 5]
[3, 0, 12, 5, 8]
[1, 7, 9, 11, 8]
[9, 7, 14, 11, 12]
[7, 5, 4, 12, 1]
[5, 12, 7, 4, 9]
[12, 0, 10, 8, 3]
