P1,P2,...,Pn
[12, 2, 14, 5, 1]
[13, 10, 4, 3, 5]
[1, 0, 7, 13, 11]
[1, 8, 4, 11, 9]
[10, 7, 13, 8, 11]
[4, 7, 10, 11, 3]
[7, 10, 1, 11, 0]
[8, 10, 11, 5, 1]
[14, 4, 2, 9, 8]
[11, 6, 7, 5, 14]
[2, 8, 13, 1, 3]
[2, 11, 8, 9, 1]
[5, 9, 3, 1, 12]
[5, 7, 2, 13, 4]
[14, 6, 2, 0, 8]
[11, 1, 6, 8, 5]
[11, 12, 9, 6, 10]
[6, 11, 2, 12, 4]
[10, 8, 3, 5, 7]
[6, 7, 14, 1, 9]
[12, 3, 10, 5, 14]
[6, 10, 12, 11, 13]
[13, 9, 7, 10, 8]
[7, 13, 9, 14, 6]
[0, 13, 4, 3, 5]
[8, 4, 14, 7, 1]
[7, 11, 6, 1, 14]
[1, 8, 11, 10, 2]
[3, 5, 7, 10, 0]
[11, 1, 10, 7, 14]
[7, 11, 5, 4, 10]
[1, 5, 6, 9, 11]
