P1,P2,...,Pn
[1, 11, 7, 12, 6]
[4, 9, 2, 8, 7]
[10, 12, 4, 7, 6]
[0, 13, 8, 1, 4]
[6, 7, 1, 14, 11]
[4, 1, 5, 6, 8]
[3, 4, 1, 5, 6]
[6, 13, 12, 3, 14]
[13, 3, 11, 8, 1]
[11, 13, 14, 0, 5]
[10, 7, 12, 5, 8]
[4, 10, 3, 8, 11]
[3, 6, 0, 14, 2]
[10, 6, 7, 13, 2]
[9, 2, 7, 8, 6]
[11, 0, 12, 5, 1]
[9, 10, 6, 5, 13]
[3, 13, 14, 4, 2]
[8, 6, 4, 2, 10]
[5, 14, 1, 10, 13]
[10, 2, 8, 9, 3]
[5, 4, 8, 9, 11]
[13, 9, 3, 0, 11]
[12, 5, 4, 0, 2]
[13, 0, 9, 2, 10]
[8, 2, 1, 7, 10]
[1, 6, 3, 8, 5]
[4, 11, 12, 0, 10]
[14, 9, 1, 10, 0]
[0, 13, 9, 3, 8]
[6, 7, 3, 2, 11]
[11, 3, 7, 8, 10]
[8, 14, 2, 3, 7]
[8, 13, 7, 1, 9]
[4, 7, 0, 14, 13]
[5, 6, 11, 2, 3]
[9, 7, 12, 0, 11]
[11, 0, 10, 6, 7]
[9, 8, 0, 13, 2]
[2, 10, 5, 1, 11]
[13, 2, 3, 11, 6]
[14, 10, 8, 13, 4]
[7, 5, 11, 6, 1]
[8, 11, 0, 14, 4]
[11, 14, 5, 4, 7]
[6, 1, 7, 2, 12]
[14, 7, 4, 13, 2]
[5, 12, 14, 7, 13]
[6, 10, 0, 11, 1]
[5, 13, 4, 6, 14]
[4, 8, 3, 7, 11]
[8, 3, 0, 4, 6]
[14, 8, 6, 12, 13]
[1, 3, 2, 10, 12]
[3, 14, 5, 7, 0]
[12, 1, 8, 9, 6]
[4, 13, 9, 8, 6]
[0, 1, 9, 4, 13]
[5, 4, 7, 1, 3]
[6, 13, 0, 5, 8]
[6, 11, 5, 7, 1]
[13, 10, 3, 0, 12]
[4, 0, 10, 12, 2]
[11, 5, 8, 7, 10]
[3, 14, 6, 2, 7]
[8, 6, 3, 13, 14]
[0, 10, 12, 5, 4]
[5, 10, 9, 7, 1]
[2, 11, 4, 14, 12]
[0, 3, 13, 5, 4]
[5, 1, 10, 6, 12]
[2, 6, 1, 10, 3]
[0, 3, 12, 6, 2]
[11, 4, 2, 13, 10]
