P1,P2,...,Pn
[10, 1, 5, 6, 2]
[11, 10, 1, 9, 8]
[8, 3, 7, 6, 5]
[8, 11, 1, 5, 6]
[4, 6, 7, 14, 2]
[3, 8, 0, 7, 4]
[0, 12, 11, 14, 1]
[0, 12, 6, 9, 7]
[2, 3, 12, 8, 6]
[8, 9, 1, 11, 12]
[3, 8, 4, 9, 2]
[3, 9, 12, 11, 6]
[8, 1, 11, 12, 14]
[7, 14, 12, 13, 9]
[12, 2, 0, 14, 13]
[9, 2, 3, 1, 10]
[8, 0, 1, 6, 10]
[1, 8, 14, 2, 3]
[12, 6, 14, 9, 13]
[13, 10, 3, 12, 14]
[13, 10, 1, 12, 7]
[4, 12, 7, 14, 10]
[4, 10, 2, 6, 1]
[0, 13, 10, 2, 4]
[10, 4, 5, 3, 11]
[11, 5, 12, 7, 3]
[2, 1, 11, 8, 3]
[8, 11, 13, 3, 4]
[11, 2, 10, 12, 7]
[0, 7, 5, 12, 14]
[2, 8, 5, 1, 4]
[0, 5, 1, 10, 13]
[0, 3, 12, 11, 5]
[0, 12, 8, 4, 1]
[5, 6, 9, 2, 7]
[11, 14, 3, 9, 5]
[4, 14, 11, 0, 9]
[7, 3, 1, 0, 10]
[7, 8, 9, 14, 0]
[11, 8, 1, 6, 7]
[11, 12, 6, 13, 0]
[1, 13, 3, 12, 10]
[13, 14, 3, 4, 12]
[9, 8, 5, 10, 12]
[5, 8, 10, 7, 0]
[3, 6, 2, 12, 8]
[5, 6, 10, 1, 2]
[5, 14, 1, 3, 13]
[4, 1, 14, 11, 2]
[4, 3, 11, 5, 2]
[6, 14, 0, 7, 1]
[4, 11, 10, 0, 8]
[6, 13, 0, 10, 5]
[2, 13, 4, 14, 9]
[3, 10, 11, 0, 5]
[2, 4, 11, 10, 6]
[12, 2, 5, 14, 10]
[8, 14, 6, 11, 4]
[5, 7, 1, 9, 11]
[1, 2, 8, 14, 11]
[3, 14, 0, 12, 8]
[13, 7, 4, 11, 1]
[7, 14, 11, 10, 4]
[5, 3, 12, 10, 6]
[10, 9, 4, 11, 12]
[6, 1, 14, 10, 8]
[1, 7, 9, 4, 2]
[1, 10, 4, 3, 13]
[3, 6, 7, 12, 11]
[7, 5, 3, 4, 6]
[6, 10, 3, 11, 1]
[3, 0, 1, 6, 14]
[12, 0, 11, 14, 9]
[7, 6, 1, 5, 13]
[11, 0, 8, 12, 3]
[14, 10, 3, 2, 12]
[4, 3, 8, 7, 12]
[3, 10, 0, 13, 12]
[1, 10, 2, 6, 13]
[4, 2, 6, 14, 1]
[14, 9, 1, 8, 11]
[9, 11, 6, 7, 10]
[3, 13, 1, 14, 10]
[8, 1, 12, 0, 7]
[0, 4, 2, 10, 11]
[2, 3, 12, 9, 7]
[1, 13, 4, 14, 3]
[8, 2, 9, 10, 7]
[8, 9, 14, 5, 10]
[6, 1, 5, 12, 8]
[1, 3, 10, 14, 13]
[4, 5, 11, 3, 6]
[11, 5, 9, 10, 3]
[5, 11, 13, 4, 10]
[2, 14, 13, 8, 11]
[9, 5, 1, 2, 14]
[14, 13, 6, 7, 3]
[9, 14, 4, 6, 3]
[0, 9, 6, 14, 11]
[0, 10, 2, 9, 7]
[14, 9, 5, 6, 2]
[5, 13, 1, 14, 8]
[3, 1, 0, 4, 6]
[8, 0, 13, 10, 5]
[10, 5, 14, 6, 11]
[6, 5, 3, 2, 1]
[7, 14, 0, 13, 1]
[0, 3, 7, 11, 1]
[8, 4, 1, 11, 5]
[13, 12, 2, 11, 14]
[13, 14, 9, 12, 1]
[4, 12, 11, 2, 10]
[11, 3, 2, 14, 8]
[9, 3, 2, 13, 10]
[0, 13, 5, 1, 14]
[4, 8, 11, 13, 10]
[3, 4, 13, 8, 11]
[2, 11, 9, 0, 13]
[14, 0, 1, 3, 10]
[9, 3, 2, 4, 8]
[12, 4, 8, 1, 2]
[9, 5, 7, 3, 14]
[7, 8, 11, 0, 3]
[12, 11, 6, 0, 9]
[4, 7, 13, 0, 9]
[3, 12, 1, 5, 8]
[0, 7, 12, 13, 2]
[8, 10, 6, 0, 13]
[5, 13, 11, 8, 10]
[2, 12, 4, 10, 0]
[9, 12, 4, 6, 7]
[9, 10, 3, 11, 8]
[10, 5, 13, 0, 14]
[9, 10, 6, 14, 12]
[2, 3, 13, 7, 12]
[14, 2, 5, 4, 10]
[0, 6, 9, 12, 14]
[3, 5, 13, 6, 9]
[4, 2, 13, 3, 6]
[1, 0, 8, 3, 4]
[14, 6, 5, 11, 2]
[8, 10, 0, 1, 2]
[3, 4, 13, 1, 9]
[2, 10, 14, 5, 3]
[11, 7, 9, 12, 6]
[5, 7, 9, 10, 3]
[14, 9, 6, 3, 10]
[8, 5, 9, 13, 7]
[11, 10, 9, 6, 1]
[1, 13, 9, 11, 0]
[9, 4, 5, 3, 2]
[11, 10, 4, 2, 3]
[7, 12, 6, 8, 11]
[12, 7, 13, 8, 4]
[12, 1, 11, 6, 0]
[8, 4, 2, 12, 14]
[7, 2, 11, 12, 4]
[13, 3, 10, 9, 6]
[14, 7, 1, 10, 5]
[3, 2, 6, 8, 5]
[3, 6, 4, 2, 8]
[1, 7, 2, 9, 10]
[13, 8, 11, 14, 9]
[4, 6, 13, 5, 8]
[10, 0, 2, 5, 7]
[11, 3, 6, 10, 2]
[4, 3, 10, 6, 9]
[5, 7, 8, 11, 3]
[9, 11, 7, 13, 4]
[9, 8, 14, 3, 5]
[14, 4, 1, 5, 3]
[11, 5, 8, 14, 0]
[3, 5, 1, 8, 10]
[9, 10, 14, 13, 5]
[14, 5, 11, 6, 12]
[2, 14, 7, 9, 4]
[12, 0, 9, 2, 11]
[2, 8, 7, 11, 6]
[12, 6, 3, 4, 10]
[9, 4, 14, 10, 6]
[0, 11, 7, 8, 13]
[1, 7, 8, 11, 4]
[11, 7, 2, 8, 10]
[2, 5, 0, 3, 9]
[5, 14, 0, 4, 13]
[3, 4, 14, 11, 9]
[14, 2, 11, 13, 6]
[9, 13, 2, 14, 0]
[13, 2, 12, 6, 3]
[9, 1, 6, 0, 4]
[4, 8, 5, 9, 14]
[7, 11, 6, 9, 13]
[10, 5, 2, 6, 11]
[12, 8, 11, 6, 1]
[14, 9, 0, 13, 10]
[7, 4, 14, 9, 8]
[13, 5, 12, 9, 6]
[3, 2, 7, 14, 1]
[0, 8, 5, 11, 12]
[12, 2, 14, 5, 3]
[3, 0, 14, 10, 8]
[8, 12, 7, 9, 1]
[10, 1, 13, 11, 7]
[5, 1, 9, 2, 6]
[0, 7, 10, 6, 11]
[3, 4, 5, 2, 1]
[10, 12, 0, 6, 1]
[9, 12, 13, 7, 1]
[7, 6, 14, 10, 11]
[4, 13, 14, 5, 10]
[9, 12, 11, 6, 3]
[8, 1, 2, 10, 11]
[0, 13, 9, 10, 2]
[3, 4, 0, 2, 5]
[9, 10, 13, 6, 8]
[3, 13, 6, 8, 12]
[8, 9, 1, 7, 5]
[3, 6, 2, 4, 1]
[5, 9, 1, 3, 6]
[4, 9, 1, 10, 6]
[5, 8, 3, 9, 2]
[11, 8, 14, 2, 9]
[8, 14, 7, 1, 0]
[1, 7, 9, 13, 4]
[3, 5, 13, 0, 9]
[12, 10, 9, 14, 2]
[3, 0, 7, 10, 8]
[6, 8, 12, 0, 5]
[3, 6, 7, 0, 4]
[0, 7, 6, 12, 2]
[13, 7, 10, 2, 1]
[12, 9, 14, 6, 3]
[1, 9, 7, 6, 0]
[7, 12, 6, 0, 3]
[14, 3, 9, 1, 10]
[6, 11, 7, 0, 9]
[8, 11, 12, 6, 9]
[11, 12, 6, 9, 13]
[5, 14, 7, 4, 13]
[1, 2, 13, 11, 8]
[7, 6, 14, 11, 5]
[0, 12, 9, 6, 1]
[3, 8, 2, 4, 1]
[14, 9, 0, 12, 10]
[13, 7, 4, 3, 14]
[2, 3, 8, 5, 12]
[6, 0, 13, 8, 5]
[12, 8, 4, 1, 9]
[2, 11, 6, 8, 1]
[4, 7, 2, 8, 13]
[12, 10, 1, 14, 9]
[1, 14, 4, 0, 2]
[10, 9, 12, 4, 14]
[4, 8, 5, 12, 10]
[10, 14, 6, 1, 11]
[3, 14, 6, 9, 7]
[9, 14, 5, 11, 12]
[1, 14, 2, 8, 11]
[9, 14, 13, 0, 8]
[8, 11, 4, 6, 1]
[10, 1, 11, 5, 9]
[9, 3, 2, 1, 12]
[3, 0, 11, 12, 14]
[0, 13, 7, 3, 11]
[7, 4, 2, 1, 6]
[4, 11, 9, 1, 5]
[9, 14, 2, 1, 12]
[6, 8, 13, 1, 11]
[3, 14, 7, 4, 8]
[11, 13, 2, 7, 12]
[1, 11, 8, 6, 3]
[10, 0, 7, 4, 14]
[14, 5, 4, 13, 11]
[2, 9, 5, 3, 1]
[12, 13, 5, 0, 3]
[3, 0, 2, 5, 6]
[7, 1, 14, 10, 9]
[5, 4, 7, 6, 9]
[14, 5, 7, 13, 10]
[3, 1, 5, 4, 11]
[6, 1, 0, 4, 10]
[11, 10, 6, 13, 3]
[12, 4, 8, 5, 6]
[9, 4, 6, 8, 7]
[0, 3, 5, 10, 4]
[3, 10, 2, 7, 14]
[9, 12, 4, 11, 1]
[1, 0, 7, 4, 6]
[9, 14, 7, 8, 13]
[12, 7, 6, 3, 4]
[12, 3, 6, 7, 13]
[7, 5, 3, 14, 12]
[11, 0, 9, 10, 13]
[14, 0, 8, 12, 2]
[6, 7, 14, 12, 10]
[8, 0, 10, 6, 12]
[10, 12, 3, 4, 13]
[0, 7, 11, 9, 6]
[14, 11, 2, 12, 1]
[13, 8, 12, 10, 7]
[3, 10, 12, 7, 11]
