P1,P2,...,Pn
[1, 4, 10, 0, 2]
[10, 3, 14, 0, 11]
[11, 7, 8, 12, 0]
[12, 5, 10, 0, 3]
[1, 11, 8, 0, 3]
[3, 7, 11, 10, 14]
[6, 11, 4, 1, 3]
[14, 0, 5, 13, 10]
[2, 0, 13, 12, 9]
[5, 0, 7, 4, 3]
[6, 7, 3, 4, 12]
[10, 14, 12, 6, 8]
[0, 6, 3, 12, 10]
[7, 5, 12, 1, 8]
[4, 7, 0, 9, 8]
[9, 3, 1, 6, 5]
[2, 12, 7, 3, 14]
[11, 4, 10, 0, 1]
[7, 5, 14, 9, 8]
[12, 0, 11, 10, 3]
[6, 9, 13, 8, 7]
[12, 5, 10, 13, 11]
[13, 0, 9, 12, 11]
[5, 1, 0, 3, 8]
[12, 14, 2, 1, 8]
[10, 4, 8, 9, 5]
[11, 8, 14, 3, 5]
[3, 4, 6, 0, 11]
[1, 14, 2, 9, 0]
[11, 0, 8, 6, 7]
[9, 14, 12, 5, 6]
[2, 6, 5, 10, 0]
[5, 6, 9, 10, 8]
[8, 6, 3, 13, 9]
[5, 14, 2, 8, 9]
[10, 0, 9, 4, 5]
[5, 4, 1, 7, 8]
[2, 6, 12, 7, 3]
[4, 14, 12, 7, 10]
[11, 9, 5, 8, 13]
[14, 6, 3, 2, 11]
[14, 0, 12, 9, 13]
[2, 4, 10, 5, 11]
[1, 9, 14, 10, 7]
[2, 12, 13, 6, 10]
[9, 11, 10, 7, 4]
[14, 0, 4, 9, 12]
[2, 7, 10, 5, 0]
[10, 13, 6, 14, 8]
[7, 3, 8, 1, 14]
[13, 1, 6, 10, 8]
[12, 3, 10, 13, 6]
[6, 2, 13, 14, 4]
[8, 7, 13, 1, 0]
[6, 3, 9, 8, 12]
[11, 14, 10, 9, 8]
[7, 6, 14, 2, 9]
[4, 7, 9, 3, 10]
[3, 14, 6, 11, 9]
[8, 12, 1, 2, 0]
[11, 14, 4, 0, 8]
[11, 4, 14, 12, 9]
[13, 7, 14, 9, 3]
[14, 3, 10, 1, 5]
[9, 3, 13, 0, 1]
[0, 6, 14, 9, 7]
[14, 4, 9, 10, 5]
[3, 8, 13, 9, 2]
[13, 4, 3, 10, 14]
[9, 11, 12, 14, 8]
[9, 14, 11, 7, 6]
[10, 6, 7, 12, 0]
[12, 0, 2, 8, 9]
[2, 0, 1, 5, 8]
[9, 7, 12, 5, 13]
[9, 1, 11, 0, 4]
[3, 5, 13, 10, 8]
[1, 11, 8, 5, 9]
[2, 13, 7, 8, 14]
[8, 11, 10, 0, 9]
[12, 0, 4, 2, 8]
[14, 10, 7, 8, 2]
[12, 5, 1, 9, 14]
[2, 7, 10, 9, 4]
[10, 3, 1, 9, 12]
[11, 4, 13, 0, 5]
[2, 10, 9, 3, 5]
[6, 9, 0, 11, 7]
[10, 5, 8, 11, 6]
[1, 7, 6, 0, 4]
[13, 2, 14, 8, 0]
[13, 1, 11, 8, 6]
[14, 9, 5, 1, 10]
[4, 10, 7, 3, 5]
[5, 12, 2, 4, 1]
[8, 3, 13, 5, 11]
[4, 6, 7, 12, 5]
[10, 11, 0, 4, 6]
[14, 11, 6, 10, 2]
[1, 5, 7, 8, 13]
[13, 7, 1, 11, 8]
[3, 1, 2, 6, 7]
[9, 2, 3, 7, 8]
[8, 10, 0, 14, 6]
[10, 5, 4, 3, 7]
[12, 7, 8, 0, 11]
[1, 12, 2, 7, 0]
[8, 11, 10, 13, 4]
[0, 13, 6, 14, 5]
[3, 4, 13, 12, 5]
[11, 9, 5, 1, 2]
[14, 1, 6, 11, 9]
[0, 8, 1, 12, 6]
[14, 8, 6, 5, 9]
[14, 10, 1, 4, 3]
[5, 11, 4, 14, 10]
[9, 13, 11, 0, 8]
[12, 9, 2, 6, 8]
[4, 7, 13, 0, 9]
[13, 12, 0, 1, 6]
[1, 8, 14, 2, 10]
[5, 6, 8, 10, 11]
[8, 10, 4, 3, 12]
[14, 11, 4, 6, 10]
[13, 3, 10, 2, 8]
[2, 7, 1, 11, 9]
[8, 13, 11, 9, 2]
[5, 11, 2, 12, 8]
[8, 4, 0, 3, 2]
[14, 1, 0, 2, 4]
[8, 6, 1, 4, 13]
[8, 1, 13, 0, 6]
[4, 5, 3, 7, 13]
[6, 11, 1, 14, 2]
[14, 2, 13, 3, 10]
[13, 10, 2, 6, 12]
[12, 8, 1, 4, 2]
[4, 9, 3, 2, 14]
[4, 6, 0, 13, 1]
[14, 8, 4, 0, 13]
[6, 4, 8, 7, 10]
[12, 4, 9, 7, 6]
[0, 6, 9, 14, 8]
[13, 5, 12, 3, 14]
[13, 8, 12, 2, 9]
[4, 2, 9, 0, 1]
[6, 12, 0, 5, 8]
[9, 7, 13, 10, 5]
[9, 8, 2, 12, 5]
[5, 0, 10, 3, 8]
[9, 7, 13, 5, 14]
[11, 3, 8, 14, 0]
[6, 14, 2, 8, 7]
[5, 4, 3, 2, 13]
[8, 12, 5, 0, 9]
[12, 2, 5, 7, 0]
[8, 13, 3, 5, 6]
