P1,P2,...,Pn
[3, 2, 14, 8, 1]
[3, 10, 11, 14, 9]
[5, 2, 3, 11, 4]
[10, 12, 13, 2, 7]
[6, 13, 1, 4, 10]
[3, 8, 1, 9, 0]
[11, 1, 6, 10, 5]
[11, 14, 13, 12, 2]
[0, 5, 14, 10, 11]
[12, 1, 7, 13, 6]
[7, 14, 10, 0, 5]
[1, 13, 14, 12, 0]
[7, 0, 8, 6, 9]
[1, 3, 9, 5, 14]
[12, 2, 14, 6, 13]
[4, 3, 0, 2, 10]
[11, 12, 8, 10, 14]
[5, 6, 0, 10, 12]
[13, 9, 0, 8, 14]
[6, 2, 7, 14, 0]
[12, 10, 13, 2, 4]
[13, 12, 0, 8, 6]
[9, 3, 14, 6, 10]
[5, 12, 9, 10, 11]
[0, 11, 7, 5, 4]
[2, 11, 4, 7, 9]
[0, 7, 5, 1, 3]
[8, 12, 3, 9, 14]
[11, 6, 8, 7, 5]
[3, 13, 4, 12, 11]
[3, 10, 0, 2, 9]
[10, 6, 8, 1, 13]
[12, 7, 13, 9, 3]
[0, 9, 13, 2, 1]
[5, 4, 13, 7, 11]
[3, 14, 0, 8, 12]
[0, 3, 14, 8, 2]
[7, 5, 3, 13, 4]
[4, 3, 9, 5, 0]
[5, 13, 4, 8, 11]
[9, 14, 6, 12, 13]
[14, 9, 3, 0, 4]
[6, 2, 14, 1, 4]
[0, 5, 14, 12, 2]
[2, 3, 11, 5, 14]
[1, 7, 5, 8, 10]
[4, 5, 9, 11, 0]
[1, 5, 9, 3, 0]
[14, 0, 7, 3, 13]
[8, 0, 13, 6, 1]
