P1,P2,...,Pn
[12, 7, 8, 5, 9]
[4, 7, 9, 11, 2]
[1, 5, 7, 14, 9]
[12, 3, 5, 11, 4]
[4, 9, 13, 0, 3]
[13, 1, 8, 5, 12]
[3, 13, 10, 0, 6]
[9, 14, 0, 3, 7]
[2, 12, 6, 7, 4]
[8, 10, 1, 3, 12]
[6, 1, 9, 10, 13]
[9, 5, 6, 7, 10]
[1, 10, 5, 12, 13]
[3, 12, 8, 1, 10]
[6, 4, 11, 9, 3]
[11, 5, 7, 9, 1]
[4, 3, 9, 8, 0]
[6, 14, 0, 3, 7]
[5, 2, 1, 3, 4]
[14, 4, 2, 11, 1]
[1, 5, 0, 4, 3]
[11, 3, 4, 10, 9]
[4, 0, 10, 11, 3]
[2, 9, 8, 7, 3]
[13, 8, 10, 0, 1]
[9, 5, 11, 10, 8]
[1, 4, 5, 12, 10]
[9, 12, 8, 5, 0]
[0, 11, 4, 14, 5]
[5, 12, 3, 14, 7]
[6, 8, 14, 7, 3]
[5, 8, 9, 12, 3]
[6, 2, 12, 0, 11]
[14, 11, 12, 9, 5]
[7, 13, 11, 9, 3]
[4, 6, 8, 10, 2]
[12, 5, 14, 11, 1]
[11, 5, 6, 4, 10]
[10, 9, 14, 2, 4]
[6, 9, 2, 13, 14]
[2, 12, 4, 1, 13]
[4, 9, 0, 12, 6]
[12, 14, 0, 3, 8]
[0, 10, 7, 11, 5]
[4, 12, 7, 14, 9]
[10, 11, 3, 14, 7]
[2, 14, 10, 4, 0]
[8, 5, 6, 0, 11]
[9, 5, 1, 0, 3]
[6, 5, 11, 3, 8]
[0, 12, 4, 10, 1]
[5, 12, 11, 13, 8]
[11, 7, 1, 2, 12]
[3, 11, 7, 12, 0]
[6, 3, 8, 9, 4]
[6, 3, 7, 4, 2]
[4, 8, 14, 7, 12]
[4, 0, 2, 10, 13]
[12, 6, 4, 9, 7]
[1, 9, 6, 13, 4]
[2, 1, 10, 11, 6]
[0, 3, 4, 1, 6]
[11, 6, 3, 13, 10]
[6, 2, 4, 11, 0]
[0, 12, 8, 13, 2]
[0, 1, 8, 6, 14]
[7, 14, 8, 11, 1]
[14, 7, 0, 2, 6]
[14, 1, 0, 7, 11]
[10, 9, 1, 7, 14]
[3, 5, 14, 4, 0]
[1, 14, 8, 13, 7]
[13, 11, 1, 2, 9]
[6, 2, 13, 1, 4]
[14, 3, 11, 10, 4]
[2, 9, 11, 7, 0]
[2, 10, 12, 8, 13]
[8, 5, 9, 12, 6]
[2, 6, 14, 10, 0]
[6, 8, 12, 5, 13]
[3, 8, 5, 11, 13]
[4, 5, 10, 8, 3]
[5, 13, 9, 6, 2]
[0, 4, 14, 8, 2]
[7, 6, 8, 5, 12]
[8, 2, 3, 5, 12]
[2, 7, 10, 0, 13]
[14, 0, 13, 5, 7]
[1, 14, 3, 8, 4]
[11, 2, 0, 7, 12]
[0, 10, 1, 5, 13]
[5, 10, 13, 0, 11]
[7, 9, 0, 13, 6]
[11, 6, 1, 4, 3]
[14, 9, 10, 4, 11]
[10, 0, 12, 7, 6]
[11, 8, 14, 5, 3]
[0, 6, 13, 11, 12]
[6, 14, 9, 3, 0]
[2, 12, 8, 1, 13]
[0, 4, 8, 10, 9]
[9, 11, 0, 7, 13]
[2, 14, 8, 11, 5]
[0, 12, 3, 1, 8]
[3, 9, 14, 7, 12]
[6, 3, 10, 5, 11]
[9, 13, 11, 1, 3]
[9, 14, 7, 8, 10]
[12, 14, 10, 0, 1]
[4, 1, 9, 0, 14]
[6, 1, 14, 0, 2]
[9, 4, 1, 11, 5]
[5, 4, 9, 11, 1]
[5, 2, 1, 8, 11]
[1, 2, 3, 14, 12]
[13, 8, 10, 6, 1]
[10, 12, 13, 14, 11]
[12, 8, 14, 7, 0]
[10, 0, 3, 1, 14]
[0, 3, 2, 4, 11]
[8, 13, 14, 7, 12]
[0, 9, 2, 8, 6]
[1, 2, 11, 8, 5]
[12, 4, 2, 13, 6]
[10, 14, 9, 1, 3]
[3, 8, 1, 9, 7]
[7, 13, 0, 1, 5]
[10, 5, 2, 13, 7]
[3, 12, 0, 9, 13]
[8, 12, 11, 1, 9]
[11, 1, 0, 9, 5]
[8, 13, 9, 10, 1]
[7, 6, 13, 2, 12]
[7, 0, 6, 3, 12]
[14, 8, 7, 11, 3]
[9, 7, 1, 10, 6]
[3, 4, 10, 8, 1]
[8, 1, 12, 6, 9]
[11, 4, 0, 7, 8]
[5, 8, 14, 9, 10]
[9, 1, 5, 0, 8]
[5, 6, 14, 3, 9]
[8, 5, 12, 10, 7]
[9, 6, 0, 11, 10]
[0, 13, 11, 4, 6]
[3, 14, 13, 2, 5]
[4, 13, 1, 10, 7]
[7, 14, 3, 13, 6]
[6, 12, 14, 11, 8]
[10, 9, 3, 1, 8]
[2, 6, 12, 10, 5]
[3, 7, 12, 9, 6]
[14, 2, 6, 4, 0]
[7, 14, 12, 11, 9]
[12, 8, 7, 14, 1]
[5, 8, 12, 3, 0]
[7, 11, 9, 0, 1]
[4, 6, 9, 1, 7]
