P1,P2,...,Pn
[13, 7, 5, 12, 3]
[11, 4, 7, 14, 0]
[6, 3, 7, 9, 0]
[0, 14, 5, 10, 4]
[9, 8, 14, 12, 0]
[10, 8, 4, 3, 12]
[5, 3, 14, 8, 12]
[11, 3, 10, 2, 0]
[4, 0, 12, 2, 10]
[7, 11, 10, 14, 1]
[5, 6, 9, 14, 13]
[2, 0, 1, 6, 12]
[2, 0, 11, 4, 5]
[2, 4, 14, 6, 7]
[9, 13, 5, 1, 8]
[8, 0, 14, 10, 4]
[13, 11, 10, 2, 7]
[14, 12, 9, 11, 7]
[8, 7, 10, 4, 12]
[11, 10, 1, 0, 5]
[10, 4, 2, 11, 13]
[4, 8, 2, 12, 7]
[2, 4, 9, 5, 1]
[0, 7, 12, 2, 8]
[3, 12, 1, 11, 9]
[2, 3, 11, 7, 1]
[14, 12, 7, 13, 0]
[5, 9, 14, 2, 6]
[7, 12, 3, 13, 5]
[4, 6, 0, 7, 1]
[6, 10, 14, 2, 9]
[3, 0, 8, 5, 10]
[0, 4, 3, 9, 11]
[5, 10, 13, 11, 8]
[13, 12, 14, 0, 11]
[11, 12, 14, 7, 13]
[2, 10, 8, 5, 6]
[10, 3, 4, 14, 2]
[10, 7, 4, 12, 6]
[9, 8, 2, 11, 14]
[6, 8, 10, 5, 3]
[12, 2, 3, 0, 14]
[9, 10, 5, 0, 4]
[12, 11, 0, 4, 13]
[4, 0, 8, 10, 2]
[8, 10, 5, 0, 13]
[13, 4, 8, 14, 11]
[10, 5, 9, 6, 4]
[8, 0, 6, 5, 2]
[7, 1, 11, 4, 9]
[9, 10, 1, 12, 11]
[13, 7, 4, 10, 6]
[7, 5, 11, 3, 2]
[9, 2, 7, 0, 8]
[13, 14, 5, 8, 2]
[9, 3, 0, 13, 10]
[6, 14, 7, 12, 8]
[3, 8, 12, 13, 9]
[10, 7, 1, 6, 13]
[13, 0, 7, 3, 8]
[0, 4, 11, 13, 9]
[4, 7, 12, 9, 2]
[3, 11, 2, 8, 9]
[1, 2, 9, 3, 12]
[10, 6, 5, 7, 8]
[2, 4, 9, 0, 13]
[4, 1, 10, 9, 7]
[13, 5, 10, 11, 0]
[0, 11, 13, 3, 4]
[12, 4, 3, 7, 0]
[2, 3, 8, 7, 0]
[11, 6, 0, 3, 7]
[8, 5, 6, 9, 13]
[4, 2, 11, 12, 10]
[4, 0, 5, 13, 2]
[7, 5, 10, 14, 4]
[3, 10, 5, 1, 4]
[14, 3, 9, 6, 13]
[12, 11, 7, 9, 14]
[10, 5, 6, 11, 9]
[5, 11, 13, 2, 1]
[8, 9, 7, 1, 6]
[0, 14, 7, 12, 2]
[13, 4, 14, 3, 12]
[6, 4, 8, 13, 12]
[9, 14, 7, 11, 13]
[0, 12, 7, 4, 9]
[3, 9, 4, 1, 0]
[13, 10, 4, 6, 8]
[9, 1, 0, 11, 10]
[0, 14, 1, 2, 5]
[1, 2, 7, 5, 6]
[5, 3, 6, 10, 1]
[9, 7, 11, 10, 14]
[6, 12, 1, 9, 5]
[6, 12, 13, 8, 10]
[11, 5, 2, 8, 4]
[9, 0, 8, 6, 4]
[0, 14, 13, 4, 6]
[1, 13, 2, 14, 7]
[5, 11, 12, 14, 6]
[5, 14, 13, 4, 3]
[7, 13, 9, 12, 3]
[1, 11, 8, 5, 12]
[13, 8, 12, 3, 11]
[11, 0, 8, 12, 5]
[13, 6, 5, 8, 2]
[3, 4, 13, 2, 1]
[11, 3, 4, 0, 9]
[5, 14, 13, 9, 3]
[6, 1, 7, 5, 0]
[13, 0, 3, 11, 7]
[5, 14, 12, 0, 2]
[11, 10, 14, 3, 0]
[4, 14, 9, 5, 1]
[3, 14, 12, 7, 11]
[0, 7, 14, 10, 9]
[10, 0, 7, 1, 8]
[14, 0, 4, 11, 10]
[0, 1, 14, 10, 6]
[4, 0, 14, 7, 2]
[1, 6, 4, 13, 0]
[10, 12, 7, 9, 1]
[8, 3, 9, 0, 10]
[4, 8, 10, 12, 9]
[3, 7, 14, 13, 6]
[9, 8, 14, 5, 12]
[9, 6, 4, 14, 0]
[13, 10, 9, 4, 6]
[4, 2, 0, 12, 11]
[2, 14, 7, 4, 3]
[11, 12, 9, 10, 7]
[4, 14, 10, 7, 12]
[12, 6, 13, 4, 5]
[9, 8, 10, 3, 0]
[6, 4, 12, 10, 9]
[10, 6, 2, 14, 5]
[7, 4, 0, 1, 5]
[10, 4, 0, 5, 7]
[7, 5, 6, 12, 9]
[2, 13, 7, 4, 6]
[12, 4, 7, 0, 1]
[9, 14, 7, 12, 2]
[11, 3, 7, 8, 13]
[11, 2, 7, 9, 1]
[6, 3, 8, 13, 10]
[4, 13, 3, 8, 0]
[5, 0, 4, 9, 14]
[11, 12, 5, 13, 9]
[8, 2, 7, 11, 3]
[8, 2, 13, 6, 7]
[5, 10, 0, 9, 1]
[3, 13, 5, 6, 7]
[11, 8, 10, 4, 0]
[0, 3, 6, 1, 8]
[8, 6, 12, 14, 2]
[14, 4, 6, 7, 10]
[7, 9, 4, 0, 2]
[9, 14, 2, 8, 10]
[4, 1, 5, 8, 0]
[0, 2, 3, 8, 14]
[5, 9, 13, 6, 7]
[6, 5, 1, 3, 13]
[9, 0, 6, 7, 11]
[0, 11, 10, 3, 7]
[11, 9, 2, 5, 0]
[3, 9, 6, 7, 2]
[12, 3, 0, 13, 4]
[1, 8, 6, 7, 14]
[11, 5, 3, 2, 7]
[2, 13, 7, 6, 3]
[2, 12, 3, 0, 1]
[2, 3, 13, 7, 8]
[9, 13, 2, 4, 12]
[5, 10, 8, 3, 12]
[6, 5, 7, 14, 3]
[0, 11, 1, 12, 14]
[5, 2, 0, 1, 4]
[9, 1, 8, 5, 14]
[9, 2, 1, 13, 8]
[14, 1, 5, 10, 0]
[8, 12, 7, 9, 10]
[11, 0, 1, 12, 13]
[5, 12, 14, 2, 7]
[13, 8, 1, 9, 5]
[2, 9, 13, 10, 11]
[8, 4, 9, 5, 6]
[13, 11, 9, 3, 8]
[2, 11, 8, 14, 12]
[8, 4, 10, 11, 2]
[5, 6, 10, 1, 12]
[13, 0, 7, 14, 4]
[0, 2, 3, 8, 5]
[10, 6, 9, 4, 8]
[5, 1, 6, 7, 4]
[9, 6, 12, 7, 0]
[3, 10, 9, 2, 14]
[5, 14, 12, 9, 8]
[8, 1, 10, 6, 12]
[14, 0, 3, 5, 13]
[11, 14, 5, 3, 1]
[0, 14, 3, 9, 8]
[4, 11, 12, 3, 1]
[13, 9, 7, 5, 4]
[9, 2, 13, 7, 6]
[8, 4, 12, 14, 9]
[11, 10, 2, 12, 5]
[5, 10, 13, 9, 11]
[2, 11, 14, 7, 4]
[14, 4, 9, 5, 11]
[11, 6, 9, 13, 0]
[8, 12, 0, 4, 7]
[6, 12, 3, 0, 8]
[6, 11, 9, 1, 8]
[5, 10, 0, 3, 4]
[0, 5, 10, 14, 9]
[13, 8, 9, 0, 6]
[12, 8, 13, 9, 3]
[6, 8, 12, 13, 5]
[8, 0, 7, 1, 6]
[11, 10, 8, 6, 14]
[0, 9, 2, 3, 10]
[9, 3, 5, 6, 11]
[14, 11, 4, 0, 10]
[11, 1, 0, 10, 12]
[10, 4, 11, 7, 5]
[9, 3, 10, 0, 13]
[5, 2, 3, 10, 0]
[6, 8, 13, 2, 3]
[12, 8, 6, 13, 5]
[9, 10, 1, 4, 5]
[13, 3, 7, 14, 2]
[4, 5, 7, 0, 3]
[3, 14, 4, 10, 11]
[14, 10, 13, 12, 0]
[3, 12, 14, 11, 8]
[5, 14, 0, 13, 9]
[3, 11, 14, 6, 0]
[14, 13, 2, 7, 0]
[9, 14, 8, 6, 4]
[1, 10, 3, 13, 0]
[13, 10, 1, 6, 0]
[12, 13, 5, 10, 7]
[2, 10, 12, 7, 8]
[6, 7, 10, 1, 3]
[0, 6, 5, 4, 13]
[8, 4, 2, 0, 11]
[11, 3, 12, 14, 1]
[3, 0, 8, 14, 10]
[10, 13, 5, 12, 9]
[1, 14, 8, 3, 0]
[7, 8, 10, 3, 4]
[2, 9, 13, 14, 1]
[4, 12, 2, 1, 10]
[9, 6, 4, 1, 0]
[10, 6, 11, 5, 13]
