P1,P2,...,Pn
[2, 5, 3, 14, 11]
[7, 5, 11, 14, 3]
[14, 6, 13, 11, 4]
[8, 10, 12, 7, 6]
[8, 13, 0, 10, 4]
[8, 11, 13, 9, 10]
[1, 13, 14, 2, 12]
[1, 5, 8, 11, 7]
[7, 8, 13, 12, 10]
[0, 3, 4, 14, 9]
[3, 9, 14, 13, 1]
[8, 10, 0, 1, 3]
[11, 7, 13, 4, 1]
[14, 5, 9, 11, 6]
[11, 13, 14, 4, 1]
[7, 14, 5, 9, 11]
[4, 13, 1, 12, 6]
[0, 11, 1, 13, 12]
[4, 3, 14, 9, 11]
[8, 10, 6, 14, 9]
[13, 12, 6, 8, 10]
[5, 9, 8, 0, 12]
[9, 14, 12, 2, 4]
[5, 1, 13, 8, 14]
[8, 6, 10, 5, 4]
[4, 9, 0, 14, 1]
