P1,P2,...,Pn
[14, 1, 3, 9, 7]
[6, 5, 8, 11, 12]
[4, 8, 2, 3, 12]
[6, 7, 10, 11, 2]
[4, 14, 6, 0, 5]
[8, 2, 14, 13, 9]
[2, 12, 10, 4, 1]
[14, 12, 7, 4, 6]
[14, 6, 3, 9, 12]
[2, 5, 7, 11, 4]
[4, 5, 2, 13, 0]
[3, 1, 2, 13, 8]
[11, 13, 12, 5, 14]
[4, 13, 5, 1, 2]
[9, 1, 8, 14, 13]
[11, 9, 6, 8, 12]
[4, 0, 9, 6, 2]
[8, 5, 3, 6, 1]
[14, 7, 12, 6, 10]
[1, 7, 12, 8, 6]
[13, 4, 8, 14, 7]
[12, 0, 10, 8, 3]
[12, 6, 8, 9, 2]
[10, 7, 11, 14, 13]
[1, 0, 4, 5, 14]
[3, 7, 13, 8, 2]
[13, 12, 0, 14, 1]
[9, 13, 12, 14, 7]
[5, 9, 11, 2, 4]
[5, 2, 1, 9, 12]
[8, 1, 0, 6, 11]
[13, 6, 9, 0, 7]
[6, 14, 0, 2, 4]
[1, 14, 3, 12, 2]
[5, 2, 13, 7, 1]
[8, 13, 6, 0, 5]
[12, 4, 8, 2, 3]
[8, 5, 10, 7, 12]
[0, 3, 10, 11, 1]
[1, 6, 7, 14, 2]
