P1,P2,...,Pn
[3, 5, 1, 2, 0]
[13, 3, 6, 10, 8]
[14, 2, 8, 10, 12]
[7, 13, 14, 2, 9]
[14, 8, 5, 12, 10]
[13, 6, 0, 7, 14]
[13, 2, 4, 10, 3]
[2, 4, 13, 11, 14]
[6, 5, 0, 1, 9]
[14, 3, 11, 7, 0]
[13, 10, 9, 7, 1]
[9, 11, 3, 5, 13]
[9, 11, 0, 12, 4]
[11, 3, 9, 14, 0]
[14, 3, 6, 1, 4]
[6, 9, 10, 7, 13]
[1, 5, 8, 13, 7]
[2, 8, 13, 10, 7]
[7, 10, 0, 5, 8]
[8, 9, 12, 10, 2]
[3, 14, 8, 2, 6]
[6, 12, 8, 3, 0]
[8, 12, 13, 6, 2]
[1, 8, 13, 12, 6]
[11, 13, 4, 10, 7]
[6, 14, 2, 10, 5]
[8, 7, 4, 6, 1]
[5, 13, 0, 8, 6]
[0, 11, 13, 9, 6]
[8, 5, 13, 14, 7]
[14, 13, 3, 1, 6]
[10, 14, 2, 13, 3]
[8, 3, 1, 12, 0]
[1, 14, 6, 13, 12]
[1, 3, 6, 9, 7]
[4, 14, 9, 11, 6]
[6, 13, 4, 14, 2]
[1, 10, 14, 7, 4]
[4, 7, 8, 9, 3]
[11, 10, 7, 2, 3]
[3, 0, 10, 1, 11]
[8, 12, 10, 6, 14]
[9, 6, 13, 11, 0]
[10, 9, 7, 1, 14]
[14, 7, 11, 2, 9]
[3, 14, 9, 5, 7]
[9, 1, 12, 4, 11]
[10, 6, 7, 5, 3]
[10, 2, 5, 0, 4]
[10, 8, 9, 3, 6]
[1, 14, 10, 0, 12]
[3, 7, 4, 6, 11]
[7, 13, 3, 10, 11]
[8, 2, 14, 13, 4]
[2, 11, 4, 8, 13]
[14, 0, 4, 10, 2]
[1, 10, 9, 4, 7]
[5, 11, 10, 6, 12]
[14, 8, 4, 1, 9]
[14, 4, 7, 13, 6]
[11, 6, 14, 0, 2]
[5, 14, 8, 4, 6]
[2, 1, 9, 3, 13]
[3, 1, 13, 8, 7]
[0, 7, 8, 1, 13]
[1, 2, 4, 13, 8]
[6, 14, 4, 0, 8]
[5, 0, 4, 9, 8]
[14, 7, 13, 8, 1]
[3, 6, 7, 11, 5]
[5, 13, 4, 14, 10]
[5, 10, 0, 6, 7]
[14, 0, 11, 4, 12]
[2, 0, 14, 10, 5]
[7, 4, 0, 9, 10]
[10, 2, 6, 12, 13]
[14, 6, 3, 0, 8]
[12, 7, 4, 8, 10]
[0, 8, 3, 11, 14]
[13, 12, 4, 7, 0]
[14, 0, 2, 5, 4]
[1, 8, 11, 5, 12]
[4, 7, 0, 10, 2]
[7, 9, 12, 4, 11]
[10, 3, 0, 8, 7]
[9, 11, 0, 7, 6]
[1, 4, 5, 6, 8]
[11, 14, 9, 12, 3]
[13, 11, 9, 0, 6]
[9, 10, 7, 4, 8]
[3, 14, 8, 6, 4]
[13, 4, 12, 14, 9]
[3, 7, 5, 8, 10]
[6, 9, 8, 2, 7]
[2, 10, 12, 6, 9]
[11, 1, 3, 4, 5]
[5, 2, 13, 6, 3]
[4, 13, 12, 11, 9]
[5, 9, 11, 8, 2]
[3, 6, 10, 2, 14]
[4, 9, 0, 13, 5]
[1, 14, 5, 7, 11]
[5, 12, 11, 3, 9]
[2, 9, 4, 3, 0]
[12, 9, 2, 13, 4]
[8, 9, 1, 11, 2]
[14, 2, 6, 0, 11]
[8, 4, 14, 11, 1]
[13, 4, 9, 12, 1]
[1, 6, 2, 8, 9]
[10, 1, 5, 2, 11]
