P1,P2,...,Pn
[11, 0, 14, 12]
[14, 3, 4, 5]
[13, 10, 12, 7]
[0, 12, 13, 2]
[6, 4, 2, 9]
[2, 6, 0, 9]
[5, 0, 10, 9]
[4, 13, 9, 5]
[1, 14, 11, 2]
[1, 3, 12, 4]
[4, 2, 14, 7]
[14, 6, 2, 8]
[4, 2, 5, 11]
[11, 3, 6, 12]
[0, 14, 11, 7]
[8, 7, 5, 0]
[8, 5, 3, 14]
[12, 1, 5, 2]
[9, 12, 6, 5]
[10, 12, 0, 1]
[12, 4, 14, 9]
[7, 4, 1, 11]
[0, 1, 6, 13]
[14, 8, 13, 2]
[1, 11, 4, 9]
[3, 11, 5, 6]
[9, 2, 6, 8]
[1, 6, 14, 9]
[1, 12, 9, 11]
[1, 10, 4, 14]
[7, 9, 0, 5]
[11, 8, 6, 4]
[12, 9, 10, 6]
[4, 2, 11, 10]
[13, 3, 12, 1]
[0, 13, 1, 11]
[8, 10, 1, 5]
[7, 6, 9, 1]
[2, 11, 7, 1]
[2, 3, 1, 14]
[4, 6, 9, 2]
[5, 4, 3, 1]
[1, 9, 5, 3]
[7, 13, 9, 2]
[12, 5, 10, 1]
[14, 2, 13, 12]
[11, 9, 2, 0]
[2, 4, 1, 3]
[2, 8, 1, 12]
[6, 2, 5, 11]
[1, 0, 7, 6]
[12, 3, 1, 0]
[0, 10, 14, 5]
[13, 8, 2, 10]
[6, 8, 10, 2]
[7, 8, 9, 3]
[14, 4, 12, 13]
[1, 6, 5, 7]
[1, 8, 2, 5]
[3, 9, 5, 12]
[12, 14, 7, 0]
[9, 11, 6, 10]
[0, 2, 7, 10]
[4, 10, 13, 7]
[13, 8, 9, 14]
[14, 8, 9, 6]
[5, 3, 10, 7]
[13, 11, 12, 5]
[2, 14, 0, 10]
[11, 0, 8, 6]
[3, 8, 10, 2]
[9, 1, 3, 5]
[8, 6, 7, 10]
[8, 12, 6, 13]
[8, 7, 6, 12]
[13, 5, 12, 1]
[6, 13, 5, 9]
[12, 13, 11, 14]
[4, 5, 14, 8]
[1, 11, 12, 14]
[10, 7, 11, 4]
[1, 13, 3, 12]
[5, 10, 12, 11]
[2, 12, 9, 8]
[6, 4, 9, 1]
[6, 9, 10, 1]
[1, 14, 9, 6]
[1, 10, 13, 12]
[0, 9, 12, 8]
[14, 8, 5, 1]
[6, 9, 0, 11]
[0, 4, 7, 3]
[7, 3, 4, 12]
[2, 14, 12, 11]
[13, 2, 8, 4]
[5, 13, 8, 1]
[3, 5, 7, 8]
[8, 11, 7, 6]
[8, 10, 4, 3]
[3, 8, 11, 13]
[8, 4, 0, 13]
[5, 7, 2, 3]
[1, 10, 11, 12]
[5, 6, 14, 3]
[9, 0, 2, 5]
[1, 7, 3, 4]
[14, 0, 4, 1]
[7, 1, 8, 10]
[2, 11, 5, 4]
[3, 11, 0, 6]
[3, 12, 7, 9]
[12, 0, 7, 9]
[13, 12, 1, 8]
[9, 8, 1, 7]
[13, 6, 10, 5]
[11, 7, 2, 5]
[13, 1, 8, 10]
[6, 13, 4, 11]
[1, 9, 2, 14]
[8, 1, 7, 6]
[8, 9, 14, 1]
[11, 4, 6, 0]
[11, 4, 8, 5]
[9, 13, 1, 11]
[7, 0, 14, 5]
[8, 9, 13, 4]
[10, 9, 13, 1]
[0, 2, 7, 6]
[14, 13, 1, 0]
[10, 14, 9, 0]
[9, 6, 10, 13]
[8, 4, 10, 11]
[5, 6, 3, 0]
[4, 7, 6, 14]
[11, 10, 13, 6]
[7, 14, 5, 2]
[3, 2, 8, 1]
[13, 2, 4, 9]
[1, 6, 14, 9]
[5, 7, 3, 6]
[8, 9, 14, 12]
[4, 2, 6, 10]
[0, 6, 4, 13]
[7, 1, 13, 6]
[5, 6, 7, 3]
[2, 4, 13, 9]
[8, 0, 2, 13]
[3, 4, 5, 8]
[12, 8, 4, 1]
[4, 7, 11, 5]
[3, 10, 14, 13]
[11, 1, 3, 12]
[12, 2, 14, 3]
[12, 10, 6, 5]
[11, 1, 2, 10]
[5, 6, 0, 10]
[11, 4, 1, 14]
[12, 5, 8, 11]
[14, 0, 2, 8]
[13, 12, 6, 14]
[6, 12, 14, 8]
[1, 11, 14, 2]
[1, 9, 12, 4]
[14, 10, 3, 9]
[14, 2, 11, 8]
[10, 2, 14, 13]
[1, 6, 10, 3]
[6, 2, 3, 8]
[14, 1, 3, 13]
[1, 3, 11, 0]
[2, 7, 1, 13]
[10, 5, 2, 7]
[14, 10, 7, 2]
[8, 13, 11, 12]
[4, 8, 10, 7]
[3, 8, 0, 10]
[14, 0, 2, 4]
[10, 1, 2, 12]
[6, 9, 4, 8]
[8, 9, 14, 3]
[6, 1, 8, 7]
[7, 10, 12, 4]
[2, 9, 10, 14]
[8, 11, 2, 10]
[9, 14, 5, 1]
[4, 7, 12, 8]
[8, 14, 1, 9]
[5, 6, 2, 3]
[1, 13, 14, 5]
[13, 4, 6, 14]
[13, 5, 2, 12]
[14, 1, 5, 9]
[13, 2, 3, 12]
[5, 4, 10, 2]
[8, 6, 4, 13]
[5, 8, 1, 13]
[10, 11, 14, 5]
[0, 14, 12, 8]
[6, 3, 9, 5]
[13, 1, 6, 11]
[3, 7, 4, 8]
[10, 5, 4, 9]
[8, 3, 13, 10]
[3, 12, 9, 2]
[14, 1, 2, 4]
[5, 12, 6, 10]
[11, 10, 13, 1]
[4, 2, 13, 0]
[0, 2, 8, 9]
[4, 0, 6, 9]
[10, 8, 5, 12]
[7, 9, 13, 8]
[10, 14, 12, 11]
[0, 2, 3, 4]
[8, 12, 10, 13]
[14, 13, 10, 8]
[7, 3, 5, 2]
[14, 13, 11, 10]
[2, 3, 6, 9]
[9, 12, 11, 5]
[9, 3, 14, 8]
[0, 13, 3, 10]
[0, 5, 11, 4]
[5, 0, 9, 6]
[1, 3, 12, 2]
[8, 7, 0, 9]
[12, 11, 2, 10]
[1, 5, 11, 8]
[8, 13, 6, 7]
[10, 12, 2, 13]
[10, 4, 9, 12]
[12, 6, 5, 4]
[0, 3, 1, 9]
[2, 8, 3, 5]
[1, 8, 0, 6]
[10, 9, 0, 11]
[11, 14, 9, 6]
[0, 10, 12, 6]
[5, 0, 3, 14]
[11, 1, 7, 9]
[4, 1, 6, 0]
[4, 13, 1, 9]
[11, 4, 14, 13]
[3, 4, 13, 9]
[9, 8, 3, 1]
[4, 6, 9, 8]
[0, 8, 14, 6]
[0, 12, 13, 7]
[4, 12, 9, 7]
[10, 9, 13, 12]
[6, 7, 8, 12]
[6, 2, 9, 4]
[12, 2, 5, 3]
[7, 14, 4, 9]
[6, 13, 10, 11]
[10, 6, 5, 12]
[2, 3, 10, 1]
[8, 2, 10, 12]
[14, 13, 6, 7]
[6, 11, 2, 13]
[2, 7, 0, 1]
[14, 9, 11, 8]
[0, 10, 13, 4]
[13, 1, 10, 14]
[3, 10, 12, 1]
[4, 6, 7, 8]
[8, 3, 5, 13]
[1, 3, 2, 14]
[4, 1, 5, 0]
[5, 2, 1, 6]
[7, 3, 1, 2]
[2, 13, 4, 8]
[12, 10, 13, 8]
[1, 5, 3, 9]
[5, 0, 9, 8]
[2, 5, 8, 11]
[3, 10, 1, 7]
[14, 2, 6, 1]
[2, 3, 13, 14]
[6, 4, 3, 0]
[10, 13, 8, 14]
[10, 8, 14, 11]
[13, 10, 5, 6]
[7, 9, 10, 6]
[14, 11, 8, 1]
[12, 1, 5, 13]
[8, 7, 9, 4]
[9, 6, 11, 0]
[2, 4, 11, 7]
[11, 9, 2, 6]
[14, 0, 13, 10]
[2, 3, 11, 13]
[5, 3, 14, 1]
[12, 7, 6, 13]
[2, 11, 1, 12]
[11, 3, 7, 1]
[0, 13, 9, 3]
[10, 11, 4, 5]
[11, 4, 1, 0]
[8, 11, 7, 14]
[2, 14, 6, 7]
[4, 7, 8, 12]
[6, 8, 7, 3]
[5, 2, 6, 14]
[1, 9, 4, 13]
[4, 6, 11, 13]
[1, 14, 3, 0]
[13, 8, 9, 1]
[1, 14, 10, 13]
[6, 14, 7, 1]
[14, 10, 4, 11]
[11, 12, 9, 4]
[14, 5, 12, 0]
[3, 0, 11, 9]
[14, 5, 9, 10]
[11, 3, 4, 13]
[11, 10, 5, 13]
[2, 6, 4, 14]
[12, 0, 3, 4]
[6, 8, 12, 7]
[9, 7, 14, 1]
[3, 10, 4, 9]
[2, 7, 9, 4]
[0, 3, 8, 1]
[2, 6, 12, 14]
[4, 8, 9, 3]
[14, 4, 8, 5]
[11, 3, 13, 1]
[13, 5, 2, 1]
[12, 8, 0, 13]
[7, 11, 14, 4]
[9, 4, 3, 2]
[8, 6, 7, 9]
[5, 12, 1, 10]
[1, 5, 7, 6]
[6, 8, 13, 11]
[2, 11, 5, 6]
[3, 4, 7, 1]
[13, 12, 4, 14]
[4, 2, 3, 6]
[9, 4, 8, 11]
[6, 5, 0, 11]
[1, 11, 14, 6]
[8, 10, 14, 3]
[1, 10, 6, 3]
[8, 0, 1, 5]
[6, 5, 13, 8]
[5, 9, 13, 12]
[4, 2, 14, 7]
[5, 8, 9, 2]
[13, 2, 6, 8]
[11, 9, 3, 2]
[1, 5, 6, 2]
[0, 9, 8, 7]
[6, 8, 0, 12]
[10, 11, 7, 8]
[5, 0, 14, 8]
[2, 6, 3, 4]
[5, 7, 9, 2]
[5, 11, 2, 0]
[14, 1, 6, 0]
[11, 12, 14, 7]
[7, 4, 1, 11]
[5, 13, 14, 7]
[8, 5, 9, 14]
[0, 1, 2, 8]
[8, 6, 11, 4]
[11, 7, 3, 8]
[0, 8, 13, 11]
[9, 13, 10, 4]
[4, 0, 1, 13]
[13, 6, 1, 5]
[1, 14, 2, 11]
[7, 10, 6, 1]
[10, 12, 4, 5]
[5, 4, 12, 0]
[4, 5, 14, 6]
[10, 6, 2, 11]
[10, 13, 9, 8]
[14, 10, 5, 12]
