P1,P2,...,Pn
[14, 12, 11, 2]
[5, 6, 13, 12]
[0, 4, 8, 2]
[2, 13, 14, 4]
[4, 5, 3, 12]
[9, 5, 0, 11]
[8, 2, 0, 1]
[0, 5, 6, 3]
[12, 7, 14, 11]
[11, 3, 0, 8]
[1, 3, 12, 7]
[4, 3, 14, 11]
[12, 0, 10, 4]
[5, 0, 1, 3]
[14, 4, 5, 0]
[11, 13, 12, 7]
[8, 5, 6, 9]
[8, 4, 9, 2]
[9, 10, 0, 5]
[3, 11, 5, 14]
[0, 1, 9, 11]
[0, 3, 13, 8]
[3, 6, 7, 1]
[14, 8, 7, 9]
[1, 7, 2, 5]
[6, 7, 10, 4]
[2, 7, 0, 6]
[7, 0, 14, 1]
[12, 7, 5, 10]
[2, 5, 6, 0]
[3, 8, 4, 14]
[6, 8, 2, 0]
[4, 0, 10, 6]
[2, 12, 4, 7]
[2, 13, 8, 9]
[11, 6, 10, 12]
[14, 12, 3, 7]
[13, 2, 5, 9]
[0, 7, 8, 2]
[10, 13, 3, 12]
[0, 9, 8, 3]
[8, 1, 4, 7]
[12, 3, 5, 7]
[9, 2, 4, 1]
[11, 10, 13, 9]
[7, 12, 5, 10]
[3, 0, 9, 10]
[2, 13, 9, 12]
[4, 6, 14, 9]
[0, 2, 13, 11]
[11, 0, 12, 1]
[4, 11, 6, 10]
[5, 11, 7, 1]
[7, 1, 9, 11]
[10, 14, 2, 6]
[2, 7, 3, 10]
[9, 10, 14, 3]
[0, 9, 7, 14]
[6, 7, 11, 10]
[12, 4, 5, 11]
[12, 7, 4, 11]
[5, 9, 8, 4]
[6, 1, 2, 9]
[8, 12, 4, 2]
[14, 1, 12, 10]
[9, 7, 14, 1]
[10, 14, 5, 3]
[4, 7, 1, 13]
[6, 0, 14, 9]
[13, 11, 9, 6]
[1, 8, 12, 0]
[6, 12, 9, 8]
[3, 0, 12, 2]
[13, 2, 8, 14]
[3, 5, 4, 0]
[0, 7, 2, 3]
[12, 8, 10, 13]
[11, 4, 8, 12]
[9, 13, 5, 0]
[5, 7, 13, 8]
[5, 10, 13, 8]
[13, 2, 11, 9]
[13, 1, 11, 6]
[8, 2, 11, 3]
[14, 2, 3, 0]
[7, 10, 9, 6]
[7, 6, 10, 0]
[13, 3, 8, 9]
[2, 6, 7, 8]
[11, 1, 7, 8]
[14, 12, 2, 8]
[5, 0, 14, 9]
[0, 6, 4, 11]
[9, 6, 7, 14]
[5, 9, 0, 14]
[12, 1, 13, 4]
[7, 12, 1, 13]
[11, 14, 2, 12]
[1, 14, 0, 9]
[1, 5, 7, 3]
[3, 2, 7, 1]
[3, 7, 1, 8]
[12, 14, 10, 6]
[2, 10, 1, 7]
[5, 2, 1, 4]
[1, 8, 5, 3]
[3, 14, 6, 4]
[6, 8, 1, 13]
[13, 9, 11, 12]
[1, 6, 12, 9]
[6, 4, 14, 3]
[11, 2, 8, 12]
[1, 0, 2, 9]
[6, 9, 0, 2]
[10, 4, 6, 2]
[8, 1, 13, 12]
[7, 5, 2, 13]
[2, 5, 7, 11]
[5, 4, 9, 12]
[12, 6, 3, 2]
[0, 9, 3, 12]
[3, 12, 8, 7]
[8, 5, 4, 9]
[10, 11, 1, 12]
[9, 14, 13, 12]
