P1,P2,...,Pn
[12, 0, 1, 4, 8]
[0, 2, 6, 1, 13]
[10, 3, 6, 13, 4]
[3, 12, 6, 10, 4]
[2, 5, 9, 14, 8]
[13, 2, 10, 8, 5]
[4, 11, 14, 0, 1]
[3, 12, 10, 14, 1]
[1, 9, 3, 6, 0]
[2, 0, 6, 12, 11]
[8, 14, 6, 7, 4]
[10, 2, 11, 1, 13]
[2, 7, 0, 4, 6]
[13, 14, 0, 4, 12]
[14, 6, 9, 2, 5]
[0, 7, 5, 2, 8]
[8, 5, 0, 4, 6]
[11, 6, 1, 4, 14]
[11, 5, 1, 9, 10]
[9, 4, 12, 3, 6]
[9, 1, 4, 11, 12]
[11, 2, 0, 4, 13]
[14, 3, 8, 0, 4]
[12, 1, 8, 3, 0]
[5, 2, 7, 12, 0]
[13, 0, 1, 6, 8]
[6, 4, 1, 13, 0]
[4, 1, 5, 14, 13]
[6, 1, 3, 11, 5]
[10, 13, 7, 6, 4]
[10, 13, 7, 4, 5]
[12, 13, 14, 2, 3]
[13, 6, 3, 0, 7]
[12, 14, 5, 6, 11]
[10, 8, 3, 0, 2]
[11, 9, 13, 12, 2]
[10, 0, 11, 9, 14]
[1, 8, 12, 11, 6]
[6, 9, 7, 2, 8]
[8, 7, 14, 6, 9]
[6, 3, 11, 2, 5]
[6, 11, 9, 0, 4]
[4, 1, 7, 2, 10]
[11, 0, 3, 12, 4]
[4, 10, 11, 7, 14]
[4, 8, 2, 13, 0]
[8, 1, 14, 12, 11]
[14, 8, 1, 0, 7]
[11, 0, 8, 14, 13]
[1, 9, 2, 10, 0]
[3, 1, 13, 8, 7]
[8, 2, 11, 4, 13]
[7, 6, 2, 11, 1]
[4, 2, 0, 8, 5]
[6, 0, 9, 12, 8]
[0, 4, 5, 9, 3]
[3, 5, 8, 0, 10]
[2, 6, 13, 7, 1]
[1, 5, 2, 11, 7]
[14, 10, 8, 13, 11]
[10, 2, 0, 14, 6]
[12, 1, 7, 2, 0]
[13, 8, 10, 11, 1]
[6, 11, 4, 3, 8]
[11, 12, 8, 0, 3]
[5, 8, 9, 4, 11]
[9, 12, 8, 6, 2]
[7, 0, 1, 10, 3]
[0, 12, 14, 8, 13]
[7, 4, 13, 2, 12]
[7, 14, 8, 9, 12]
[5, 13, 1, 6, 4]
[6, 1, 7, 4, 2]
[3, 7, 11, 1, 2]
[4, 11, 5, 1, 13]
[12, 6, 13, 8, 11]
[9, 4, 8, 3, 6]
[8, 10, 2, 14, 9]
[1, 2, 7, 14, 3]
[11, 4, 9, 0, 7]
[4, 13, 10, 3, 5]
[13, 5, 6, 3, 4]
[0, 10, 11, 7, 3]
[2, 6, 1, 4, 11]
[8, 14, 6, 9, 1]
[3, 11, 0, 5, 14]
[0, 11, 4, 6, 14]
[12, 3, 1, 7, 2]
[10, 2, 11, 9, 7]
[6, 9, 4, 11, 8]
[2, 10, 11, 1, 13]
[0, 7, 12, 8, 11]
[13, 9, 10, 2, 0]
[6, 9, 0, 1, 2]
[9, 1, 11, 5, 12]
[2, 1, 6, 9, 0]
[3, 5, 2, 8, 7]
[3, 13, 0, 14, 7]
[5, 7, 12, 11, 2]
[14, 5, 8, 13, 9]
[8, 0, 12, 11, 10]
[6, 12, 13, 11, 4]
[10, 12, 11, 3, 2]
[2, 14, 10, 0, 3]
[11, 5, 2, 1, 14]
[8, 6, 4, 1, 13]
[2, 12, 3, 7, 0]
[12, 4, 8, 1, 10]
[14, 12, 13, 0, 8]
[12, 6, 9, 1, 4]
[1, 8, 12, 11, 0]
[1, 11, 5, 3, 0]
[14, 3, 10, 13, 12]
[4, 9, 3, 13, 12]
[7, 8, 14, 13, 10]
[14, 5, 7, 2, 3]
[13, 3, 6, 2, 4]
[7, 8, 10, 13, 9]
[4, 10, 3, 2, 11]
[5, 10, 11, 9, 14]
[8, 1, 2, 12, 7]
[12, 5, 14, 6, 1]
[7, 2, 10, 6, 9]
[14, 4, 10, 12, 5]
[2, 4, 3, 0, 13]
[2, 3, 6, 8, 13]
[11, 10, 13, 3, 1]
[7, 4, 0, 12, 1]
[5, 0, 14, 9, 7]
[7, 13, 8, 10, 14]
[8, 2, 14, 10, 11]
[5, 4, 6, 2, 10]
[5, 6, 12, 1, 2]
[14, 3, 2, 13, 10]
[7, 3, 13, 2, 4]
[6, 12, 1, 5, 11]
[13, 9, 12, 11, 10]
[5, 9, 10, 12, 14]
[0, 6, 10, 1, 14]
[14, 5, 2, 12, 4]
[2, 14, 5, 13, 8]
[13, 5, 3, 6, 9]
[6, 11, 7, 14, 13]
[5, 1, 0, 2, 8]
[6, 5, 1, 8, 10]
[5, 1, 12, 8, 2]
[5, 2, 11, 4, 8]
[13, 10, 6, 2, 9]
[12, 0, 11, 4, 8]
[1, 4, 5, 0, 14]
[0, 5, 1, 14, 7]
[14, 4, 13, 3, 5]
[0, 14, 2, 12, 8]
[13, 5, 8, 11, 12]
[11, 5, 8, 9, 14]
[11, 12, 7, 9, 2]
[0, 7, 10, 9, 8]
[7, 9, 2, 1, 14]
[8, 4, 6, 7, 14]
[8, 3, 5, 0, 2]
[1, 14, 5, 8, 3]
[2, 4, 9, 5, 11]
[8, 6, 9, 5, 7]
[8, 1, 5, 14, 3]
[10, 3, 6, 12, 0]
[14, 4, 3, 1, 7]
[4, 6, 1, 14, 11]
[10, 12, 2, 6, 11]
[2, 11, 9, 14, 10]
[1, 10, 13, 6, 14]
[13, 5, 9, 4, 10]
[3, 6, 14, 10, 1]
[10, 6, 14, 8, 4]
[4, 3, 7, 11, 12]
[11, 12, 8, 4, 13]
[4, 6, 9, 7, 0]
[6, 13, 12, 3, 14]
[4, 12, 2, 11, 6]
[4, 1, 0, 2, 9]
[10, 1, 3, 14, 8]
[3, 1, 10, 6, 7]
[2, 4, 3, 6, 10]
[9, 10, 8, 14, 0]
[12, 0, 3, 8, 5]
[13, 2, 1, 14, 6]
[3, 9, 12, 1, 13]
[1, 5, 7, 11, 13]
[12, 3, 11, 2, 9]
[12, 0, 8, 2, 9]
[6, 3, 11, 14, 13]
[1, 4, 6, 0, 13]
[0, 1, 14, 7, 5]
[14, 1, 4, 13, 9]
[11, 3, 4, 5, 13]
[11, 1, 2, 6, 3]
[11, 13, 3, 7, 5]
[13, 2, 6, 5, 8]
[7, 14, 13, 6, 8]
[0, 6, 9, 5, 12]
[6, 4, 10, 12, 3]
[7, 11, 3, 4, 2]
[9, 13, 2, 1, 11]
[10, 9, 0, 5, 4]
[3, 10, 11, 5, 2]
[6, 8, 0, 9, 13]
[1, 0, 5, 6, 7]
[14, 5, 9, 10, 2]
[10, 3, 11, 9, 1]
