P1,P2,...,Pn
[10, 13, 7, 14]
[0, 13, 10, 2]
[14, 12, 8, 11]
[14, 0, 2, 9]
[14, 10, 2, 6]
[7, 2, 9, 3]
[8, 5, 11, 7]
[12, 8, 9, 6]
[6, 7, 2, 4]
[5, 1, 9, 2]
[7, 4, 5, 6]
[13, 6, 9, 7]
[1, 2, 6, 12]
[10, 14, 2, 9]
[0, 3, 12, 2]
[6, 11, 14, 12]
[7, 0, 4, 11]
[12, 5, 7, 6]
[6, 8, 10, 3]
[0, 9, 12, 11]
[8, 1, 12, 5]
[6, 11, 12, 5]
[3, 13, 2, 7]
[5, 1, 4, 2]
[13, 7, 9, 1]
[12, 14, 8, 3]
[3, 11, 7, 12]
[9, 13, 0, 10]
[9, 14, 3, 8]
[0, 11, 9, 1]
[6, 13, 7, 14]
[14, 6, 2, 13]
[6, 12, 0, 3]
[11, 2, 9, 4]
[2, 14, 11, 4]
[4, 12, 13, 6]
[6, 4, 3, 7]
[9, 14, 1, 8]
[6, 12, 4, 14]
[0, 8, 12, 2]
[13, 12, 5, 11]
[9, 14, 13, 5]
[9, 7, 10, 0]
[0, 11, 6, 5]
[5, 1, 2, 14]
[11, 8, 13, 3]
[10, 0, 4, 6]
[7, 12, 0, 9]
[0, 12, 6, 2]
[5, 3, 8, 12]
[9, 2, 0, 5]
[0, 13, 2, 9]
[4, 10, 11, 0]
[3, 1, 11, 7]
[2, 9, 10, 14]
