P1,P2,...,Pn
[3, 6, 10, 5, 8]
[8, 13, 9, 12, 0]
[6, 0, 10, 12, 9]
[5, 8, 7, 6, 12]
[6, 3, 2, 9, 11]
[7, 6, 3, 1, 10]
[4, 13, 3, 5, 11]
[4, 11, 5, 13, 10]
[2, 3, 8, 12, 1]
[12, 3, 11, 8, 4]
[5, 11, 6, 4, 1]
[2, 1, 10, 8, 6]
[9, 14, 3, 5, 11]
[2, 14, 5, 10, 8]
[6, 10, 13, 4, 11]
[8, 11, 5, 2, 12]
[8, 13, 3, 4, 11]
[2, 5, 11, 7, 1]
[5, 9, 14, 11, 7]
[8, 0, 7, 6, 1]
[5, 13, 1, 4, 0]
[11, 1, 12, 2, 0]
[2, 13, 8, 7, 11]
[2, 10, 1, 5, 6]
[9, 14, 6, 10, 0]
[11, 4, 7, 2, 13]
[11, 12, 2, 10, 4]
[10, 1, 14, 11, 8]
[8, 6, 2, 10, 0]
[5, 12, 10, 2, 6]
[12, 14, 6, 10, 4]
[8, 1, 4, 7, 0]
[7, 12, 0, 5, 11]
[14, 13, 4, 12, 0]
[2, 7, 13, 14, 10]
[4, 3, 10, 7, 5]
[9, 0, 13, 6, 8]
[4, 5, 1, 12, 0]
[7, 5, 6, 4, 12]
[3, 1, 8, 14, 0]
[11, 5, 6, 8, 9]
[8, 1, 2, 7, 14]
[8, 5, 13, 6, 9]
[13, 0, 14, 8, 3]
[7, 9, 4, 0, 3]
[9, 12, 6, 14, 4]
[7, 11, 13, 10, 9]
[7, 2, 3, 4, 9]
[6, 8, 5, 11, 12]
[7, 10, 11, 9, 0]
[0, 3, 12, 14, 13]
[13, 3, 10, 11, 4]
[5, 14, 12, 4, 11]
[6, 4, 12, 0, 7]
[8, 14, 10, 11, 3]
[5, 10, 14, 8, 9]
[4, 2, 0, 9, 14]
[6, 14, 4, 5, 7]
[8, 1, 14, 10, 2]
[3, 6, 13, 12, 9]
[3, 6, 10, 12, 1]
[9, 1, 5, 12, 11]
[2, 11, 3, 5, 9]
[0, 3, 5, 12, 9]
[14, 2, 9, 0, 5]
[13, 0, 4, 10, 14]
[2, 12, 6, 7, 1]
[5, 2, 9, 13, 10]
[13, 11, 6, 1, 3]
[10, 1, 3, 14, 0]
[0, 3, 11, 1, 2]
[8, 3, 11, 1, 0]
[4, 8, 7, 9, 2]
[5, 14, 6, 8, 9]
[13, 1, 10, 9, 8]
[12, 8, 7, 9, 1]
[7, 4, 14, 1, 9]
[3, 9, 11, 13, 0]
[2, 12, 5, 3, 8]
[0, 10, 11, 9, 2]
[9, 1, 3, 13, 4]
[14, 4, 6, 9, 0]
[12, 2, 3, 8, 9]
[3, 0, 12, 1, 2]
[1, 14, 3, 13, 10]
[2, 13, 3, 9, 5]
[9, 12, 13, 0, 2]
[8, 11, 1, 13, 10]
[7, 3, 1, 2, 14]
[0, 7, 9, 1, 5]
[12, 2, 13, 1, 8]
[8, 4, 13, 12, 9]
[3, 9, 6, 10, 8]
[6, 9, 12, 4, 2]
[4, 7, 11, 10, 0]
[5, 13, 11, 10, 7]
[2, 10, 14, 11, 7]
[2, 4, 8, 14, 11]
[4, 2, 9, 3, 12]
[10, 11, 1, 4, 13]
[0, 6, 4, 13, 8]
[0, 12, 4, 7, 5]
[8, 10, 5, 12, 13]
[3, 6, 12, 5, 7]
[11, 1, 8, 0, 10]
[10, 9, 1, 3, 6]
[0, 1, 6, 8, 5]
[9, 12, 6, 7, 2]
[2, 4, 10, 6, 0]
[8, 11, 9, 2, 12]
[9, 1, 8, 0, 5]
[3, 14, 12, 9, 4]
[14, 2, 1, 8, 13]
[5, 13, 7, 11, 6]
[5, 10, 6, 11, 4]
[8, 4, 14, 12, 13]
[10, 8, 5, 0, 13]
[3, 5, 7, 4, 2]
[9, 8, 13, 10, 4]
[10, 6, 3, 5, 4]
[0, 9, 11, 13, 4]
[2, 4, 14, 8, 11]
[0, 5, 4, 11, 1]
[11, 13, 10, 6, 14]
[11, 7, 0, 12, 14]
[10, 9, 7, 13, 3]
[12, 8, 11, 0, 14]
[14, 0, 6, 12, 7]
[7, 4, 0, 5, 2]
[0, 9, 2, 10, 13]
[0, 2, 1, 13, 11]
[10, 8, 12, 4, 2]
[2, 3, 0, 11, 5]
[13, 11, 7, 9, 0]
[0, 14, 11, 9, 4]
[5, 8, 6, 0, 12]
[6, 8, 12, 1, 5]
[4, 10, 2, 13, 14]
[6, 7, 10, 0, 3]
[13, 4, 5, 14, 3]
[9, 14, 6, 5, 13]
[4, 1, 11, 3, 8]
[14, 7, 11, 13, 6]
[8, 11, 7, 0, 14]
[9, 3, 6, 13, 11]
[0, 11, 1, 12, 9]
[2, 5, 10, 9, 6]
[7, 14, 10, 3, 13]
[10, 14, 11, 12, 4]
[5, 8, 10, 12, 9]
[13, 9, 5, 6, 11]
[8, 13, 10, 14, 12]
[1, 13, 12, 8, 14]
[9, 5, 11, 10, 4]
[5, 4, 10, 11, 14]
[2, 4, 5, 11, 8]
[3, 14, 6, 5, 10]
[8, 5, 14, 11, 10]
[12, 2, 10, 14, 13]
[1, 3, 0, 7, 10]
[8, 9, 6, 12, 4]
[5, 0, 7, 9, 4]
[12, 2, 14, 8, 1]
[0, 5, 11, 1, 6]
[13, 9, 14, 0, 1]
[2, 11, 14, 9, 1]
[4, 5, 2, 11, 6]
[6, 7, 2, 13, 9]
