P1,P2,...,Pn
[3, 11, 2, 10, 7]
[8, 2, 14, 9, 3]
[7, 14, 6, 12, 8]
[0, 4, 9, 6, 2]
[14, 3, 9, 5, 10]
[1, 11, 10, 2, 6]
[9, 2, 13, 3, 7]
[0, 4, 9, 2, 7]
[1, 4, 2, 14, 12]
[8, 4, 0, 13, 1]
[9, 3, 14, 12, 11]
[12, 1, 13, 14, 0]
[10, 13, 7, 6, 14]
[5, 11, 8, 3, 7]
[14, 8, 7, 0, 11]
[7, 6, 3, 8, 10]
[8, 9, 0, 1, 11]
[1, 5, 7, 2, 8]
[2, 14, 7, 12, 10]
[4, 14, 13, 10, 1]
[2, 7, 8, 5, 3]
[10, 6, 9, 7, 8]
[10, 0, 12, 6, 3]
[12, 4, 3, 5, 0]
[8, 11, 9, 6, 4]
[14, 3, 4, 2, 9]
[11, 4, 7, 6, 5]
[13, 9, 6, 7, 0]
[8, 10, 9, 13, 4]
[4, 13, 7, 0, 10]
[6, 13, 5, 3, 10]
[12, 0, 9, 3, 11]
[9, 11, 0, 3, 4]
[13, 5, 12, 7, 1]
[6, 2, 13, 4, 3]
[11, 7, 14, 3, 5]
[8, 3, 10, 5, 6]
[2, 3, 13, 6, 12]
[3, 12, 6, 4, 0]
[8, 3, 4, 2, 9]
[10, 5, 9, 14, 1]
[7, 2, 3, 4, 1]
[1, 0, 13, 6, 12]
[3, 14, 5, 9, 12]
[0, 12, 5, 4, 6]
[6, 2, 9, 3, 11]
[7, 14, 4, 12, 3]
[14, 6, 5, 13, 8]
[1, 12, 9, 7, 6]
[14, 12, 7, 13, 9]
[2, 14, 13, 7, 0]
[4, 10, 9, 12, 2]
[10, 7, 13, 14, 12]
[2, 4, 8, 0, 10]
[10, 9, 2, 12, 5]
[14, 6, 2, 11, 12]
[14, 8, 13, 1, 2]
[4, 8, 1, 0, 5]
[9, 13, 11, 2, 0]
[8, 6, 11, 7, 12]
[5, 11, 12, 8, 9]
[9, 13, 11, 0, 7]
[2, 7, 4, 12, 3]
[5, 4, 12, 11, 7]
[10, 13, 12, 9, 3]
[5, 6, 10, 11, 4]
[6, 0, 10, 11, 1]
[11, 9, 0, 8, 6]
[6, 14, 12, 2, 13]
[0, 2, 10, 1, 13]
[0, 14, 4, 12, 9]
[6, 11, 14, 4, 12]
[12, 10, 13, 8, 4]
[6, 5, 1, 8, 3]
