P1,P2,...,Pn
[4, 6, 13, 0, 5]
[0, 3, 10, 7, 2]
[0, 7, 12, 10, 4]
[8, 13, 11, 7, 9]
[1, 10, 14, 3, 0]
[0, 7, 3, 5, 12]
[6, 5, 0, 2, 3]
[10, 3, 5, 0, 12]
[5, 10, 7, 11, 12]
[10, 3, 13, 1, 7]
[4, 8, 2, 7, 6]
[11, 7, 0, 2, 3]
[9, 12, 7, 8, 10]
[1, 10, 9, 8, 5]
[2, 6, 5, 3, 9]
[6, 2, 9, 11, 3]
[12, 3, 6, 4, 8]
[6, 7, 2, 13, 9]
[7, 3, 5, 11, 0]
[3, 13, 1, 7, 11]
[9, 12, 3, 5, 2]
[12, 0, 6, 10, 5]
[11, 12, 6, 9, 8]
[13, 10, 3, 11, 6]
[1, 14, 12, 4, 9]
[12, 11, 1, 5, 13]
[3, 4, 2, 7, 9]
[7, 12, 4, 10, 13]
[8, 4, 5, 14, 9]
[5, 4, 7, 0, 6]
[7, 6, 5, 1, 2]
[11, 2, 8, 4, 13]
[13, 12, 0, 8, 2]
[11, 0, 10, 9, 8]
[14, 11, 5, 9, 3]
[5, 10, 6, 11, 14]
[2, 3, 0, 5, 4]
[2, 8, 4, 11, 9]
[1, 2, 10, 3, 14]
[8, 1, 7, 14, 2]
[0, 14, 2, 7, 11]
[14, 13, 11, 2, 9]
[7, 0, 3, 6, 12]
[0, 6, 9, 10, 7]
