P1,P2,...,Pn
[2, 13, 6, 10, 1]
[9, 0, 3, 7, 1]
[1, 6, 7, 13, 3]
[6, 14, 5, 10, 7]
[0, 12, 10, 11, 3]
[9, 11, 1, 2, 3]
[1, 4, 7, 11, 5]
[2, 5, 0, 7, 12]
[2, 9, 7, 12, 1]
[1, 10, 2, 9, 4]
[1, 12, 7, 2, 0]
[14, 9, 2, 5, 1]
[7, 13, 6, 0, 1]
[7, 8, 12, 13, 2]
[3, 9, 0, 8, 6]
[6, 4, 2, 9, 10]
[7, 11, 2, 1, 6]
[6, 11, 8, 5, 2]
[4, 11, 9, 7, 1]
[4, 10, 13, 14, 3]
[7, 14, 3, 5, 4]
[14, 8, 5, 0, 2]
[9, 7, 0, 1, 10]
[6, 0, 3, 4, 10]
[0, 8, 11, 1, 10]
[6, 14, 3, 0, 13]
[4, 2, 7, 10, 11]
[4, 13, 11, 5, 2]
[4, 6, 12, 8, 0]
