P1,P2,...,Pn
[0, 13, 9, 11]
[11, 0, 1, 3]
[11, 5, 0, 10]
[8, 9, 13, 10]
[1, 7, 12, 5]
[5, 3, 8, 11]
[8, 13, 10, 1]
[3, 7, 2, 8]
[4, 5, 12, 10]
[11, 4, 2, 5]
[4, 3, 14, 6]
[7, 3, 14, 5]
[5, 8, 7, 6]
[6, 13, 7, 1]
[9, 12, 13, 2]
[4, 7, 13, 2]
[2, 13, 4, 0]
[5, 8, 0, 6]
[13, 2, 3, 8]
[11, 10, 0, 3]
[3, 1, 5, 0]
[7, 8, 3, 13]
[7, 1, 12, 11]
[11, 9, 10, 6]
[12, 7, 8, 5]
[7, 5, 11, 13]
[10, 2, 0, 4]
[3, 5, 1, 11]
[5, 14, 11, 6]
[0, 13, 9, 10]
[9, 7, 2, 3]
[0, 9, 11, 6]
[6, 7, 1, 10]
[7, 0, 10, 6]
[12, 11, 1, 14]
[0, 3, 6, 11]
[5, 10, 11, 13]
[13, 6, 11, 8]
[2, 7, 8, 10]
[3, 0, 5, 7]
[12, 6, 1, 3]
[14, 10, 2, 11]
[3, 12, 13, 4]
[10, 3, 9, 13]
[1, 11, 9, 13]
[1, 11, 9, 12]
[9, 4, 12, 8]
[9, 5, 8, 11]
[12, 11, 2, 13]
[13, 9, 0, 4]
[9, 5, 10, 3]
[0, 10, 8, 2]
[10, 7, 13, 2]
[9, 10, 1, 4]
[12, 5, 4, 11]
[10, 6, 13, 3]
[9, 13, 3, 7]
[5, 3, 9, 1]
[11, 3, 10, 2]
[8, 13, 4, 14]
[1, 11, 12, 0]
[12, 2, 8, 9]
[2, 8, 10, 9]
[11, 8, 9, 1]
[13, 2, 7, 12]
[14, 3, 1, 4]
[12, 8, 4, 0]
[7, 6, 10, 9]
[3, 14, 9, 8]
[5, 9, 6, 14]
[0, 7, 13, 12]
[12, 7, 2, 3]
[3, 7, 8, 11]
[6, 11, 7, 2]
[6, 0, 8, 3]
[5, 12, 14, 8]
[11, 4, 13, 3]
[1, 11, 0, 7]
[5, 1, 9, 11]
[3, 8, 2, 10]
[12, 3, 11, 6]
[2, 9, 10, 6]
[4, 0, 12, 11]
[7, 4, 11, 3]
[6, 5, 2, 1]
[11, 12, 3, 4]
[0, 14, 10, 8]
[9, 8, 14, 2]
[9, 14, 5, 3]
[6, 14, 12, 3]
[14, 3, 0, 2]
[12, 13, 1, 5]
[14, 5, 13, 2]
[4, 11, 2, 9]
[6, 0, 5, 11]
[5, 6, 3, 1]
[6, 12, 11, 5]
[2, 5, 10, 3]
[9, 7, 2, 10]
[7, 4, 2, 0]
[10, 8, 5, 14]
[11, 7, 13, 3]
[1, 9, 0, 5]
[7, 10, 2, 6]
[8, 14, 1, 5]
[4, 11, 10, 1]
[3, 13, 6, 8]
[3, 9, 0, 11]
[14, 1, 0, 3]
[10, 0, 4, 8]
[11, 1, 7, 5]
[13, 3, 6, 0]
[10, 2, 0, 8]
[2, 8, 0, 14]
[13, 5, 8, 10]
[3, 0, 5, 8]
[9, 8, 7, 12]
[7, 2, 1, 14]
[2, 7, 8, 10]
[13, 8, 3, 4]
[8, 14, 7, 3]
[1, 3, 4, 14]
[8, 1, 2, 9]
[0, 1, 2, 11]
[3, 7, 6, 12]
[1, 13, 14, 6]
[4, 13, 2, 9]
[4, 6, 12, 2]
[9, 2, 3, 5]
[8, 7, 12, 9]
[6, 11, 0, 4]
[13, 1, 7, 12]
[3, 11, 12, 4]
[4, 13, 12, 9]
[13, 10, 2, 14]
[7, 14, 4, 3]
[13, 1, 3, 14]
[9, 11, 4, 1]
[12, 6, 9, 14]
[3, 1, 13, 9]
[7, 6, 12, 3]
[8, 3, 2, 4]
[1, 3, 5, 10]
[12, 5, 4, 2]
[7, 13, 3, 12]
[11, 8, 0, 5]
[13, 8, 0, 3]
[12, 1, 14, 7]
[11, 6, 13, 5]
[5, 1, 8, 9]
[10, 5, 13, 12]
[7, 2, 0, 9]
[3, 0, 12, 1]
[11, 9, 3, 4]
[9, 10, 3, 13]
[8, 4, 5, 2]
[7, 10, 3, 5]
[1, 5, 10, 4]
[2, 0, 5, 10]
[2, 1, 6, 13]
[10, 7, 9, 5]
[4, 1, 2, 11]
[13, 5, 14, 7]
[1, 5, 8, 4]
[7, 0, 11, 8]
[0, 3, 4, 10]
[13, 14, 8, 5]
[14, 1, 8, 12]
[2, 11, 8, 4]
[0, 7, 6, 9]
[10, 2, 13, 7]
[10, 4, 5, 6]
[7, 12, 1, 8]
[5, 13, 8, 2]
[12, 0, 4, 1]
[14, 6, 13, 1]
[8, 2, 0, 1]
[3, 8, 4, 5]
[1, 2, 5, 4]
[9, 6, 4, 7]
[7, 8, 6, 5]
[1, 7, 8, 6]
[1, 9, 11, 7]
