P1,P2,...,Pn
[12, 6, 10, 0, 1]
[3, 7, 12, 13, 6]
[4, 1, 5, 14, 6]
[2, 4, 6, 11, 0]
[14, 13, 8, 6, 9]
[11, 6, 12, 10, 3]
[4, 0, 8, 2, 6]
[10, 9, 4, 13, 7]
[13, 3, 7, 8, 12]
[9, 8, 3, 12, 10]
[5, 7, 3, 0, 8]
[12, 1, 14, 5, 8]
[11, 1, 3, 8, 2]
[12, 1, 0, 7, 2]
[2, 4, 14, 13, 9]
[14, 13, 9, 0, 11]
[4, 6, 12, 13, 10]
[8, 1, 2, 5, 10]
[12, 10, 11, 1, 0]
[10, 6, 14, 1, 9]
[9, 8, 0, 4, 7]
[10, 2, 6, 9, 3]
[4, 10, 13, 9, 14]
[1, 3, 4, 9, 7]
[8, 10, 9, 0, 4]
[8, 4, 5, 3, 0]
[7, 3, 6, 11, 12]
[14, 12, 13, 4, 8]
[6, 9, 14, 4, 7]
[0, 5, 8, 10, 1]
[2, 7, 14, 8, 1]
[8, 9, 0, 13, 4]
[1, 3, 10, 2, 14]
[12, 7, 1, 0, 2]
[10, 3, 4, 5, 7]
[13, 10, 4, 8, 3]
[7, 6, 1, 14, 13]
[7, 1, 6, 14, 11]
[6, 5, 9, 14, 0]
[12, 3, 2, 13, 6]
[0, 4, 2, 14, 12]
[3, 0, 14, 12, 9]
[6, 13, 2, 7, 10]
[2, 13, 12, 3, 8]
[13, 6, 14, 8, 2]
[10, 14, 5, 4, 3]
[6, 14, 4, 11, 10]
[0, 14, 10, 4, 8]
[7, 11, 14, 0, 5]
[14, 0, 1, 8, 13]
[6, 1, 7, 0, 2]
[5, 10, 13, 2, 0]
[13, 6, 3, 5, 1]
[1, 8, 5, 0, 4]
[1, 9, 5, 4, 2]
[7, 5, 8, 14, 4]
[4, 1, 12, 6, 0]
[14, 0, 9, 11, 1]
[7, 12, 13, 11, 5]
[4, 9, 7, 8, 2]
[13, 11, 4, 7, 8]
[8, 14, 3, 0, 9]
[2, 12, 1, 7, 11]
[11, 7, 8, 14, 6]
[9, 10, 4, 2, 12]
[2, 4, 7, 1, 14]
[4, 7, 2, 0, 13]
[14, 3, 10, 2, 8]
[2, 5, 14, 13, 9]
[4, 13, 9, 8, 7]
[0, 7, 14, 2, 6]
[13, 1, 2, 4, 12]
[14, 12, 7, 9, 10]
[7, 5, 12, 3, 8]
[13, 5, 14, 9, 7]
[0, 11, 7, 9, 5]
[12, 6, 7, 5, 9]
[14, 2, 9, 12, 11]
[13, 1, 2, 6, 7]
[9, 7, 12, 0, 2]
[4, 0, 11, 8, 14]
[10, 0, 1, 2, 3]
[8, 3, 2, 13, 11]
[8, 0, 6, 14, 7]
[11, 0, 2, 12, 10]
[14, 7, 8, 5, 13]
[0, 14, 2, 9, 13]
[9, 4, 12, 0, 3]
[11, 10, 12, 2, 5]
[5, 3, 7, 14, 10]
[13, 14, 6, 10, 4]
[8, 9, 1, 11, 10]
[3, 5, 2, 4, 12]
[7, 14, 2, 4, 5]
[5, 11, 3, 9, 7]
[11, 6, 12, 4, 13]
[4, 3, 5, 6, 14]
[4, 11, 5, 9, 0]
[11, 13, 10, 12, 0]
[1, 2, 7, 8, 9]
[5, 2, 12, 0, 14]
[3, 4, 1, 6, 0]
[10, 8, 0, 2, 7]
[4, 14, 0, 3, 2]
[0, 3, 6, 7, 12]
[9, 10, 4, 14, 13]
[3, 0, 6, 11, 7]
[4, 14, 2, 5, 10]
[9, 10, 1, 12, 4]
[6, 4, 7, 8, 13]
[0, 14, 1, 11, 12]
[2, 0, 14, 1, 7]
[2, 12, 4, 10, 9]
[12, 10, 9, 2, 1]
[11, 5, 7, 14, 6]
[10, 8, 13, 1, 9]
[11, 1, 7, 3, 8]
[2, 14, 6, 5, 11]
[12, 11, 13, 3, 14]
[13, 12, 4, 9, 3]
[4, 6, 12, 8, 13]
[7, 2, 3, 11, 10]
[5, 3, 13, 14, 6]
[1, 13, 11, 14, 12]
[9, 4, 7, 0, 11]
[8, 6, 7, 11, 3]
[4, 0, 11, 1, 5]
[0, 6, 7, 10, 5]
[6, 5, 1, 2, 7]
[9, 10, 1, 0, 11]
[13, 2, 5, 11, 0]
[11, 7, 8, 13, 0]
[14, 8, 12, 7, 4]
[7, 3, 14, 0, 6]
[5, 7, 1, 0, 3]
[3, 1, 14, 8, 5]
[5, 13, 9, 6, 2]
[2, 1, 11, 14, 7]
[13, 5, 3, 0, 14]
[2, 1, 5, 13, 12]
[11, 0, 12, 6, 10]
[0, 5, 6, 11, 1]
[1, 0, 12, 10, 8]
[11, 13, 6, 1, 8]
[14, 5, 8, 12, 6]
[1, 12, 14, 13, 5]
[12, 5, 11, 13, 7]
[13, 1, 5, 9, 11]
[4, 5, 13, 9, 6]
[8, 1, 4, 14, 7]
[7, 8, 4, 2, 0]
[3, 4, 14, 7, 12]
[4, 10, 0, 14, 8]
[7, 14, 9, 5, 1]
[2, 13, 8, 4, 11]
[12, 13, 1, 4, 3]
[12, 11, 2, 9, 10]
[6, 10, 0, 4, 14]
[14, 12, 7, 0, 8]
[4, 13, 8, 3, 10]
[10, 11, 7, 0, 12]
[14, 2, 6, 12, 8]
[7, 5, 6, 14, 3]
[11, 9, 14, 2, 5]
[5, 14, 4, 1, 6]
[2, 7, 11, 13, 8]
[8, 2, 0, 11, 6]
[8, 7, 1, 13, 9]
[1, 12, 13, 14, 5]
[12, 5, 11, 0, 1]
[11, 10, 3, 14, 5]
[0, 3, 4, 7, 9]
[10, 1, 14, 5, 3]
[5, 11, 3, 14, 10]
[13, 3, 2, 1, 8]
[0, 10, 14, 7, 5]
[3, 1, 10, 14, 7]
[5, 0, 6, 10, 4]
[6, 5, 7, 4, 10]
[3, 6, 8, 10, 0]
[5, 4, 6, 12, 2]
[3, 2, 12, 9, 11]
[13, 2, 4, 10, 0]
[3, 6, 5, 9, 10]
[11, 1, 9, 10, 5]
[10, 2, 1, 5, 6]
[9, 13, 4, 0, 2]
[0, 6, 7, 11, 14]
[2, 10, 6, 7, 5]
[12, 11, 6, 4, 7]
[10, 11, 2, 3, 5]
[9, 2, 3, 8, 7]
[4, 10, 9, 12, 1]
[2, 13, 11, 3, 1]
[7, 12, 8, 3, 6]
[5, 13, 14, 10, 7]
[3, 9, 6, 4, 8]
[9, 10, 5, 1, 8]
[13, 9, 0, 4, 10]
[1, 2, 10, 13, 12]
[9, 12, 14, 1, 0]
[4, 3, 0, 11, 6]
[5, 1, 12, 13, 11]
[4, 13, 9, 2, 7]
[11, 9, 1, 0, 4]
[3, 11, 10, 1, 5]
[11, 13, 6, 5, 7]
[0, 4, 1, 13, 11]
[11, 2, 4, 12, 6]
[3, 8, 6, 13, 2]
[13, 1, 11, 0, 12]
[5, 2, 10, 4, 7]
[1, 7, 4, 8, 10]
[10, 7, 0, 6, 11]
[2, 3, 14, 12, 10]
[8, 12, 2, 13, 5]
[8, 11, 9, 2, 3]
[0, 11, 7, 14, 10]
[14, 4, 12, 0, 6]
[10, 4, 7, 6, 2]
