P1,P2,...,Pn
[2, 0, 14, 4, 5]
[8, 3, 14, 1, 12]
[10, 3, 5, 11, 8]
[4, 0, 6, 2, 3]
[4, 12, 5, 10, 1]
[1, 4, 7, 14, 2]
[10, 8, 4, 0, 6]
[5, 7, 9, 2, 4]
[5, 8, 6, 9, 12]
[2, 0, 11, 7, 4]
[3, 8, 0, 2, 6]
[4, 0, 1, 8, 2]
[10, 6, 0, 5, 14]
[9, 14, 5, 6, 4]
[1, 3, 2, 4, 7]
[0, 5, 8, 11, 2]
[7, 13, 9, 12, 10]
[3, 2, 9, 7, 12]
[0, 3, 11, 8, 13]
[11, 13, 9, 5, 4]
[11, 8, 14, 6, 1]
[7, 0, 1, 6, 3]
[11, 0, 12, 10, 6]
[10, 12, 8, 4, 6]
[8, 12, 11, 2, 10]
[10, 2, 4, 1, 13]
[12, 4, 6, 14, 13]
[10, 9, 4, 7, 13]
[12, 8, 2, 11, 3]
[9, 8, 6, 5, 0]
[12, 9, 4, 14, 2]
[0, 4, 1, 6, 9]
[2, 1, 5, 12, 14]
[10, 7, 0, 12, 2]
[3, 12, 13, 4, 7]
[9, 12, 0, 11, 10]
[2, 10, 6, 1, 0]
[4, 10, 8, 13, 0]
[0, 11, 14, 13, 3]
[10, 11, 5, 8, 7]
[5, 4, 11, 8, 9]
[12, 3, 10, 5, 9]
[12, 4, 8, 5, 1]
[3, 12, 4, 0, 7]
[8, 2, 14, 4, 12]
[2, 7, 0, 13, 12]
[13, 12, 1, 5, 0]
[8, 7, 0, 13, 10]
[2, 11, 13, 9, 14]
[0, 7, 9, 4, 2]
[11, 10, 12, 2, 5]
[3, 13, 14, 11, 6]
[1, 11, 2, 14, 3]
[10, 8, 11, 14, 5]
[7, 1, 4, 3, 8]
[7, 3, 9, 2, 8]
[8, 11, 12, 1, 0]
[12, 9, 7, 11, 8]
[4, 9, 14, 5, 0]
[3, 11, 8, 10, 0]
[2, 8, 4, 10, 11]
[8, 12, 6, 9, 3]
[12, 1, 10, 4, 0]
[10, 12, 3, 14, 11]
[13, 8, 5, 11, 9]
[3, 5, 9, 2, 4]
[8, 13, 5, 0, 9]
[11, 6, 12, 7, 4]
[0, 10, 5, 9, 11]
[0, 6, 3, 14, 2]
[13, 8, 0, 1, 12]
[12, 5, 14, 0, 7]
[0, 4, 13, 12, 11]
[5, 10, 6, 1, 3]
[0, 2, 9, 12, 13]
[4, 5, 2, 13, 0]
[10, 8, 12, 2, 4]
[7, 10, 4, 11, 5]
[3, 4, 6, 10, 14]
[14, 5, 11, 4, 0]
[8, 10, 1, 5, 11]
[14, 3, 7, 0, 11]
[2, 1, 7, 10, 3]
[4, 9, 7, 3, 0]
[8, 1, 12, 6, 0]
[14, 2, 9, 11, 3]
[10, 7, 14, 1, 0]
[0, 7, 14, 3, 1]
[7, 8, 3, 6, 0]
[5, 4, 12, 14, 0]
[5, 8, 1, 11, 3]
[3, 8, 0, 13, 6]
[3, 10, 9, 4, 12]
[13, 9, 7, 12, 4]
[13, 1, 7, 0, 6]
[3, 14, 12, 4, 2]
[9, 10, 6, 1, 13]
[9, 11, 8, 12, 13]
[3, 13, 12, 14, 5]
[10, 3, 9, 1, 5]
[10, 12, 11, 2, 4]
[14, 2, 6, 11, 12]
[10, 12, 5, 3, 7]
[11, 1, 3, 10, 4]
[8, 12, 11, 0, 13]
[1, 0, 9, 6, 8]
[8, 5, 12, 7, 1]
[0, 12, 1, 14, 5]
[9, 2, 10, 3, 6]
[12, 13, 6, 8, 9]
[7, 14, 6, 12, 4]
[5, 12, 7, 6, 11]
[6, 7, 14, 9, 3]
[14, 7, 9, 12, 4]
[4, 3, 0, 9, 14]
[14, 10, 3, 4, 2]
[3, 10, 6, 0, 8]
[12, 13, 8, 14, 9]
[12, 5, 0, 3, 13]
[0, 2, 12, 10, 13]
[11, 0, 5, 6, 4]
[8, 4, 10, 1, 0]
[10, 11, 13, 4, 14]
[7, 4, 0, 11, 13]
[6, 1, 8, 3, 12]
[9, 2, 4, 6, 0]
[9, 10, 7, 8, 12]
[7, 1, 13, 10, 6]
[3, 2, 1, 7, 5]
[4, 1, 8, 3, 10]
[11, 5, 13, 14, 3]
[1, 9, 7, 6, 10]
[8, 12, 0, 14, 1]
[10, 13, 8, 0, 7]
[7, 11, 6, 13, 10]
[4, 5, 7, 8, 11]
[1, 11, 3, 8, 2]
[4, 3, 1, 14, 11]
[2, 5, 9, 1, 3]
[2, 14, 0, 10, 5]
[12, 10, 3, 7, 11]
[1, 7, 10, 3, 11]
[10, 11, 9, 6, 1]
[8, 10, 13, 1, 7]
[13, 6, 10, 9, 3]
[11, 8, 3, 1, 4]
[0, 3, 11, 14, 1]
[3, 13, 2, 14, 5]
[4, 0, 12, 3, 7]
[4, 7, 11, 6, 8]
[12, 13, 0, 14, 9]
[10, 13, 1, 3, 14]
[12, 9, 5, 13, 6]
[10, 12, 3, 2, 1]
[2, 3, 6, 12, 1]
[10, 3, 6, 14, 8]
[11, 5, 8, 13, 2]
[1, 5, 14, 10, 11]
[7, 1, 8, 11, 14]
[0, 7, 5, 3, 13]
[8, 7, 13, 0, 6]
[10, 13, 2, 6, 7]
[14, 2, 7, 9, 11]
[3, 4, 5, 0, 11]
[8, 13, 9, 5, 4]
[13, 14, 8, 12, 10]
[0, 14, 5, 3, 8]
[5, 1, 12, 4, 10]
[5, 14, 6, 1, 12]
[11, 7, 10, 0, 2]
[3, 5, 10, 8, 12]
[14, 12, 13, 9, 6]
[0, 13, 14, 7, 11]
[1, 0, 3, 5, 2]
[7, 1, 12, 3, 0]
[5, 4, 6, 9, 2]
[9, 2, 3, 6, 11]
[9, 5, 8, 2, 10]
[13, 10, 11, 0, 12]
[2, 6, 3, 12, 13]
[1, 11, 9, 3, 2]
[7, 3, 4, 12, 6]
[3, 14, 11, 5, 9]
[7, 8, 9, 2, 5]
[12, 6, 14, 2, 3]
[3, 9, 11, 13, 10]
[12, 10, 13, 9, 7]
[9, 7, 14, 5, 3]
[7, 14, 11, 3, 13]
[1, 0, 8, 10, 6]
[4, 11, 2, 7, 8]
[14, 5, 6, 1, 2]
[4, 5, 10, 8, 2]
[13, 9, 6, 0, 14]
[2, 5, 8, 11, 14]
[6, 5, 8, 12, 0]
[12, 14, 11, 2, 5]
[1, 14, 7, 9, 10]
[5, 9, 6, 0, 8]
[10, 6, 11, 1, 2]
[10, 5, 8, 13, 3]
[14, 8, 2, 7, 3]
[6, 1, 3, 11, 9]
[9, 1, 8, 12, 6]
[8, 7, 1, 9, 11]
[0, 14, 4, 8, 3]
[2, 5, 12, 4, 8]
[12, 9, 14, 6, 4]
[11, 1, 8, 12, 10]
[1, 6, 0, 3, 10]
[10, 13, 4, 9, 3]
[10, 9, 2, 0, 3]
[4, 3, 10, 14, 6]
[10, 0, 5, 4, 7]
[14, 4, 10, 3, 12]
[4, 14, 8, 0, 9]
[14, 9, 11, 3, 2]
[0, 14, 5, 13, 3]
[4, 14, 2, 6, 10]
[0, 5, 13, 12, 11]
[7, 13, 12, 1, 9]
[7, 11, 9, 4, 10]
[3, 13, 8, 11, 4]
[5, 6, 3, 13, 0]
[5, 6, 12, 10, 4]
[11, 1, 8, 14, 10]
[10, 7, 12, 8, 9]
[3, 5, 9, 14, 1]
[4, 8, 2, 7, 10]
[2, 8, 10, 1, 3]
[10, 3, 5, 2, 13]
[10, 13, 14, 0, 6]
[8, 1, 7, 2, 6]
[10, 12, 7, 8, 14]
[6, 13, 3, 4, 0]
[3, 6, 4, 9, 11]
[0, 11, 6, 1, 4]
[12, 1, 4, 2, 0]
[1, 14, 2, 7, 11]
[0, 2, 13, 5, 6]
[9, 3, 10, 7, 0]
[6, 9, 4, 2, 10]
[2, 14, 6, 7, 12]
[0, 11, 7, 9, 14]
[5, 10, 2, 4, 12]
[1, 2, 10, 6, 3]
[7, 1, 0, 6, 14]
[0, 9, 12, 1, 14]
[10, 7, 12, 13, 9]
[5, 3, 2, 1, 9]
[13, 9, 2, 7, 3]
[14, 6, 4, 12, 8]
[8, 14, 9, 5, 4]
[3, 8, 12, 6, 14]
[0, 13, 9, 3, 8]
[13, 4, 9, 12, 2]
[6, 14, 11, 9, 0]
[6, 9, 3, 4, 1]
[4, 10, 13, 2, 11]
[12, 11, 13, 6, 5]
[7, 11, 2, 13, 9]
[3, 13, 8, 5, 9]
[0, 13, 3, 7, 8]
[14, 5, 1, 9, 7]
[8, 5, 0, 2, 12]
[8, 3, 11, 14, 4]
[0, 4, 14, 2, 12]
[11, 13, 8, 5, 3]
[10, 13, 11, 6, 14]
[3, 12, 11, 1, 8]
[2, 1, 9, 11, 14]
[2, 4, 10, 5, 9]
[8, 1, 13, 9, 11]
[0, 5, 13, 8, 11]
[5, 2, 12, 6, 4]
[7, 3, 5, 6, 2]
[9, 3, 8, 7, 1]
[3, 7, 4, 2, 5]
[6, 7, 8, 5, 2]
[12, 7, 10, 8, 2]
[5, 9, 7, 8, 1]
[2, 10, 0, 1, 9]
[13, 0, 3, 8, 6]
[10, 5, 8, 13, 7]
[6, 0, 13, 3, 5]
[9, 4, 2, 13, 6]
[7, 8, 13, 12, 2]
[7, 8, 10, 9, 13]
[0, 2, 12, 13, 5]
[11, 13, 1, 7, 12]
[7, 14, 10, 8, 6]
[4, 11, 9, 10, 7]
[10, 6, 1, 0, 7]
[5, 10, 11, 1, 6]
[1, 3, 6, 13, 14]
[0, 11, 5, 7, 3]
[5, 6, 2, 10, 1]
[13, 9, 7, 11, 6]
[4, 7, 14, 9, 12]
[12, 4, 1, 14, 13]
[1, 14, 11, 2, 7]
[14, 1, 11, 7, 10]
[2, 14, 4, 7, 5]
[14, 0, 7, 4, 11]
[2, 7, 10, 13, 12]
[9, 13, 5, 14, 1]
[1, 14, 4, 12, 5]
[3, 1, 5, 12, 9]
[6, 11, 13, 10, 2]
[11, 9, 8, 10, 13]
[1, 8, 2, 11, 13]
[11, 8, 13, 14, 6]
[2, 5, 10, 0, 12]
[9, 10, 8, 3, 13]
[0, 10, 14, 8, 7]
[7, 8, 14, 5, 1]
[7, 3, 14, 11, 1]
[0, 3, 11, 6, 8]
[2, 12, 14, 3, 10]
[14, 7, 3, 9, 12]
[5, 4, 3, 0, 11]
[5, 9, 14, 3, 7]
[7, 9, 4, 11, 5]
[7, 12, 6, 1, 11]
[8, 3, 13, 7, 0]
