P1,P2,...,Pn
[10, 13, 1, 9]
[2, 10, 0, 11]
[9, 6, 8, 5]
[6, 5, 10, 11]
[10, 11, 14, 12]
[5, 10, 7, 0]
[10, 9, 4, 12]
[2, 12, 9, 6]
[6, 14, 9, 10]
[10, 7, 1, 5]
[0, 7, 10, 1]
[10, 14, 9, 6]
[1, 8, 2, 4]
[14, 1, 7, 2]
[10, 7, 5, 12]
[7, 14, 1, 9]
[13, 14, 8, 7]
[1, 10, 11, 8]
[12, 14, 0, 10]
[14, 7, 9, 0]
[3, 9, 6, 8]
[0, 2, 5, 4]
[13, 6, 5, 11]
[11, 7, 6, 10]
[11, 2, 7, 8]
[2, 11, 7, 5]
[12, 10, 7, 9]
[9, 0, 1, 6]
[9, 0, 2, 4]
[3, 9, 5, 10]
[11, 0, 6, 14]
[9, 5, 14, 10]
[3, 0, 13, 8]
[8, 1, 12, 11]
[8, 3, 12, 11]
[9, 10, 2, 4]
[1, 3, 14, 7]
[0, 9, 7, 10]
[1, 3, 0, 13]
[7, 9, 11, 12]
[8, 13, 7, 4]
[0, 9, 3, 7]
[2, 14, 9, 8]
[8, 11, 14, 6]
[11, 7, 14, 8]
[3, 0, 2, 8]
[5, 11, 10, 8]
[5, 0, 1, 6]
[2, 0, 10, 8]
[0, 8, 4, 14]
[1, 10, 4, 2]
[5, 12, 7, 13]
[6, 8, 13, 14]
[8, 14, 5, 12]
[2, 4, 12, 14]
[8, 1, 4, 10]
[0, 2, 13, 9]
[0, 3, 6, 13]
[0, 11, 5, 6]
[12, 0, 5, 3]
[9, 0, 1, 7]
[14, 9, 8, 12]
[6, 8, 3, 13]
[1, 14, 8, 2]
[14, 7, 6, 0]
[5, 9, 6, 14]
[5, 8, 0, 3]
[11, 6, 9, 0]
[4, 1, 13, 5]
[5, 6, 0, 11]
[1, 8, 2, 7]
[5, 11, 14, 3]
[5, 3, 12, 10]
[1, 4, 2, 8]
[4, 0, 6, 12]
[2, 14, 10, 11]
[2, 0, 14, 9]
[10, 14, 9, 6]
[9, 13, 3, 1]
[2, 5, 11, 6]
[13, 2, 12, 10]
[12, 1, 4, 14]
[13, 14, 7, 2]
[2, 8, 5, 7]
[2, 7, 8, 5]
[9, 11, 1, 14]
[13, 6, 14, 2]
[8, 11, 6, 1]
[3, 5, 6, 10]
[5, 2, 6, 1]
[13, 11, 0, 8]
[0, 4, 7, 9]
[11, 9, 0, 2]
[13, 3, 1, 6]
[6, 4, 14, 10]
[13, 10, 9, 14]
[6, 12, 2, 4]
[9, 13, 8, 10]
[7, 5, 10, 2]
[8, 1, 2, 3]
[9, 8, 7, 5]
[13, 8, 7, 2]
[2, 6, 14, 9]
[3, 10, 0, 1]
[9, 3, 2, 10]
[5, 1, 0, 14]
[9, 14, 8, 12]
[7, 6, 14, 5]
[12, 13, 7, 6]
[14, 12, 11, 1]
[6, 10, 4, 5]
[11, 2, 12, 4]
[0, 3, 14, 11]
[0, 2, 6, 12]
[6, 10, 3, 13]
[13, 10, 5, 1]
[5, 13, 9, 3]
[6, 14, 0, 7]
[5, 4, 2, 6]
[7, 5, 8, 3]
[8, 10, 11, 6]
[8, 10, 6, 7]
[3, 6, 8, 5]
[3, 12, 10, 8]
[8, 11, 13, 6]
[9, 4, 13, 1]
[9, 2, 8, 13]
[1, 13, 6, 4]
[3, 9, 1, 13]
[0, 7, 10, 6]
[5, 14, 0, 12]
[10, 6, 7, 8]
[9, 0, 13, 5]
[9, 10, 14, 3]
[0, 4, 2, 9]
[2, 1, 0, 6]
[2, 3, 5, 7]
[6, 5, 1, 3]
[0, 4, 13, 7]
[7, 0, 14, 13]
[11, 8, 13, 7]
[1, 11, 9, 0]
[2, 0, 8, 3]
[8, 5, 1, 4]
[0, 2, 3, 1]
[5, 7, 12, 2]
[10, 7, 0, 14]
[3, 5, 4, 1]
[9, 6, 14, 13]
[2, 11, 9, 8]
[11, 13, 9, 4]
[6, 7, 12, 13]
[4, 3, 11, 0]
[12, 13, 10, 9]
[1, 9, 13, 6]
[9, 14, 5, 3]
[2, 0, 11, 8]
[11, 2, 13, 12]
[11, 2, 8, 13]
[8, 11, 9, 13]
[9, 7, 5, 4]
[1, 7, 9, 13]
[6, 2, 7, 4]
[1, 11, 9, 3]
[5, 12, 7, 0]
[0, 12, 9, 1]
[2, 14, 6, 12]
[3, 14, 5, 12]
[2, 11, 1, 3]
[6, 10, 5, 13]
[2, 13, 14, 5]
[1, 13, 0, 11]
[12, 9, 8, 4]
[4, 12, 9, 3]
[12, 7, 10, 13]
[7, 4, 1, 13]
[5, 3, 14, 10]
[9, 6, 14, 12]
[13, 10, 12, 9]
[10, 7, 8, 2]
[9, 14, 0, 2]
[8, 7, 14, 3]
[0, 8, 13, 4]
[12, 10, 13, 8]
[14, 5, 12, 4]
[14, 8, 2, 12]
[0, 1, 3, 9]
[13, 1, 4, 0]
[0, 4, 1, 6]
[13, 1, 2, 10]
[14, 8, 0, 6]
[10, 9, 13, 2]
[1, 12, 9, 14]
[1, 13, 0, 2]
[14, 2, 1, 4]
[3, 14, 10, 0]
[14, 4, 2, 9]
[14, 10, 0, 7]
[2, 8, 7, 12]
[4, 12, 0, 13]
[3, 11, 12, 1]
[4, 6, 3, 10]
[3, 9, 4, 14]
[3, 7, 2, 6]
[0, 6, 8, 12]
[13, 4, 7, 11]
[8, 4, 7, 3]
[4, 7, 1, 8]
[14, 13, 0, 12]
[11, 14, 0, 6]
[10, 6, 3, 14]
[14, 9, 8, 0]
[5, 1, 6, 12]
[3, 0, 5, 9]
[9, 5, 11, 12]
[8, 0, 2, 5]
[5, 4, 0, 3]
[9, 4, 14, 12]
[4, 5, 9, 3]
[9, 3, 4, 1]
[8, 13, 9, 14]
[6, 8, 13, 5]
[8, 6, 13, 1]
[14, 0, 6, 3]
[3, 4, 1, 5]
[13, 5, 8, 7]
[6, 9, 1, 14]
[12, 0, 4, 2]
[4, 10, 11, 12]
[1, 7, 6, 10]
[1, 7, 12, 6]
[2, 13, 14, 4]
[6, 10, 3, 12]
[5, 1, 8, 7]
[4, 1, 13, 3]
[1, 8, 12, 14]
[14, 0, 11, 3]
[10, 2, 8, 0]
[0, 6, 9, 2]
[10, 3, 1, 4]
[9, 13, 3, 8]
[6, 1, 8, 13]
[2, 5, 8, 1]
[13, 6, 4, 14]
[14, 8, 13, 7]
[1, 9, 4, 10]
[12, 4, 6, 2]
[0, 5, 9, 8]
[7, 8, 12, 11]
[13, 12, 2, 1]
[2, 5, 6, 0]
[0, 10, 5, 7]
[11, 9, 10, 3]
[5, 8, 11, 3]
[7, 2, 13, 5]
[12, 6, 1, 14]
[3, 2, 5, 9]
[3, 1, 12, 6]
[14, 2, 1, 0]
[11, 10, 8, 9]
[9, 13, 2, 10]
[10, 5, 7, 8]
[7, 14, 10, 1]
[10, 11, 8, 14]
[13, 11, 3, 6]
[5, 8, 13, 0]
[14, 11, 8, 6]
[3, 5, 2, 4]
[6, 3, 4, 2]
[5, 0, 10, 6]
[13, 4, 2, 0]
[9, 5, 1, 11]
