P1,P2,...,Pn
[14, 8, 11, 9, 7]
[0, 7, 8, 14, 9]
[3, 8, 1, 2, 13]
[4, 0, 1, 10, 7]
[13, 3, 14, 12, 1]
[1, 3, 2, 13, 6]
[9, 0, 14, 2, 4]
[9, 6, 12, 3, 5]
[10, 1, 4, 2, 8]
[7, 5, 0, 3, 11]
[8, 3, 10, 6, 9]
[13, 8, 9, 3, 12]
[8, 12, 10, 1, 5]
[12, 10, 13, 1, 7]
[9, 7, 8, 5, 2]
[10, 4, 7, 9, 12]
[7, 0, 12, 11, 4]
[7, 0, 6, 12, 14]
[3, 8, 10, 7, 1]
[6, 11, 7, 4, 5]
[5, 0, 12, 3, 8]
[8, 6, 12, 14, 9]
[11, 3, 0, 8, 13]
[12, 2, 8, 0, 7]
[5, 12, 2, 1, 7]
[9, 8, 2, 12, 14]
[3, 11, 8, 6, 1]
[13, 7, 4, 14, 10]
[0, 11, 7, 8, 13]
[12, 9, 5, 0, 1]
[1, 10, 7, 6, 11]
[3, 13, 12, 1, 11]
[13, 6, 10, 4, 3]
[13, 2, 12, 8, 1]
[0, 13, 8, 1, 7]
[3, 0, 13, 6, 2]
[7, 9, 5, 4, 14]
[0, 5, 1, 12, 3]
[14, 0, 3, 12, 10]
[1, 9, 14, 2, 12]
[10, 12, 9, 1, 0]
[3, 8, 13, 5, 12]
[1, 9, 5, 8, 13]
[12, 4, 8, 11, 2]
[2, 10, 1, 14, 7]
[11, 7, 10, 9, 6]
[5, 10, 13, 0, 9]
[0, 14, 10, 1, 3]
[0, 3, 5, 11, 2]
[13, 2, 0, 12, 4]
[13, 4, 10, 5, 1]
[12, 11, 14, 5, 1]
[13, 3, 9, 6, 4]
[9, 13, 11, 2, 8]
[6, 0, 3, 8, 1]
[1, 10, 0, 9, 6]
[6, 1, 11, 5, 7]
[4, 8, 12, 14, 1]
[12, 7, 8, 4, 2]
[9, 5, 7, 12, 10]
[10, 5, 13, 2, 9]
[4, 7, 2, 0, 5]
[7, 3, 2, 8, 12]
[6, 14, 10, 9, 4]
[1, 8, 11, 0, 2]
[9, 8, 5, 4, 3]
[10, 7, 0, 6, 1]
[13, 7, 9, 5, 3]
[5, 2, 7, 13, 10]
[14, 7, 10, 6, 0]
[3, 6, 13, 5, 7]
[3, 13, 5, 7, 9]
[4, 3, 14, 11, 0]
[8, 2, 9, 12, 13]
[13, 7, 5, 0, 2]
[11, 12, 1, 7, 14]
[0, 7, 13, 12, 11]
[3, 8, 11, 13, 5]
[11, 14, 8, 0, 6]
[6, 10, 0, 5, 9]
[6, 13, 8, 0, 11]
[4, 5, 12, 10, 2]
[4, 13, 9, 0, 2]
[3, 11, 8, 6, 0]
[9, 8, 12, 13, 11]
[14, 6, 3, 0, 8]
[13, 10, 1, 4, 7]
[0, 10, 8, 6, 7]
[7, 9, 14, 3, 12]
[0, 6, 12, 14, 2]
[12, 8, 0, 2, 4]
[14, 13, 2, 3, 4]
[4, 2, 9, 5, 7]
[11, 7, 13, 9, 4]
[2, 1, 5, 8, 13]
[5, 11, 14, 4, 8]
[2, 10, 9, 1, 12]
[8, 11, 2, 12, 10]
[8, 11, 7, 4, 5]
[4, 7, 13, 3, 14]
[5, 14, 1, 7, 11]
[11, 10, 2, 3, 5]
[2, 11, 1, 8, 6]
[3, 1, 9, 14, 8]
[9, 3, 2, 6, 13]
[0, 8, 12, 1, 2]
[2, 8, 11, 5, 10]
[9, 13, 11, 12, 14]
[14, 9, 5, 8, 4]
[14, 6, 11, 2, 12]
[5, 1, 14, 3, 12]
[9, 11, 2, 12, 14]
[7, 3, 1, 6, 10]
[4, 10, 11, 6, 7]
[11, 7, 1, 6, 8]
[12, 2, 0, 6, 13]
[10, 1, 13, 14, 4]
[1, 13, 9, 14, 3]
[14, 8, 4, 6, 1]
[13, 6, 1, 3, 8]
[7, 0, 10, 8, 6]
[3, 10, 7, 14, 6]
[2, 8, 9, 6, 10]
[11, 4, 3, 7, 9]
[3, 13, 10, 1, 11]
[14, 11, 3, 8, 0]
[1, 5, 4, 6, 7]
[3, 0, 2, 6, 7]
[13, 14, 5, 3, 0]
[11, 6, 8, 2, 9]
[6, 11, 10, 4, 3]
[4, 2, 6, 13, 9]
[7, 1, 2, 4, 3]
[3, 5, 14, 8, 4]
[9, 2, 8, 0, 4]
[9, 7, 8, 3, 0]
[14, 9, 4, 12, 7]
[1, 7, 8, 5, 2]
[7, 2, 3, 5, 13]
[5, 11, 12, 7, 10]
[9, 14, 13, 12, 2]
[6, 14, 13, 0, 2]
[13, 1, 11, 0, 4]
[0, 5, 3, 9, 13]
[11, 4, 12, 5, 9]
[11, 2, 5, 8, 12]
[6, 8, 5, 14, 9]
[5, 1, 9, 2, 0]
[9, 4, 11, 2, 10]
[7, 11, 3, 14, 8]
[8, 14, 3, 7, 1]
[2, 8, 1, 0, 4]
[5, 4, 7, 8, 12]
[12, 5, 4, 8, 7]
[10, 8, 14, 2, 5]
[3, 9, 11, 12, 13]
[3, 12, 1, 2, 9]
[12, 5, 6, 3, 4]
[7, 4, 0, 13, 9]
[10, 13, 7, 12, 0]
[8, 6, 13, 9, 4]
[3, 12, 7, 4, 13]
[13, 7, 14, 5, 8]
[3, 9, 2, 7, 5]
[6, 7, 10, 0, 4]
[5, 13, 0, 10, 8]
