P1,P2,...,Pn
[7, 0, 2, 1, 4]
[1, 3, 12, 6, 5]
[13, 0, 8, 2, 10]
[4, 3, 1, 10, 5]
[13, 8, 0, 2, 1]
[5, 10, 12, 3, 8]
[2, 10, 4, 1, 5]
[5, 7, 3, 9, 0]
[6, 13, 11, 14, 3]
[14, 1, 11, 4, 12]
[6, 3, 1, 10, 0]
[1, 13, 9, 14, 10]
[10, 5, 11, 0, 1]
[9, 12, 2, 4, 7]
[14, 8, 2, 10, 6]
[8, 11, 13, 0, 3]
[5, 7, 0, 12, 10]
[2, 12, 10, 3, 7]
[10, 14, 4, 12, 0]
[1, 8, 14, 7, 12]
[11, 14, 9, 7, 10]
[13, 2, 11, 14, 8]
[10, 6, 12, 3, 2]
[5, 14, 11, 2, 6]
[11, 3, 4, 6, 12]
[8, 1, 13, 12, 2]
[14, 1, 13, 6, 12]
[8, 4, 3, 10, 5]
[14, 12, 6, 11, 10]
[4, 14, 8, 0, 6]
[2, 7, 3, 6, 0]
[2, 8, 5, 7, 1]
[4, 13, 5, 8, 1]
[3, 7, 4, 6, 2]
[11, 3, 10, 4, 8]
[8, 4, 5, 12, 9]
[13, 9, 2, 1, 7]
[6, 4, 11, 5, 12]
[8, 7, 9, 5, 13]
[4, 8, 10, 7, 5]
[12, 0, 9, 3, 13]
[11, 13, 3, 4, 6]
[7, 1, 0, 5, 14]
[13, 8, 3, 0, 10]
[3, 11, 6, 5, 7]
[12, 9, 10, 4, 8]
[6, 3, 13, 10, 5]
[7, 4, 1, 10, 6]
[4, 9, 7, 1, 11]
[8, 9, 3, 12, 7]
[0, 6, 1, 8, 2]
[4, 7, 14, 12, 8]
[5, 10, 3, 14, 12]
[11, 12, 8, 10, 6]
[9, 11, 8, 6, 12]
[12, 13, 3, 11, 5]
[4, 2, 8, 10, 13]
[8, 9, 7, 3, 5]
[11, 7, 1, 13, 10]
[1, 13, 14, 10, 11]
[14, 13, 10, 1, 7]
[6, 3, 14, 2, 0]
[12, 9, 6, 10, 2]
[0, 14, 1, 4, 5]
[12, 8, 14, 6, 9]
[14, 10, 1, 9, 7]
[1, 3, 7, 2, 13]
[12, 4, 7, 14, 3]
[4, 12, 3, 11, 5]
[5, 11, 14, 6, 0]
[14, 12, 3, 11, 5]
[13, 5, 1, 8, 14]
[2, 7, 14, 10, 8]
[6, 3, 11, 13, 0]
[2, 6, 3, 4, 7]
[1, 12, 6, 8, 2]
[14, 7, 12, 6, 0]
[13, 14, 11, 3, 4]
[9, 8, 5, 11, 10]
[4, 13, 1, 14, 2]
[7, 13, 10, 9, 5]
[2, 6, 1, 11, 4]
[10, 2, 11, 0, 6]
[11, 13, 5, 12, 10]
[7, 11, 1, 10, 6]
[4, 2, 3, 6, 0]
[5, 3, 8, 13, 10]
[3, 8, 7, 2, 11]
[1, 3, 0, 6, 14]
[9, 2, 1, 5, 7]
[5, 0, 13, 10, 4]
[8, 6, 11, 2, 1]
[0, 3, 1, 2, 6]
[0, 1, 5, 10, 14]
[1, 2, 10, 12, 6]
[4, 1, 13, 8, 11]
[1, 10, 5, 7, 0]
[6, 13, 5, 14, 7]
[11, 5, 10, 12, 0]
[8, 12, 3, 6, 2]
[7, 10, 1, 13, 6]
[2, 10, 5, 7, 3]
[9, 4, 14, 11, 13]
[2, 3, 6, 13, 8]
[7, 12, 4, 1, 0]
[13, 7, 8, 6, 2]
[14, 0, 9, 13, 7]
[14, 2, 13, 8, 1]
[2, 5, 7, 1, 10]
[2, 4, 9, 3, 5]
[10, 8, 9, 6, 11]
[14, 1, 10, 2, 12]
[2, 9, 5, 11, 14]
[1, 4, 13, 3, 12]
[7, 3, 1, 5, 14]
[5, 11, 3, 8, 1]
[14, 2, 6, 1, 8]
[4, 0, 9, 1, 8]
[13, 5, 12, 9, 0]
[10, 4, 14, 6, 12]
[6, 9, 2, 0, 4]
[12, 6, 5, 14, 3]
[0, 5, 3, 12, 7]
[7, 14, 2, 12, 4]
[3, 5, 9, 2, 6]
[4, 13, 0, 9, 8]
[14, 7, 9, 12, 13]
[6, 14, 8, 3, 13]
[6, 4, 9, 14, 8]
[7, 0, 8, 6, 4]
[2, 8, 1, 9, 13]
[3, 4, 1, 11, 8]
[4, 10, 0, 6, 13]
[0, 13, 2, 6, 4]
[1, 10, 8, 14, 2]
[11, 10, 4, 13, 0]
[13, 5, 2, 4, 8]
[6, 9, 12, 10, 11]
[11, 8, 12, 0, 4]
[1, 7, 0, 4, 12]
[10, 5, 9, 13, 11]
[3, 9, 1, 5, 4]
[12, 7, 11, 6, 3]
[10, 4, 1, 14, 5]
[0, 10, 2, 6, 9]
[4, 11, 13, 2, 12]
[12, 9, 3, 7, 2]
[4, 7, 9, 5, 14]
[14, 7, 9, 0, 3]
[1, 14, 13, 6, 8]
[3, 6, 8, 14, 13]
[0, 1, 13, 10, 12]
[13, 6, 2, 7, 0]
[5, 7, 0, 1, 10]
[4, 11, 9, 1, 5]
[7, 14, 12, 6, 9]
[12, 2, 9, 13, 5]
[12, 0, 5, 14, 13]
[10, 11, 13, 9, 7]
[11, 1, 12, 10, 9]
[9, 10, 0, 12, 14]
[1, 6, 3, 10, 11]
[7, 14, 0, 12, 9]
[6, 1, 13, 10, 4]
[7, 2, 12, 10, 0]
[5, 3, 7, 11, 10]
[14, 7, 4, 1, 12]
[12, 2, 5, 9, 11]
[4, 6, 14, 3, 5]
[7, 2, 5, 6, 12]
[2, 11, 13, 6, 3]
[5, 3, 6, 12, 1]
[12, 14, 1, 8, 2]
[6, 1, 4, 0, 7]
[1, 10, 8, 6, 9]
[0, 9, 2, 6, 1]
[1, 3, 0, 7, 4]
[8, 14, 3, 0, 9]
[4, 6, 5, 7, 13]
[12, 8, 0, 3, 11]
[9, 11, 12, 14, 13]
[14, 6, 12, 9, 0]
[6, 2, 5, 9, 10]
[0, 12, 9, 13, 7]
[8, 5, 9, 11, 4]
[0, 10, 12, 4, 11]
[1, 4, 12, 14, 8]
[11, 7, 8, 12, 9]
[5, 14, 9, 12, 3]
[12, 14, 11, 3, 10]
[3, 0, 2, 5, 7]
[10, 2, 6, 7, 9]
[5, 7, 10, 11, 1]
[4, 6, 9, 1, 3]
[13, 0, 5, 10, 8]
[10, 13, 7, 9, 14]
[13, 4, 12, 6, 1]
[12, 9, 10, 0, 8]
[4, 5, 3, 14, 12]
[4, 13, 7, 14, 2]
[13, 10, 14, 0, 2]
[5, 9, 2, 10, 7]
[3, 8, 11, 7, 5]
[11, 14, 8, 12, 10]
[9, 3, 12, 7, 5]
[5, 14, 2, 10, 6]
[2, 1, 8, 13, 11]
[12, 11, 9, 7, 5]
[9, 12, 3, 13, 7]
[13, 0, 9, 3, 2]
[8, 11, 7, 0, 1]
[1, 0, 7, 2, 8]
[5, 12, 11, 2, 6]
[3, 12, 1, 4, 9]
[11, 10, 7, 9, 13]
[4, 2, 9, 7, 3]
[6, 3, 4, 12, 13]
[14, 7, 6, 2, 13]
[6, 11, 8, 2, 4]
[9, 1, 12, 5, 13]
[0, 8, 6, 5, 3]
[3, 6, 4, 0, 11]
[14, 13, 6, 4, 3]
[7, 14, 9, 6, 8]
[11, 4, 8, 6, 5]
[13, 7, 9, 14, 6]
[9, 6, 0, 2, 14]
