P1,P2,...,Pn
[14, 5, 1, 7, 9]
[8, 7, 2, 11, 1]
[14, 11, 9, 6, 10]
[10, 3, 1, 6, 2]
[5, 13, 11, 2, 12]
[11, 1, 6, 0, 4]
[9, 4, 0, 5, 10]
[14, 7, 4, 2, 5]
[10, 0, 9, 6, 12]
[11, 13, 1, 7, 6]
[6, 5, 12, 13, 14]
[3, 5, 11, 0, 4]
[10, 1, 4, 6, 11]
[11, 4, 9, 3, 2]
[5, 7, 12, 13, 2]
[2, 3, 13, 1, 14]
[4, 14, 13, 10, 7]
[4, 6, 2, 0, 5]
[4, 12, 9, 7, 14]
[10, 12, 8, 6, 7]
[13, 4, 6, 2, 5]
[6, 11, 1, 9, 12]
[4, 8, 3, 13, 12]
[9, 7, 14, 0, 11]
[9, 12, 7, 8, 0]
[1, 2, 11, 0, 6]
[1, 13, 0, 7, 10]
[6, 3, 2, 8, 14]
[5, 6, 7, 2, 4]
[11, 14, 7, 10, 12]
[5, 11, 6, 10, 2]
[6, 2, 9, 1, 10]
[2, 8, 12, 9, 1]
[14, 13, 10, 6, 9]
[0, 9, 3, 7, 11]
[4, 9, 7, 11, 13]
[2, 5, 10, 0, 8]
[12, 14, 4, 3, 11]
[2, 4, 3, 0, 6]
[11, 10, 12, 7, 5]
