P1,P2,...,Pn
[2, 12, 1, 9, 7]
[0, 8, 9, 7, 12]
[13, 9, 10, 5, 14]
[7, 3, 11, 5, 2]
[9, 8, 0, 14, 12]
[7, 11, 9, 13, 1]
[2, 5, 1, 6, 14]
[10, 9, 13, 5, 2]
[10, 9, 11, 1, 12]
[0, 10, 11, 6, 7]
[4, 0, 8, 2, 13]
[3, 14, 5, 2, 8]
[0, 14, 4, 13, 11]
[3, 2, 13, 14, 9]
[2, 0, 4, 10, 13]
[6, 3, 5, 8, 12]
[6, 4, 11, 9, 2]
[3, 0, 1, 4, 7]
[4, 7, 6, 14, 2]
[3, 8, 4, 5, 1]
[12, 7, 1, 5, 8]
[7, 6, 11, 10, 13]
[1, 4, 0, 9, 14]
[4, 11, 1, 14, 12]
[14, 8, 5, 3, 4]
[7, 0, 4, 10, 14]
[7, 14, 10, 3, 1]
[1, 4, 9, 6, 0]
[8, 5, 7, 10, 12]
[4, 0, 5, 1, 8]
[14, 7, 13, 5, 10]
[3, 11, 12, 4, 9]
[4, 7, 1, 6, 13]
[13, 11, 8, 2, 14]
[3, 0, 11, 10, 12]
[10, 11, 6, 9, 3]
[11, 8, 9, 1, 3]
[12, 11, 14, 5, 3]
[0, 5, 13, 11, 14]
[6, 14, 11, 10, 8]
[7, 12, 9, 14, 8]
[5, 6, 12, 3, 13]
[1, 3, 13, 11, 12]
[2, 6, 1, 4, 5]
[8, 9, 2, 10, 13]
[13, 8, 7, 12, 1]
[14, 0, 3, 13, 6]
[8, 13, 11, 5, 10]
[13, 3, 14, 1, 6]
[7, 6, 0, 12, 4]
[12, 10, 9, 0, 8]
[10, 1, 7, 8, 14]
[1, 0, 2, 4, 11]
[14, 13, 12, 8, 5]
[0, 8, 6, 7, 13]
[13, 4, 0, 14, 7]
[3, 9, 4, 2, 10]
[0, 12, 8, 5, 7]
[5, 10, 7, 8, 9]
[14, 10, 12, 0, 6]
[11, 4, 12, 5, 8]
[9, 14, 8, 0, 12]
[7, 9, 10, 0, 11]
[11, 5, 3, 9, 8]
[2, 8, 0, 5, 1]
[10, 13, 12, 0, 11]
[8, 9, 3, 0, 7]
[4, 13, 5, 2, 1]
[10, 0, 13, 5, 3]
[10, 13, 6, 9, 2]
[12, 7, 14, 1, 6]
[1, 4, 0, 14, 8]
[12, 2, 8, 13, 9]
[2, 5, 4, 9, 14]
[8, 6, 14, 4, 5]
[13, 4, 2, 5, 6]
[13, 11, 3, 2, 12]
[9, 0, 7, 3, 1]
[9, 6, 11, 4, 7]
[14, 13, 3, 4, 7]
[7, 0, 1, 12, 14]
[1, 9, 14, 5, 3]
[7, 0, 5, 11, 9]
[13, 3, 14, 4, 0]
[7, 10, 4, 11, 1]
[12, 3, 11, 2, 4]
[13, 4, 12, 0, 14]
[0, 5, 13, 2, 7]
[10, 13, 12, 4, 0]
[10, 2, 14, 9, 11]
[13, 1, 3, 11, 12]
[5, 8, 7, 3, 6]
[3, 11, 13, 10, 2]
[0, 8, 9, 7, 14]
[12, 9, 7, 4, 1]
[9, 1, 0, 7, 11]
[14, 2, 10, 4, 6]
[14, 3, 8, 12, 6]
[8, 11, 0, 12, 2]
[13, 9, 3, 0, 5]
[6, 1, 11, 2, 4]
[3, 4, 10, 14, 1]
[12, 2, 0, 6, 10]
[3, 2, 6, 4, 11]
[7, 8, 9, 14, 2]
[3, 9, 10, 14, 8]
[1, 11, 5, 10, 3]
[2, 4, 3, 8, 7]
[11, 10, 6, 0, 12]
[0, 14, 2, 4, 3]
[11, 3, 6, 7, 0]
[4, 12, 0, 8, 9]
[1, 10, 13, 6, 11]
[12, 4, 0, 10, 7]
[12, 6, 2, 0, 13]
[13, 3, 5, 8, 4]
[11, 4, 0, 9, 5]
[3, 4, 5, 2, 11]
[1, 11, 14, 8, 5]
[2, 1, 7, 13, 11]
[11, 1, 12, 9, 4]
[12, 6, 5, 9, 3]
[2, 10, 12, 3, 5]
[11, 5, 8, 13, 2]
[5, 12, 11, 9, 10]
[3, 10, 14, 12, 4]
[2, 10, 11, 8, 5]
[6, 1, 8, 10, 12]
[3, 5, 6, 14, 8]
[6, 11, 0, 4, 9]
[2, 3, 10, 9, 11]
[10, 4, 0, 2, 8]
[3, 12, 14, 4, 5]
[14, 3, 10, 11, 4]
[1, 10, 4, 8, 0]
[5, 12, 8, 6, 9]
[7, 4, 5, 12, 8]
[4, 14, 9, 8, 3]
[0, 13, 1, 12, 14]
[7, 1, 2, 12, 14]
[13, 8, 6, 2, 7]
[6, 14, 9, 8, 13]
[4, 12, 9, 14, 11]
[0, 4, 5, 1, 8]
[8, 9, 5, 4, 11]
[2, 9, 5, 12, 8]
[2, 3, 7, 10, 12]
[10, 13, 6, 12, 11]
[14, 7, 6, 12, 5]
[12, 8, 10, 3, 0]
[13, 2, 8, 5, 11]
[1, 0, 2, 10, 5]
[8, 14, 7, 4, 2]
[4, 13, 6, 5, 7]
[6, 3, 5, 1, 9]
[11, 0, 7, 3, 14]
[5, 0, 6, 10, 7]
[5, 1, 11, 3, 7]
[12, 9, 10, 7, 11]
[13, 4, 6, 2, 10]
[10, 14, 5, 9, 4]
[4, 2, 3, 1, 6]
[0, 12, 2, 4, 9]
[5, 2, 14, 8, 1]
[4, 14, 9, 2, 0]
[14, 10, 1, 4, 13]
[14, 8, 6, 12, 0]
[2, 10, 0, 9, 1]
[8, 9, 3, 0, 6]
[0, 3, 1, 7, 2]
[7, 11, 6, 8, 3]
[9, 14, 12, 3, 1]
[0, 4, 12, 6, 10]
[7, 5, 9, 10, 2]
[13, 8, 4, 7, 5]
[9, 5, 0, 8, 7]
[9, 8, 7, 1, 6]
[1, 10, 13, 9, 12]
[7, 2, 1, 0, 13]
[0, 1, 7, 13, 14]
[1, 6, 12, 2, 8]
[4, 8, 11, 1, 2]
[5, 8, 4, 3, 2]
[1, 8, 2, 13, 6]
[9, 7, 14, 10, 6]
[6, 14, 1, 13, 11]
[11, 1, 10, 3, 7]
[2, 12, 6, 1, 3]
[7, 5, 11, 13, 2]
[4, 5, 10, 0, 6]
[3, 6, 13, 7, 4]
[10, 8, 5, 6, 14]
[1, 5, 8, 14, 11]
[3, 2, 6, 9, 12]
[4, 0, 1, 9, 14]
