P1,P2,...,Pn
[4, 11, 12, 9, 6]
[0, 1, 5, 8, 6]
[0, 10, 8, 6, 9]
[5, 6, 8, 14, 11]
[3, 5, 6, 2, 0]
[12, 4, 13, 14, 3]
[0, 5, 1, 14, 12]
[14, 12, 13, 9, 11]
[9, 7, 4, 8, 10]
[6, 0, 4, 5, 7]
[3, 11, 10, 1, 6]
[14, 10, 7, 4, 13]
[11, 12, 4, 0, 10]
[2, 3, 7, 1, 13]
[14, 4, 0, 7, 10]
[14, 9, 11, 2, 13]
[8, 0, 11, 9, 1]
[2, 4, 5, 14, 7]
[9, 1, 14, 2, 13]
[1, 14, 5, 13, 12]
[5, 6, 8, 9, 7]
[5, 8, 6, 7, 10]
[13, 9, 7, 4, 12]
[6, 1, 4, 9, 3]
[13, 5, 0, 3, 11]
[10, 2, 6, 9, 14]
[8, 4, 3, 5, 6]
[13, 6, 9, 10, 3]
[12, 4, 6, 2, 5]
[9, 4, 2, 11, 5]
[7, 13, 6, 5, 12]
[6, 13, 2, 0, 14]
[1, 10, 2, 5, 8]
[12, 4, 5, 14, 13]
[0, 2, 3, 12, 5]
[12, 1, 8, 0, 11]
[10, 11, 2, 0, 14]
[7, 3, 6, 2, 4]
[9, 5, 4, 8, 0]
[7, 8, 10, 5, 13]
[1, 6, 7, 2, 0]
[11, 1, 4, 9, 7]
[8, 1, 5, 0, 14]
[8, 2, 4, 7, 3]
[9, 7, 10, 13, 1]
[1, 7, 6, 5, 12]
[5, 7, 1, 8, 6]
[12, 4, 8, 14, 11]
[2, 6, 10, 1, 14]
[1, 5, 6, 4, 0]
[5, 2, 1, 13, 4]
[12, 5, 0, 14, 4]
[1, 5, 6, 3, 9]
[0, 5, 13, 8, 11]
[2, 4, 0, 11, 6]
[6, 5, 12, 10, 2]
[2, 5, 11, 6, 3]
[8, 2, 5, 14, 11]
[11, 0, 10, 9, 4]
[7, 1, 9, 4, 10]
[2, 5, 6, 3, 11]
[4, 6, 9, 13, 8]
[7, 1, 8, 9, 12]
[10, 13, 12, 1, 14]
[3, 6, 11, 13, 2]
[1, 2, 6, 13, 3]
[14, 4, 1, 12, 5]
[14, 10, 5, 2, 12]
[6, 11, 9, 5, 10]
[1, 14, 3, 6, 12]
[7, 14, 5, 9, 13]
[10, 12, 4, 13, 11]
[8, 2, 3, 4, 13]
[0, 14, 7, 11, 4]
[8, 5, 11, 3, 14]
[10, 8, 11, 12, 13]
[13, 6, 14, 11, 10]
[0, 5, 11, 12, 3]
[3, 11, 5, 14, 9]
[11, 12, 13, 10, 2]
[11, 8, 1, 4, 7]
[2, 7, 6, 4, 9]
[8, 5, 12, 14, 11]
[9, 2, 11, 14, 12]
[9, 7, 5, 4, 3]
[0, 3, 11, 1, 12]
[8, 13, 1, 11, 12]
[9, 5, 11, 14, 10]
[3, 14, 4, 5, 6]
[7, 5, 8, 3, 1]
[2, 0, 12, 11, 4]
[14, 2, 3, 13, 5]
[13, 7, 10, 2, 0]
[5, 7, 4, 14, 11]
[3, 13, 7, 1, 0]
[3, 5, 2, 7, 14]
[0, 13, 12, 4, 1]
[14, 4, 5, 12, 6]
[10, 14, 12, 11, 0]
[14, 5, 1, 9, 3]
[8, 0, 2, 11, 5]
[6, 8, 4, 7, 3]
[13, 12, 4, 8, 14]
[8, 14, 7, 11, 3]
[8, 5, 11, 14, 10]
[3, 2, 7, 9, 5]
[11, 8, 0, 13, 2]
[3, 7, 8, 4, 5]
[1, 12, 7, 14, 13]
[1, 0, 10, 12, 11]
[6, 10, 3, 8, 13]
[13, 4, 10, 8, 0]
[11, 0, 9, 3, 10]
[0, 4, 7, 13, 3]
[10, 11, 6, 5, 13]
[12, 3, 0, 10, 4]
[1, 6, 10, 4, 2]
[9, 1, 2, 4, 12]
[13, 5, 11, 14, 12]
[8, 14, 7, 12, 11]
[2, 7, 8, 0, 13]
[4, 13, 10, 5, 2]
[5, 11, 13, 7, 9]
[10, 11, 5, 14, 0]
[8, 4, 13, 5, 12]
[11, 4, 0, 14, 10]
[1, 8, 13, 11, 10]
[2, 14, 4, 1, 8]
[11, 8, 4, 9, 3]
[10, 4, 0, 8, 11]
[2, 13, 7, 6, 5]
[6, 9, 2, 5, 3]
[13, 6, 4, 11, 14]
[6, 1, 9, 12, 14]
[0, 14, 4, 8, 11]
[2, 9, 3, 4, 1]
[7, 1, 6, 0, 2]
[14, 6, 7, 10, 1]
[4, 14, 5, 9, 11]
[7, 5, 4, 3, 1]
[11, 7, 5, 14, 9]
[11, 13, 8, 6, 4]
[10, 8, 5, 0, 1]
[7, 13, 11, 10, 1]
[10, 4, 8, 13, 6]
[10, 3, 6, 4, 12]
[0, 3, 10, 11, 2]
[2, 4, 10, 13, 12]
[12, 10, 8, 14, 0]
[3, 13, 0, 11, 7]
[3, 5, 4, 14, 8]
[1, 13, 14, 2, 12]
[3, 4, 13, 7, 12]
[10, 9, 12, 6, 8]
[0, 13, 10, 2, 12]
[7, 4, 12, 5, 0]
[11, 2, 7, 1, 12]
[8, 7, 10, 9, 5]
[10, 1, 0, 14, 9]
[1, 11, 0, 2, 9]
[12, 4, 1, 3, 6]
[10, 1, 6, 0, 5]
[9, 5, 14, 6, 1]
[14, 12, 6, 7, 11]
[0, 1, 13, 2, 12]
[10, 8, 2, 9, 12]
[12, 3, 6, 14, 4]
