P1,P2,...,Pn
[4, 7, 6, 8]
[7, 1, 14, 12]
[1, 12, 14, 6]
[1, 10, 14, 2]
[6, 13, 2, 3]
[5, 2, 9, 7]
[6, 10, 11, 12]
[14, 11, 12, 5]
[6, 0, 12, 11]
[12, 6, 5, 0]
[8, 6, 0, 9]
[4, 6, 10, 13]
[7, 3, 8, 12]
[9, 2, 11, 5]
[2, 7, 1, 4]
[12, 2, 14, 9]
[10, 12, 8, 9]
[6, 13, 5, 11]
[12, 8, 1, 10]
[9, 7, 8, 4]
[12, 3, 11, 9]
[3, 11, 14, 1]
[14, 5, 7, 1]
[13, 12, 2, 4]
[4, 14, 7, 11]
[8, 2, 10, 7]
[8, 1, 7, 10]
[10, 11, 12, 13]
[11, 9, 3, 6]
[6, 3, 1, 4]
[7, 4, 3, 14]
[8, 1, 2, 5]
[11, 5, 1, 0]
[0, 3, 9, 12]
[3, 13, 6, 4]
[10, 3, 5, 14]
[9, 7, 1, 11]
[7, 8, 10, 5]
[13, 12, 1, 8]
[10, 14, 11, 13]
[11, 6, 9, 7]
[1, 5, 13, 9]
[1, 10, 13, 14]
[12, 10, 7, 0]
[14, 6, 12, 8]
[2, 10, 5, 1]
[8, 5, 7, 4]
[11, 4, 1, 2]
[10, 11, 6, 0]
[6, 7, 13, 5]
[0, 9, 2, 7]
[2, 8, 4, 7]
[1, 8, 5, 3]
[3, 0, 10, 14]
[14, 9, 10, 0]
[14, 10, 3, 11]
[0, 13, 12, 14]
[0, 3, 11, 14]
[7, 2, 4, 3]
[10, 12, 8, 7]
[9, 6, 12, 4]
[9, 8, 4, 13]
[14, 7, 6, 8]
[3, 0, 4, 12]
[13, 9, 2, 4]
[3, 13, 6, 14]
[7, 2, 11, 3]
[10, 7, 6, 14]
[5, 14, 4, 12]
[13, 10, 0, 1]
[13, 4, 1, 9]
[11, 4, 10, 7]
[0, 13, 8, 6]
[13, 1, 12, 9]
[9, 13, 7, 14]
[6, 0, 8, 14]
[4, 0, 3, 12]
[1, 3, 5, 8]
[9, 0, 12, 1]
[11, 6, 13, 8]
[11, 13, 5, 14]
[11, 7, 3, 13]
[14, 3, 13, 8]
[0, 4, 6, 3]
[2, 6, 4, 12]
[5, 6, 2, 1]
[7, 11, 0, 8]
[4, 10, 12, 11]
[14, 12, 3, 13]
[4, 11, 3, 2]
[4, 11, 3, 14]
[12, 1, 13, 14]
[6, 14, 3, 13]
[6, 7, 8, 1]
[0, 14, 6, 10]
[4, 3, 2, 11]
[4, 2, 14, 6]
[1, 3, 9, 2]
[9, 4, 10, 6]
[0, 5, 12, 10]
[10, 5, 2, 4]
[13, 8, 2, 3]
[0, 3, 7, 11]
[5, 3, 12, 13]
[9, 6, 14, 7]
[12, 1, 7, 8]
[6, 1, 7, 11]
[9, 5, 11, 3]
[4, 6, 11, 12]
[2, 11, 13, 10]
[12, 1, 11, 8]
[7, 2, 3, 5]
[1, 0, 9, 5]
[0, 14, 9, 1]
[6, 13, 14, 8]
[4, 6, 1, 11]
[11, 12, 10, 13]
[6, 14, 5, 4]
[12, 8, 6, 11]
[10, 8, 4, 3]
[6, 1, 8, 13]
[3, 7, 8, 4]
[11, 2, 14, 13]
[1, 8, 6, 12]
[4, 10, 13, 0]
[4, 12, 2, 3]
[8, 4, 3, 2]
[10, 9, 14, 6]
[8, 4, 2, 14]
[14, 4, 8, 0]
[11, 4, 10, 3]
[14, 12, 13, 8]
[8, 1, 4, 13]
[8, 5, 4, 0]
[8, 5, 6, 0]
[8, 6, 5, 12]
[2, 3, 5, 1]
[0, 10, 6, 5]
[12, 13, 2, 10]
[6, 12, 10, 3]
[3, 8, 5, 13]
[3, 14, 8, 6]
[11, 8, 0, 1]
[1, 4, 6, 9]
[4, 10, 12, 6]
[10, 3, 0, 9]
[8, 1, 5, 10]
[4, 12, 5, 9]
[8, 2, 6, 11]
[5, 12, 7, 8]
[13, 3, 5, 1]
[13, 3, 5, 9]
[0, 11, 4, 12]
[14, 6, 9, 1]
