P1,P2,...,Pn
[0, 13, 4, 11, 3]
[3, 0, 6, 2, 9]
[3, 14, 4, 8, 1]
[2, 1, 11, 14, 0]
[9, 6, 1, 7, 4]
[13, 12, 3, 6, 1]
[5, 12, 4, 13, 9]
[5, 0, 4, 3, 13]
[5, 10, 14, 4, 13]
[9, 8, 7, 4, 3]
[4, 11, 5, 14, 2]
[13, 12, 14, 9, 8]
[11, 14, 12, 5, 0]
[10, 0, 14, 5, 12]
[7, 2, 6, 4, 14]
[3, 12, 13, 9, 11]
[14, 9, 12, 10, 3]
[1, 11, 6, 8, 4]
[1, 12, 5, 4, 14]
[2, 6, 8, 3, 4]
[4, 13, 14, 9, 10]
[9, 7, 2, 1, 13]
[2, 14, 11, 12, 4]
[14, 1, 5, 7, 0]
[7, 1, 2, 0, 11]
[7, 0, 3, 9, 1]
[2, 12, 5, 9, 1]
[6, 8, 4, 0, 11]
[11, 2, 4, 3, 13]
[14, 9, 4, 13, 5]
[7, 4, 9, 5, 6]
[13, 10, 6, 4, 3]
[6, 7, 13, 0, 2]
[7, 2, 6, 13, 14]
[6, 5, 1, 12, 3]
[4, 13, 6, 7, 10]
[0, 9, 2, 8, 14]
[2, 1, 12, 5, 0]
[5, 7, 3, 2, 14]
[9, 1, 0, 8, 7]
[4, 11, 14, 2, 6]
[4, 6, 2, 7, 12]
[12, 1, 2, 7, 8]
[2, 0, 12, 14, 6]
[9, 11, 3, 4, 13]
[5, 9, 10, 6, 13]
[6, 14, 12, 1, 4]
[5, 13, 9, 3, 10]
[7, 4, 6, 3, 2]
[2, 13, 4, 11, 1]
[0, 9, 3, 12, 2]
[12, 7, 6, 1, 13]
[8, 7, 10, 2, 3]
[2, 1, 9, 8, 13]
[6, 11, 1, 14, 8]
[13, 5, 10, 14, 0]
[2, 13, 8, 10, 5]
[5, 0, 10, 4, 3]
[10, 14, 5, 12, 11]
[4, 5, 9, 12, 10]
[11, 0, 4, 7, 10]
[12, 10, 1, 5, 4]
[0, 9, 11, 7, 14]
[13, 7, 11, 4, 8]
[14, 4, 0, 6, 11]
[1, 6, 10, 4, 13]
[3, 2, 1, 4, 8]
[0, 3, 4, 14, 9]
[1, 14, 0, 10, 12]
[12, 0, 6, 4, 1]
[9, 8, 3, 2, 13]
[4, 9, 1, 11, 5]
[0, 10, 6, 14, 9]
[0, 1, 8, 3, 13]
[2, 5, 13, 10, 9]
[14, 10, 5, 8, 9]
[6, 11, 1, 3, 14]
[12, 14, 7, 11, 2]
[14, 3, 13, 5, 8]
[12, 14, 2, 13, 10]
[0, 3, 1, 8, 10]
[2, 10, 13, 12, 3]
[7, 9, 5, 4, 6]
[7, 2, 11, 8, 14]
[9, 8, 6, 11, 5]
[10, 0, 9, 4, 5]
[8, 3, 4, 9, 11]
[8, 4, 0, 5, 9]
[7, 11, 8, 1, 0]
[14, 9, 5, 12, 6]
[3, 5, 2, 7, 14]
[7, 10, 3, 5, 1]
[6, 11, 13, 8, 5]
[1, 10, 4, 9, 0]
[3, 4, 7, 0, 8]
[14, 10, 7, 0, 4]
[6, 14, 10, 5, 4]
[6, 0, 4, 1, 12]
[9, 2, 5, 14, 1]
[7, 4, 5, 13, 11]
[10, 5, 12, 7, 2]
[0, 13, 3, 6, 12]
[6, 3, 4, 12, 2]
[2, 4, 7, 13, 3]
[4, 8, 2, 13, 9]
[12, 6, 9, 4, 2]
[8, 14, 3, 13, 7]
[11, 1, 5, 10, 3]
[0, 9, 1, 12, 7]
[0, 10, 6, 7, 4]
[3, 7, 2, 4, 11]
[7, 10, 3, 5, 6]
[8, 12, 5, 14, 7]
[3, 4, 1, 6, 14]
[10, 12, 3, 9, 14]
[10, 7, 14, 11, 8]
[6, 0, 12, 7, 1]
[4, 5, 9, 1, 6]
[7, 11, 0, 8, 9]
[10, 11, 13, 14, 9]
[5, 7, 13, 3, 1]
[8, 7, 12, 5, 2]
[11, 7, 3, 1, 2]
[10, 0, 9, 1, 6]
[3, 14, 12, 13, 11]
[14, 3, 9, 4, 7]
[5, 8, 3, 13, 9]
[4, 8, 1, 3, 9]
[3, 1, 6, 5, 8]
[4, 10, 13, 12, 3]
[12, 5, 11, 6, 8]
[11, 2, 12, 4, 14]
[1, 0, 9, 4, 2]
[2, 14, 4, 11, 7]
[6, 0, 8, 4, 5]
[1, 7, 3, 0, 12]
[8, 2, 14, 4, 13]
[12, 10, 2, 13, 8]
[12, 8, 7, 1, 6]
[0, 4, 6, 1, 11]
[1, 12, 5, 14, 3]
[5, 2, 11, 12, 13]
[4, 7, 12, 13, 10]
[7, 5, 0, 9, 2]
[10, 1, 6, 13, 4]
[6, 8, 11, 5, 12]
[5, 7, 12, 2, 0]
[0, 11, 5, 12, 10]
[3, 12, 5, 14, 1]
[13, 11, 1, 2, 3]
[10, 3, 7, 1, 0]
[4, 9, 7, 1, 0]
[3, 8, 12, 6, 5]
[12, 1, 11, 2, 0]
[7, 13, 14, 5, 8]
[1, 0, 6, 4, 8]
[2, 12, 9, 11, 8]
[10, 9, 11, 7, 2]
[10, 2, 14, 7, 12]
[12, 10, 2, 0, 1]
[11, 9, 12, 7, 14]
[10, 5, 13, 3, 9]
[9, 8, 4, 0, 7]
[13, 6, 0, 4, 7]
[6, 0, 5, 1, 10]
[12, 9, 1, 0, 14]
[8, 2, 7, 5, 4]
[0, 4, 10, 2, 8]
[1, 8, 5, 12, 2]
[12, 7, 9, 2, 3]
