P1,P2,...,Pn
[14, 6, 8, 3, 4]
[14, 10, 4, 7, 13]
[2, 13, 12, 6, 5]
[9, 3, 13, 12, 5]
[3, 8, 12, 13, 6]
[2, 0, 7, 1, 3]
[7, 14, 10, 13, 9]
[9, 8, 14, 0, 12]
[7, 13, 0, 9, 12]
[4, 9, 11, 10, 6]
[7, 14, 10, 6, 0]
[0, 13, 10, 6, 1]
[9, 3, 10, 2, 5]
[8, 5, 12, 3, 9]
[2, 1, 10, 8, 12]
[2, 10, 11, 12, 14]
[11, 14, 9, 10, 1]
[9, 11, 5, 13, 0]
[14, 5, 13, 1, 12]
[6, 4, 10, 3, 14]
[0, 4, 11, 10, 9]
[13, 14, 6, 11, 8]
[0, 3, 14, 9, 5]
[4, 0, 6, 9, 13]
[2, 7, 10, 0, 6]
[13, 0, 4, 9, 7]
[13, 4, 0, 11, 10]
[1, 9, 12, 8, 4]
[7, 8, 9, 2, 14]
[8, 6, 0, 11, 1]
[5, 2, 9, 11, 13]
[5, 14, 2, 0, 10]
[2, 4, 0, 8, 3]
[14, 10, 7, 1, 11]
[4, 11, 12, 9, 5]
[9, 2, 1, 0, 4]
[4, 3, 5, 14, 6]
[5, 1, 2, 14, 3]
[1, 3, 8, 7, 5]
[13, 1, 5, 10, 11]
[11, 3, 10, 4, 5]
[10, 12, 5, 6, 1]
[12, 13, 2, 14, 1]
[13, 9, 8, 14, 0]
[11, 0, 13, 12, 2]
[14, 4, 3, 12, 7]
[14, 9, 4, 5, 10]
