P1,P2,...,Pn
[12, 14, 10, 4, 9]
[1, 6, 0, 5, 3]
[13, 8, 6, 10, 2]
[4, 14, 11, 13, 10]
[8, 7, 5, 2, 12]
[13, 6, 14, 10, 2]
[0, 8, 4, 1, 2]
[2, 0, 4, 13, 7]
[14, 8, 11, 0, 13]
[6, 1, 7, 13, 3]
[4, 14, 7, 1, 10]
[3, 2, 5, 0, 12]
[3, 0, 7, 8, 11]
[2, 7, 11, 13, 0]
[4, 12, 1, 8, 11]
[1, 0, 2, 9, 12]
[9, 6, 10, 8, 13]
[8, 7, 4, 9, 3]
[3, 8, 7, 10, 5]
[3, 14, 1, 11, 2]
[1, 7, 0, 3, 11]
[11, 5, 3, 0, 8]
[3, 2, 12, 14, 6]
[5, 0, 6, 1, 14]
[1, 3, 10, 7, 14]
