P1,P2,...,Pn
[4, 8, 11, 0, 10]
[0, 7, 1, 3, 13]
[10, 4, 9, 7, 13]
[9, 14, 11, 4, 13]
[1, 7, 2, 3, 0]
[12, 13, 5, 3, 0]
[5, 12, 9, 8, 10]
[8, 12, 10, 0, 1]
[4, 6, 10, 5, 8]
[9, 5, 11, 2, 4]
[3, 6, 8, 4, 12]
[8, 12, 7, 9, 6]
[3, 7, 2, 11, 10]
[2, 8, 5, 14, 4]
[6, 14, 1, 9, 4]
[14, 2, 4, 9, 10]
[7, 0, 12, 10, 1]
[4, 1, 2, 0, 14]
[4, 11, 5, 7, 13]
[3, 8, 11, 0, 2]
[1, 5, 0, 8, 3]
[1, 2, 7, 3, 13]
[5, 6, 11, 13, 7]
[5, 7, 0, 9, 6]
[0, 8, 5, 12, 13]
[7, 1, 3, 14, 8]
[11, 10, 9, 1, 2]
[14, 4, 2, 7, 0]
[7, 8, 14, 11, 10]
[13, 3, 12, 4, 14]
[4, 14, 7, 12, 13]
[7, 6, 5, 8, 9]
[14, 5, 11, 12, 4]
[9, 11, 6, 0, 12]
[1, 2, 12, 4, 11]
[8, 12, 5, 2, 0]
[8, 0, 6, 2, 10]
[8, 3, 6, 2, 10]
[9, 10, 8, 3, 4]
[1, 3, 10, 2, 11]
[12, 1, 8, 4, 0]
[13, 14, 10, 2, 1]
[14, 9, 8, 1, 10]
[8, 1, 12, 3, 4]
[3, 7, 1, 10, 2]
[0, 7, 6, 10, 14]
[0, 13, 14, 9, 10]
[9, 14, 6, 12, 11]
[9, 0, 4, 3, 14]
[11, 0, 14, 5, 4]
[6, 10, 9, 14, 4]
[14, 6, 3, 1, 0]
[1, 2, 9, 0, 7]
[11, 3, 9, 1, 14]
[14, 0, 5, 9, 12]
[7, 4, 12, 0, 8]
[3, 12, 2, 6, 1]
[10, 8, 14, 1, 0]
[1, 3, 2, 7, 11]
[12, 8, 4, 0, 1]
[0, 7, 4, 12, 11]
[6, 8, 13, 0, 3]
[7, 8, 0, 10, 14]
[2, 8, 7, 10, 13]
[14, 7, 1, 6, 13]
[4, 5, 7, 11, 10]
[12, 9, 5, 8, 14]
[13, 2, 14, 5, 3]
[10, 13, 5, 2, 9]
[8, 13, 5, 2, 4]
[7, 8, 14, 11, 4]
[8, 6, 11, 5, 7]
[5, 0, 8, 12, 11]
[0, 12, 5, 9, 7]
[12, 4, 6, 8, 1]
[6, 12, 11, 0, 7]
[1, 3, 4, 14, 11]
[10, 8, 4, 3, 5]
[10, 3, 12, 7, 11]
[13, 9, 12, 11, 0]
[3, 10, 9, 14, 7]
[2, 13, 10, 5, 14]
[4, 8, 9, 3, 0]
[7, 0, 13, 2, 5]
[2, 11, 3, 4, 14]
[4, 10, 7, 8, 9]
[10, 12, 4, 9, 11]
[4, 2, 5, 9, 14]
[9, 1, 2, 14, 4]
[8, 9, 13, 0, 7]
[1, 2, 6, 9, 0]
[7, 5, 9, 11, 8]
[5, 7, 14, 2, 9]
[1, 0, 8, 4, 9]
[9, 7, 1, 14, 4]
[6, 13, 7, 5, 14]
[14, 7, 4, 2, 12]
[5, 7, 11, 10, 8]
[4, 9, 1, 12, 8]
[8, 6, 11, 5, 14]
[7, 2, 1, 12, 5]
[11, 8, 14, 10, 0]
[6, 4, 0, 12, 3]
[1, 5, 13, 7, 2]
[0, 14, 3, 2, 12]
[4, 3, 12, 10, 13]
[12, 10, 5, 11, 3]
[11, 1, 13, 3, 12]
[11, 0, 1, 6, 9]
[1, 10, 6, 5, 8]
[10, 11, 7, 2, 13]
[8, 0, 9, 4, 13]
[7, 12, 13, 4, 9]
[13, 7, 9, 2, 3]
[9, 5, 6, 7, 12]
[1, 10, 2, 11, 9]
[10, 11, 2, 3, 0]
[0, 10, 9, 11, 3]
[10, 3, 9, 1, 7]
[2, 3, 11, 7, 0]
[13, 4, 10, 1, 3]
[13, 0, 14, 7, 8]
[7, 2, 6, 1, 0]
[5, 2, 12, 11, 4]
[13, 7, 11, 6, 2]
[10, 8, 1, 6, 11]
[8, 0, 14, 12, 7]
[1, 5, 6, 13, 4]
[3, 10, 9, 14, 1]
[11, 5, 9, 7, 8]
