P1,P2,...,Pn
[3, 10, 7, 11]
[12, 10, 9, 2]
[4, 0, 10, 6]
[8, 13, 0, 5]
[10, 4, 12, 6]
[11, 14, 9, 2]
[8, 14, 12, 2]
[10, 7, 13, 4]
[4, 7, 10, 13]
[9, 1, 11, 7]
[13, 8, 4, 10]
[12, 10, 5, 14]
[11, 6, 9, 7]
[3, 7, 5, 6]
[2, 7, 0, 11]
[14, 9, 8, 6]
[8, 12, 10, 5]
[2, 4, 9, 6]
[3, 5, 8, 6]
[13, 10, 6, 12]
[13, 10, 0, 2]
