P1,P2,...,Pn
[2, 5, 8, 12, 0]
[5, 13, 3, 14, 9]
[7, 9, 12, 13, 11]
[8, 4, 11, 1, 9]
[2, 7, 12, 13, 4]
[3, 0, 10, 8, 4]
[7, 12, 6, 11, 14]
[1, 4, 2, 12, 8]
[10, 5, 13, 4, 7]
[14, 0, 6, 2, 1]
[0, 6, 1, 10, 9]
[4, 5, 3, 10, 14]
[8, 9, 11, 12, 7]
[4, 6, 12, 0, 2]
[2, 3, 12, 1, 4]
[13, 4, 14, 8, 7]
[8, 5, 14, 2, 4]
[1, 7, 4, 6, 8]
[1, 13, 8, 9, 3]
[2, 5, 10, 1, 3]
[1, 6, 4, 7, 3]
[8, 13, 5, 0, 11]
[7, 5, 9, 2, 8]
[13, 11, 6, 5, 9]
[7, 8, 4, 10, 3]
[11, 13, 1, 10, 12]
[6, 2, 13, 1, 14]
[1, 6, 2, 13, 3]
[6, 11, 10, 2, 13]
[6, 1, 9, 3, 0]
[10, 5, 4, 12, 6]
[1, 13, 5, 4, 7]
[13, 10, 8, 7, 14]
[8, 6, 1, 4, 10]
[8, 2, 14, 6, 11]
[13, 10, 14, 4, 5]
[1, 10, 0, 14, 6]
[7, 11, 9, 10, 5]
[1, 0, 4, 6, 10]
[14, 13, 3, 10, 9]
[5, 9, 0, 12, 2]
[0, 14, 5, 9, 2]
[8, 6, 4, 2, 12]
[2, 9, 4, 8, 13]
[4, 3, 7, 8, 0]
[5, 14, 9, 0, 6]
