P1,P2,...,Pn
[2, 12, 8, 7, 4]
[6, 14, 12, 4, 3]
[5, 8, 0, 2, 14]
[7, 9, 6, 0, 5]
[10, 4, 6, 13, 8]
[4, 12, 14, 2, 11]
[1, 8, 4, 3, 6]
[12, 13, 5, 6, 2]
[7, 3, 13, 9, 11]
[4, 14, 9, 5, 8]
[1, 4, 14, 12, 3]
[13, 10, 11, 6, 7]
[5, 9, 11, 8, 6]
[0, 2, 1, 11, 3]
[11, 4, 12, 0, 3]
[7, 13, 10, 9, 2]
[7, 4, 1, 14, 0]
[13, 2, 3, 14, 6]
[3, 11, 12, 5, 1]
[1, 2, 10, 11, 7]
[13, 9, 12, 1, 5]
[4, 13, 6, 14, 8]
[3, 12, 0, 11, 2]
[3, 6, 14, 1, 13]
[11, 0, 4, 2, 8]
[5, 12, 3, 6, 2]
[14, 13, 12, 9, 0]
[4, 11, 2, 5, 10]
[2, 11, 13, 0, 10]
[7, 11, 1, 2, 14]
[14, 7, 12, 4, 2]
[8, 9, 0, 3, 6]
[4, 8, 9, 2, 12]
[4, 7, 13, 5, 2]
[14, 1, 5, 9, 7]
[4, 0, 2, 10, 1]
[5, 0, 14, 8, 12]
[13, 9, 5, 14, 3]
[14, 12, 0, 6, 11]
[4, 11, 5, 8, 10]
[5, 2, 1, 0, 9]
[10, 7, 4, 14, 2]
[7, 11, 10, 6, 4]
[9, 1, 6, 14, 11]
[5, 2, 9, 10, 1]
