P1,P2,...,Pn
[3, 4, 2, 9]
[1, 11, 6, 10]
[13, 12, 6, 7]
[2, 7, 12, 6]
[8, 7, 5, 9]
[10, 4, 3, 14]
[5, 1, 6, 4]
[6, 5, 9, 11]
[7, 13, 1, 5]
[13, 4, 1, 0]
[6, 11, 7, 5]
[3, 11, 14, 2]
[6, 12, 0, 1]
[10, 14, 7, 5]
[1, 9, 8, 2]
[6, 1, 2, 14]
[7, 2, 6, 11]
[7, 2, 0, 6]
[9, 14, 1, 13]
[13, 4, 9, 5]
[14, 9, 0, 13]
[9, 7, 14, 5]
[1, 9, 2, 3]
[12, 0, 6, 13]
[10, 14, 8, 13]
[3, 9, 10, 4]
[1, 5, 10, 12]
[3, 1, 11, 4]
[14, 11, 1, 2]
[9, 10, 4, 6]
[12, 4, 11, 9]
[10, 8, 14, 7]
[10, 5, 1, 13]
[13, 4, 0, 14]
[9, 4, 3, 5]
[12, 14, 4, 8]
[12, 5, 1, 8]
[11, 10, 6, 7]
[1, 5, 0, 13]
[13, 11, 4, 14]
[4, 6, 10, 5]
[4, 11, 9, 14]
[14, 2, 1, 12]
[6, 0, 8, 1]
[6, 11, 3, 14]
[13, 6, 0, 14]
[9, 12, 11, 10]
[1, 14, 5, 9]
[2, 0, 14, 5]
[14, 7, 6, 3]
[14, 9, 1, 10]
[3, 8, 2, 6]
[11, 0, 12, 7]
[5, 7, 8, 6]
[0, 2, 5, 7]
[11, 14, 8, 0]
[3, 6, 10, 5]
[3, 7, 11, 8]
[14, 2, 5, 3]
[10, 0, 5, 1]
[8, 1, 9, 11]
[0, 10, 12, 7]
[1, 14, 11, 10]
[0, 3, 6, 10]
[6, 0, 9, 7]
[11, 4, 14, 6]
[9, 13, 3, 1]
[12, 11, 10, 6]
[3, 4, 12, 13]
[11, 6, 0, 5]
[2, 12, 14, 5]
[10, 3, 14, 2]
[1, 14, 2, 0]
[4, 0, 5, 9]
[7, 4, 10, 14]
[11, 13, 6, 0]
[8, 6, 13, 10]
[9, 11, 3, 6]
[12, 10, 6, 2]
[7, 3, 0, 11]
[9, 14, 10, 11]
[8, 12, 14, 10]
[8, 12, 7, 1]
[8, 3, 13, 2]
[4, 8, 11, 10]
[2, 5, 13, 11]
[11, 7, 10, 9]
[12, 6, 3, 13]
[8, 6, 12, 3]
[5, 7, 8, 14]
[0, 4, 11, 7]
[13, 0, 9, 11]
[14, 11, 3, 5]
[10, 2, 11, 6]
[12, 0, 4, 5]
[14, 3, 4, 7]
[6, 2, 7, 0]
[6, 14, 0, 13]
[4, 7, 10, 12]
[3, 13, 6, 5]
[3, 8, 12, 14]
[7, 10, 14, 6]
[9, 3, 8, 7]
[13, 6, 4, 9]
[0, 14, 11, 7]
[5, 0, 4, 11]
[2, 7, 12, 11]
[8, 13, 10, 2]
[8, 9, 0, 14]
[1, 14, 10, 8]
[3, 9, 1, 6]
[8, 12, 4, 6]
[1, 7, 11, 3]
[12, 7, 1, 13]
[0, 2, 6, 7]
[1, 5, 8, 2]
[0, 13, 14, 7]
[0, 3, 8, 9]
[12, 2, 8, 5]
[0, 1, 5, 9]
[11, 6, 0, 7]
[1, 0, 14, 9]
[4, 1, 9, 12]
[9, 5, 0, 2]
[2, 7, 0, 6]
[7, 5, 13, 6]
[12, 4, 14, 1]
[10, 14, 3, 11]
[2, 3, 12, 5]
[11, 5, 10, 3]
[14, 5, 9, 4]
[4, 10, 14, 8]
[6, 0, 10, 1]
[5, 11, 8, 2]
[6, 9, 5, 7]
[7, 6, 2, 5]
[3, 10, 4, 11]
[4, 12, 5, 13]
[4, 6, 11, 9]
[13, 7, 10, 4]
[8, 2, 13, 12]
[12, 9, 4, 13]
[0, 4, 8, 14]
[11, 8, 4, 3]
[3, 9, 11, 7]
[7, 8, 0, 9]
[2, 5, 11, 4]
[4, 10, 13, 5]
[2, 10, 5, 8]
[3, 4, 11, 8]
[4, 11, 8, 0]
[0, 11, 5, 10]
[4, 11, 9, 8]
[5, 12, 13, 2]
[3, 8, 1, 12]
[2, 13, 9, 3]
[9, 2, 12, 5]
[1, 6, 14, 12]
[0, 2, 12, 11]
[14, 10, 6, 9]
[5, 3, 4, 0]
[5, 14, 3, 9]
[5, 7, 14, 2]
[13, 3, 8, 14]
[10, 0, 14, 4]
[4, 6, 3, 5]
[9, 4, 2, 1]
[10, 13, 7, 9]
[14, 8, 5, 13]
[7, 10, 3, 13]
[4, 10, 14, 12]
[2, 14, 4, 7]
[11, 8, 13, 9]
[10, 9, 0, 7]
[12, 4, 11, 10]
[13, 6, 10, 2]
[7, 1, 6, 2]
[7, 9, 2, 5]
[2, 7, 10, 1]
[5, 12, 6, 11]
[7, 0, 5, 3]
[5, 10, 14, 9]
[4, 1, 7, 11]
[7, 14, 3, 8]
[7, 8, 11, 14]
[1, 11, 3, 14]
[5, 1, 6, 4]
[8, 7, 5, 11]
[7, 9, 13, 1]
[1, 6, 11, 13]
[6, 3, 9, 14]
[5, 2, 10, 11]
[10, 9, 12, 8]
[0, 6, 1, 2]
[8, 7, 10, 5]
[8, 7, 14, 9]
[5, 6, 8, 3]
[11, 3, 10, 13]
[4, 3, 10, 2]
[0, 5, 1, 10]
[5, 12, 6, 10]
[4, 5, 11, 0]
[1, 2, 8, 11]
[2, 4, 12, 14]
[5, 13, 0, 9]
[2, 5, 6, 7]
[11, 8, 3, 1]
[5, 3, 1, 11]
[2, 0, 7, 4]
[2, 8, 13, 7]
[6, 3, 0, 1]
[5, 7, 14, 0]
[5, 2, 0, 9]
[10, 11, 0, 3]
[9, 0, 5, 2]
[13, 0, 6, 14]
[4, 3, 0, 5]
[2, 13, 9, 0]
[6, 14, 5, 9]
[8, 1, 0, 7]
[2, 7, 9, 13]
[2, 1, 0, 14]
[3, 8, 5, 11]
[13, 3, 10, 2]
[14, 12, 6, 11]
[10, 14, 8, 0]
[0, 14, 7, 8]
[10, 4, 3, 9]
[11, 13, 10, 1]
[10, 0, 1, 13]
[9, 1, 4, 8]
[12, 7, 0, 9]
[0, 14, 10, 7]
[11, 2, 5, 14]
[3, 0, 13, 1]
[1, 14, 4, 3]
[0, 1, 5, 9]
[11, 2, 8, 12]
[13, 7, 8, 9]
[11, 0, 7, 13]
[8, 11, 7, 0]
[6, 3, 1, 0]
[1, 3, 14, 8]
[4, 7, 14, 11]
[8, 10, 4, 5]
[11, 6, 9, 13]
[9, 5, 1, 6]
[10, 5, 13, 7]
[9, 2, 4, 13]
[12, 5, 7, 11]
[3, 0, 13, 14]
[8, 14, 1, 0]
[10, 9, 4, 8]
[1, 3, 4, 2]
[9, 12, 14, 3]
[2, 8, 14, 3]
[11, 14, 7, 9]
[9, 3, 11, 14]
[7, 10, 3, 1]
[7, 3, 13, 5]
[4, 3, 5, 13]
[12, 0, 6, 5]
[5, 11, 7, 4]
[8, 12, 7, 4]
[14, 10, 7, 13]
[9, 11, 13, 1]
[9, 12, 1, 14]
[2, 5, 13, 4]
[2, 3, 10, 4]
[0, 4, 6, 8]
[12, 1, 2, 11]
[3, 5, 2, 0]
[8, 3, 2, 7]
[4, 11, 1, 13]
[9, 4, 3, 11]
[1, 7, 6, 8]
[8, 0, 2, 1]
[5, 2, 12, 1]
[0, 4, 10, 2]
[7, 13, 3, 11]
[7, 11, 13, 0]
[10, 0, 1, 2]
[3, 12, 13, 9]
[10, 4, 5, 2]
[13, 8, 10, 1]
[9, 8, 13, 10]
[9, 13, 0, 14]
[9, 12, 1, 10]
[2, 5, 13, 4]
[10, 3, 7, 12]
[8, 12, 1, 13]
[0, 4, 8, 10]
[3, 12, 9, 0]
[6, 10, 12, 0]
[9, 10, 11, 13]
[4, 13, 14, 3]
[7, 8, 5, 11]
[11, 10, 7, 14]
[14, 2, 5, 9]
[11, 3, 7, 1]
[9, 10, 2, 11]
[14, 0, 12, 2]
[6, 10, 2, 1]
[14, 1, 6, 5]
[0, 1, 10, 5]
[10, 7, 12, 11]
[2, 9, 14, 13]
[8, 12, 9, 2]
[0, 10, 12, 4]
[13, 12, 8, 9]
[1, 13, 5, 10]
[6, 11, 5, 14]
[12, 8, 5, 6]
[14, 1, 3, 11]
[12, 9, 2, 8]
[4, 2, 9, 1]
[3, 12, 5, 13]
[11, 0, 7, 6]
[9, 14, 11, 0]
[10, 6, 3, 14]
[0, 5, 1, 14]
[6, 11, 4, 14]
[4, 8, 14, 2]
[6, 12, 2, 5]
[5, 13, 8, 14]
[9, 11, 14, 3]
[14, 0, 6, 10]
[1, 11, 2, 12]
[14, 9, 7, 11]
[11, 6, 10, 14]
[6, 1, 4, 5]
[14, 5, 12, 3]
