P1,P2,...,Pn
[0, 3, 1, 9, 6]
[9, 5, 7, 6, 2]
[14, 6, 0, 10, 7]
[7, 2, 5, 11, 1]
[14, 12, 1, 4, 6]
[1, 2, 12, 4, 10]
[1, 3, 8, 13, 12]
[4, 7, 12, 2, 0]
[6, 3, 2, 13, 4]
[2, 12, 4, 7, 3]
[10, 6, 9, 12, 8]
[1, 7, 8, 14, 4]
[2, 6, 9, 4, 13]
[13, 4, 3, 6, 2]
[7, 11, 0, 1, 4]
[14, 5, 4, 9, 2]
[4, 10, 14, 9, 1]
[8, 4, 7, 5, 6]
[13, 5, 0, 11, 12]
[13, 0, 5, 8, 3]
[9, 12, 7, 0, 11]
[6, 1, 3, 14, 11]
[12, 9, 2, 10, 11]
[8, 3, 6, 11, 4]
[3, 5, 4, 10, 8]
[9, 13, 6, 5, 4]
[7, 13, 11, 0, 2]
[6, 1, 12, 4, 0]
[11, 2, 1, 7, 14]
[9, 2, 4, 11, 6]
[2, 13, 14, 12, 0]
[1, 2, 3, 9, 14]
[9, 7, 2, 12, 13]
[13, 1, 12, 8, 14]
[12, 13, 11, 10, 6]
[11, 14, 5, 8, 7]
[9, 1, 2, 5, 6]
[11, 13, 4, 0, 2]
[1, 0, 7, 8, 9]
[13, 5, 12, 7, 4]
[12, 5, 10, 14, 9]
[2, 3, 7, 11, 6]
[4, 5, 1, 10, 12]
[8, 5, 10, 4, 6]
[5, 13, 9, 10, 7]
[5, 14, 6, 9, 0]
[0, 10, 8, 7, 4]
[13, 7, 10, 2, 9]
[10, 5, 7, 4, 6]
[4, 13, 8, 0, 10]
[11, 2, 5, 14, 3]
[13, 0, 9, 6, 8]
[5, 13, 0, 7, 9]
[13, 14, 6, 8, 5]
[10, 14, 2, 0, 4]
[1, 3, 14, 0, 8]
[11, 13, 7, 5, 12]
[4, 1, 14, 9, 3]
[7, 8, 11, 2, 6]
[6, 1, 13, 11, 2]
[10, 6, 12, 4, 9]
[10, 14, 13, 3, 2]
[9, 10, 4, 2, 13]
[8, 4, 3, 10, 9]
[8, 7, 9, 4, 10]
[11, 12, 3, 14, 4]
[5, 0, 10, 13, 2]
[11, 14, 4, 13, 12]
[9, 11, 13, 12, 5]
[3, 5, 14, 1, 10]
[2, 7, 4, 1, 8]
[4, 3, 5, 14, 1]
[6, 9, 10, 5, 3]
[2, 6, 3, 7, 14]
[12, 4, 1, 14, 10]
[0, 1, 13, 4, 6]
[4, 12, 14, 9, 1]
[5, 13, 14, 0, 8]
[13, 8, 0, 3, 11]
[9, 11, 6, 5, 2]
[10, 13, 9, 12, 0]
[5, 14, 3, 2, 9]
[11, 0, 3, 13, 12]
[3, 14, 1, 4, 6]
[1, 13, 4, 0, 5]
[3, 11, 13, 9, 4]
[13, 0, 7, 1, 9]
[5, 2, 14, 11, 12]
[2, 1, 9, 5, 11]
[10, 0, 9, 2, 8]
[10, 3, 14, 0, 13]
[13, 4, 11, 3, 5]
[14, 3, 12, 6, 1]
[14, 1, 4, 6, 5]
[8, 13, 12, 7, 3]
[5, 14, 3, 2, 10]
[6, 7, 4, 14, 10]
[11, 5, 7, 0, 3]
[6, 7, 12, 5, 8]
[7, 5, 14, 9, 6]
[8, 0, 6, 2, 13]
[14, 6, 1, 11, 3]
[2, 14, 10, 6, 1]
[11, 6, 9, 4, 1]
[2, 7, 4, 0, 3]
[13, 12, 2, 5, 0]
[1, 11, 4, 3, 8]
[6, 11, 5, 4, 1]
[14, 4, 0, 10, 6]
[1, 8, 0, 7, 14]
[6, 7, 5, 3, 14]
[5, 12, 3, 10, 0]
[13, 6, 5, 9, 4]
[8, 9, 4, 5, 2]
[9, 12, 8, 11, 4]
[9, 1, 5, 6, 7]
[4, 2, 14, 12, 7]
[11, 2, 3, 6, 8]
[0, 13, 8, 11, 3]
[10, 13, 3, 4, 7]
[14, 3, 10, 5, 7]
[11, 5, 4, 14, 2]
[6, 10, 11, 3, 8]
[13, 8, 4, 2, 6]
[4, 14, 8, 7, 10]
[6, 13, 12, 5, 3]
[12, 5, 3, 9, 14]
[0, 3, 7, 8, 11]
[0, 10, 11, 7, 12]
[3, 6, 11, 8, 5]
[2, 1, 7, 14, 0]
[3, 12, 0, 6, 13]
[5, 4, 13, 6, 1]
[14, 3, 10, 1, 0]
[0, 4, 14, 1, 11]
[10, 3, 2, 14, 0]
[2, 3, 5, 11, 6]
[11, 5, 0, 3, 10]
[3, 6, 13, 0, 2]
[11, 13, 4, 12, 6]
[0, 2, 9, 10, 6]
[11, 14, 10, 12, 1]
[4, 13, 9, 12, 0]
[0, 2, 8, 14, 12]
[6, 5, 4, 2, 12]
[5, 14, 8, 3, 1]
[4, 12, 10, 11, 14]
[1, 5, 11, 3, 4]
[3, 8, 5, 11, 9]
[1, 2, 9, 4, 3]
[7, 11, 9, 6, 14]
[8, 14, 9, 2, 7]
