P1,P2,...,Pn
[12, 3, 11, 2, 7]
[11, 1, 8, 10, 6]
[1, 3, 7, 2, 12]
[10, 12, 14, 11, 9]
[8, 6, 1, 5, 3]
[7, 10, 14, 4, 9]
[11, 3, 13, 14, 8]
[11, 2, 4, 6, 0]
[11, 8, 14, 1, 0]
[11, 4, 3, 0, 7]
[12, 10, 0, 13, 14]
[11, 12, 2, 10, 1]
[7, 10, 0, 12, 3]
[12, 6, 10, 1, 3]
[1, 3, 12, 2, 5]
[6, 3, 10, 0, 2]
[8, 2, 12, 6, 7]
[5, 8, 3, 7, 6]
[0, 13, 6, 5, 11]
[7, 0, 3, 1, 12]
[10, 5, 7, 14, 3]
[2, 14, 1, 10, 11]
[0, 5, 8, 3, 7]
[8, 7, 5, 1, 6]
[8, 12, 14, 3, 7]
[3, 7, 13, 6, 5]
[1, 2, 14, 6, 10]
[6, 11, 8, 5, 1]
[11, 9, 1, 14, 5]
[7, 12, 2, 11, 4]
[9, 7, 5, 14, 2]
[12, 13, 5, 7, 2]
[14, 2, 1, 13, 8]
[1, 12, 4, 9, 14]
[12, 8, 2, 5, 13]
[6, 2, 9, 3, 1]
[5, 3, 8, 10, 11]
[2, 14, 10, 12, 1]
[1, 6, 4, 0, 7]
[12, 4, 5, 3, 0]
[3, 4, 7, 13, 11]
[5, 9, 2, 3, 6]
[14, 7, 3, 0, 11]
[2, 4, 8, 5, 11]
[10, 5, 1, 0, 7]
[3, 4, 11, 5, 13]
[9, 6, 12, 11, 2]
[7, 13, 4, 6, 12]
[6, 1, 0, 8, 10]
[0, 4, 8, 11, 2]
[11, 10, 12, 3, 13]
[5, 1, 14, 0, 3]
[9, 7, 4, 1, 0]
[2, 3, 13, 4, 7]
[4, 12, 0, 8, 13]
[12, 1, 8, 9, 3]
[10, 6, 8, 1, 13]
[11, 4, 10, 0, 9]
[5, 14, 8, 2, 1]
[8, 4, 13, 11, 5]
[8, 4, 13, 3, 9]
[11, 8, 1, 0, 6]
[5, 9, 3, 8, 10]
[3, 10, 14, 11, 6]
[8, 12, 3, 6, 9]
[11, 9, 12, 6, 8]
[5, 10, 0, 11, 13]
[8, 4, 3, 12, 6]
[5, 6, 2, 1, 14]
[8, 13, 10, 9, 2]
[6, 10, 9, 12, 4]
[12, 0, 13, 11, 1]
[3, 4, 6, 2, 11]
[11, 12, 1, 9, 8]
[8, 1, 12, 10, 0]
[6, 7, 13, 5, 8]
[10, 9, 2, 5, 7]
[8, 3, 14, 7, 9]
[12, 14, 11, 3, 4]
[3, 2, 8, 10, 6]
[12, 0, 11, 10, 5]
[8, 6, 7, 3, 9]
[13, 1, 8, 9, 10]
[8, 12, 0, 9, 3]
[5, 13, 2, 12, 14]
[2, 1, 9, 7, 4]
[14, 11, 10, 3, 7]
[4, 10, 7, 3, 12]
[6, 5, 1, 13, 7]
[13, 0, 2, 6, 14]
[0, 2, 10, 1, 4]
[13, 9, 11, 0, 4]
[13, 9, 10, 0, 1]
[14, 10, 7, 13, 5]
[14, 11, 1, 13, 4]
[4, 9, 11, 3, 10]
[8, 7, 0, 11, 13]
[2, 7, 14, 5, 6]
[8, 9, 3, 12, 2]
[1, 8, 6, 10, 2]
[12, 5, 13, 0, 1]
[9, 5, 11, 1, 14]
[5, 0, 11, 2, 3]
[2, 9, 13, 4, 1]
[6, 11, 12, 0, 1]
[1, 10, 8, 12, 9]
[12, 11, 10, 6, 8]
[10, 3, 8, 6, 5]
[0, 13, 1, 8, 4]
[5, 6, 3, 4, 11]
[1, 2, 0, 14, 6]
[5, 10, 3, 2, 4]
[1, 12, 3, 13, 5]
[10, 3, 8, 6, 7]
[8, 0, 6, 10, 11]
[9, 2, 3, 4, 6]
[0, 5, 11, 4, 6]
[14, 5, 4, 11, 10]
[8, 9, 6, 10, 7]
[6, 3, 9, 14, 5]
[14, 0, 10, 11, 13]
[10, 1, 8, 4, 6]
[10, 11, 14, 1, 13]
[3, 6, 10, 8, 9]
[12, 1, 2, 10, 14]
[3, 0, 12, 13, 4]
[14, 2, 5, 9, 3]
[2, 5, 7, 0, 1]
[2, 11, 1, 6, 9]
[1, 4, 14, 11, 10]
[12, 13, 7, 8, 2]
[10, 1, 8, 13, 6]
[13, 14, 0, 3, 1]
[4, 7, 12, 1, 5]
[13, 4, 0, 8, 11]
[12, 13, 2, 11, 3]
[14, 2, 0, 4, 11]
[14, 12, 0, 4, 6]
[10, 5, 7, 13, 1]
[1, 5, 4, 14, 0]
[0, 13, 12, 5, 8]
