P1,P2,...,Pn
[8, 2, 10, 5]
[12, 14, 10, 13]
[9, 13, 4, 8]
[7, 10, 1, 6]
[14, 10, 4, 13]
[12, 1, 14, 2]
[10, 12, 4, 2]
[12, 4, 6, 14]
[9, 6, 0, 14]
[10, 4, 12, 11]
[8, 13, 12, 7]
[7, 8, 9, 10]
[0, 8, 5, 7]
[2, 12, 10, 3]
[4, 3, 8, 10]
[5, 12, 2, 1]
[5, 10, 2, 12]
[13, 4, 0, 7]
[6, 14, 0, 3]
[8, 10, 12, 9]
[3, 13, 12, 0]
[2, 13, 12, 9]
[2, 3, 10, 0]
[12, 6, 11, 7]
[2, 1, 4, 10]
[10, 14, 5, 6]
[12, 14, 7, 5]
[12, 2, 0, 3]
[5, 11, 0, 8]
[5, 13, 12, 14]
[7, 2, 11, 0]
[3, 2, 12, 6]
[6, 4, 12, 10]
[9, 2, 6, 7]
[9, 8, 0, 3]
[0, 8, 10, 1]
[11, 13, 2, 7]
[1, 3, 5, 13]
[14, 10, 13, 2]
[11, 5, 10, 14]
[8, 9, 1, 3]
[6, 2, 12, 5]
[11, 0, 13, 10]
[7, 14, 13, 1]
[0, 12, 7, 4]
[4, 0, 10, 6]
[10, 13, 2, 1]
[14, 10, 4, 11]
[1, 5, 12, 13]
[2, 4, 10, 13]
[14, 1, 12, 3]
[1, 2, 6, 10]
