P1,P2,...,Pn
[7, 0, 3, 2, 11]
[0, 2, 3, 1, 8]
[4, 11, 9, 3, 14]
[10, 4, 1, 14, 6]
[1, 8, 5, 13, 14]
[10, 5, 6, 1, 8]
[5, 0, 9, 3, 12]
[9, 2, 13, 3, 1]
[0, 11, 10, 6, 14]
[5, 1, 14, 12, 13]
[11, 5, 3, 1, 10]
[0, 13, 4, 11, 14]
[7, 9, 6, 10, 12]
[1, 2, 11, 13, 12]
[6, 0, 2, 10, 7]
[8, 5, 7, 4, 9]
[10, 11, 1, 12, 5]
[9, 10, 7, 4, 13]
[6, 5, 11, 4, 12]
[3, 4, 1, 9, 12]
[13, 3, 5, 12, 1]
[14, 10, 3, 5, 9]
[5, 1, 12, 2, 10]
[12, 7, 11, 9, 8]
[0, 9, 5, 14, 2]
[10, 0, 5, 2, 3]
[9, 7, 1, 3, 12]
[1, 11, 3, 10, 2]
[10, 6, 1, 7, 9]
[9, 7, 6, 0, 8]
[2, 12, 1, 9, 11]
[14, 6, 11, 7, 13]
[13, 14, 11, 8, 0]
[13, 5, 11, 1, 12]
[10, 6, 14, 1, 9]
[4, 3, 7, 8, 12]
[12, 11, 10, 14, 4]
[7, 3, 12, 2, 8]
[10, 5, 13, 14, 12]
[11, 2, 9, 6, 3]
[4, 6, 1, 5, 2]
[9, 3, 1, 2, 8]
[11, 13, 7, 9, 6]
[5, 11, 14, 13, 8]
[9, 2, 4, 14, 7]
[2, 13, 14, 0, 7]
[12, 6, 4, 2, 14]
[2, 9, 3, 8, 5]
[13, 7, 3, 10, 6]
[10, 0, 3, 7, 13]
[10, 5, 13, 11, 8]
[8, 2, 4, 14, 5]
[7, 2, 3, 10, 0]
[5, 11, 0, 10, 3]
[13, 0, 12, 4, 8]
[11, 13, 3, 14, 10]
[8, 5, 2, 11, 6]
[11, 5, 12, 0, 14]
[3, 14, 5, 10, 13]
[13, 6, 14, 11, 8]
[3, 5, 11, 7, 12]
[6, 7, 13, 10, 9]
[10, 6, 3, 12, 14]
[11, 9, 7, 8, 2]
[8, 1, 13, 12, 6]
[9, 11, 6, 0, 7]
[5, 13, 1, 0, 8]
[14, 4, 7, 12, 5]
[4, 3, 14, 1, 13]
[1, 3, 6, 13, 5]
[12, 4, 13, 2, 0]
[4, 9, 1, 3, 5]
[5, 10, 13, 3, 1]
[14, 3, 9, 7, 10]
[5, 8, 6, 13, 7]
[1, 5, 4, 12, 0]
[4, 9, 1, 6, 11]
[7, 2, 12, 14, 13]
[3, 14, 6, 13, 8]
[13, 1, 4, 11, 2]
[2, 10, 8, 4, 6]
[6, 11, 2, 0, 14]
[7, 5, 6, 9, 10]
[2, 3, 1, 5, 9]
[6, 10, 8, 7, 11]
[2, 9, 14, 0, 11]
[12, 4, 5, 3, 9]
[9, 8, 0, 4, 6]
[10, 5, 11, 14, 13]
[11, 1, 12, 3, 5]
[7, 5, 8, 2, 12]
[3, 12, 6, 10, 5]
[11, 1, 13, 4, 7]
[3, 11, 2, 12, 1]
[8, 0, 4, 11, 1]
[1, 11, 8, 9, 5]
[2, 8, 7, 5, 11]
[4, 6, 12, 13, 7]
[10, 0, 12, 11, 2]
[2, 0, 11, 13, 9]
[7, 4, 5, 11, 3]
[13, 12, 2, 9, 6]
[11, 5, 14, 9, 4]
[12, 4, 9, 13, 10]
[6, 5, 1, 7, 8]
[8, 1, 10, 7, 14]
[3, 10, 13, 7, 11]
[13, 8, 6, 2, 14]
[10, 14, 4, 7, 8]
[8, 9, 11, 12, 5]
[3, 9, 14, 8, 4]
[4, 14, 8, 6, 12]
[5, 4, 3, 1, 6]
[2, 13, 11, 0, 6]
[2, 1, 14, 4, 9]
[12, 8, 3, 4, 13]
[6, 14, 13, 7, 4]
[0, 14, 1, 13, 8]
[13, 7, 8, 0, 14]
[8, 12, 14, 6, 11]
[7, 10, 13, 8, 0]
[2, 12, 14, 11, 9]
[14, 6, 10, 13, 4]
[4, 10, 5, 1, 14]
[0, 14, 10, 4, 11]
[0, 3, 13, 10, 7]
[7, 10, 4, 1, 13]
[2, 6, 0, 10, 9]
[8, 3, 6, 11, 12]
[10, 13, 11, 9, 14]
[12, 6, 10, 14, 1]
[5, 3, 1, 2, 8]
[0, 9, 4, 10, 1]
[8, 9, 2, 7, 0]
[5, 7, 11, 14, 13]
[11, 10, 12, 4, 8]
[0, 6, 10, 13, 9]
[1, 5, 9, 14, 6]
[0, 5, 4, 2, 11]
[4, 3, 10, 0, 2]
[1, 11, 8, 6, 12]
[4, 2, 13, 12, 7]
[5, 4, 13, 0, 7]
[4, 5, 3, 1, 7]
[11, 6, 12, 7, 10]
[3, 14, 7, 5, 10]
[10, 14, 1, 8, 2]
[3, 14, 5, 13, 0]
[4, 14, 12, 5, 9]
[9, 8, 11, 3, 12]
[5, 1, 11, 12, 14]
[6, 2, 0, 14, 10]
[4, 8, 12, 9, 3]
[5, 10, 4, 0, 9]
[13, 2, 14, 8, 6]
[12, 3, 0, 1, 2]
[5, 3, 6, 11, 1]
[4, 1, 0, 8, 12]
[6, 7, 5, 14, 9]
[8, 4, 1, 3, 14]
[4, 12, 0, 1, 7]
[14, 10, 4, 3, 13]
[8, 2, 1, 14, 0]
[14, 8, 13, 10, 4]
[13, 3, 7, 14, 8]
[3, 13, 14, 6, 4]
[6, 10, 2, 3, 7]
[3, 10, 6, 12, 14]
[14, 11, 12, 2, 6]
[14, 8, 12, 2, 9]
[5, 14, 12, 10, 3]
[14, 3, 9, 8, 0]
[5, 2, 10, 1, 4]
[6, 3, 7, 14, 4]
[11, 14, 3, 1, 7]
[6, 2, 4, 0, 1]
[13, 0, 6, 5, 3]
[10, 3, 14, 0, 11]
[0, 6, 14, 5, 13]
[3, 12, 5, 2, 1]
[8, 0, 1, 14, 6]
[5, 2, 3, 8, 4]
[5, 2, 12, 13, 8]
[0, 14, 2, 3, 5]
[8, 11, 9, 1, 10]
[12, 4, 3, 7, 2]
[10, 13, 12, 11, 8]
[10, 5, 13, 3, 9]
[11, 12, 13, 6, 3]
[7, 12, 10, 2, 6]
[13, 10, 11, 0, 12]
[8, 1, 3, 14, 13]
[12, 11, 3, 10, 5]
[2, 3, 14, 1, 5]
[5, 10, 9, 2, 13]
[3, 13, 9, 5, 1]
[12, 14, 4, 8, 6]
[1, 5, 14, 3, 12]
[7, 11, 0, 5, 8]
[13, 6, 12, 4, 11]
[7, 10, 11, 3, 0]
[3, 0, 7, 12, 1]
[6, 7, 1, 0, 8]
[1, 10, 13, 0, 14]
[13, 9, 5, 10, 1]
[12, 0, 11, 9, 6]
[3, 8, 11, 5, 4]
[6, 4, 13, 8, 12]
[5, 2, 14, 10, 1]
[1, 0, 12, 11, 14]
[3, 14, 0, 4, 12]
[8, 3, 2, 11, 1]
[3, 7, 2, 1, 12]
[11, 9, 4, 10, 12]
[4, 6, 11, 7, 5]
[13, 3, 0, 12, 1]
[2, 12, 1, 14, 6]
[10, 12, 0, 5, 1]
[1, 11, 3, 7, 4]
[4, 1, 11, 2, 0]
[8, 5, 11, 10, 9]
[9, 0, 1, 5, 14]
[9, 11, 2, 0, 13]
[3, 11, 7, 8, 0]
[9, 7, 1, 0, 3]
[13, 4, 9, 5, 1]
[11, 4, 2, 6, 7]
[7, 2, 14, 6, 5]
[8, 2, 10, 3, 4]
[5, 11, 1, 14, 9]
[8, 12, 2, 10, 1]
[7, 12, 2, 14, 1]
[14, 3, 2, 9, 1]
[3, 2, 0, 12, 6]
[9, 0, 13, 12, 4]
[10, 14, 5, 13, 12]
[13, 6, 10, 2, 8]
[5, 14, 4, 9, 12]
[6, 10, 3, 14, 2]
[4, 13, 6, 7, 11]
[2, 9, 11, 12, 1]
[0, 5, 12, 9, 4]
[8, 10, 6, 3, 12]
[4, 8, 7, 10, 0]
[6, 9, 7, 14, 10]
[7, 6, 13, 3, 4]
[12, 2, 14, 7, 0]
[6, 14, 0, 7, 5]
[14, 7, 0, 5, 10]
[10, 6, 8, 2, 14]
[10, 14, 0, 13, 4]
[4, 13, 1, 12, 3]
[8, 10, 5, 13, 3]
[2, 4, 11, 13, 9]
[9, 6, 14, 3, 10]
[7, 10, 2, 11, 14]
[12, 5, 9, 2, 3]
[0, 1, 14, 9, 2]
[0, 8, 2, 1, 14]
[7, 8, 11, 5, 2]
[10, 5, 1, 9, 12]
[13, 7, 2, 10, 12]
[9, 3, 14, 11, 0]
[5, 3, 1, 6, 9]
[6, 9, 7, 8, 4]
[8, 9, 2, 3, 5]
[14, 11, 6, 12, 1]
[12, 4, 5, 0, 3]
[1, 11, 13, 10, 6]
[11, 13, 9, 3, 10]
[14, 7, 5, 11, 10]
[3, 8, 6, 7, 10]
[3, 5, 2, 0, 11]
[5, 0, 6, 11, 2]
[0, 8, 10, 9, 5]
[11, 1, 7, 14, 2]
[8, 3, 11, 14, 0]
[10, 12, 0, 8, 4]
[14, 11, 1, 0, 9]
[4, 14, 0, 12, 6]
[0, 2, 7, 8, 1]
[4, 9, 8, 10, 3]
[13, 3, 10, 14, 2]
[11, 0, 13, 9, 5]
[8, 1, 0, 6, 3]
[14, 2, 5, 13, 12]
[6, 13, 9, 11, 10]
[1, 4, 0, 3, 10]
[9, 4, 5, 11, 14]
[9, 8, 10, 0, 7]
[8, 10, 11, 14, 6]
[8, 9, 4, 11, 13]
[5, 8, 11, 14, 7]
[9, 12, 10, 11, 0]
[12, 7, 10, 0, 13]
[3, 7, 8, 5, 4]
[6, 2, 14, 5, 11]
[10, 11, 6, 5, 8]
[12, 1, 9, 13, 14]
[9, 10, 0, 3, 5]
[7, 1, 8, 11, 12]
[0, 6, 7, 4, 3]
[2, 9, 1, 12, 13]
[11, 14, 0, 4, 1]
[5, 7, 2, 8, 12]
[5, 14, 6, 1, 12]
[7, 12, 9, 11, 4]
[6, 1, 12, 9, 2]
[7, 6, 8, 14, 5]
[1, 4, 5, 11, 7]
[5, 0, 11, 6, 8]
[10, 2, 0, 3, 9]
[5, 12, 7, 1, 11]
[12, 2, 13, 14, 1]
[0, 12, 14, 4, 6]
[2, 7, 10, 11, 8]
[8, 9, 4, 12, 14]
[13, 12, 6, 14, 8]
[4, 0, 9, 14, 1]
[12, 14, 5, 2, 3]
[14, 11, 10, 1, 3]
[1, 8, 0, 11, 6]
[9, 11, 8, 10, 0]
[1, 3, 10, 2, 7]
[8, 5, 12, 10, 4]
[3, 6, 10, 7, 8]
[10, 14, 4, 8, 12]
[10, 14, 7, 2, 12]
[0, 4, 5, 8, 13]
[2, 13, 4, 0, 11]
[10, 2, 4, 14, 13]
[7, 10, 8, 3, 12]
[1, 11, 8, 7, 6]
[2, 10, 4, 8, 12]
[12, 7, 8, 4, 0]
[14, 9, 8, 6, 10]
[6, 5, 10, 13, 7]
[6, 5, 11, 10, 4]
[14, 13, 7, 6, 12]
[8, 9, 13, 1, 11]
[2, 10, 1, 9, 13]
[7, 0, 2, 8, 14]
[5, 14, 6, 4, 1]
[12, 13, 6, 2, 11]
[7, 5, 1, 12, 10]
[5, 6, 14, 2, 4]
[14, 3, 10, 9, 0]
[10, 6, 2, 4, 5]
[1, 14, 0, 7, 6]
[1, 8, 4, 6, 2]
[12, 7, 11, 3, 8]
[11, 3, 10, 1, 0]
[12, 0, 4, 9, 2]
[14, 10, 9, 0, 7]
[7, 5, 13, 8, 6]
[8, 10, 14, 6, 13]
[0, 1, 14, 11, 6]
[2, 3, 10, 0, 13]
[6, 1, 5, 10, 13]
[9, 13, 3, 0, 7]
