P1,P2,...,Pn
[9, 8, 13, 2, 4]
[13, 6, 7, 5, 2]
[9, 7, 2, 0, 8]
[7, 6, 14, 1, 2]
[11, 1, 8, 9, 0]
[13, 5, 4, 6, 1]
[4, 0, 8, 13, 10]
[8, 12, 13, 11, 4]
[11, 9, 7, 1, 2]
[4, 6, 11, 9, 13]
[0, 9, 13, 1, 8]
[4, 8, 1, 3, 10]
[9, 1, 7, 8, 0]
[6, 3, 12, 9, 4]
[3, 6, 0, 12, 8]
[6, 14, 1, 12, 7]
[7, 5, 0, 1, 11]
[9, 7, 12, 5, 14]
[6, 0, 11, 2, 7]
[1, 6, 13, 10, 8]
[9, 14, 6, 0, 11]
[9, 8, 1, 11, 14]
[3, 9, 0, 2, 7]
[3, 10, 0, 14, 2]
[7, 14, 4, 6, 10]
[11, 13, 0, 6, 3]
[3, 1, 5, 6, 0]
[8, 10, 7, 14, 13]
[9, 8, 1, 0, 14]
[1, 5, 3, 0, 2]
[7, 1, 14, 9, 6]
[1, 9, 2, 5, 0]
[11, 0, 8, 7, 2]
[14, 1, 2, 3, 12]
[3, 1, 7, 9, 6]
[10, 12, 3, 9, 13]
[2, 12, 11, 3, 9]
[8, 10, 11, 14, 2]
[7, 10, 0, 13, 9]
[0, 13, 3, 11, 7]
[10, 9, 13, 0, 12]
[8, 13, 6, 4, 7]
[9, 10, 7, 3, 5]
[1, 7, 8, 12, 0]
[1, 6, 0, 3, 7]
[4, 3, 5, 10, 14]
[2, 11, 0, 7, 6]
[11, 7, 9, 13, 2]
[3, 12, 6, 1, 11]
[9, 12, 1, 5, 6]
[14, 4, 9, 7, 12]
[11, 1, 6, 12, 13]
[11, 4, 5, 1, 13]
[1, 14, 11, 3, 8]
[13, 2, 3, 14, 9]
[8, 6, 13, 11, 14]
[13, 9, 7, 2, 6]
[5, 3, 14, 8, 0]
[12, 5, 14, 13, 3]
[2, 13, 4, 8, 6]
[8, 4, 6, 1, 5]
[13, 5, 0, 11, 8]
[10, 0, 2, 12, 6]
[11, 4, 9, 5, 8]
[8, 7, 0, 10, 4]
[3, 0, 1, 5, 11]
[1, 7, 2, 11, 13]
[2, 6, 9, 4, 5]
[4, 8, 1, 3, 0]
[5, 12, 11, 8, 2]
[4, 6, 0, 3, 13]
[9, 1, 12, 0, 10]
