P1,P2,...,Pn
[6, 4, 1, 10, 3]
[4, 7, 1, 10, 3]
[9, 7, 12, 14, 4]
[6, 4, 2, 7, 5]
[9, 8, 5, 0, 2]
[11, 0, 3, 6, 7]
[0, 5, 8, 12, 3]
[4, 5, 13, 10, 8]
[0, 14, 8, 1, 10]
[12, 14, 6, 11, 3]
[6, 0, 3, 1, 5]
[12, 10, 8, 11, 6]
[5, 9, 1, 2, 4]
[12, 9, 5, 6, 8]
[5, 1, 3, 0, 4]
[6, 10, 1, 5, 11]
[14, 3, 4, 9, 11]
[3, 13, 12, 4, 8]
[12, 1, 5, 6, 3]
[4, 7, 6, 11, 13]
[13, 5, 10, 6, 11]
[10, 4, 9, 11, 14]
[4, 13, 5, 3, 12]
[5, 9, 3, 13, 7]
[4, 2, 7, 13, 9]
[7, 6, 4, 0, 14]
[2, 10, 7, 14, 3]
[8, 11, 9, 5, 14]
[13, 8, 0, 2, 10]
[12, 13, 0, 3, 9]
[11, 5, 6, 7, 9]
[12, 11, 3, 6, 7]
[1, 9, 10, 8, 2]
[0, 10, 4, 12, 11]
[4, 3, 11, 13, 0]
[5, 3, 14, 4, 8]
[7, 13, 12, 3, 1]
[3, 0, 2, 8, 5]
[4, 11, 9, 7, 10]
[4, 11, 5, 2, 6]
[7, 4, 9, 3, 11]
[1, 11, 14, 9, 4]
[13, 6, 5, 8, 14]
[6, 3, 8, 5, 2]
[10, 6, 11, 1, 9]
[0, 5, 10, 13, 2]
[1, 3, 11, 4, 6]
[6, 14, 10, 13, 4]
[0, 3, 14, 4, 8]
[2, 1, 8, 3, 4]
[8, 6, 11, 12, 14]
[4, 0, 13, 7, 8]
[6, 13, 5, 14, 7]
[5, 6, 9, 14, 2]
[5, 9, 7, 12, 10]
[14, 7, 8, 12, 2]
[9, 13, 3, 12, 0]
[9, 1, 8, 14, 4]
[14, 7, 5, 12, 1]
[5, 6, 14, 8, 10]
[14, 7, 8, 6, 12]
[5, 8, 13, 7, 11]
[6, 7, 5, 8, 9]
[2, 10, 11, 7, 3]
[5, 12, 14, 2, 0]
[5, 1, 8, 2, 7]
[10, 1, 7, 12, 4]
[3, 13, 4, 1, 2]
[9, 1, 12, 13, 6]
[7, 0, 12, 13, 14]
[7, 8, 14, 0, 12]
[2, 11, 8, 6, 1]
[8, 4, 10, 6, 5]
[10, 3, 13, 4, 14]
[5, 9, 2, 12, 10]
[3, 5, 1, 9, 14]
[13, 14, 9, 0, 5]
[7, 6, 4, 8, 11]
[8, 0, 2, 14, 12]
[8, 13, 6, 0, 12]
[2, 8, 14, 13, 7]
[6, 3, 11, 4, 7]
[1, 6, 10, 4, 0]
[12, 9, 0, 6, 10]
[5, 1, 11, 9, 3]
[3, 6, 2, 8, 11]
[0, 13, 2, 1, 4]
[12, 3, 8, 6, 10]
[8, 12, 2, 0, 7]
[10, 6, 0, 1, 5]
[0, 11, 4, 2, 10]
[3, 1, 11, 0, 5]
[5, 4, 3, 6, 10]
[9, 3, 12, 5, 4]
[6, 2, 3, 1, 11]
[1, 7, 3, 6, 13]
[11, 2, 8, 6, 12]
[4, 1, 7, 3, 13]
[6, 5, 12, 4, 14]
[8, 11, 7, 12, 14]
[8, 1, 6, 0, 9]
[4, 7, 14, 1, 12]
[1, 4, 3, 11, 8]
[5, 11, 14, 2, 3]
[9, 8, 3, 10, 0]
[1, 8, 13, 0, 5]
[7, 5, 1, 2, 4]
[3, 10, 11, 4, 8]
[14, 3, 0, 6, 1]
[7, 8, 12, 5, 4]
[5, 1, 0, 11, 13]
[14, 0, 11, 2, 4]
[7, 12, 13, 11, 14]
[9, 10, 13, 1, 8]
[12, 9, 1, 5, 8]
[6, 14, 10, 2, 9]
[9, 6, 10, 12, 2]
[3, 7, 10, 14, 6]
[5, 4, 6, 9, 3]
[11, 0, 1, 2, 4]
[4, 7, 13, 12, 10]
[4, 2, 7, 12, 5]
[14, 1, 10, 13, 2]
[3, 14, 0, 6, 4]
[11, 0, 12, 8, 14]
[13, 9, 0, 6, 7]
[8, 3, 12, 2, 13]
[6, 14, 5, 13, 7]
[13, 4, 6, 12, 1]
[5, 9, 13, 1, 10]
[8, 3, 4, 9, 0]
[1, 12, 9, 3, 6]
[7, 9, 2, 3, 0]
[7, 6, 14, 10, 9]
[12, 7, 6, 11, 10]
[11, 10, 6, 13, 2]
[12, 9, 2, 5, 7]
[9, 6, 14, 13, 3]
[10, 0, 3, 12, 14]
[2, 3, 13, 9, 0]
[5, 7, 4, 9, 12]
[9, 4, 0, 5, 6]
[11, 0, 4, 9, 1]
[0, 8, 11, 9, 10]
[1, 7, 14, 11, 2]
[10, 1, 5, 0, 4]
[12, 11, 14, 2, 9]
[9, 14, 3, 7, 1]
[1, 2, 12, 4, 0]
[6, 4, 7, 10, 3]
[12, 3, 13, 8, 0]
[7, 3, 0, 10, 1]
[6, 8, 7, 4, 12]
[3, 13, 7, 2, 0]
[12, 1, 11, 14, 7]
[6, 3, 12, 2, 1]
[7, 2, 1, 0, 8]
[3, 2, 8, 1, 6]
[11, 14, 12, 0, 8]
