P1,P2,...,Pn
[4, 8, 13, 5, 10]
[10, 5, 6, 9, 3]
[9, 1, 14, 7, 8]
[2, 10, 6, 9, 12]
[12, 13, 14, 6, 11]
[14, 3, 1, 9, 2]
[4, 12, 11, 13, 5]
[10, 13, 8, 4, 5]
[13, 7, 3, 4, 9]
[7, 12, 6, 2, 0]
[3, 9, 11, 12, 4]
[0, 14, 13, 6, 4]
[3, 8, 5, 7, 0]
[2, 6, 14, 13, 10]
[9, 7, 5, 3, 13]
[9, 3, 5, 6, 11]
[5, 6, 7, 8, 12]
[3, 2, 13, 11, 0]
[6, 1, 12, 14, 4]
[0, 14, 13, 6, 3]
[12, 13, 14, 3, 7]
[6, 5, 9, 3, 1]
[8, 3, 9, 11, 2]
[0, 14, 8, 1, 7]
[11, 1, 6, 9, 3]
[10, 0, 14, 7, 3]
[1, 5, 13, 12, 14]
[11, 2, 8, 13, 3]
[3, 0, 6, 11, 8]
[10, 11, 3, 8, 1]
[7, 11, 13, 10, 12]
[0, 3, 5, 11, 13]
[14, 0, 2, 9, 5]
[11, 10, 12, 1, 7]
[12, 3, 2, 10, 7]
[0, 12, 6, 5, 2]
[7, 1, 0, 13, 8]
[13, 0, 4, 11, 9]
[6, 14, 3, 0, 12]
[3, 9, 10, 4, 5]
[9, 4, 14, 7, 5]
[12, 4, 5, 1, 11]
[14, 0, 7, 9, 6]
[5, 8, 3, 13, 0]
[9, 3, 0, 7, 11]
[1, 9, 5, 14, 2]
[9, 13, 1, 12, 7]
[6, 14, 8, 11, 5]
[10, 7, 3, 4, 11]
[13, 9, 3, 6, 10]
[0, 7, 1, 9, 3]
[1, 14, 7, 9, 0]
[2, 5, 11, 14, 4]
[0, 2, 4, 9, 7]
[11, 1, 12, 7, 9]
[13, 0, 6, 3, 11]
[14, 2, 8, 0, 6]
[1, 5, 0, 13, 12]
[7, 11, 3, 10, 8]
[2, 3, 9, 0, 8]
[11, 3, 0, 9, 4]
[9, 6, 5, 4, 10]
[7, 2, 9, 12, 11]
[5, 11, 9, 2, 1]
[10, 14, 7, 3, 0]
[7, 2, 5, 14, 8]
[5, 0, 7, 1, 8]
[11, 0, 5, 7, 12]
[12, 6, 4, 7, 9]
[0, 3, 11, 8, 10]
[0, 14, 1, 12, 5]
[9, 11, 5, 2, 12]
[11, 4, 6, 8, 10]
[11, 4, 9, 5, 1]
[13, 1, 5, 14, 12]
[0, 2, 14, 9, 1]
[3, 2, 8, 12, 10]
[11, 13, 2, 5, 14]
[10, 7, 8, 2, 1]
[1, 2, 12, 3, 8]
[13, 0, 10, 4, 7]
[12, 7, 10, 8, 2]
[5, 7, 8, 9, 2]
[13, 4, 6, 12, 2]
[12, 2, 11, 1, 10]
[8, 5, 13, 0, 3]
[2, 0, 6, 9, 1]
[6, 3, 5, 7, 0]
[8, 5, 11, 2, 12]
[5, 3, 6, 14, 4]
[14, 12, 3, 1, 7]
[10, 5, 14, 1, 4]
[2, 7, 8, 10, 11]
[4, 0, 7, 5, 2]
[7, 11, 2, 14, 8]
[10, 11, 8, 1, 5]
[7, 3, 6, 12, 1]
[12, 6, 9, 11, 1]
[6, 3, 5, 14, 8]
[8, 12, 7, 4, 3]
[1, 6, 10, 2, 0]
[13, 0, 1, 10, 9]
[8, 11, 4, 2, 3]
[8, 14, 11, 6, 9]
[3, 12, 9, 11, 7]
[3, 5, 13, 10, 14]
[10, 8, 3, 4, 14]
[4, 9, 1, 2, 12]
[4, 10, 3, 2, 14]
[13, 6, 1, 2, 9]
[5, 7, 13, 0, 12]
[13, 0, 5, 1, 11]
[8, 9, 2, 3, 5]
[8, 1, 12, 9, 10]
[11, 4, 12, 2, 10]
[0, 7, 5, 6, 4]
[13, 10, 0, 5, 9]
[14, 13, 11, 2, 0]
[5, 11, 8, 10, 4]
[6, 3, 14, 13, 5]
[10, 3, 11, 5, 6]
[14, 1, 3, 10, 4]
[0, 6, 13, 12, 3]
[3, 4, 9, 7, 0]
[0, 12, 4, 5, 8]
[11, 9, 12, 8, 3]
[0, 7, 5, 14, 9]
[11, 9, 4, 5, 14]
[10, 14, 2, 4, 1]
[5, 0, 12, 4, 7]
[13, 2, 0, 9, 4]
[1, 2, 5, 8, 11]
[3, 10, 0, 8, 1]
[0, 1, 8, 9, 13]
[13, 9, 0, 14, 1]
[6, 10, 3, 13, 12]
[13, 6, 7, 1, 9]
[14, 7, 8, 5, 6]
[8, 0, 12, 13, 5]
[7, 11, 1, 5, 4]
[13, 2, 1, 8, 11]
[1, 10, 11, 12, 2]
[9, 4, 14, 8, 2]
[0, 2, 12, 3, 14]
[4, 7, 10, 8, 0]
[2, 12, 4, 5, 9]
[2, 4, 14, 7, 10]
[10, 12, 9, 13, 7]
[10, 9, 8, 0, 12]
[2, 5, 10, 0, 8]
[6, 3, 9, 0, 2]
[13, 9, 11, 0, 12]
[11, 7, 6, 8, 4]
[5, 14, 2, 10, 4]
[7, 6, 2, 14, 8]
[6, 13, 3, 5, 7]
[12, 14, 10, 5, 2]
