P1,P2,...,Pn
[7, 5, 10, 14, 0]
[14, 1, 6, 9, 12]
[4, 7, 9, 11, 14]
[2, 13, 9, 4, 6]
[8, 0, 6, 13, 5]
[8, 12, 11, 2, 3]
[7, 4, 2, 8, 5]
[2, 12, 1, 0, 7]
[1, 7, 10, 6, 3]
[2, 13, 1, 14, 4]
[5, 9, 8, 12, 7]
[13, 3, 5, 11, 1]
[12, 8, 3, 1, 4]
[7, 9, 14, 12, 13]
[1, 11, 14, 6, 3]
[2, 12, 9, 13, 6]
[8, 6, 11, 5, 3]
[8, 3, 2, 9, 5]
[13, 6, 11, 9, 0]
[10, 6, 4, 12, 13]
[5, 9, 7, 1, 0]
[0, 8, 1, 3, 11]
[13, 6, 14, 4, 1]
[0, 2, 12, 5, 10]
[2, 8, 10, 11, 0]
[14, 13, 5, 6, 3]
[2, 7, 13, 5, 6]
[1, 10, 8, 11, 12]
[14, 5, 12, 10, 11]
[13, 12, 10, 3, 8]
[1, 5, 7, 0, 4]
[9, 11, 10, 2, 12]
[5, 3, 1, 12, 14]
[7, 12, 1, 11, 5]
[0, 6, 3, 12, 8]
[8, 11, 0, 9, 4]
[5, 9, 4, 6, 2]
[2, 4, 7, 1, 13]
[9, 2, 4, 13, 12]
[0, 3, 12, 4, 1]
[1, 11, 13, 12, 4]
[2, 6, 7, 10, 3]
[5, 11, 3, 9, 10]
[1, 13, 2, 11, 4]
[2, 0, 10, 13, 11]
[4, 5, 2, 14, 0]
[6, 8, 9, 11, 10]
[2, 10, 3, 6, 5]
[1, 3, 8, 7, 5]
[10, 6, 3, 8, 4]
[5, 9, 12, 13, 1]
[9, 6, 10, 11, 3]
[6, 0, 14, 10, 11]
[13, 6, 12, 3, 1]
[0, 10, 13, 5, 1]
[2, 3, 6, 0, 14]
[9, 14, 3, 6, 7]
[10, 7, 1, 12, 3]
[5, 1, 0, 4, 9]
[0, 2, 14, 8, 1]
[2, 10, 8, 7, 5]
[3, 7, 14, 13, 11]
[6, 12, 13, 9, 2]
[1, 4, 11, 5, 13]
[13, 14, 6, 9, 12]
[3, 12, 9, 4, 6]
[7, 0, 9, 5, 10]
[7, 14, 8, 2, 0]
[7, 0, 13, 10, 1]
[6, 13, 1, 11, 5]
[13, 14, 1, 7, 0]
[4, 1, 14, 10, 9]
[0, 2, 10, 7, 8]
[3, 1, 8, 10, 7]
[13, 6, 5, 9, 11]
[5, 0, 9, 1, 10]
[9, 12, 1, 5, 13]
[4, 10, 7, 13, 11]
[13, 9, 4, 3, 1]
[10, 3, 13, 8, 14]
[6, 9, 14, 8, 7]
[9, 0, 2, 6, 10]
[4, 9, 7, 13, 10]
[10, 12, 1, 6, 13]
[0, 3, 13, 2, 6]
[6, 11, 4, 8, 0]
[5, 7, 1, 14, 9]
[9, 4, 8, 12, 11]
[14, 9, 12, 11, 6]
[0, 5, 13, 3, 14]
[4, 3, 1, 14, 2]
[5, 7, 0, 10, 3]
[6, 2, 12, 11, 3]
[9, 13, 6, 11, 2]
[2, 12, 0, 5, 1]
[0, 3, 2, 8, 12]
[3, 10, 11, 6, 5]
[2, 1, 5, 6, 7]
[3, 6, 4, 0, 12]
[7, 6, 3, 5, 2]
[2, 13, 3, 11, 14]
[13, 0, 7, 6, 5]
[11, 1, 13, 8, 2]
[7, 10, 9, 11, 5]
[8, 7, 9, 10, 2]
[0, 12, 3, 14, 8]
[9, 13, 5, 1, 14]
[14, 6, 0, 1, 10]
[0, 11, 14, 10, 5]
[8, 3, 13, 4, 9]
[2, 13, 10, 12, 1]
[11, 14, 2, 10, 13]
[12, 4, 1, 5, 2]
[8, 5, 3, 14, 6]
[0, 11, 14, 7, 4]
[8, 14, 0, 1, 13]
[13, 4, 1, 10, 12]
[9, 11, 12, 1, 0]
[14, 8, 10, 7, 4]
[1, 10, 0, 13, 9]
[3, 10, 7, 13, 14]
[1, 4, 9, 5, 12]
[6, 9, 8, 14, 0]
[5, 14, 13, 12, 3]
[4, 12, 10, 2, 3]
[7, 2, 10, 11, 5]
[14, 5, 8, 1, 2]
[5, 12, 2, 10, 13]
[11, 7, 3, 5, 13]
[11, 7, 8, 0, 9]
[10, 6, 8, 13, 2]
[14, 3, 10, 13, 6]
[13, 12, 5, 0, 7]
[5, 10, 12, 13, 3]
[1, 10, 14, 4, 12]
[5, 14, 9, 3, 12]
[2, 9, 7, 4, 14]
[8, 2, 10, 3, 4]
[6, 11, 0, 7, 4]
[0, 8, 9, 11, 4]
[4, 2, 1, 5, 8]
[5, 7, 8, 0, 6]
[5, 10, 14, 2, 12]
[4, 3, 8, 6, 11]
[0, 11, 2, 13, 4]
[10, 5, 13, 8, 6]
[13, 2, 0, 12, 9]
[13, 3, 7, 10, 8]
[4, 13, 0, 8, 7]
[1, 2, 11, 6, 12]
[13, 8, 9, 4, 1]
[13, 12, 5, 10, 0]
[3, 0, 2, 1, 11]
[6, 8, 0, 2, 10]
[13, 14, 0, 2, 5]
[6, 4, 9, 12, 11]
[2, 12, 4, 1, 5]
[11, 7, 0, 12, 13]
[6, 10, 12, 5, 4]
[5, 9, 2, 0, 4]
[1, 6, 13, 12, 0]
[1, 5, 3, 0, 6]
[10, 4, 11, 5, 12]
[2, 0, 8, 10, 14]
[4, 11, 10, 6, 14]
[11, 12, 14, 13, 6]
[9, 4, 7, 10, 1]
[9, 7, 14, 5, 8]
[14, 11, 3, 6, 12]
[13, 8, 14, 7, 3]
[8, 2, 11, 14, 1]
[3, 2, 0, 13, 7]
[12, 4, 1, 9, 7]
[0, 1, 3, 5, 10]
[9, 11, 12, 2, 3]
[1, 9, 14, 8, 0]
[2, 10, 1, 14, 3]
[14, 0, 5, 13, 4]
[5, 8, 9, 0, 1]
[4, 7, 10, 0, 5]
[11, 1, 5, 14, 2]
[0, 11, 13, 2, 14]
[9, 3, 13, 4, 0]
[8, 3, 6, 11, 0]
[7, 9, 1, 12, 3]
[11, 14, 8, 4, 13]
[11, 4, 10, 6, 7]
[13, 12, 6, 11, 7]
[13, 12, 3, 11, 0]
[9, 1, 13, 7, 2]
[13, 5, 14, 4, 3]
[14, 12, 10, 6, 13]
[9, 11, 10, 3, 1]
[5, 6, 11, 4, 13]
[13, 12, 2, 4, 1]
[7, 8, 9, 1, 5]
[7, 0, 3, 12, 13]
[10, 13, 6, 8, 7]
[3, 2, 12, 14, 5]
[8, 6, 14, 1, 10]
[2, 9, 8, 0, 13]
[6, 7, 13, 12, 8]
[13, 8, 2, 7, 12]
[11, 2, 14, 1, 7]
[2, 11, 12, 4, 6]
[5, 0, 3, 11, 14]
[7, 9, 4, 13, 5]
[8, 11, 13, 4, 7]
[14, 2, 11, 12, 8]
