P1,P2,...,Pn
[9, 1, 10, 11, 13]
[2, 9, 0, 13, 10]
[9, 14, 6, 11, 5]
[7, 12, 8, 0, 5]
[11, 3, 9, 13, 5]
[8, 12, 0, 2, 7]
[12, 14, 6, 0, 7]
[7, 8, 9, 10, 14]
[1, 12, 10, 5, 3]
[14, 13, 4, 7, 3]
[11, 12, 4, 6, 10]
[3, 9, 0, 5, 12]
[9, 12, 2, 0, 11]
[11, 6, 1, 12, 13]
[12, 6, 14, 11, 10]
[5, 4, 14, 10, 7]
[1, 0, 2, 10, 7]
[4, 12, 1, 7, 5]
[13, 12, 4, 10, 14]
[10, 2, 0, 4, 13]
[14, 13, 2, 9, 3]
[7, 4, 1, 0, 13]
[3, 6, 2, 8, 14]
[0, 9, 6, 2, 13]
[13, 4, 6, 10, 1]
[12, 11, 13, 0, 5]
[2, 11, 1, 12, 9]
[3, 0, 12, 10, 9]
[4, 1, 7, 12, 3]
[4, 8, 13, 1, 0]
[12, 2, 14, 1, 7]
[2, 10, 8, 1, 0]
[5, 13, 4, 8, 10]
[2, 6, 8, 4, 14]
[2, 11, 10, 14, 6]
[11, 3, 8, 4, 7]
[8, 0, 9, 5, 11]
[3, 2, 1, 6, 0]
[7, 9, 6, 2, 1]
[0, 14, 2, 6, 13]
[13, 12, 7, 5, 11]
[4, 14, 5, 13, 6]
[7, 4, 6, 11, 8]
[0, 2, 12, 7, 14]
[7, 6, 14, 0, 10]
[0, 13, 9, 14, 2]
[2, 13, 10, 7, 8]
[4, 9, 1, 13, 12]
[7, 14, 12, 6, 4]
[4, 8, 12, 5, 13]
[9, 0, 8, 12, 13]
[4, 5, 3, 14, 8]
[9, 2, 7, 6, 3]
[1, 4, 0, 5, 12]
[0, 12, 2, 9, 8]
[8, 11, 9, 10, 1]
[2, 6, 11, 13, 7]
[14, 7, 3, 12, 10]
[3, 11, 4, 13, 12]
[1, 3, 8, 5, 9]
[0, 11, 8, 14, 7]
[9, 0, 7, 6, 2]
[4, 3, 0, 6, 10]
[12, 4, 13, 9, 2]
[8, 12, 1, 4, 0]
[11, 5, 9, 12, 4]
[11, 2, 1, 9, 0]
[9, 8, 5, 1, 6]
[1, 3, 7, 10, 12]
[5, 3, 9, 0, 8]
[7, 14, 9, 10, 4]
[5, 12, 9, 8, 2]
[13, 4, 1, 3, 14]
[12, 8, 9, 7, 6]
[12, 2, 9, 1, 5]
[3, 14, 11, 10, 12]
[11, 7, 1, 5, 3]
[1, 3, 11, 6, 13]
[5, 0, 10, 2, 1]
[14, 1, 11, 6, 7]
[10, 0, 4, 6, 7]
[14, 4, 2, 1, 3]
[4, 3, 6, 5, 7]
[0, 11, 9, 4, 13]
[14, 3, 13, 7, 1]
[10, 3, 8, 2, 7]
[5, 2, 13, 14, 1]
[10, 0, 4, 13, 5]
[1, 0, 10, 11, 13]
[8, 1, 12, 11, 0]
[7, 12, 6, 1, 3]
[6, 3, 12, 2, 4]
[13, 14, 7, 12, 0]
[13, 1, 7, 8, 9]
[6, 5, 4, 13, 14]
[13, 8, 11, 5, 6]
[2, 11, 0, 10, 1]
[1, 13, 6, 7, 0]
[4, 3, 9, 8, 14]
[8, 3, 4, 5, 12]
[9, 5, 0, 8, 4]
[8, 11, 12, 7, 4]
[13, 8, 2, 3, 0]
[6, 1, 9, 8, 2]
[10, 1, 12, 3, 0]
[12, 7, 2, 14, 5]
[12, 14, 13, 2, 3]
[10, 12, 8, 4, 0]
[0, 4, 7, 1, 11]
[4, 7, 3, 13, 11]
[2, 7, 13, 14, 1]
[5, 0, 8, 9, 2]
[8, 14, 2, 1, 4]
[5, 1, 11, 7, 13]
[14, 7, 2, 0, 11]
[1, 7, 5, 8, 11]
[0, 11, 9, 10, 14]
[4, 8, 6, 5, 0]
