P1,P2,...,Pn
[12, 1, 10, 5]
[13, 6, 2, 3]
[6, 7, 12, 3]
[9, 10, 1, 4]
[7, 12, 5, 2]
[7, 0, 4, 5]
[2, 14, 9, 8]
[8, 0, 4, 3]
[10, 3, 0, 12]
[12, 4, 11, 10]
[6, 3, 10, 14]
[2, 6, 3, 5]
[14, 11, 2, 5]
[8, 5, 6, 7]
[10, 9, 2, 3]
[6, 5, 7, 3]
[8, 2, 9, 6]
[4, 0, 1, 8]
[8, 2, 4, 3]
[13, 6, 8, 5]
[12, 14, 13, 11]
[3, 7, 10, 5]
[10, 8, 2, 3]
[2, 6, 13, 9]
[11, 12, 8, 13]
[0, 3, 13, 10]
[13, 10, 1, 14]
[13, 0, 2, 11]
[7, 5, 13, 4]
[4, 12, 8, 2]
[5, 10, 13, 8]
[10, 3, 2, 14]
[5, 4, 13, 0]
[6, 9, 2, 5]
[12, 8, 5, 4]
[3, 12, 5, 4]
[8, 10, 11, 5]
[6, 8, 10, 5]
[10, 4, 8, 9]
[1, 6, 2, 12]
[12, 9, 11, 4]
[8, 12, 2, 1]
[6, 13, 12, 10]
[4, 6, 3, 14]
[12, 11, 13, 8]
[12, 6, 4, 13]
[3, 13, 5, 1]
[14, 3, 4, 12]
[13, 10, 5, 0]
[5, 10, 1, 9]
[9, 0, 3, 12]
[2, 5, 14, 10]
[11, 0, 9, 8]
[11, 4, 1, 14]
[7, 11, 12, 9]
[2, 14, 10, 12]
[6, 2, 5, 8]
[4, 5, 7, 6]
[14, 10, 8, 12]
[11, 10, 1, 0]
[11, 4, 5, 6]
[8, 4, 13, 0]
[12, 11, 5, 14]
[8, 6, 2, 3]
[11, 7, 9, 8]
[0, 8, 1, 11]
[6, 12, 9, 14]
[13, 12, 14, 4]
[11, 10, 1, 14]
[0, 5, 8, 4]
[11, 1, 3, 9]
[14, 4, 12, 10]
[9, 12, 7, 5]
[10, 2, 7, 13]
[4, 2, 0, 3]
[6, 3, 0, 11]
[14, 8, 9, 6]
[4, 13, 14, 8]
[0, 9, 2, 11]
[2, 5, 3, 11]
[3, 8, 12, 13]
[11, 1, 12, 14]
[4, 7, 5, 13]
[9, 8, 3, 12]
[3, 7, 8, 5]
[9, 8, 7, 4]
[14, 6, 7, 3]
[7, 9, 4, 13]
[13, 6, 11, 8]
[12, 7, 8, 10]
[14, 7, 1, 10]
[14, 1, 11, 7]
[4, 0, 12, 11]
[6, 2, 12, 13]
[10, 11, 3, 14]
[4, 9, 12, 11]
[7, 11, 0, 6]
[9, 3, 2, 1]
[13, 1, 7, 8]
[12, 14, 11, 9]
[0, 4, 14, 1]
[6, 12, 4, 0]
[12, 14, 8, 7]
[1, 10, 8, 5]
[9, 13, 12, 6]
[0, 1, 13, 9]
[12, 3, 13, 7]
[6, 1, 10, 5]
[0, 3, 13, 14]
[14, 3, 8, 11]
[7, 3, 6, 5]
[7, 11, 8, 3]
[12, 9, 1, 13]
[6, 0, 10, 14]
[2, 5, 7, 3]
[2, 10, 9, 0]
[11, 8, 14, 12]
[1, 14, 10, 12]
[1, 13, 10, 6]
[7, 0, 8, 14]
[8, 1, 3, 2]
[8, 9, 4, 7]
[10, 12, 4, 14]
[5, 12, 13, 0]
[9, 5, 0, 3]
[6, 10, 13, 2]
[13, 9, 4, 10]
[7, 1, 2, 8]
[7, 9, 13, 0]
[11, 4, 5, 12]
[14, 3, 5, 9]
[7, 11, 6, 13]
[4, 9, 8, 5]
[6, 13, 4, 10]
[2, 3, 8, 12]
[6, 0, 11, 3]
[6, 5, 0, 14]
[4, 3, 13, 8]
[11, 1, 7, 12]
[1, 14, 2, 10]
[1, 8, 4, 7]
[0, 1, 11, 10]
[6, 5, 10, 11]
[7, 11, 4, 5]
[12, 0, 14, 9]
[3, 9, 6, 0]
[10, 0, 13, 9]
[6, 13, 14, 1]
[1, 0, 11, 6]
[0, 5, 14, 3]
[11, 14, 2, 13]
[0, 10, 13, 2]
[2, 4, 10, 12]
[7, 3, 0, 4]
[2, 4, 13, 14]
[11, 5, 3, 12]
[9, 14, 7, 4]
[9, 13, 7, 10]
[7, 14, 0, 11]
